# dH, e0, eM1_max, eM1_min, dA1_over_A0, eM2_max, eM2_min, dA2_over_A0, eM3_max, eM3_min, dA3_over_A0, t_end(PM), wall_time, fate
8.04, 0.21, 0.3908, 0.0107, 6.8080e-03, 0.3306, 0.1396, -6.4238e-03, 0.2274, 0.0409, 1.4184e-03, 1.0000e+05, 81.53218, tmax
5.65, 0.20, 0.3826, 0.0035, -1.2418e-01, 0.8028, 0.0247, 1.2748e+01, 0.3073, 0.1187, -5.3934e-01, 2.7629e+04, 21.77535, a>0.4R_H
5.09, 0.06, 0.0732, 0.0012, 2.0155e-03, 0.0860, 0.0009, 1.5718e-02, 0.1025, 0.0343, 1.7774e-02, 1.0000e+05, 77.88223, tmax
7.83, 0.15, 0.2187, 0.0017, 3.6431e-03, 0.2222, 0.1143, 5.2766e-03, 0.1613, 0.0510, -7.7111e-03, 1.0000e+05, 77.11144, tmax
6.62, 0.09, 0.0876, 0.0009, 3.4548e-03, 0.1101, 0.0005, -2.2290e-03, 0.1487, 0.0606, 7.4152e-03, 1.0000e+05, 71.40410, tmax
5.47, 0.15, 0.1774, 0.0009, 5.6767e-03, 0.1970, 0.0189, -8.8992e-03, 0.2544, 0.1210, 3.5583e-02, 1.0000e+05, 75.14701, tmax
10.05, 0.09, 0.0889, 0.0889, -7.8945e-06, 0.0911, 0.0911, 1.4961e-02, 0.3414, 0.3414, 1.4144e-02, 8.5381e+02, 0.62610, a>0.4R_H
6.77, 0.03, 0.0320, 0.0007, 2.8295e-03, 0.0475, 0.0009, 3.8497e-03, 0.0609, 0.0044, 3.6340e-03, 1.0000e+05, 71.01681, tmax
5.40, 0.28, 0.3590, 0.1049, -1.3334e-01, 0.6498, 0.0631, 6.6462e-01, 0.5343, 0.0956, 1.2129e-01, 3.1002e+03, 2.90227, collision
3.97, 0.14, 0.3281, 0.0037, -1.4085e-01, 0.2891, 0.0378, 3.9387e-02, 0.3574, 0.1244, 3.0602e+00, 1.8336e+03, 1.46250, collision
7.36, 0.22, 0.2584, 0.0803, 4.1108e-03, 0.3348, 0.2063, 1.4109e-02, 0.2318, 0.0944, -1.1621e-02, 1.0000e+05, 81.60790, tmax
7.83, 0.03, 0.0468, 0.0011, 3.1401e-03, 0.0499, 0.0145, -4.7980e-04, 0.0541, 0.0012, 1.5639e-02, 1.0000e+05, 71.31391, tmax
5.85, 0.29, 0.3836, 0.0434, 6.6478e-01, 0.4946, 0.0058, -3.4213e-01, 0.7182, 0.0853, 6.2932e-02, 6.2015e+03, 5.11565, collision
9.74, 0.27, 0.2783, 0.0898, 2.4818e-03, 0.3489, 0.2336, 2.6508e-02, 0.3325, 0.0500, -8.4828e-03, 1.0000e+05, 82.70798, tmax
7.50, 0.07, 0.0920, 0.0147, 3.7463e-03, 0.1229, 0.0499, 1.5581e-02, 0.0976, 0.0035, -1.4578e-02, 1.0000e+05, 72.35568, tmax
4.55, 0.08, 0.0952, 0.0007, 4.8725e-03, 0.1165, 0.0014, -3.0295e-03, 0.1377, 0.0586, 1.8022e-03, 1.0000e+05, 73.90020, tmax
11.00, 0.30, 0.2977, 0.2977, 5.0642e-05, 0.2986, 0.2986, -4.4196e-03, 553042.2049, 1.0000, -1.0004e+00, 8.5381e+02, 0.74407, a<0
6.84, 0.23, 0.4482, 0.0151, -5.3279e-03, 0.3859, 0.0246, 5.8466e-02, 0.3460, 0.0017, -4.3765e-02, 1.0000e+05, 91.78279, tmax
9.99, 0.26, 0.2562, 0.2542, -6.4550e-05, 0.2531, 0.2342, 7.8973e-03, 0.2110, 0.0867, 5.2203e-02, 9.2212e+02, 1.39045, a>0.4R_H
7.89, 0.12, 0.1974, 0.0005, 3.4715e-03, 0.1855, 0.0911, 5.3088e-03, 0.1379, 0.0256, 1.1984e-02, 1.0000e+05, 78.53467, tmax
10.11, 0.17, 0.1680, 0.1680, -7.9645e-05, 0.1721, 0.1721, 2.2328e-03, 0.1095, 0.1095, 5.1786e-02, 8.5381e+02, 0.71693, a>0.4R_H
7.40, 0.10, 0.1299, 0.0287, 3.4290e-03, 0.1658, 0.0872, 1.4794e-02, 0.1207, 0.0012, 6.5296e-03, 1.0000e+05, 73.35968, tmax
5.96, 0.19, 0.5916, 0.0414, -7.2573e-02, 0.5013, 0.0637, 1.2757e-01, 0.3548, 0.1336, 1.1533e-01, 2.5956e+03, 2.24686, d<R_roche
3.87, 0.12, 0.2788, 0.0572, -1.1916e-01, 0.2016, 0.0570, 6.3848e-01, 0.1346, 0.1189, 6.8851e-02, 9.6877e+02, 0.80242, collision
5.57, 0.27, 0.4373, 0.0511, -3.5551e-02, 0.4383, 0.0060, 4.4371e-01, 0.4663, 0.0232, -4.2825e+00, 5.0380e+03, 4.26470, collision
6.80, 0.26, 0.4908, 0.0353, -1.3337e-01, 0.6295, 0.0169, 5.4998e-01, 0.3751, 0.0397, 8.5126e-01, 3.6339e+04, 31.12135, collision
6.86, 0.00, 0.0069, 0.0001, 3.0894e-03, 0.0171, 0.0001, 1.3017e-02, 0.0307, 0.0002, -2.5162e-03, 1.0000e+05, 72.14459, tmax
5.10, 0.09, 0.0975, 0.0009, 2.5424e-03, 0.1060, 0.0201, 1.6337e-03, 0.1481, 0.0686, -2.2706e-03, 1.0000e+05, 72.28963, tmax
10.62, 0.12, 0.1190, 0.1190, -1.0717e-04, 0.1159, 0.1159, 1.5057e-02, 202817.9285, 1.0000, -1.0008e+00, 8.5381e+02, 0.65230, a<0
8.49, 0.09, 0.1015, 0.0002, 3.1397e-03, 0.1275, 0.0696, 1.1140e-03, 0.1207, 0.0310, 2.7264e-02, 1.0000e+05, 73.00794, tmax
9.44, 0.03, 0.0341, 0.0135, 3.0543e-03, 0.0437, 0.0136, 4.3500e-03, 0.1427, 0.0012, 1.0153e-02, 1.0000e+05, 79.38609, tmax
7.52, 0.10, 0.1297, 0.0185, 3.5617e-03, 0.1688, 0.0854, -2.7350e-03, 0.1206, 0.0029, 1.0312e-02, 1.0000e+05, 73.23212, tmax
5.36, 0.00, 0.0111, 0.0001, 2.4777e-03, 0.0185, 0.0001, 5.2853e-03, 0.0238, 0.0002, 7.3006e-03, 1.0000e+05, 71.84254, tmax
6.10, 0.12, 0.3277, 0.0032, 2.3802e-03, 0.2552, 0.0017, 2.3244e-02, 0.2096, 0.0015, 2.2894e-02, 1.0000e+05, 86.55981, tmax
6.80, 0.28, 0.4103, 0.0125, -6.8048e-02, 0.5209, 0.0132, 1.7236e-01, 0.4438, 0.0399, 1.7946e+00, 3.5196e+04, 28.16245, collision
5.36, 0.03, 0.0362, 0.0003, 3.4080e-03, 0.0456, 0.0005, -2.3003e-03, 0.0592, 0.0075, 8.1171e-03, 1.0000e+05, 71.99945, tmax
4.82, 0.08, 0.1227, 0.0009, 2.5573e-03, 0.1330, 0.0015, 3.4900e-04, 0.1397, 0.0496, 5.5709e-03, 1.0000e+05, 89.09255, tmax
5.22, 0.21, 0.3907, 0.1453, -2.9631e-01, 0.8070, 0.0065, 1.9439e+00, 0.3959, 0.1273, 1.9199e-01, 2.7322e+03, 2.35464, d<R_roche
8.33, 0.06, 0.0654, 0.0003, 3.1693e-03, 0.0884, 0.0461, -6.1315e-04, 0.0892, 0.0126, 8.1932e-03, 1.0000e+05, 71.30466, tmax
6.34, 0.22, 0.5083, 0.0060, -6.1953e-02, 0.3966, 0.0007, 5.4674e-02, 0.4827, 0.0014, 2.6721e-01, 4.5935e+04, 38.10060, d<R_roche
10.90, 0.13, 0.1292, 0.1292, -4.2738e-05, 0.1247, 0.1247, 9.4169e-04, 222959.2045, 1.0000, -1.0007e+00, 8.5381e+02, 0.65234, a<0
3.70, 0.14, 0.0000, 1.0000, 1.1264e-01, 0.0000, 1.0000, 1.1918e+00, 0.0000, 1.0000, 1.6147e-01, 7.1135e+01, 0.06639, collision
7.47, 0.23, 0.5023, 0.0061, -5.3283e-02, 0.5137, 0.0044, 1.8842e+01, 0.3950, 0.0055, -5.8753e-01, 5.8559e+04, 54.87867, collision
7.62, 0.06, 0.1596, 0.0015, 2.5983e-03, 0.1349, 0.0023, 7.3081e-03, 0.1026, 0.0064, 1.3467e-02, 1.0000e+05, 74.70259, tmax
10.28, 0.08, 0.0787, 0.0787, -2.2305e-05, 0.0627, 0.0627, 5.8026e-03, 0.2820, 0.2820, -2.2492e-02, 8.5381e+02, 0.62159, a>0.4R_H
7.42, 0.10, 0.1304, 0.0315, 3.5042e-03, 0.1670, 0.0865, -1.1189e-03, 0.1198, 0.0024, 7.1222e-03, 1.0000e+05, 77.12647, tmax
5.87, 0.07, 0.0769, 0.0000, 3.2534e-03, 0.0862, 0.0009, -1.1882e-03, 0.1222, 0.0466, 8.8387e-03, 1.0000e+05, 74.83343, tmax
4.91, 0.21, 0.1654, 0.0592, 1.1520e-02, 0.2513, 0.1160, 7.2546e-02, 0.3950, 0.2925, 1.6525e-01, 1.3602e+03, 1.12788, collision
10.66, 0.02, 0.0197, 0.0197, -2.0131e-05, 0.0205, 0.0205, 1.5195e-02, 220503.3155, 1.0000, -1.0008e+00, 8.5381e+02, 0.60342, a<0
7.61, 0.06, 0.0608, 0.0003, 3.9503e-03, 0.0782, 0.0108, 6.4722e-03, 0.0919, 0.0109, 2.5767e-02, 1.0000e+05, 70.71423, tmax
5.80, 0.25, 0.5689, 0.0482, -1.7408e-01, 0.5178, 0.0085, 2.2088e-01, 0.6762, 0.2127, 9.5133e-01, 1.0485e+04, 9.25961, d<R_roche
9.00, 0.08, 0.0877, 0.0143, 3.3495e-03, 0.1077, 0.0621, 1.6773e-02, 0.1267, 0.0170, -5.7788e-03, 1.0000e+05, 75.64966, tmax
7.84, 0.03, 0.0475, 0.0007, 3.4299e-03, 0.0502, 0.0144, 1.5515e-02, 0.0534, 0.0012, 3.2675e-02, 1.0000e+05, 70.69460, tmax
8.99, 0.27, 0.2912, 0.0095, 4.2476e-03, 0.3587, 0.2398, -1.7280e-03, 0.2970, 0.1268, 1.0628e-02, 1.0000e+05, 86.26659, tmax
7.48, 0.15, 0.2052, 0.0372, 3.7855e-03, 0.2488, 0.1322, -1.5692e-03, 0.1653, 0.0017, 1.4991e-02, 1.0000e+05, 77.05988, tmax
9.24, 0.07, 0.0796, 0.0242, 3.0369e-03, 0.0962, 0.0518, 6.0519e-03, 0.1253, 0.0137, 3.7710e-02, 1.0000e+05, 71.76412, tmax
10.98, 0.20, 0.1987, 0.1987, -3.3708e-05, 0.1950, 0.1950, -3.2611e-03, 448467.8585, 1.0000, -1.0004e+00, 8.5381e+02, 0.71252, a<0
4.22, 0.17, 0.4887, 0.3436, 2.9718e+00, 0.0938, 0.0692, -5.2117e-01, 0.2135, 0.1778, 2.0886e-01, 9.3234e+02, 0.74912, collision
6.26, 0.07, 0.1873, 0.0027, 1.0930e-03, 0.1412, 0.0020, 3.0847e-03, 0.1082, 0.0002, 6.9665e-03, 1.0000e+05, 85.30180, tmax
10.15, 0.30, 0.2957, 0.2957, -1.0248e-04, 0.2888, 0.2888, 3.6688e-03, 0.4952, 0.4952, -1.0470e-02, 8.5381e+02, 0.74461, a>0.4R_H
9.28, 0.19, 0.2050, 0.0315, 3.7244e-03, 0.2612, 0.1699, 1.1180e-02, 0.2359, 0.0632, 2.9817e-03, 1.0000e+05, 81.94673, tmax
3.75, 0.22, 0.0000, 1.0000, -6.3702e-02, 0.0000, 1.0000, 4.9850e-01, 0.0000, 1.0000, -2.8887e-02, 2.8899e+02, 0.26175, collision
5.64, 0.01, 0.0137, 0.0001, 3.5518e-03, 0.0219, 0.0001, -1.9488e-03, 0.0302, 0.0002, 7.4597e-03, 1.0000e+05, 72.35625, tmax
9.69, 0.26, 0.2765, 0.0922, 4.4913e-03, 0.3250, 0.2191, 7.6610e-04, 0.3195, 0.0521, 5.1122e-02, 1.0000e+05, 82.84320, tmax
10.65, 0.28, 0.2772, 0.2772, -4.8916e-05, 0.2767, 0.2767, -2.0041e-03, 178797.7835, 1.0000, -1.0009e+00, 8.5381e+02, 0.81252, a<0
10.51, 0.23, 0.2290, 0.2290, -2.1542e-04, 0.1483, 0.1483, -1.0388e-02, 8950.4964, 1.0000, -1.0070e+00, 8.5381e+02, 0.73036, a<0
4.76, 0.20, 0.3237, 0.0951, 1.0743e-01, 0.4236, 0.0821, -3.0896e-02, 0.4525, 0.3043, 1.2075e-01, 1.1378e+03, 1.02135, collision
4.25, 0.24, 0.0000, 1.0000, -1.5076e-02, 0.0000, 1.0000, -5.2198e-03, 0.0000, 1.0000, 5.9972e-01, 9.1422e+01, 0.11249, collision
10.96, 0.29, 0.2875, 0.2875, -1.6527e-05, 0.2880, 0.2880, 1.7655e-02, 527342.3210, 1.0000, -1.0004e+00, 8.5381e+02, 0.74213, a<0
4.43, 0.16, 0.0000, 1.0000, 4.6538e-01, 0.0000, 1.0000, -1.3003e-01, 0.0000, 1.0000, 1.0825e-01, 6.9276e+02, 0.53097, collision
10.63, 0.29, 0.2868, 0.2868, 6.6040e-05, 0.2915, 0.2915, 2.0350e-02, 169608.2290, 1.0000, -1.0009e+00, 8.5381e+02, 0.74437, a<0
5.83, 0.27, 0.5279, 0.0345, -2.2167e-02, 0.3308, 0.0540, 4.0468e-02, 0.3804, 0.1305, 1.5082e-03, 3.5860e+03, 5.34961, d<R_roche
10.11, 0.03, 0.0294, 0.0294, -8.9320e-05, 0.0299, 0.0299, 6.1364e-03, 0.0948, 0.0948, 1.0503e-01, 8.5381e+02, 0.60340, a>0.4R_H
9.28, 0.03, 0.0343, 0.0123, 2.9904e-03, 0.0452, 0.0148, 8.2029e-03, 0.1198, 0.0011, 2.3703e-02, 1.0000e+05, 70.60362, tmax
4.03, 0.01, 0.1757, 0.0027, -9.1573e-03, 0.1685, 0.0008, 7.4949e-03, 0.1147, 0.0009, 2.1717e-02, 1.0000e+05, 75.85513, tmax
3.77, 0.26, 0.0000, 1.0000, -1.8074e-01, 0.0000, 1.0000, 7.5071e-01, 0.0000, 1.0000, 8.4153e-02, 3.4061e+01, 0.03117, collision
8.78, 0.09, 0.0980, 0.0063, 3.1509e-03, 0.1248, 0.0714, 1.0172e-02, 0.1258, 0.0204, -3.7530e-03, 1.0000e+05, 71.86851, tmax
4.01, 0.02, 0.2071, 0.0007, -1.8465e-03, 0.1827, 0.0025, 1.2484e-03, 0.1464, 0.0015, 5.3140e-02, 1.0000e+05, 76.40210, tmax
6.14, 0.10, 0.3447, 0.0046, -1.1231e-03, 0.3065, 0.0022, -3.4385e-03, 0.2242, 0.0033, 3.8777e-02, 1.0000e+05, 78.86752, tmax
5.92, 0.30, 0.2947, 0.0682, 4.5587e-02, 0.4625, 0.2943, 1.5707e-02, 0.4806, 0.2675, 3.1094e-01, 1.3125e+03, 1.12634, collision
9.30, 0.29, 0.5028, 0.0083, 1.4236e-03, 0.5167, 0.2191, 1.6492e-02, 0.3518, 0.1111, 4.9482e-02, 1.0000e+05, 85.41203, tmax
10.08, 0.22, 0.2170, 0.2170, 4.3749e-05, 0.2147, 0.2147, -3.1504e-03, 0.2874, 0.2874, 1.2831e-01, 8.5381e+02, 0.72587, a>0.4R_H
5.03, 0.21, 0.4256, 0.0118, -4.6336e-02, 0.3150, 0.0125, 2.3590e+00, 0.2924, 0.1278, -4.9886e-02, 6.5563e+03, 5.44225, collision
8.79, 0.23, 0.2460, 0.0058, 3.6178e-03, 0.3008, 0.2041, 1.4624e-02, 0.2542, 0.1174, 1.6347e-02, 1.0000e+05, 82.33405, tmax
6.39, 0.30, 0.5187, 0.0458, 8.4429e-01, 0.4068, 0.0015, -4.5067e-01, 0.5243, 0.0352, 2.0915e-01, 6.3851e+03, 5.49299, collision
7.16, 0.18, 0.1831, 0.0664, 4.3388e-03, 0.2378, 0.1540, 1.0938e-02, 0.2025, 0.1278, -1.1464e-02, 1.0000e+05, 78.12471, tmax
7.20, 0.29, 0.5456, 0.0263, -2.2819e-02, 0.4460, 0.0109, 1.0223e-01, 0.4010, 0.0426, -1.3666e-02, 7.7731e+04, 64.20573, d<R_roche
10.08, 0.07, 0.0692, 0.0689, -3.1021e-05, 0.0704, 0.0696, 1.2351e-02, 0.2768, 0.1915, 1.0438e-01, 8.8797e+02, 0.63876, a>0.4R_H
10.70, 0.24, 0.2379, 0.2379, -2.7912e-05, 0.2411, 0.2411, 1.7972e-02, 171989.1383, 1.0000, -1.0009e+00, 8.5381e+02, 0.73338, a<0
7.31, 0.01, 0.0136, 0.0001, 2.7961e-03, 0.0234, 0.0004, 9.6374e-03, 0.0345, 0.0003, 1.0446e-02, 1.0000e+05, 70.73540, tmax
7.65, 0.11, 0.1237, 0.0006, 5.6250e-03, 0.1458, 0.0180, -3.2550e-03, 0.1681, 0.0628, -8.0781e-03, 1.0000e+05, 72.24690, tmax
6.06, 0.12, 0.4007, 0.0006, -1.1094e-02, 0.3533, 0.0033, 2.1491e-02, 0.2826, 0.0074, 8.8882e-02, 1.0000e+05, 103.03580, tmax
8.29, 0.19, 0.1972, 0.0136, 3.4275e-03, 0.2587, 0.1615, 8.0109e-03, 0.2207, 0.1084, 2.4069e-03, 1.0000e+05, 76.58356, tmax
8.71, 0.10, 0.1062, 0.0054, 3.3420e-03, 0.1354, 0.0809, 1.3924e-02, 0.1331, 0.0314, 3.3171e-02, 1.0000e+05, 72.14624, tmax
7.47, 0.22, 0.3466, 0.0065, 3.7401e-03, 0.3773, 0.0055, 5.6246e-03, 0.3363, 0.0049, 2.2212e-03, 1.0000e+05, 85.11862, tmax
8.15, 0.02, 0.0214, 0.0003, 2.9000e-03, 0.0352, 0.0069, 5.1766e-03, 0.0540, 0.0005, 3.2851e-03, 1.0000e+05, 73.58661, tmax
6.71, 0.12, 0.1218, 0.0005, 3.8044e-03, 0.1511, 0.0024, -2.5093e-03, 0.1936, 0.0823, 3.1614e-03, 1.0000e+05, 75.43460, tmax
5.54, 0.04, 0.0461, 0.0005, 4.4173e-03, 0.0535, 0.0005, 1.3848e-02, 0.0772, 0.0168, -1.0609e-02, 1.0000e+05, 71.36403, tmax
10.11, 0.05, 0.0492, 0.0492, -1.0056e-04, 0.0498, 0.0498, 7.0576e-03, 0.0852, 0.0852, 1.0710e-01, 8.5381e+02, 0.61426, a>0.4R_H
10.96, 0.25, 0.2480, 0.2480, -6.9422e-06, 0.2468, 0.2468, 1.7102e-02, 492628.9160, 1.0000, -1.0004e+00, 8.5381e+02, 0.79198, a<0
4.48, 0.05, 0.0733, 0.0009, 2.5755e-03, 0.0879, 0.0006, 2.4295e-03, 0.0907, 0.0295, 3.0281e-03, 1.0000e+05, 72.16531, tmax
9.97, 0.27, 0.2658, 0.2636, -3.6685e-05, 0.2713, 0.2498, 7.6382e-03, 0.2261, 0.0667, 7.9913e-02, 9.2212e+02, 0.79874, a>0.4R_H
7.74, 0.16, 0.2277, 0.0051, 3.5108e-03, 0.2562, 0.1058, 8.1642e-03, 0.1996, 0.0552, 7.1332e-03, 1.0000e+05, 80.55607, tmax
4.32, 0.27, 0.0000, 1.0000, 2.4704e-01, 0.0000, 1.0000, -8.3208e-02, 0.0000, 1.0000, 2.3521e-01, 2.6760e+02, 0.24118, collision
8.59, 0.10, 0.1121, 0.0017, 3.2726e-03, 0.1472, 0.0882, 1.0045e-03, 0.1427, 0.0350, 3.7493e-02, 1.0000e+05, 72.65398, tmax
4.98, 0.22, 0.2471, 0.0301, -3.1063e-02, 0.3154, 0.1140, 2.7307e+00, 0.3518, 0.0942, -4.4824e-01, 6.5449e+03, 5.24817, collision
4.76, 0.03, 0.0432, 0.0002, 1.7286e-03, 0.0529, 0.0006, 9.5129e-03, 0.0583, 0.0108, 1.0800e-02, 1.0000e+05, 72.00383, tmax
8.05, 0.15, 0.1625, 0.0250, 3.5702e-03, 0.2174, 0.1240, 1.2505e-02, 0.1798, 0.0778, 2.2239e-02, 1.0000e+05, 79.08359, tmax
10.07, 0.19, 0.1876, 0.1874, -5.7491e-05, 0.1921, 0.1865, 1.6319e-02, 0.3777, 0.2841, 8.2736e-02, 8.8797e+02, 0.73794, a>0.4R_H
8.07, 0.24, 0.4342, 0.0009, 4.6504e-03, 0.3816, 0.1811, 1.6023e-02, 0.2631, 0.0775, 2.1868e-02, 1.0000e+05, 97.04207, tmax
10.63, 0.15, 0.1467, 0.1467, 4.1891e-04, 0.1209, 0.1209, 3.9776e-03, 213544.3524, 1.0000, -1.0008e+00, 8.5381e+02, 0.67874, a<0
7.96, 0.27, 0.4836, 0.0063, 5.4324e-02, 0.6685, 0.0199, 7.9355e-02, 0.2825, 0.0554, 1.5513e-01, 9.0632e+04, 80.18966, collision
9.53, 0.29, 0.3483, 0.0016, 6.6362e-03, 0.3706, 0.2335, 1.6718e-02, 0.3286, 0.0888, -1.2538e-02, 1.0000e+05, 81.48170, tmax
10.49, 0.15, 0.1490, 0.1490, 6.4616e-06, 0.1401, 0.1401, 3.6201e-03, 196814.1268, 1.0000, -1.0009e+00, 8.5381e+02, 0.67395, a<0
5.07, 0.20, 0.5881, 0.0435, -2.8663e-01, 0.6223, 0.0242, 6.4125e-01, 0.7029, 0.1960, 1.4943e+00, 6.4207e+03, 10.02379, d<R_roche
9.60, 0.15, 0.1604, 0.0566, 3.4703e-03, 0.1916, 0.1208, 6.7339e-03, 0.2255, 0.0214, 3.4292e-02, 1.0000e+05, 78.32332, tmax
9.48, 0.19, 0.2170, 0.0621, 3.6977e-03, 0.2385, 0.1570, -9.5811e-04, 0.2426, 0.0491, 8.9357e-03, 1.0000e+05, 82.17115, tmax
5.06, 0.15, 0.2710, 0.0052, -5.9892e-02, 0.2254, 0.0096, 1.5444e-01, 0.2349, 0.0518, 3.2950e-01, 6.9927e+04, 53.08299, collision
4.20, 0.02, 0.1372, 0.0002, -4.6949e-03, 0.1231, 0.0013, 1.7519e-02, 0.1012, 0.0008, -9.5058e-04, 1.0000e+05, 75.70189, tmax
9.55, 0.04, 0.0431, 0.0172, 3.0466e-03, 0.0558, 0.0214, 1.0487e-02, 0.1660, 0.0050, 1.9537e-02, 1.0000e+05, 71.00099, tmax
8.43, 0.20, 0.2309, 0.0027, 4.0447e-03, 0.2737, 0.1759, 1.0245e-02, 0.2215, 0.1045, -1.7987e-03, 1.0000e+05, 87.74827, tmax
5.40, 0.18, 0.4056, 0.0016, 3.5854e-01, 0.4801, 0.0095, -2.4244e-01, 0.5321, 0.0076, 4.3069e-01, 4.5390e+04, 37.25762, collision
3.98, 0.23, 0.0000, 1.0000, -7.6200e-02, 0.0000, 1.0000, 4.7922e-01, 0.0000, 1.0000, -5.9187e-02, 1.4033e+02, 0.12542, collision
5.36, 0.06, 0.0767, 0.0006, 2.0850e-03, 0.0857, 0.0005, 1.1529e-02, 0.1067, 0.0286, -2.6863e-03, 1.0000e+05, 76.70831, tmax
7.92, 0.04, 0.0558, 0.0024, 3.2346e-03, 0.0672, 0.0216, 1.3286e-02, 0.0636, 0.0022, -3.6251e-03, 1.0000e+05, 71.22751, tmax
8.76, 0.16, 0.1708, 0.0097, 3.4693e-03, 0.2182, 0.1400, 4.9185e-03, 0.1896, 0.0719, 2.9204e-02, 1.0000e+05, 75.52564, tmax
10.61, 0.25, 0.2232, 0.2232, -3.6880e-02, 0.2452, 0.2452, 1.4066e-02, 36031.5150, 1.0000, -1.0027e+00, 8.5381e+02, 0.76020, a<0
7.57, 0.19, 0.4078, 0.0013, -1.7989e-03, 0.3763, 0.0007, 1.3954e-02, 0.2478, 0.0243, 3.1551e-02, 1.0000e+05, 87.26447, tmax
8.35, 0.00, 0.0043, 0.0000, 2.8909e-03, 0.0152, 0.0001, 9.7206e-03, 0.0550, 0.0007, -9.7621e-03, 1.0000e+05, 70.84197, tmax
7.32, 0.04, 0.0519, 0.0103, 3.2334e-03, 0.0712, 0.0291, -1.2231e-03, 0.0612, 0.0003, 6.3269e-03, 1.0000e+05, 71.28249, tmax
3.54, 0.28, 0.0000, 1.0000, 2.2777e-01, 0.0000, 1.0000, -6.1949e-02, 0.0000, 1.0000, 1.5278e-02, 1.7102e+01, 0.01564, collision
4.90, 0.21, 0.2206, 0.2206, -2.4205e-02, 0.1980, 0.1980, -1.1212e-01, 0.2613, 0.2613, 4.6992e+00, 8.7439e+02, 0.73002, collision
5.91, 0.07, 0.0897, 0.0029, 2.5999e-03, 0.0950, 0.0006, 1.1524e-02, 0.1203, 0.0407, 2.0562e-02, 1.0000e+05, 71.98399, tmax
4.32, 0.22, 0.0000, 1.0000, 1.0208e+00, 0.0000, 1.0000, -3.9202e-01, 0.0000, 1.0000, 1.3091e-02, 5.2997e+02, 0.45759, collision
10.33, 0.02, 0.0196, 0.0171, 2.0705e-04, 0.3170, 0.0394, 5.8869e-01, 0.7531, 0.4675, 6.1201e-02, 1.4212e+03, 1.00366, collision
7.04, 0.18, 0.1807, 0.0274, 3.2421e-03, 0.2328, 0.0972, 4.9530e-03, 0.2492, 0.1245, 7.4679e-03, 1.0000e+05, 82.62977, tmax
5.39, 0.27, 0.1714, 0.0616, -1.2024e-01, 0.5042, 0.0982, 3.9108e-01, 0.4723, 0.2597, 4.5194e-01, 2.0934e+03, 1.73161, collision
8.46, 0.18, 0.2023, 0.0055, 3.4687e-03, 0.2762, 0.1657, -5.2896e-03, 0.2303, 0.0889, 4.4383e-02, 1.0000e+05, 76.87769, tmax
4.21, 0.17, 0.3425, 0.2133, 7.8545e-02, 0.1448, 0.0060, 5.2990e-02, 0.0405, 0.0276, 1.1536e-02, 9.3737e+02, 0.82991, collision
5.06, 0.00, 0.0151, 0.0001, 2.1008e-03, 0.0219, 0.0001, 9.3142e-03, 0.0239, 0.0002, 1.5031e-02, 1.0000e+05, 71.46693, tmax
4.63, 0.27, 0.0000, 1.0000, -5.4541e-02, 0.0000, 1.0000, 1.1609e+01, 0.0000, 1.0000, -2.5803e-01, 5.7963e+02, 0.48669, collision
4.25, 0.25, 0.0000, 1.0000, -9.8206e-02, 0.0000, 1.0000, -5.7674e-02, 0.0000, 1.0000, 3.3400e+00, 1.6171e+02, 0.14128, collision
3.63, 0.06, 0.0000, 1.0000, -5.0622e-02, 0.0000, 1.0000, 5.0696e-02, 0.0000, 1.0000, 8.6195e-01, 4.3319e+01, 0.03412, collision
9.68, 0.08, 0.0893, 0.0314, 3.1765e-03, 0.1070, 0.0593, 1.6393e-03, 0.2069, 0.0038, 2.1991e-02, 1.0000e+05, 73.50502, tmax
6.92, 0.24, 0.6736, 0.0545, 3.2398e-01, 0.5053, 0.0336, -2.4985e-01, 0.3423, 0.1428, 2.0188e-01, 2.3921e+04, 20.32713, collision
9.87, 0.22, 0.2168, 0.2136, 1.1705e-04, 0.2155, 0.1968, -1.0289e-03, 0.2655, 0.0796, 7.6353e-02, 1.0246e+03, 0.87035, a>0.4R_H
5.13, 0.10, 0.1052, 0.0013, 2.0029e-03, 0.1128, 0.0346, 7.4048e-03, 0.1645, 0.0789, -5.5861e-03, 1.0000e+05, 83.85272, tmax
7.41, 0.28, 0.3405, 0.0628, -1.7051e-01, 0.7326, 0.2106, 1.9081e+00, 0.7367, 0.0636, 2.1419e-01, 8.9287e+04, 77.90097, collision
6.38, 0.14, 0.1820, 0.0032, 5.2821e-03, 0.2283, 0.0019, 7.0348e-03, 0.2132, 0.0382, -1.3602e-02, 1.0000e+05, 74.85501, tmax
6.59, 0.17, 0.1616, 0.0482, 4.6459e-03, 0.2244, 0.0017, 1.3276e-02, 0.2640, 0.1195, 3.2758e-04, 1.0000e+05, 89.19112, tmax
10.80, 0.21, 0.2082, 0.2082, 6.8710e-06, 0.2033, 0.2033, -2.0916e-03, 254442.0781, 1.0000, -1.0007e+00, 8.5381e+02, 0.74576, a<0
7.56, 0.20, 0.4765, 0.0075, -2.0370e-03, 0.4068, 0.0112, 1.2652e-02, 0.2818, 0.0458, 1.9344e-02, 1.0000e+05, 88.91646, tmax
