# dH, e0, eM1_max, eM1_min, dA1_over_A0, eM2_max, eM2_min, dA2_over_A0, eM3_max, eM3_min, dA3_over_A0, eM4_max, eM4_min, dA4_over_A0, t_end(PM), wall_time, fate
7.10, 0.24, 0.2192, 0.2192, -1.2884e-04, 0.2512, 0.2512, 1.4622e-03, 0.2110, 0.2110, 1.2161e-02, 0.0725, 0.0725, 5.5434e-02, 8.5381e+02, 0.89491, a>0.4R_H
6.84, 0.24, 0.2247, 0.0474, 3.2513e-03, 0.2936, 0.1218, -2.7775e-03, 0.3473, 0.1827, -6.3960e-02, 0.4264, 0.0701, 3.3489e-01, 1.3490e+04, 12.94259, a>0.4R_H
6.55, 0.24, 0.5413, 0.0036, -9.3241e-02, 0.4858, 0.0078, 3.2303e-01, 0.3578, 0.0656, -7.7916e-04, 0.2390, 0.0651, -4.1997e-03, 2.1277e+04, 20.65440, d<R_roche
7.08, 0.24, 0.2179, 0.1538, 1.1635e-03, 0.2825, 0.2418, 1.1043e-02, 0.2430, 0.1892, -9.1193e-03, 0.2507, 0.0476, 5.7234e-02, 1.7418e+03, 1.78105, a>0.4R_H
6.71, 0.24, 0.2703, 0.0092, -6.4916e-04, 0.3194, 0.0423, 1.5964e-02, 0.3839, 0.1774, -5.3503e-02, 0.3540, 0.0685, 2.9724e-01, 1.7759e+04, 17.26857, a>0.4R_H
6.74, 0.24, 0.2336, 0.0088, 8.2835e-03, 0.2971, 0.0308, -2.3468e-02, 0.5365, 0.0409, 2.0775e+00, 0.3829, 0.0553, -5.6261e-01, 1.7486e+04, 16.58371, a>0.4R_H
7.13, 0.24, 0.2191, 0.2140, 1.0197e-03, 0.2570, 0.2480, 1.4884e-02, 0.2643, 0.2449, 1.9576e-02, 0.2150, 0.1227, 5.5833e-02, 9.5627e+02, 0.99344, a>0.4R_H
7.11, 0.24, 0.2189, 0.2001, 1.2670e-03, 0.2585, 0.2448, 2.6962e-03, 0.2400, 0.2015, 1.7061e-02, 0.1914, 0.0474, 4.7614e-02, 1.1612e+03, 1.20376, a>0.4R_H
7.14, 0.24, 0.2183, 0.2183, 5.6154e-04, 0.2485, 0.2485, 6.0749e-04, 0.2494, 0.2494, -1.1036e-03, 0.1121, 0.1121, 4.8015e-02, 8.5381e+02, 0.88783, a>0.4R_H
7.15, 0.24, 0.2198, 0.2198, 5.8471e-04, 0.2546, 0.2546, 1.3979e-02, 0.2436, 0.2436, -7.7490e-03, 0.0932, 0.0932, 6.3825e-02, 8.5381e+02, 0.88710, a>0.4R_H
7.16, 0.24, 0.2175, 0.2175, 1.0964e-03, 0.2495, 0.2495, -1.2477e-03, 0.2400, 0.2400, -1.0340e-02, 0.0620, 0.0620, 8.2153e-02, 8.5381e+02, 0.88781, a>0.4R_H
7.17, 0.24, 0.2200, 0.2200, 4.5399e-04, 0.2556, 0.2556, 1.3909e-02, 0.2538, 0.2538, 1.9851e-02, 0.0834, 0.0834, 1.8004e-02, 8.5381e+02, 0.88521, a>0.4R_H
7.18, 0.24, 0.2181, 0.2181, 1.2603e-03, 0.2486, 0.2486, -5.7396e-04, 0.2254, 0.2254, 2.7395e-03, 0.0509, 0.0509, 1.5934e-02, 8.5381e+02, 0.88571, a>0.4R_H
7.19, 0.24, 0.2196, 0.2192, 2.0424e-04, 0.2606, 0.2541, -2.6095e-03, 0.2479, 0.2331, -5.6046e-03, 0.1857, 0.0597, 1.0911e-02, 8.8797e+02, 0.92157, a>0.4R_H
7.20, 0.24, 0.2216, 0.2191, 4.8492e-04, 0.2593, 0.2480, 1.1940e-02, 0.2500, 0.2295, -1.4708e-02, 0.1653, 0.0687, 3.3269e-03, 8.8797e+02, 0.92313, a>0.4R_H
7.12, 0.24, 0.2181, 0.1547, 7.5527e-04, 0.2912, 0.2483, 9.5453e-03, 0.2378, 0.1820, 1.8555e-02, 0.2079, 0.0312, 4.0658e-02, 1.8101e+03, 1.87219, a>0.4R_H
7.21, 0.24, 0.2208, 0.2198, 2.5712e-04, 0.2573, 0.2537, -2.3880e-03, 0.2484, 0.2295, 1.0641e-03, 0.1577, 0.0607, 4.1760e-02, 9.2212e+02, 0.95680, a>0.4R_H
6.86, 0.24, 0.2479, 0.0156, 5.7085e-03, 0.2939, 0.0527, -9.7790e-03, 0.4067, 0.1890, -8.5779e-03, 0.3178, 0.0470, 1.5400e-01, 1.4003e+04, 13.34512, a>0.4R_H
7.22, 0.24, 0.2216, 0.2186, 4.5396e-04, 0.2600, 0.2498, 1.5912e-02, 0.2393, 0.2170, 2.6155e-02, 0.1461, 0.0524, -2.5872e-03, 9.2212e+02, 0.95780, a>0.4R_H
7.24, 0.24, 0.2200, 0.2200, 3.5197e-04, 0.2517, 0.2517, 7.0886e-03, 0.2320, 0.2320, -1.9800e-02, 0.2840, 0.2840, -8.6035e-03, 8.5381e+02, 0.88649, a>0.4R_H
7.23, 0.24, 0.2212, 0.2186, 1.2969e-04, 0.2602, 0.2531, -1.8987e-03, 0.2225, 0.2030, 1.3955e-02, 0.1717, 0.0248, 2.1306e-02, 9.2212e+02, 0.96125, a>0.4R_H
6.48, 0.24, 0.4542, 0.0061, 1.9196e-01, 0.4613, 0.0255, -1.0490e-01, 0.4824, 0.0168, -6.1324e-03, 0.3273, 0.0376, 7.4332e-02, 2.3684e+04, 23.30663, collision
7.07, 0.24, 0.2187, 0.1206, 4.5838e-04, 0.3087, 0.2468, 1.5534e-02, 0.2602, 0.1911, 1.8024e-02, 0.2591, 0.0318, 6.9690e-02, 3.5519e+03, 3.52756, a>0.4R_H
7.05, 0.24, 0.2382, 0.1236, 1.4502e-03, 0.3005, 0.2223, 1.3038e-02, 0.2583, 0.1851, 2.7167e-02, 0.2318, 0.0064, 7.3817e-02, 4.8155e+03, 4.89460, a>0.4R_H
7.25, 0.24, 0.2210, 0.2187, -1.8732e-06, 0.2598, 0.2517, 4.7804e-04, 0.2763, 0.2727, -2.7149e-03, 0.2473, 0.1796, 4.4836e-02, 8.8797e+02, 0.92244, a>0.4R_H
7.26, 0.24, 0.2202, 0.2188, 1.9954e-04, 0.2579, 0.2505, 8.7529e-03, 0.2637, 0.2290, 3.3551e-02, 0.2272, 0.1193, 4.6925e-02, 8.8797e+02, 0.92526, a>0.4R_H
7.27, 0.24, 0.2181, 0.2181, 9.6030e-04, 0.2503, 0.2503, 5.6049e-04, 0.2367, 0.2367, 7.6670e-03, 0.2224, 0.2224, -3.0698e-03, 8.5381e+02, 0.88903, a>0.4R_H
7.28, 0.24, 0.2222, 0.2222, 3.0886e-04, 0.2543, 0.2543, -4.2705e-03, 0.2447, 0.2447, -5.4233e-03, 0.2316, 0.2316, -5.4504e-04, 8.5381e+02, 0.88673, a>0.4R_H
7.29, 0.24, 0.2227, 0.2203, -4.9818e-04, 0.2514, 0.2404, 6.7239e-03, 0.2083, 0.1929, 2.7255e-02, 0.2130, 0.1354, -1.1907e-04, 8.8797e+02, 0.92134, a>0.4R_H
6.97, 0.24, 0.4334, 0.1702, -4.3476e-02, 0.4554, 0.0200, 1.3291e-01, 0.4079, 0.1607, -2.6181e-03, 0.2875, 0.0277, 1.3032e-01, 9.1187e+03, 9.73994, a>0.4R_H
7.30, 0.24, 0.2196, 0.2190, 8.9965e-04, 0.2525, 0.2491, -2.5302e-03, 0.2156, 0.2147, 9.0281e-03, 0.1717, 0.1366, -1.5828e-02, 8.8797e+02, 0.92444, a>0.4R_H
7.31, 0.24, 0.2214, 0.2194, 7.9870e-04, 0.2535, 0.2450, -2.0487e-03, 0.2282, 0.1944, 1.9210e-02, 0.1693, 0.1562, -2.8097e-02, 8.8797e+02, 0.92187, a>0.4R_H
7.32, 0.24, 0.2207, 0.2207, 1.3438e-04, 0.2526, 0.2526, 8.0393e-03, 0.2127, 0.2127, -1.7367e-04, 0.1432, 0.1432, 1.8492e-02, 8.5381e+02, 0.88774, a>0.4R_H
7.33, 0.24, 0.2215, 0.2215, 7.7513e-04, 0.2478, 0.2478, 2.8537e-04, 0.2304, 0.2304, 1.3922e-02, 0.1677, 0.1677, 6.5775e-02, 8.5381e+02, 0.89970, a>0.4R_H
7.34, 0.24, 0.2218, 0.2218, -2.1735e-04, 0.2541, 0.2541, 9.2385e-03, 0.1911, 0.1911, 5.7503e-03, 0.1659, 0.1659, 2.2262e-02, 8.5381e+02, 0.88579, a>0.4R_H
7.35, 0.24, 0.2233, 0.2233, -3.2156e-04, 0.2513, 0.2513, 4.2183e-03, 0.2090, 0.2090, 6.8657e-03, 0.1726, 0.1726, 2.5674e-02, 8.5381e+02, 0.89440, a>0.4R_H
6.72, 0.24, 0.4456, 0.0207, -1.1852e-02, 0.3904, 0.0050, -2.6945e-02, 0.5395, 0.0269, 6.0780e-02, 0.4845, 0.0842, 2.4848e-01, 1.9535e+04, 19.30686, a>0.4R_H
7.36, 0.24, 0.2221, 0.2221, -3.4353e-04, 0.2613, 0.2613, -7.0924e-03, 0.2252, 0.2252, 4.8453e-02, 0.2231, 0.2231, -5.4305e-02, 8.5381e+02, 0.89653, a>0.4R_H
3.50, 0.25, 0.0000, 1.0000, -3.2752e-03, 0.0000, 1.0000, -1.1713e-01, 0.0000, 1.0000, 8.5134e-01, 0.0000, 1.0000, -2.4004e-02, 2.9863e+01, 0.06506, collision
6.47, 0.24, 0.4628, 0.0094, -1.2380e-01, 0.5771, 0.0075, 2.2140e-01, 0.4713, 0.0085, 1.8936e-01, 0.5746, 0.0229, 4.1121e-01, 2.4282e+04, 24.50863, a>0.4R_H
3.52, 0.25, 0.0000, 1.0000, -1.7229e-01, 0.0000, 1.0000, -4.2774e+00, 0.0000, 1.0000, 9.2753e-01, 0.0000, 1.0000, 6.0586e-02, 9.6842e+01, 0.11558, collision
7.37, 0.24, 0.2201, 0.2201, 1.4886e-03, 0.2454, 0.2454, -4.0413e-03, 0.1890, 0.1890, 1.0083e-02, 0.3982, 0.3982, -4.2082e-02, 8.5381e+02, 0.88816, a>0.4R_H
3.54, 0.25, 0.0000, 1.0000, 1.2148e+00, 0.0000, 1.0000, -3.6497e-01, 0.0000, 1.0000, 5.1187e-02, 0.0000, 1.0000, -3.1819e-02, 3.2325e+01, 0.03489, collision
3.53, 0.25, 0.0000, 1.0000, -1.3484e-01, 0.0000, 1.0000, 2.5603e-02, 0.0000, 1.0000, 1.2822e+00, 0.0000, 1.0000, -2.3898e-02, 7.2562e+01, 0.08356, collision
3.55, 0.25, 0.0000, 1.0000, 5.9388e-01, 0.0000, 1.0000, -3.1574e-01, 0.0000, 1.0000, 4.7799e-02, 0.0000, 1.0000, -8.3551e-03, 4.5308e+01, 0.04898, collision
3.58, 0.25, 0.0000, 1.0000, -2.2120e-01, 0.0000, 1.0000, 1.6396e+00, 0.0000, 1.0000, 2.0243e-02, 0.0000, 1.0000, 8.5300e-03, 1.9088e+01, 0.02042, collision
7.39, 0.24, 0.2219, 0.2219, 8.9471e-04, 0.2506, 0.2506, -5.5311e-03, 0.2085, 0.2085, -2.9790e-02, 12466.4296, 1.0000, -1.0066e+00, 8.5381e+02, 0.88851, a<0
3.56, 0.25, 0.0000, 1.0000, -1.3609e-01, 0.0000, 1.0000, 4.2885e-02, 0.0000, 1.0000, 1.1509e+00, 0.0000, 1.0000, 1.3165e-02, 5.4330e+01, 0.06111, collision
3.59, 0.25, 0.0000, 1.0000, 1.8412e-01, 0.0000, 1.0000, -6.8919e-02, 0.0000, 1.0000, 2.0538e-02, 0.0000, 1.0000, 8.9812e-03, 1.9086e+01, 0.02034, collision
3.60, 0.25, 0.0000, 1.0000, 3.0846e-01, 0.0000, 1.0000, -1.8617e-01, 0.0000, 1.0000, 1.8789e-02, 0.0000, 1.0000, 9.9181e-03, 1.9133e+01, 0.02032, collision
3.61, 0.25, 0.0000, 1.0000, -6.9637e-01, 0.0000, 1.0000, -1.2596e+00, 0.0000, 1.0000, 8.8988e-03, 0.0000, 1.0000, -1.4401e-02, 1.9629e+01, 0.02138, collision
3.62, 0.25, 0.0000, 1.0000, -1.9645e-01, 0.0000, 1.0000, 9.3594e-01, 0.0000, 1.0000, 5.5594e-02, 0.0000, 1.0000, -1.7362e-02, 2.1075e+01, 0.02232, collision
3.57, 0.25, 0.0000, 1.0000, -1.4378e-01, 0.0000, 1.0000, 6.8748e-01, 0.0000, 1.0000, 7.7002e-02, 0.0000, 1.0000, -5.7036e-02, 7.1870e+01, 0.08029, collision
6.77, 0.24, 0.5401, 0.0194, -7.5600e-02, 0.6058, 0.0718, 2.3821e-01, 0.5537, 0.1809, 1.0850e-03, 0.4528, 0.0307, 4.6342e-02, 1.8647e+04, 18.17654, d<R_roche
3.65, 0.25, 0.0000, 1.0000, -1.1607e-01, 0.0000, 1.0000, 1.9391e+00, 0.0000, 1.0000, -1.4039e-01, 0.0000, 1.0000, -2.5358e-02, 3.2726e+01, 0.03449, collision
3.63, 0.25, 0.0000, 1.0000, -1.5115e-01, 0.0000, 1.0000, 5.7126e-01, 0.0000, 1.0000, 7.4752e-02, 0.0000, 1.0000, -9.6530e-03, 4.9047e+01, 0.05244, collision
3.66, 0.25, 0.0000, 1.0000, -1.1975e-01, 0.0000, 1.0000, -1.1524e-01, 0.0000, 1.0000, -6.0469e+00, 0.0000, 1.0000, -1.6295e-02, 3.2501e+01, 0.03671, collision
7.40, 0.24, 0.2207, 0.2207, 1.6373e-03, 0.2496, 0.2496, -3.1144e-03, 0.2016, 0.2016, 9.1261e-03, 0.3065, 0.3065, -5.6856e-02, 8.5381e+02, 0.89717, a>0.4R_H
7.41, 0.24, 0.2228, 0.2228, 7.9747e-04, 0.2525, 0.2525, 1.0348e-02, 0.2248, 0.2248, -3.0755e-03, 0.1537, 0.1537, 9.5773e-02, 8.5381e+02, 0.88914, a>0.4R_H
3.68, 0.25, 0.0000, 1.0000, -7.8429e-02, 0.0000, 1.0000, 1.7182e-02, 0.0000, 1.0000, -1.6207e-01, 0.0000, 1.0000, -3.9366e+00, 2.4351e+01, 0.02746, collision
3.69, 0.25, 0.0000, 1.0000, -6.2078e-02, 0.0000, 1.0000, 1.1160e+00, 0.0000, 1.0000, -1.0540e-01, 0.0000, 1.0000, -4.2479e-02, 2.5706e+01, 0.02854, collision
3.67, 0.25, 0.0000, 1.0000, -6.2153e-03, 0.0000, 1.0000, -3.5388e-02, 0.0000, 1.0000, -6.5974e-02, 0.0000, 1.0000, -1.8051e+00, 4.4771e+01, 0.05112, collision
3.70, 0.25, 0.0000, 1.0000, 9.1460e-03, 0.0000, 1.0000, 2.6260e-01, 0.0000, 1.0000, 5.4302e-02, 0.0000, 1.0000, -1.2376e-02, 3.7223e+01, 0.04092, collision
3.71, 0.25, 0.0000, 1.0000, -5.9899e-02, 0.0000, 1.0000, 4.3802e-02, 0.0000, 1.0000, -3.1586e-01, 0.0000, 1.0000, -4.6401e+00, 5.2163e+01, 0.05809, collision
3.75, 0.25, 0.0000, 1.0000, -3.5088e-02, 0.0000, 1.0000, -9.3345e-03, 0.0000, 1.0000, 4.9654e-01, 0.0000, 1.0000, 6.9806e-03, 4.6075e+01, 0.05097, collision
3.73, 0.25, 0.0000, 1.0000, -1.3290e-02, 0.0000, 1.0000, 1.2512e+00, 0.0000, 1.0000, -3.1742e-01, 0.0000, 1.0000, -1.0722e-02, 5.4439e+01, 0.06095, collision
3.51, 0.25, 0.0000, 1.0000, 3.8144e-01, 0.0000, 1.0000, -1.1878e+00, 0.0000, 1.0000, -3.1510e-01, 0.0000, 1.0000, 2.0312e-02, 3.8255e+02, 0.41606, collision
3.74, 0.25, 0.0000, 1.0000, -2.0633e+00, 0.0000, 1.0000, -4.7108e-01, 0.0000, 1.0000, 1.1176e-01, 0.0000, 1.0000, -1.2204e-02, 5.4638e+01, 0.06120, collision
3.76, 0.25, 0.0000, 1.0000, -5.2653e-02, 0.0000, 1.0000, 3.4422e-01, 0.0000, 1.0000, 2.3479e-02, 0.0000, 1.0000, -4.9365e-02, 4.5793e+01, 0.05066, collision
3.72, 0.25, 0.0000, 1.0000, 2.5426e-01, 0.0000, 1.0000, -1.6006e-01, 0.0000, 1.0000, -3.3966e-02, 0.0000, 1.0000, 9.1172e-02, 7.6079e+01, 0.08513, collision
7.42, 0.24, 0.2209, 0.2209, 1.8846e-03, 0.2666, 0.2666, -1.9761e-02, 0.2545, 0.2545, 3.9150e-02, 0.4770, 0.4770, -4.8834e-02, 8.5381e+02, 0.92155, a>0.4R_H
3.80, 0.25, 0.0000, 1.0000, -2.6295e-02, 0.0000, 1.0000, -4.6605e-02, 0.0000, 1.0000, 1.5762e+00, 0.0000, 1.0000, -1.7908e-01, 3.0895e+01, 0.03420, collision
3.77, 0.25, 0.0000, 1.0000, -1.2434e-02, 0.0000, 1.0000, -1.0406e-01, 0.0000, 1.0000, 1.3439e+00, 0.0000, 1.0000, -3.0712e-01, 6.3587e+01, 0.07173, collision
3.85, 0.25, 0.0000, 1.0000, -2.3425e-02, 0.0000, 1.0000, -8.7707e+00, 0.0000, 1.0000, -5.6746e-01, 0.0000, 1.0000, 7.4793e-02, 3.2842e+01, 0.03592, collision
3.83, 0.25, 0.0000, 1.0000, -2.0902e-01, 0.0000, 1.0000, 7.6052e-01, 0.0000, 1.0000, 4.6525e-01, 0.0000, 1.0000, 2.5110e-02, 5.0172e+01, 0.05652, collision
3.86, 0.25, 0.0000, 1.0000, -1.1207e-02, 0.0000, 1.0000, -1.9750e-01, 0.0000, 1.0000, 1.5330e+00, 0.0000, 1.0000, 1.0455e-01, 3.5015e+01, 0.03823, collision
3.82, 0.25, 0.0000, 1.0000, -1.0280e-01, 0.0000, 1.0000, 2.7793e+00, 0.0000, 1.0000, -3.7284e-01, 0.0000, 1.0000, 9.8881e-02, 7.7319e+01, 0.08831, collision
3.87, 0.25, 0.0000, 1.0000, -1.1697e-01, 0.0000, 1.0000, 6.9409e-01, 0.0000, 1.0000, -6.3061e-02, 0.0000, 1.0000, 8.7889e-02, 3.7409e+01, 0.04101, collision
3.78, 0.25, 0.0000, 1.0000, -2.0634e-01, 0.0000, 1.0000, 3.2154e-01, 0.0000, 1.0000, 6.1606e-02, 0.0000, 1.0000, 2.3016e+00, 1.0917e+02, 0.13290, collision
3.84, 0.25, 0.0000, 1.0000, -1.8404e-01, 0.0000, 1.0000, 2.7190e-01, 0.0000, 1.0000, 7.4408e-01, 0.0000, 1.0000, 1.7161e-01, 1.0017e+02, 0.11059, collision
3.88, 0.25, 0.0000, 1.0000, 2.2262e-03, 0.0000, 1.0000, -3.1710e-02, 0.0000, 1.0000, 4.8102e-01, 0.0000, 1.0000, 5.9539e-02, 7.1201e+01, 0.07738, collision
7.43, 0.24, 0.2221, 0.2221, 1.1036e-03, 0.2460, 0.2460, -4.2390e-03, 0.2479, 0.2479, 4.0289e-03, 0.6044, 0.6044, 1.6288e-02, 8.5381e+02, 0.88674, a>0.4R_H
3.91, 0.25, 0.0000, 1.0000, -3.2470e-02, 0.0000, 1.0000, 1.9733e-01, 0.0000, 1.0000, 3.0040e-02, 0.0000, 1.0000, 8.1770e-02, 5.1801e+01, 0.05644, collision
7.45, 0.24, 0.2290, 0.2290, 1.6140e-03, 0.3133, 0.3133, 1.3689e-02, 12871.2215, 1.0000, -1.0148e+00, 0.0000, 1.0000, -6.2686e-01, 8.5381e+02, 0.88867, a<0
3.89, 0.25, 0.0000, 1.0000, -3.7960e-03, 0.0000, 1.0000, 6.8992e-02, 0.0000, 1.0000, 1.3107e-01, 0.0000, 1.0000, 7.2535e-03, 1.0530e+02, 0.10992, collision
3.79, 0.25, 0.0000, 1.0000, -1.8497e-01, 0.0000, 1.0000, 1.7090e-01, 0.0000, 1.0000, 9.6742e-01, 0.0000, 1.0000, 1.2546e-01, 1.9790e+02, 0.22832, collision
3.93, 0.25, 0.0000, 1.0000, -4.3536e-02, 0.0000, 1.0000, 1.5570e-02, 0.0000, 1.0000, -3.6515e-01, 0.0000, 1.0000, -1.8478e+00, 8.6134e+01, 0.09560, collision
3.81, 0.25, 0.0000, 1.0000, 3.2695e-01, 0.0000, 1.0000, -3.8930e-01, 0.0000, 1.0000, 1.2465e+00, 0.0000, 1.0000, 5.8329e-01, 1.8931e+02, 0.23950, collision
3.97, 0.25, 0.0000, 1.0000, -6.8526e-02, 0.0000, 1.0000, 3.3248e-01, 0.0000, 1.0000, 8.6586e-02, 0.0000, 1.0000, 1.5588e-01, 7.5479e+01, 0.08610, collision
3.94, 0.25, 0.0000, 1.0000, 1.3316e+00, 0.0000, 1.0000, -5.6163e-01, 0.0000, 1.0000, 6.6506e-01, 0.0000, 1.0000, 4.9477e+00, 1.1365e+02, 0.12906, collision
7.47, 0.24, 0.2253, 0.2253, 4.2762e-04, 0.2608, 0.2608, 1.0394e-03, 0.2591, 0.2591, -4.9797e-02, 41778.7339, 1.0000, -1.0027e+00, 8.5381e+02, 0.88753, a<0
3.90, 0.25, 0.0000, 1.0000, -3.9256e-01, 0.0000, 1.0000, 1.6178e+00, 0.0000, 1.0000, -4.5249e+00, 0.0000, 1.0000, 4.5006e-02, 1.7254e+02, 0.20125, collision
7.46, 0.24, 0.2228, 0.2228, 2.1979e-03, 0.2421, 0.2421, -7.6075e-03, 0.2359, 0.2359, -8.1232e-03, 27.1602, 1.0000, -1.1927e+00, 8.5381e+02, 0.92294, a<0
4.01, 0.25, 0.0000, 1.0000, 4.3885e-01, 0.0000, 1.0000, -1.5909e-01, 0.0000, 1.0000, -4.6801e-02, 0.0000, 1.0000, 8.3732e-02, 9.9767e+01, 0.10634, collision
6.62, 0.24, 0.2144, 0.0140, 7.9369e-03, 0.2990, 0.0512, -2.4315e-02, 0.3771, 0.0726, 2.5973e-01, 0.2897, 0.0639, -1.1455e+00, 2.3984e+04, 22.69842, collision
3.95, 0.25, 0.0000, 1.0000, -1.3472e-01, 0.0000, 1.0000, 6.7193e-01, 0.0000, 1.0000, -3.3063e-02, 0.0000, 1.0000, 2.6667e-02, 1.8055e+02, 0.19757, collision
7.49, 0.24, 0.2228, 0.2228, 9.3014e-04, 0.2543, 0.2543, -9.9797e-03, 0.2341, 0.2341, 2.7721e-02, 0.0672, 0.0672, -6.8766e-02, 8.5381e+02, 0.88846, a>0.4R_H
3.96, 0.25, 0.0000, 1.0000, 3.5558e-03, 0.0000, 1.0000, -1.7185e-01, 0.0000, 1.0000, 2.6357e+00, 0.0000, 1.0000, -3.0036e-02, 2.0194e+02, 0.21702, collision
4.05, 0.25, 0.0000, 1.0000, -1.9688e-01, 0.0000, 1.0000, 1.6138e+00, 0.0000, 1.0000, 9.1812e-01, 0.0000, 1.0000, -3.5476e-01, 8.5368e+01, 0.09086, collision
3.99, 0.25, 0.0000, 1.0000, 1.9115e-01, 0.0000, 1.0000, -9.4971e-02, 0.0000, 1.0000, 8.6851e-01, 0.0000, 1.0000, -4.1337e-01, 1.8030e+02, 0.19243, collision
7.48, 0.24, 0.2444, 0.2444, -2.3063e-03, 0.2740, 0.2740, 2.2424e-02, 0.2153, 0.2153, -1.3907e-01, 27041.4291, 1.0000, -1.0035e+00, 8.5381e+02, 0.92641, a<0
7.50, 0.24, 0.2205, 0.2205, 1.9265e-03, 0.2477, 0.2477, -5.6743e-03, 0.3253, 0.3253, -3.7567e-02, 4.8835, 1.0000, -1.5640e+00, 8.5381e+02, 0.91274, a<0
6.78, 0.23, 0.4925, 0.0032, -3.0054e-02, 0.4182, 0.0062, 7.5997e-01, 0.3425, 0.0086, -1.1197e-01, 0.2829, 0.0261, -3.2276e-02, 6.8360e+04, 67.58663, collision
3.98, 0.25, 0.0000, 1.0000, -5.6656e-02, 0.0000, 1.0000, 2.3615e-01, 0.0000, 1.0000, 3.6692e-01, 0.0000, 1.0000, -5.0044e-03, 1.0618e+02, 0.21722, collision
6.81, 0.24, 0.4016, 0.0314, 1.6009e-02, 0.3615, 0.0554, -2.9006e-02, 0.3448, 0.1834, -2.7803e-02, 0.4001, 0.0525, 1.7389e-01, 1.8237e+04, 17.72044, a>0.4R_H
4.04, 0.25, 0.0000, 1.0000, -1.8770e-01, 0.0000, 1.0000, 3.9878e-01, 0.0000, 1.0000, 4.0910e-01, 0.0000, 1.0000, 8.9761e-02, 1.4589e+02, 0.16075, collision
4.06, 0.25, 0.0000, 1.0000, -4.0442e-02, 0.0000, 1.0000, -1.2877e-01, 0.0000, 1.0000, 2.8515e+00, 0.0000, 1.0000, 3.1331e-02, 1.5860e+02, 0.16779, collision
4.03, 0.25, 0.0000, 1.0000, 1.6341e-01, 0.0000, 1.0000, -9.4357e-02, 0.0000, 1.0000, 1.4522e-01, 0.0000, 1.0000, -1.0665e-01, 2.0522e+02, 0.21545, collision
4.12, 0.25, 0.0000, 1.0000, 1.6815e-01, 0.0000, 1.0000, 1.4815e-01, 0.0000, 1.0000, -4.6123e-04, 0.0000, 1.0000, 3.0853e-02, 1.0482e+02, 0.11063, collision
4.10, 0.25, 0.0000, 1.0000, -6.4847e-03, 0.0000, 1.0000, 2.2024e-01, 0.0000, 1.0000, 6.5733e-02, 0.0000, 1.0000, -1.1247e-03, 1.2252e+02, 0.12819, collision
4.13, 0.25, 0.0000, 1.0000, 1.4699e-02, 0.0000, 1.0000, 9.5913e-02, 0.0000, 1.0000, 1.7277e-01, 0.0000, 1.0000, -4.8515e-03, 1.2672e+02, 0.13122, collision
4.20, 0.25, 0.0000, 1.0000, 3.4901e-03, 0.0000, 1.0000, 4.0347e-01, 0.0000, 1.0000, -1.3729e-01, 0.0000, 1.0000, 1.6836e-02, 7.7842e+01, 0.08106, collision
4.09, 0.25, 0.0000, 1.0000, -7.4080e-02, 0.0000, 1.0000, 4.8571e-01, 0.0000, 1.0000, -1.7135e-02, 0.0000, 1.0000, 1.4164e-01, 1.9425e+02, 0.19965, collision
4.02, 0.25, 0.0000, 1.0000, 2.0073e-01, 0.0000, 1.0000, -1.4773e-01, 0.0000, 1.0000, 3.8833e-01, 0.0000, 1.0000, -2.4663e-01, 2.8781e+02, 0.29618, collision
4.18, 0.25, 0.0000, 1.0000, -2.1175e-02, 0.0000, 1.0000, 5.4033e+00, 0.0000, 1.0000, -4.0886e-01, 0.0000, 1.0000, 7.2712e-02, 1.4010e+02, 0.15180, collision
7.38, 0.24, 0.2225, 0.1715, -9.7961e-04, 0.3394, 0.2590, -2.7596e-02, 0.3707, 0.1145, 1.0239e-01, 0.6952, 0.3800, -6.6557e-02, 1.6052e+03, 1.68070, a>0.4R_H
4.08, 0.25, 0.0000, 1.0000, -4.6584e-02, 0.0000, 1.0000, 1.4266e+02, 0.0000, 1.0000, -5.4613e-01, 0.0000, 1.0000, 7.8155e-02, 2.5002e+02, 0.25150, collision
4.07, 0.25, 0.0000, 1.0000, -1.7952e-01, 0.0000, 1.0000, 4.8338e-01, 0.0000, 1.0000, 4.1051e-01, 0.0000, 1.0000, -3.9731e-02, 2.5437e+02, 0.26783, collision
4.15, 0.25, 0.0000, 1.0000, -2.1534e-01, 0.0000, 1.0000, 1.2053e+00, 0.0000, 1.0000, 1.8794e-01, 0.0000, 1.0000, 1.5743e-01, 2.0265e+02, 0.21913, collision
4.22, 0.25, 0.0000, 1.0000, -2.7742e-02, 0.0000, 1.0000, -4.5873e-02, 0.0000, 1.0000, -5.8887e+01, 0.0000, 1.0000, -5.0932e-01, 1.2755e+02, 0.13487, collision
4.25, 0.25, 0.0000, 1.0000, -1.2088e-01, 0.0000, 1.0000, 5.5210e-01, 0.0000, 1.0000, 1.8772e-01, 0.0000, 1.0000, 1.5690e-03, 9.2320e+01, 0.09821, collision
6.65, 0.19, 0.4121, 0.0009, 5.0943e-01, 0.4304, 0.0009, 1.1691e-01, 0.2924, 0.0015, 6.8213e-02, 0.2144, 0.0087, -1.8815e-02, 6.5952e+05, 564.84565, collision
