# dH, e0, eM1_max, eM1_min, dA1_over_A0, eM2_max, eM2_min, dA2_over_A0, eM3_max, eM3_min, dA3_over_A0, eM4_max, eM4_min, dA4_over_A0, eM5_max, eM5_min, dA5_over_A0, t_end(PM), wall_time, fate
8.60, 0.00, 0.2098, 0.0000, 9.9847e-02, 0.2898, 0.0000, 3.0390e-02, 0.2229, 0.0000, 1.1703e-02, 0.2194, 0.0000, 9.1593e-02, 0.1029, 0.0000, 6.9930e-03, 8.8599e+06, 8408.82263, collision
12.28, 0.00, 0.0122, 0.0000, 1.3854e-01, 0.0111, 0.0000, 1.1127e-02, 0.0102, 0.0000, 5.5807e-04, 0.0180, 0.0000, 2.0762e-03, 0.0531, 0.0000, -2.1573e-02, 1.0000e+07, 9243.69423, tmax
7.36, 0.00, 0.1558, 0.0000, 1.5040e-02, 0.1750, 0.0000, 1.4344e-01, 0.1864, 0.0000, -1.2848e-01, 0.1965, 0.0000, 8.3651e-02, 0.1499, 0.0000, -8.2311e-03, 1.1481e+06, 1186.09439, collision
9.52, 0.00, 0.4194, 0.0019, -1.2500e-02, 0.4021, 0.0009, -1.3464e-02, 0.4552, 0.0033, 4.2752e-01, 0.2955, 0.0060, -1.6166e-01, 0.2430, 0.0006, 1.0733e-01, 1.9615e+05, 228.34132, collision
7.24, 0.00, 0.1628, 0.0002, 1.8997e-01, 0.2461, 0.0000, -1.7793e-01, 0.1712, 0.0003, 5.0687e-02, 0.1453, 0.0003, -5.9585e-03, 0.1456, 0.0001, 2.4266e-02, 2.6505e+05, 280.21030, collision
8.87, 0.00, 0.1793, 0.0000, 6.6494e-02, 0.1816, 0.0000, 3.2301e-01, 0.1327, 0.0000, -1.7981e-01, 0.1108, 0.0000, 1.2052e-02, 0.0971, 0.0000, -8.0517e-04, 6.6452e+06, 6431.96951, collision
5.87, 0.00, 0.1987, 0.0009, 1.0163e-02, 0.2255, 0.0004, -7.3116e-02, 0.1905, 0.0004, 1.1273e-01, 0.1651, 0.0007, -3.1322e-02, 0.1444, 0.0002, 8.5083e-02, 1.4991e+05, 160.32258, collision
8.23, 0.00, 0.2025, 0.0000, 3.0465e-02, 0.2233, 0.0000, 1.2339e-01, 0.4436, 0.0000, 5.5116e-01, 0.3489, 0.0000, -3.9724e-01, 0.2816, 0.0000, 2.7054e-01, 5.2936e+06, 5223.39285, collision
13.53, 0.00, 0.0876, 0.0000, 1.4193e-01, 0.0787, 0.0000, 6.5812e-03, 0.0559, 0.0000, 1.1893e-03, 0.0194, 0.0000, -1.8341e-03, 0.1322, 0.0001, -6.5423e-02, 1.0000e+07, 9264.83479, tmax
8.94, 0.00, 0.2240, 0.0000, 2.0100e-01, 0.2373, 0.0000, -6.4161e-02, 0.1855, 0.0000, 4.0568e-02, 0.1272, 0.0000, 4.0322e-03, 0.1042, 0.0000, 2.1319e-04, 7.1260e+06, 6835.13412, collision
8.62, 0.00, 0.2057, 0.0000, 3.4305e-01, 0.2524, 0.0000, -1.7681e-01, 0.2059, 0.0000, 3.2385e-02, 0.1833, 0.0000, 2.1662e-03, 0.1073, 0.0000, -2.0779e-03, 6.9687e+06, 6725.36911, collision
11.15, 0.00, 0.3372, 0.0000, 1.9587e-01, 0.4155, 0.0000, -8.9616e-02, 0.2809, 0.0000, 7.5965e-02, 0.2184, 0.0000, 5.8339e-03, 0.0296, 0.0000, -1.4359e-02, 6.2368e+06, 6068.55934, collision
8.90, 0.00, 0.1754, 0.0000, 3.0269e-01, 0.1983, 0.0000, -1.6665e-01, 0.1358, 0.0000, 3.4428e-02, 0.0748, 0.0000, -4.2851e-03, 0.0758, 0.0000, -4.3099e-03, 6.3839e+06, 6158.97494, collision
9.33, 0.00, 0.2296, 0.0000, 8.3181e-02, 0.2162, 0.0000, 5.4716e-02, 0.2110, 0.0000, 7.2196e-02, 0.2023, 0.0000, 5.8941e-03, 0.1433, 0.0000, 9.0099e-03, 8.7214e+06, 8228.63429, collision
13.42, 0.00, 0.4561, 0.0000, 5.0035e-01, 0.4419, 0.0000, -3.1917e-01, 0.2115, 0.0000, 4.7665e-03, 0.0195, 0.0000, -2.1699e-03, 0.1165, 0.0001, -2.6272e-02, 3.9540e+06, 3986.88086, collision
7.66, 0.00, 0.3473, 0.0000, -7.5800e-02, 0.2694, 0.0000, 1.1188e-01, 0.2481, 0.0000, -2.5846e-02, 0.3300, 0.0000, 3.0228e-01, 0.3469, 0.0000, 1.1725e-02, 1.6905e+06, 1732.38845, collision
11.25, 0.00, 0.3436, 0.0000, 2.7373e-01, 0.3138, 0.0000, -1.5559e-01, 0.2054, 0.0000, -7.8638e-03, 0.0787, 0.0000, 7.9135e-04, 0.0289, 0.0000, -2.1394e-03, 5.6404e+06, 5456.27120, collision
12.53, 0.00, 0.0097, 0.0000, 1.4109e-01, 0.0088, 0.0000, 4.1056e-03, 0.0083, 0.0000, 1.7864e-03, 0.0121, 0.0000, -2.9356e-03, 0.0627, 0.0001, -3.4615e-02, 1.0000e+07, 9235.58964, tmax
7.74, 0.00, 0.2551, 0.0000, 4.5504e-04, 0.2244, 0.0000, 2.9587e-01, 0.1573, 0.0000, -1.9920e-01, 0.1928, 0.0000, 5.2335e-02, 0.0636, 0.0000, 1.8218e-02, 2.2658e+06, 2296.12224, collision
10.09, 0.00, 0.3840, 0.0001, 3.4542e-02, 0.3177, 0.0001, 1.2093e-03, 0.3269, 0.0001, -4.2377e-02, 0.3802, 0.0000, 3.3742e-01, 0.3479, 0.0000, -1.1360e-01, 2.0609e+06, 2144.24645, collision
12.33, 0.00, 0.0128, 0.0000, 1.4106e-01, 0.0077, 0.0000, 5.8071e-03, 0.0077, 0.0000, 1.4190e-03, 0.0114, 0.0000, -2.0657e-04, 0.0549, 0.0000, -1.0571e-02, 1.0000e+07, 9273.31625, tmax
8.22, 0.00, 0.2321, 0.0000, 9.9881e-02, 0.2134, 0.0000, -3.3001e-02, 0.1992, 0.0000, 5.0020e-02, 0.1421, 0.0000, 1.2163e-02, 0.1146, 0.0000, -8.4215e-05, 3.5626e+06, 3566.44156, collision
13.63, 0.00, 0.0005, 0.0004, 2.7909e-05, 0.0008, 0.0003, -3.2510e-05, 0.0026, 0.0010, 1.2369e-04, 0.0180, 0.0036, 8.6822e-04, 0.1090, 0.0119, 2.6238e-03, 1.0587e+03, 1.07970, a>0.4R_H
7.33, 0.00, 0.2576, 0.0001, -7.1490e-02, 0.2350, 0.0000, 4.6419e-02, 0.3311, 0.0000, 9.6305e-01, 0.1321, 0.0000, -2.5717e-01, 0.1175, 0.0000, -8.0477e-03, 9.3751e+05, 973.01340, collision
5.78, 0.00, 0.1411, 0.0006, -1.6810e-03, 0.1496, 0.0011, -1.1321e-02, 0.1329, 0.0005, 6.5833e-01, 0.1574, 0.0008, -3.3774e-01, 0.1967, 0.0009, 9.1894e-02, 1.0202e+05, 109.39862, collision
11.36, 0.00, 0.3750, 0.0000, -1.4635e-02, 0.4275, 0.0000, 4.6471e-01, 0.3586, 0.0000, -1.3122e-01, 0.0846, 0.0000, 2.9519e-03, 0.0305, 0.0000, -8.4596e-03, 6.5804e+06, 6327.34819, collision
9.82, 0.00, 0.4552, 0.0001, 3.0423e-01, 0.4559, 0.0002, -1.4931e-01, 0.3780, 0.0001, -1.3774e-01, 0.2407, 0.0002, 1.2120e-02, 0.1315, 0.0002, -3.1714e-03, 1.1686e+06, 1290.06525, collision
10.29, 0.00, 0.4215, 0.0000, 1.1489e-01, 0.4414, 0.0000, -6.8052e-02, 0.3471, 0.0000, 2.6876e-02, 0.3962, 0.0000, -3.7245e-02, 0.1502, 0.0000, 7.1620e-02, 2.8986e+06, 2944.96663, collision
8.66, 0.00, 0.1728, 0.0000, 6.5486e-02, 0.1683, 0.0000, 2.6072e-02, 0.1971, 0.0000, 1.3434e-01, 0.0899, 0.0000, -7.0893e-04, 0.0566, 0.0000, 1.7042e-03, 6.5124e+06, 6290.35204, collision
11.44, 0.00, 0.5057, 0.0000, 2.6089e-02, 0.3708, 0.0000, 1.6473e-01, 0.3383, 0.0000, 7.1454e-02, 0.2224, 0.0000, -1.9878e-02, 0.0347, 0.0000, -2.5189e-03, 6.9835e+06, 6743.61782, collision
13.59, 0.00, 0.0005, 0.0000, -5.3606e-06, 0.0008, 0.0001, -6.9901e-05, 0.0027, 0.0003, 4.2653e-04, 0.0171, 0.0021, 5.4879e-03, 0.1230, 0.0097, 4.4409e-03, 1.4344e+03, 1.47204, a>0.4R_H
10.93, 0.00, 0.3121, 0.0000, 2.0149e-01, 0.3225, 0.0000, -1.4616e-01, 0.3468, 0.0000, 1.7346e-01, 0.3321, 0.0000, -6.6220e-02, 0.0305, 0.0000, -6.6317e-03, 4.3661e+06, 4292.16877, collision
11.48, 0.00, 0.3527, 0.0000, 7.1995e-02, 0.3517, 0.0000, 8.9087e-02, 0.3061, 0.0000, 2.8607e-03, 0.0417, 0.0000, -8.2027e-04, 0.0341, 0.0000, -9.2165e-03, 6.7013e+06, 6426.13070, collision
7.42, 0.00, 0.1934, 0.0000, 2.6279e-01, 0.2374, 0.0000, -2.4706e-01, 0.2533, 0.0000, 7.8479e-02, 0.1288, 0.0000, 7.4781e-02, 0.1238, 0.0000, 1.3252e-02, 1.0488e+06, 1088.03887, collision
12.64, 0.00, 0.3473, 0.0000, -7.0030e-02, 0.5855, 0.0000, 8.8896e-01, 0.5130, 0.0000, -2.5129e-01, 0.0873, 0.0000, 1.0767e-02, 0.0764, 0.0000, -5.6353e-03, 2.8877e+06, 3137.13311, collision
8.56, 0.00, 0.2110, 0.0000, 1.8726e-01, 0.1895, 0.0000, -7.2705e-02, 0.1331, 0.0000, 1.1575e-02, 0.1190, 0.0000, 5.1899e-03, 0.1024, 0.0000, -1.7841e-03, 5.9060e+06, 5757.59346, collision
7.52, 0.00, 0.2710, 0.0000, -1.4507e-01, 0.3091, 0.0000, 6.0623e-01, 0.4994, 0.0000, -1.6849e-01, 0.2779, 0.0000, 1.3445e-01, 0.2857, 0.0000, 1.0864e-01, 1.8309e+06, 1872.91758, collision
9.91, 0.00, 0.3072, 0.0000, -4.9931e-03, 0.3460, 0.0000, -1.2853e-02, 0.3711, 0.0001, -1.7994e-03, 0.5274, 0.0001, 9.8057e-01, 0.3013, 0.0001, -2.7287e-01, 1.2743e+06, 1337.95892, collision
7.91, 0.00, 0.1611, 0.0000, 9.3410e-03, 0.2041, 0.0000, 2.0912e-01, 0.1529, 0.0000, -1.0433e-01, 0.1137, 0.0000, 1.8712e-02, 0.1127, 0.0000, -6.3689e-03, 3.2690e+06, 3276.27972, collision
11.41, 0.00, 0.4106, 0.0000, 8.5607e-02, 0.3758, 0.0000, -2.2645e-02, 0.3282, 0.0000, 1.7686e-01, 0.2179, 0.0000, 2.9205e-02, 0.0329, 0.0000, -1.0529e-02, 6.9790e+06, 6752.55951, collision
13.44, 0.00, 0.3467, 0.0000, 2.0834e-01, 0.4357, 0.0000, -1.5053e-01, 0.2583, 0.0000, 2.4678e-02, 0.0250, 0.0000, 2.6275e-03, 0.1181, 0.0001, -2.2395e-02, 4.0204e+06, 4000.90430, collision
8.01, 0.00, 0.1975, 0.0000, 1.7828e-01, 0.2286, 0.0000, -1.2932e-01, 0.1611, 0.0000, 3.6684e-02, 0.1229, 0.0000, 1.0119e-02, 0.1464, 0.0000, -4.0419e-03, 2.6088e+06, 2640.24131, collision
10.47, 0.00, 0.3654, 0.0000, 9.1914e-01, 0.3416, 0.0000, -3.7708e-01, 0.2965, 0.0000, 1.1539e-02, 0.2231, 0.0000, -3.9087e-04, 0.0223, 0.0000, -6.7388e-04, 4.0224e+06, 3997.52466, collision
10.18, 0.00, 0.3459, 0.0001, -8.9344e-02, 0.5483, 0.0000, 1.7151e-01, 0.5069, 0.0000, 2.0102e-01, 0.2466, 0.0000, 2.2522e-02, 0.0899, 0.0000, 2.9640e-02, 2.4803e+06, 2536.76144, collision
11.35, 0.00, 0.4380, 0.0000, 1.0528e-02, 0.4747, 0.0000, 9.9944e-02, 0.4129, 0.0000, 7.4389e-01, 0.3371, 0.0000, -3.9493e-01, 0.3379, 0.0000, 8.7376e-01, 6.7014e+06, 6498.65821, collision
5.92, 0.00, 0.1108, 0.0004, -3.4804e-03, 0.1168, 0.0008, -3.6725e-02, 0.1866, 0.0010, 6.8825e-02, 0.1050, 0.0007, 2.1451e-02, 0.0976, 0.0002, 2.9177e-02, 6.8957e+04, 72.03425, collision
9.08, 0.00, 0.2033, 0.0000, 1.1440e-01, 0.2813, 0.0000, 1.5126e-02, 0.1523, 0.0000, 8.9779e-02, 0.0932, 0.0000, -1.3428e-03, 0.0585, 0.0000, -2.5557e-04, 9.7105e+06, 9124.99367, collision
9.70, 0.00, 0.4768, 0.0008, -8.0410e-02, 0.3351, 0.0010, 1.8671e-01, 0.4136, 0.0005, -3.0765e-02, 0.3736, 0.0010, 2.5732e-01, 0.2391, 0.0011, -1.9493e-01, 3.9562e+05, 450.50885, d<R_roche
4.97, 0.00, 0.0821, 0.0006, -6.9727e-03, 0.0743, 0.0001, -2.9886e-02, 0.1827, 0.0004, 3.2798e-01, 0.1062, 0.0003, 3.0224e-01, 0.1445, 0.0002, -3.4505e-01, 4.0411e+04, 42.70816, collision
8.44, 0.00, 0.1463, 0.0000, 1.4266e-01, 0.1314, 0.0000, 2.9059e-02, 0.1133, 0.0000, -1.7678e-02, 0.1076, 0.0000, 7.0450e-04, 0.0949, 0.0000, -3.1165e-04, 1.0000e+07, 9334.12454, tmax
8.68, 0.00, 0.2777, 0.0000, 1.2926e-02, 0.2309, 0.0000, 1.0897e-01, 0.2222, 0.0000, 7.3202e-02, 0.1073, 0.0000, 1.7706e-02, 0.0752, 0.0000, -2.6255e-03, 5.8043e+06, 5628.09952, collision
11.47, 0.00, 0.3807, 0.0000, 3.2565e-02, 0.4163, 0.0000, 2.2157e-01, 0.4124, 0.0000, -3.5333e-03, 0.1098, 0.0000, -1.0325e-02, 0.0327, 0.0000, -1.7384e-02, 7.6027e+06, 7343.85974, collision
11.55, 0.00, 0.3885, 0.0000, -2.9297e-02, 0.5224, 0.0000, 1.8959e-01, 0.4603, 0.0000, 1.5539e-01, 0.1482, 0.0000, 8.0087e-02, 0.0389, 0.0000, -1.5231e-02, 7.0217e+06, 6724.00844, collision
13.56, 0.00, 0.0005, 0.0000, 3.5928e-05, 0.0010, 0.0000, 5.9462e-04, 0.0033, 0.0002, 1.5743e-03, 0.0184, 0.0005, -3.6397e-03, 0.1205, 0.0008, 2.7245e-03, 4.4057e+03, 4.49202, a>0.4R_H
11.97, 0.00, 0.3400, 0.0000, 3.2633e-01, 0.3100, 0.0000, -1.4467e-01, 0.2282, 0.0000, -2.4192e-02, 0.0395, 0.0000, 4.9470e-03, 0.0441, 0.0000, -2.0838e-02, 9.4937e+06, 8852.39264, collision
13.47, 0.00, 0.5769, 0.0000, 1.1335e+00, 0.5252, 0.0000, -4.5289e-01, 0.4136, 0.0000, 1.5516e-01, 0.0434, 0.0000, 6.7517e-04, 0.1206, 0.0001, -5.8653e-02, 6.2515e+06, 6369.15458, collision
6.03, 0.00, 0.1244, 0.0002, 3.5422e-01, 0.1540, 0.0002, -2.7545e-01, 0.2730, 0.0002, -5.6058e-02, 0.2675, 0.0002, 1.7441e-01, 0.1075, 0.0000, 7.2347e-02, 4.3498e+05, 455.95501, collision
10.82, 0.00, 0.2685, 0.0000, 2.9458e-01, 0.2888, 0.0000, -1.7931e-01, 0.2193, 0.0000, 1.2269e-02, 0.1418, 0.0000, 1.8572e-03, 0.0236, 0.0000, -7.8780e-03, 4.9271e+06, 4812.94517, collision
11.76, 0.00, 0.3886, 0.0000, 8.3342e-02, 0.3432, 0.0000, -2.1488e-02, 0.4188, 0.0000, 1.3341e-01, 0.4123, 0.0000, 2.7572e-01, 0.1034, 0.0000, -9.9416e-03, 9.3349e+06, 8838.84315, collision
9.26, 0.00, 0.2621, 0.0000, 5.0578e-02, 0.2456, 0.0000, -2.7853e-04, 0.2541, 0.0000, 6.4553e-01, 0.2029, 0.0000, -2.8992e-01, 0.0538, 0.0000, 1.2345e-02, 5.4673e+06, 5331.30000, collision
9.48, 0.00, 0.3957, 0.0019, -1.0864e-02, 0.3764, 0.0027, -7.0022e-03, 0.2294, 0.0008, 3.3219e-02, 0.2622, 0.0021, 5.5378e-02, 0.0893, 0.0003, 4.6058e-02, 9.2709e+04, 111.63383, collision
13.37, 0.00, 0.4519, 0.0000, 4.4222e-02, 0.4502, 0.0000, 1.5437e-01, 0.4068, 0.0000, -1.1077e-01, 0.0266, 0.0000, -7.1277e-03, 0.1119, 0.0001, -1.6624e-02, 3.3226e+06, 3342.56265, collision
9.99, 0.00, 0.3785, 0.0000, -1.4158e-02, 0.3314, 0.0001, -1.2726e-02, 0.3339, 0.0000, 2.3542e-01, 0.1566, 0.0000, -9.3834e-03, 0.0268, 0.0000, -8.2657e-03, 1.4478e+06, 1512.20704, collision
6.14, 0.00, 0.2084, 0.0000, -2.1777e-02, 0.1634, 0.0001, -3.2476e-02, 0.2209, 0.0001, 4.7819e-02, 0.2026, 0.0001, 1.3366e+00, 0.1358, 0.0000, -3.3407e-01, 1.0234e+06, 1068.53220, collision
5.95, 0.00, 0.1213, 0.0002, -7.5234e-03, 0.1117, 0.0007, 1.7166e-01, 0.1358, 0.0002, -1.1960e-01, 0.0837, 0.0011, 7.7239e-03, 0.0930, 0.0004, 6.6339e-03, 1.3085e+05, 139.10823, collision
11.34, 0.00, 0.3624, 0.0000, 1.7245e-02, 0.3421, 0.0000, 4.3855e-01, 0.3696, 0.0000, -1.3529e-01, 0.1929, 0.0000, -1.2796e-02, 0.0338, 0.0000, -4.7964e-03, 6.2090e+06, 5981.28107, collision
8.70, 0.00, 0.1827, 0.0000, 2.5325e-01, 0.2261, 0.0000, -1.6311e-01, 0.1099, 0.0000, 1.7139e-02, 0.0658, 0.0000, 1.2806e-03, 0.0581, 0.0000, -1.4120e-03, 3.5110e+06, 3493.13500, collision
7.38, 0.00, 0.2211, 0.0000, -2.5381e-03, 0.2552, 0.0000, 1.8454e-02, 0.1963, 0.0000, 1.6647e-02, 0.2700, 0.0000, 1.1526e-02, 0.2076, 0.0000, 1.2473e-01, 1.1813e+06, 1222.57246, collision
12.76, 0.00, 0.4937, 0.0000, 7.6941e-01, 0.3713, 0.0000, -3.7772e-01, 0.2769, 0.0000, 7.7391e-02, 0.0748, 0.0000, -9.8750e-03, 0.0728, 0.0001, -4.5863e-03, 7.4464e+06, 7207.37684, collision
10.16, 0.00, 0.3319, 0.0000, -1.5120e-02, 0.3418, 0.0000, 9.2577e-02, 0.3532, 0.0000, -1.5439e-02, 0.2734, 0.0001, 1.1506e-01, 0.1085, 0.0000, 1.2029e-03, 2.0432e+06, 2091.06152, collision
6.57, 0.00, 0.2743, 0.0001, 2.8455e-01, 0.2110, 0.0001, -2.0110e-01, 0.1850, 0.0000, 3.8271e-02, 0.1408, 0.0000, 8.7958e-03, 0.1233, 0.0000, 2.5805e-02, 2.0938e+06, 2141.11712, collision
6.26, 0.00, 0.1497, 0.0000, 2.0755e-01, 0.1604, 0.0001, -1.8101e-01, 0.2276, 0.0001, 4.4641e-02, 0.2326, 0.0000, 4.6728e-02, 0.1720, 0.0000, 4.2190e-02, 1.6914e+06, 1738.16722, collision
13.77, 0.00, 0.0004, 0.0004, 1.9750e-05, 0.0003, 0.0003, -1.2469e-04, 0.0027, 0.0027, 1.7411e-03, 0.0161, 0.0161, 2.9444e-03, 0.1610, 0.1610, -2.6041e-02, 8.5381e+02, 0.86686, a>0.4R_H
5.93, 0.00, 0.2115, 0.0002, -1.0089e-01, 0.2361, 0.0001, 1.3573e-01, 0.2408, 0.0003, 8.6910e-02, 0.1330, 0.0001, -1.0100e-02, 0.1112, 0.0002, 9.4478e-03, 2.5087e+05, 264.40762, collision
11.92, 0.00, 0.5562, 0.0000, 3.2428e-01, 0.5504, 0.0000, -1.6135e-01, 0.3950, 0.0000, 4.2184e-02, 0.1038, 0.0000, 2.8509e-02, 0.0426, 0.0001, -2.4491e-02, 9.7231e+06, 9120.50545, collision
8.89, 0.00, 0.5072, 0.0000, -1.0546e-01, 0.7240, 0.0000, 1.7418e+00, 0.7883, 0.0000, 9.1336e-01, 0.7607, 0.0000, 2.5404e-01, 0.7389, 0.0000, -2.1764e-01, 7.9439e+06, 7641.63751, collision
12.80, 0.00, 0.1649, 0.0000, 1.4368e-01, 0.3218, 0.0000, 1.2998e-02, 0.0647, 0.0000, -2.8941e-03, 0.0148, 0.0000, -2.3010e-03, 0.0755, 0.0001, -6.5533e-03, 1.0000e+07, 9406.83789, tmax
12.74, 0.00, 0.5856, 0.0000, 2.9095e-02, 0.4846, 0.0000, 1.0291e-02, 0.4027, 0.0000, 1.1616e-01, 0.1138, 0.0000, 1.2672e-03, 0.0912, 0.0002, -7.5814e-03, 2.2415e+06, 2392.31467, collision
11.58, 0.00, 0.2314, 0.0000, 1.4617e-01, 0.2224, 0.0000, -5.0363e-05, 0.1864, 0.0000, 2.2411e-02, 0.0724, 0.0000, -7.8896e-05, 0.0349, 0.0000, -1.6516e-02, 1.0000e+07, 9448.16282, tmax
11.56, 0.00, 0.4049, 0.0000, 5.6356e-01, 0.3558, 0.0000, -3.0300e-01, 0.2186, 0.0000, 4.8692e-02, 0.0996, 0.0000, -1.9189e-03, 0.0342, 0.0000, -1.7813e-02, 7.1482e+06, 6851.42254, collision
5.90, 0.00, 0.1798, 0.0004, -4.8055e-03, 0.1902, 0.0005, -4.7651e-02, 0.1708, 0.0006, 2.9975e-02, 0.2135, 0.0005, 8.5822e-01, 0.1488, 0.0003, -3.1231e-01, 1.7922e+05, 189.66489, collision
8.51, 0.00, 0.2974, 0.0000, 2.7723e-01, 0.2591, 0.0000, -1.2105e-01, 0.2782, 0.0000, 1.1166e-01, 0.2554, 0.0000, -4.6642e-02, 0.0755, 0.0000, 2.2193e-02, 9.0235e+06, 8548.16892, collision
13.81, 0.00, 0.0004, 0.0001, -5.1756e-05, 0.0010, 0.0001, 8.2465e-04, 0.0023, 0.0009, 5.9048e-04, 0.0167, 0.0079, -1.8305e-03, 0.1442, 0.0672, -2.2888e-02, 9.5627e+02, 0.97907, a>0.4R_H
12.66, 0.00, 0.1742, 0.0000, 1.5308e-01, 0.1198, 0.0000, 1.2224e-02, 0.0954, 0.0000, 2.1294e-03, 0.0141, 0.0000, 2.7435e-03, 0.0691, 0.0000, -2.3199e-03, 1.0000e+07, 9746.33621, tmax
8.63, 0.00, 0.3324, 0.0000, 2.6305e-02, 0.3069, 0.0000, 1.2459e-01, 0.1381, 0.0000, 5.8038e-02, 0.1118, 0.0000, 2.8227e-03, 0.1027, 0.0000, -2.8406e-04, 6.3503e+06, 6157.21587, collision
10.67, 0.00, 0.3667, 0.0000, 1.8927e-01, 0.3593, 0.0000, -1.6369e-01, 0.2922, 0.0000, 9.9418e-02, 0.2262, 0.0000, 8.1557e-02, 0.0278, 0.0000, -4.3570e-03, 4.0047e+06, 4011.70522, collision
10.75, 0.00, 0.1672, 0.0000, 1.5142e-01, 0.1624, 0.0000, 2.6544e-03, 0.1174, 0.0000, 4.1805e-03, 0.0868, 0.0000, -1.1304e-03, 0.0226, 0.0000, -1.0792e-02, 1.0000e+07, 9405.44945, tmax
11.40, 0.00, 0.0958, 0.0000, 1.3318e-01, 0.0784, 0.0000, 3.2923e-02, 0.0560, 0.0000, -1.3757e-02, 0.0125, 0.0000, 1.3456e-03, 0.0311, 0.0000, -1.7687e-02, 1.0000e+07, 9290.92220, tmax
11.50, 0.00, 0.3948, 0.0000, 1.5151e-02, 0.4283, 0.0000, 4.8922e-02, 0.4902, 0.0000, 7.7226e-01, 0.4705, 0.0000, -9.9883e-02, 0.0476, 0.0000, 1.7730e-03, 7.5950e+06, 7276.47641, collision
13.46, 0.00, 0.0654, 0.0000, 1.3853e-01, 0.0938, 0.0000, 8.0489e-03, 0.0491, 0.0000, 7.9123e-04, 0.0186, 0.0000, 5.4307e-03, 0.1199, 0.0000, -1.6145e-02, 1.0000e+07, 9226.69885, tmax
11.69, 0.00, 0.0130, 0.0000, 1.3045e-01, 0.0100, 0.0000, 3.5899e-02, 0.0093, 0.0000, -1.4395e-02, 0.0114, 0.0000, 1.2404e-03, 0.0369, 0.0000, -1.1992e-02, 1.0000e+07, 9252.26834, tmax
6.34, 0.00, 0.1463, 0.0000, -1.7739e-02, 0.1962, 0.0001, -1.1626e-02, 0.2605, 0.0001, 8.7115e-02, 0.0906, 0.0000, 8.8082e-02, 0.0639, 0.0000, 9.3377e-03, 1.6701e+06, 1720.81631, collision
8.67, 0.00, 0.2335, 0.0001, 2.1179e-02, 0.2425, 0.0000, -1.0239e-02, 0.2927, 0.0000, 5.4547e-02, 0.3572, 0.0000, 1.9351e-01, 0.0949, 0.0000, 4.0703e-03, 3.8904e+06, 3869.00992, collision
6.95, 0.00, 0.2000, 0.0000, 2.7067e-01, 0.1770, 0.0000, -2.3220e-01, 0.2850, 0.0000, 1.7256e-01, 0.3160, 0.0000, -3.0062e-02, 0.1898, 0.0000, 7.5959e-02, 3.4482e+06, 3467.61506, collision
6.63, 0.00, 0.1669, 0.0001, -3.9645e-02, 0.1886, 0.0000, 5.5240e-03, 0.2609, 0.0000, 9.2314e-02, 0.1443, 0.0001, 3.9378e-02, 0.0709, 0.0000, 1.4389e-02, 4.7792e+05, 501.06605, collision
6.43, 0.00, 0.1426, 0.0000, 2.4363e-03, 0.1484, 0.0000, 2.3070e-02, 0.1283, 0.0001, 1.9648e-02, 0.1615, 0.0000, 1.1289e-01, 0.1743, 0.0001, -5.7619e-02, 1.6172e+06, 1662.57818, collision
11.73, 0.00, 0.3918, 0.0000, 6.1816e-01, 0.4573, 0.0000, -3.1560e-01, 0.2564, 0.0000, 3.7753e-02, 0.0571, 0.0000, 5.9202e-03, 0.0377, 0.0000, -7.2317e-03, 8.1702e+06, 7735.08044, collision
10.69, 0.00, 0.2621, 0.0000, 5.9671e-02, 0.2968, 0.0000, 5.8693e-02, 0.3033, 0.0000, -9.2303e-03, 0.0870, 0.0000, 5.9809e-03, 0.0215, 0.0000, -9.1534e-03, 4.2489e+06, 4183.11215, collision
12.99, 0.00, 0.0694, 0.0000, 1.3963e-01, 0.0687, 0.0000, 9.6760e-03, 0.0436, 0.0000, 1.5727e-03, 0.0149, 0.0000, -3.5658e-03, 0.0856, 0.0000, -5.8081e-03, 1.0000e+07, 9244.24486, tmax
11.85, 0.00, 0.3237, 0.0000, 4.5581e-01, 0.3217, 0.0000, -2.3935e-01, 0.2432, 0.0000, -4.4947e-03, 0.0323, 0.0000, 2.4264e-03, 0.0410, 0.0000, -3.5117e-03, 8.4594e+06, 7944.64192, collision
10.08, 0.00, 0.3083, 0.0001, 1.6685e-01, 0.2930, 0.0000, -1.2047e-01, 0.2898, 0.0001, -2.3258e-03, 0.2104, 0.0000, -1.1323e-02, 0.0522, 0.0000, 2.9337e-03, 1.9832e+06, 2053.87612, collision
8.95, 0.00, 0.2013, 0.0000, 9.2865e-02, 0.2017, 0.0000, 2.2953e-01, 0.2003, 0.0000, -1.4653e-01, 0.1614, 0.0000, 3.9918e-02, 0.0765, 0.0000, 3.7542e-04, 9.2255e+06, 8723.62844, collision
9.35, 0.00, 0.2267, 0.0000, 4.8461e-01, 0.2268, 0.0000, -2.5154e-01, 0.1789, 0.0000, 6.3897e-02, 0.1463, 0.0000, -8.1856e-03, 0.1206, 0.0000, 1.2347e-02, 8.6098e+06, 8159.79493, collision
6.66, 0.00, 0.1807, 0.0000, -9.7581e-04, 0.1796, 0.0000, -5.0906e-02, 0.1869, 0.0000, 1.6378e-01, 0.1691, 0.0000, 1.8684e-02, 0.1329, 0.0000, 2.7654e-02, 1.4297e+06, 1478.33806, collision
