# dH, e0, eM1_max, eM1_min, dA1_over_A0, eM2_max, eM2_min, dA2_over_A0, eM3_max, eM3_min, dA3_over_A0, t_end(PM), wall_time, fate
10.86, 0.30, 0.3016, 0.3016, 4.1737e-05, 0.2822, 0.2822, 1.2962e-02, 468214.3306, 1.0000, -1.0004e+00, 8.5381e+02, 0.34990, a<0
9.99, 0.15, 0.1510, 0.1510, -1.1970e-04, 0.1489, 0.1489, 7.1157e-03, 0.1879, 0.1879, 7.9318e-02, 8.5381e+02, 0.31779, a>0.4R_H
7.25, 0.19, 0.3191, 0.1797, 1.0879e-03, 0.2111, 0.1693, 8.9678e-03, 0.2087, 0.0062, -5.0578e-03, 1.0000e+05, 40.63969, tmax
11.00, 0.28, 0.2815, 0.2815, -2.0926e-04, 0.2799, 0.2799, 1.0128e-03, 542319.6118, 1.0000, -1.0004e+00, 8.5381e+02, 0.34567, a<0
8.43, 0.26, 0.4144, 0.2264, -3.3552e-06, 0.2931, 0.0460, 1.6464e-02, 0.3199, 0.1524, 2.2040e-02, 1.0000e+05, 41.15307, tmax
7.77, 0.16, 0.3262, 0.0334, -1.4885e-04, 0.2722, 0.0151, 7.8178e-03, 0.1615, 0.0011, 1.1695e-02, 1.0000e+05, 39.28560, tmax
7.11, 0.00, 0.0086, 0.0001, 4.0136e-05, 0.0151, 0.0001, 1.3186e-02, 0.0314, 0.0004, 1.4937e-02, 1.0000e+05, 32.06132, tmax
9.57, 0.13, 0.2086, 0.1282, -2.2222e-05, 0.1353, 0.0044, -1.0654e-03, 0.2162, 0.0204, 3.2996e-02, 1.0000e+05, 38.70329, tmax
9.67, 0.00, 0.0043, 0.0000, 4.1176e-05, 0.0150, 0.0002, -2.7082e-03, 0.1959, 0.0011, 3.0151e-02, 1.0000e+05, 31.76689, tmax
8.74, 0.19, 0.2892, 0.1872, -6.4676e-06, 0.2040, 0.0655, -4.7438e-05, 0.2178, 0.0920, 7.7752e-04, 1.0000e+05, 40.64933, tmax
9.61, 0.09, 0.1430, 0.0887, -5.7972e-05, 0.0975, 0.0033, 3.4538e-03, 0.1942, 0.0090, 5.3555e-03, 1.0000e+05, 35.64064, tmax
8.03, 0.17, 0.2546, 0.1527, 4.9097e-04, 0.2158, 0.0832, 1.3967e-02, 0.1802, 0.0884, -5.6465e-03, 1.0000e+05, 40.01133, tmax
7.97, 0.27, 0.5324, 0.0806, -1.2401e-02, 0.4465, 0.0501, 3.4466e-02, 0.2754, 0.0031, -5.6158e-03, 1.8237e+04, 7.46822, d<R_roche
10.62, 0.15, 0.1493, 0.1493, -2.3436e-04, 0.1058, 0.1058, -3.3426e-02, 162024.7233, 1.0000, -1.0010e+00, 8.5381e+02, 0.34500, a<0
4.37, 0.08, 0.2827, 0.0008, -1.4217e-01, 0.3072, 0.0023, 4.7821e-01, 0.3369, 0.0153, 2.3875e-01, 4.3032e+04, 14.73076, collision
7.42, 0.11, 0.1799, 0.0827, 3.7855e-04, 0.1358, 0.0824, -3.3811e-03, 0.1238, 0.0216, 6.4133e-03, 1.0000e+05, 36.93654, tmax
3.59, 0.09, 0.0000, 1.0000, -7.0699e-02, 0.0000, 1.0000, 4.0557e+00, 0.0000, 1.0000, -4.4001e-01, 5.3176e+01, 0.02214, collision
4.71, 0.11, 0.1420, 0.0017, -3.5275e-03, 0.1458, 0.0053, 1.4264e-02, 0.1787, 0.0819, 1.1043e-02, 1.0000e+05, 33.94596, tmax
8.73, 0.13, 0.1921, 0.1281, -1.8778e-04, 0.1381, 0.0523, 8.0425e-03, 0.1629, 0.0504, 1.2745e-03, 1.0000e+05, 38.27767, tmax
4.12, 0.07, 0.2205, 0.0021, -4.7878e-03, 0.1879, 0.0032, 1.3652e-02, 0.1456, 0.0021, 2.3522e-03, 1.0000e+05, 35.54665, tmax
9.34, 0.06, 0.0942, 0.0590, 3.2787e-05, 0.0662, 0.0008, -8.4421e-04, 0.1420, 0.0083, 3.0024e-02, 1.0000e+05, 33.36655, tmax
6.70, 0.29, 0.4906, 0.0720, 8.7272e-01, 0.4622, 0.0141, -5.1271e-01, 0.7757, 0.2510, 8.2525e-01, 1.3543e+04, 5.39321, collision
9.88, 0.17, 0.1730, 0.1697, -7.8259e-05, 0.1624, 0.1527, 1.2927e-02, 0.2580, 0.0316, 8.2358e-02, 1.4344e+03, 0.61220, a>0.4R_H
6.23, 0.00, 0.0343, 0.0004, 2.1831e-05, 0.0542, 0.0003, 1.3468e-02, 0.0484, 0.0003, 2.2815e-02, 1.0000e+05, 32.32923, tmax
5.51, 0.11, 0.1166, 0.0004, -4.1794e-04, 0.1222, 0.0186, -2.2530e-03, 0.1804, 0.0831, 3.9907e-03, 1.0000e+05, 34.16410, tmax
5.85, 0.26, 0.4838, 0.0207, -7.5322e-02, 0.3703, 0.0651, 3.1110e+00, 0.4821, 0.3068, -4.2232e-01, 3.3860e+03, 1.38291, collision
5.10, 0.22, 0.3999, 0.1022, -1.5317e-01, 0.3870, 0.1271, 7.6577e-01, 0.3413, 0.1239, 2.6029e-01, 3.7135e+03, 1.51331, collision
6.66, 0.12, 0.1207, 0.0731, -7.1191e-05, 0.1284, 0.0758, 1.0062e-02, 0.1681, 0.0875, 4.9454e-03, 1.0000e+05, 34.69369, tmax
10.26, 0.23, 0.3278, 0.2020, -1.6534e-01, 0.7667, 0.2189, 1.9929e+00, 0.8141, 0.4635, -2.3235e+00, 1.3893e+03, 0.58414, collision
10.31, 0.07, 0.0701, 0.0701, -8.0353e-06, 0.0488, 0.0488, 9.6461e-03, 0.5473, 0.5473, 8.1385e-02, 8.5381e+02, 0.27708, a>0.4R_H
5.34, 0.04, 0.0465, 0.0004, 1.8732e-04, 0.0536, 0.0006, -1.0050e-03, 0.0772, 0.0186, 1.1427e-02, 1.0000e+05, 32.84257, tmax
5.39, 0.04, 0.0458, 0.0003, 1.2677e-04, 0.0539, 0.0007, -1.8341e-03, 0.0763, 0.0174, 2.6993e-03, 1.0000e+05, 32.80015, tmax
7.89, 0.12, 0.1841, 0.0940, -1.0295e-04, 0.1655, 0.0565, 1.2065e-02, 0.1372, 0.0498, -9.9662e-03, 1.0000e+05, 37.11790, tmax
10.50, 0.26, 0.2609, 0.2609, 3.4132e-04, 0.2509, 0.2509, 2.8700e-03, 222674.0415, 1.0000, -1.0008e+00, 8.5381e+02, 0.34557, a<0
3.77, 0.24, 0.0000, 1.0000, 1.5158e-01, 0.0000, 1.0000, 3.3907e-02, 0.0000, 1.0000, 1.1325e-02, 6.2699e+01, 0.02694, collision
8.68, 0.27, 0.4292, 0.0410, 2.6822e-03, 0.3495, 0.0054, -3.9461e-03, 0.3183, 0.1301, 9.2050e-03, 1.0000e+05, 40.14104, tmax
4.15, 0.26, 0.0000, 1.0000, -5.4860e-02, 0.0000, 1.0000, 3.8627e-01, 0.0000, 1.0000, -1.6080e-02, 2.7251e+02, 0.10870, collision
7.16, 0.12, 0.1841, 0.1091, -4.9102e-05, 0.1503, 0.1054, 9.9010e-03, 0.1344, 0.0012, -8.8443e-03, 1.0000e+05, 37.48650, tmax
7.25, 0.27, 0.4867, 0.2674, 5.2295e-04, 0.2771, 0.1975, 3.8358e-03, 0.2879, 0.0219, 1.2616e-02, 1.0000e+05, 41.60574, tmax
6.42, 0.07, 0.0713, 0.0139, 5.7657e-04, 0.0797, 0.0097, -2.5350e-03, 0.1152, 0.0442, 7.8551e-03, 1.0000e+05, 32.69709, tmax
5.27, 0.20, 0.4290, 0.0205, 1.4929e+00, 0.4741, 0.0460, -4.6799e-01, 0.3850, 0.0285, 2.7640e-01, 2.7862e+03, 1.15433, collision
7.37, 0.30, 0.5473, 0.3116, 7.2372e-04, 0.2871, 0.1504, -9.1159e-03, 0.2943, 0.1213, 1.1324e-03, 7.3087e+03, 3.04867, d<R_roche
7.75, 0.02, 0.0344, 0.0074, 1.0306e-04, 0.0376, 0.0010, -1.3223e-03, 0.0455, 0.0004, 1.3321e-02, 1.0000e+05, 31.90422, tmax
9.31, 0.28, 0.4527, 0.2813, -2.8504e-04, 0.2882, 0.0038, 1.0900e-02, 0.3167, 0.1061, 9.2909e-03, 1.0000e+05, 41.19080, tmax
3.71, 0.25, 0.0000, 1.0000, 1.0213e+00, 0.0000, 1.0000, -4.7257e-01, 0.0000, 1.0000, 8.0792e-01, 1.6200e+02, 0.07731, collision
7.30, 0.26, 0.4664, 0.2537, -5.0789e-04, 0.2644, 0.1842, 8.6468e-03, 0.2760, 0.0471, -2.1301e-03, 1.0000e+05, 41.26113, tmax
7.74, 0.01, 0.0191, 0.0001, -2.8943e-04, 0.0255, 0.0003, 8.6807e-03, 0.0394, 0.0002, 2.7102e-02, 1.0000e+05, 31.85298, tmax
9.27, 0.17, 0.2736, 0.1677, -9.3643e-05, 0.1784, 0.0075, 3.3687e-03, 0.2126, 0.0517, 2.6954e-02, 1.0000e+05, 40.25965, tmax
4.41, 0.04, 0.1087, 0.0003, -2.5522e-03, 0.1041, 0.0005, 1.1893e-02, 0.0767, 0.0161, 5.9215e-03, 1.0000e+05, 33.77116, tmax
7.68, 0.17, 0.3101, 0.0079, 5.0354e-03, 0.2883, 0.0014, -5.8346e-03, 0.2301, 0.0074, 3.0240e-03, 1.0000e+05, 38.28357, tmax
8.57, 0.01, 0.0104, 0.0088, -6.8423e-06, 0.0184, 0.0000, -2.4038e-04, 0.0647, 0.0009, 1.0350e-02, 1.0000e+05, 31.69231, tmax
5.76, 0.29, 0.4084, 0.0131, 1.6235e-01, 0.3081, 0.0351, -2.1481e-01, 0.6179, 0.3230, 7.0443e-01, 2.2735e+03, 0.90582, collision
4.23, 0.05, 0.1821, 0.0011, -4.9147e-03, 0.1643, 0.0009, 8.0322e-03, 0.1310, 0.0006, 2.9653e-02, 1.0000e+05, 34.80643, tmax
3.93, 0.00, 0.2761, 0.0037, -3.5658e-02, 0.2441, 0.0019, -1.0626e-01, 0.2136, 0.0012, 6.6990e+01, 1.9921e+04, 7.63536, collision
8.26, 0.23, 0.3525, 0.2131, 2.6220e-04, 0.2726, 0.0905, -3.9143e-03, 0.2455, 0.1320, 1.8466e-02, 1.0000e+05, 40.96675, tmax
8.27, 0.21, 0.3151, 0.1975, 2.5055e-04, 0.2428, 0.0934, 1.0429e-02, 0.2240, 0.1113, 2.4332e-02, 1.0000e+05, 40.88140, tmax
5.18, 0.02, 0.0272, 0.0004, -9.3568e-04, 0.0340, 0.0006, 1.1555e-02, 0.0443, 0.0001, -5.5155e-03, 1.0000e+05, 32.80071, tmax
7.27, 0.02, 0.0299, 0.0128, -1.2880e-04, 0.0329, 0.0067, 1.9559e-03, 0.0429, 0.0003, -1.2402e-03, 1.0000e+05, 32.16256, tmax
4.78, 0.07, 0.0930, 0.0009, 3.3854e-04, 0.1010, 0.0014, -1.2099e-03, 0.1217, 0.0473, 7.1651e-03, 1.0000e+05, 33.44999, tmax
4.75, 0.03, 0.0444, 0.0001, -1.0332e-03, 0.0547, 0.0004, 1.0269e-02, 0.0596, 0.0103, 2.0077e-02, 1.0000e+05, 33.01789, tmax
10.11, 0.05, 0.0499, 0.0499, 3.5067e-06, 0.0434, 0.0434, 3.4813e-04, 0.0848, 0.0848, 9.4178e-02, 8.5381e+02, 0.27371, a>0.4R_H
8.12, 0.16, 0.2322, 0.1466, -5.9112e-05, 0.1932, 0.0816, 9.4625e-04, 0.1750, 0.0897, 6.6865e-03, 1.0000e+05, 39.57542, tmax
8.40, 0.06, 0.0806, 0.0584, -1.4871e-04, 0.0711, 0.0279, 6.5427e-03, 0.0942, 0.0186, 7.6262e-03, 1.0000e+05, 33.07645, tmax
9.55, 0.03, 0.0454, 0.0294, -4.8994e-05, 0.0376, 0.0003, 1.4836e-03, 0.1621, 0.0061, 1.5125e-02, 1.0000e+05, 31.94199, tmax
7.78, 0.01, 0.0166, 0.0014, 3.2100e-05, 0.0244, 0.0003, 1.3318e-02, 0.0403, 0.0005, -1.0033e-02, 1.0000e+05, 31.89749, tmax
9.81, 0.24, 0.2427, 0.2394, 1.3036e-04, 0.2261, 0.2198, 1.3995e-02, 0.2586, 0.0648, 9.7342e-02, 1.0587e+03, 0.42893, a>0.4R_H
7.90, 0.06, 0.0868, 0.0483, -1.9108e-04, 0.0824, 0.0264, 1.0218e-02, 0.0860, 0.0156, -4.6593e-03, 1.0000e+05, 33.04594, tmax
6.98, 0.02, 0.0280, 0.0132, 1.4492e-04, 0.0340, 0.0071, -1.7523e-03, 0.0409, 0.0003, 1.0755e-02, 1.0000e+05, 32.14417, tmax
4.59, 0.19, 0.0000, 1.0000, -4.2039e-02, 0.0000, 1.0000, 2.8800e-01, 0.0000, 1.0000, 6.3564e-02, 8.4681e+02, 0.30958, collision
11.00, 0.14, 0.1405, 0.1405, 3.6127e-05, 0.1284, 0.1284, 1.4351e-02, 372032.9384, 1.0000, -1.0005e+00, 8.5381e+02, 0.31189, a<0
10.06, 0.19, 0.1913, 0.1908, 9.7119e-06, 0.1821, 0.1738, 3.4231e-03, 0.3948, 0.2657, 1.0034e-01, 8.8797e+02, 0.34740, a>0.4R_H
7.15, 0.26, 0.4509, 0.2595, -3.4608e-04, 0.2733, 0.2207, -2.8261e-03, 0.2684, 0.0085, 9.0918e-03, 1.0000e+05, 41.44776, tmax
6.10, 0.18, 0.5790, 0.0130, -1.0063e+01, 0.4042, 0.0112, -5.6606e-01, 0.3435, 0.0187, -5.2893e-01, 3.7370e+04, 14.80805, collision
6.61, 0.04, 0.0412, 0.0238, 8.1686e-04, 0.0512, 0.0196, 1.3002e-02, 0.0636, 0.0146, 1.4498e-02, 1.0000e+05, 32.33950, tmax
6.72, 0.30, 0.4591, 0.0276, -4.0427e-02, 0.4096, 0.0167, 7.0268e-02, 0.6120, 0.2556, 1.6748e+00, 2.3234e+04, 9.01920, collision
10.73, 0.28, 0.2813, 0.2813, 3.5140e-05, 0.2687, 0.2687, -3.0963e-03, 297907.5586, 1.0000, -1.0006e+00, 8.5381e+02, 0.34697, a<0
3.88, 0.12, 0.0000, 1.0000, 1.4844e-01, 0.0000, 1.0000, 1.5992e-02, 0.0000, 1.0000, 9.3191e-02, 4.7374e+02, 0.18857, collision
9.90, 0.06, 0.0602, 0.0595, -4.0950e-05, 0.0555, 0.0457, 2.7597e-03, 0.1489, 0.0589, 7.0814e-02, 9.2212e+02, 0.30490, a>0.4R_H
5.72, 0.23, 0.3883, 0.0298, 2.7331e-01, 0.3450, 0.0140, -2.1817e-01, 0.3547, 0.1730, 9.1251e-02, 1.2816e+04, 4.95872, collision
6.90, 0.18, 0.2022, 0.1738, 3.4401e-04, 0.1981, 0.1592, 9.6504e-04, 0.1952, 0.1199, -5.6492e-03, 1.0000e+05, 39.57902, tmax
9.25, 0.16, 0.2565, 0.1579, 7.9302e-05, 0.1677, 0.0083, 1.2311e-02, 0.2063, 0.0512, 2.8499e-02, 1.0000e+05, 39.97408, tmax
9.76, 0.11, 0.1725, 0.1086, 3.1847e-06, 0.1174, 0.0177, -1.7596e-03, 0.2513, 0.0101, 1.4159e-02, 1.0000e+05, 37.15918, tmax
7.03, 0.15, 0.2154, 0.1411, -5.3573e-04, 0.1863, 0.1330, 8.3775e-03, 0.1640, 0.0300, 1.8786e-02, 1.0000e+05, 39.04425, tmax
5.97, 0.22, 0.4701, 0.0719, -5.1173e-02, 0.4067, 0.0166, 2.9245e+00, 0.3242, 0.1237, 2.7786e-01, 4.2160e+03, 1.69274, collision
10.41, 0.09, 0.0964, 0.0964, -5.0102e-03, 0.1047, 0.1047, -1.0841e-02, 211095.2417, 1.0000, -1.0009e+00, 8.5381e+02, 0.28945, a<0
6.38, 0.03, 0.0312, 0.0033, 1.3781e-04, 0.0412, 0.0016, -1.6050e-03, 0.0589, 0.0080, 1.3875e-03, 1.0000e+05, 32.33087, tmax
4.56, 0.18, 0.2814, 0.0113, -1.2887e-01, 0.2005, 0.0106, 4.2691e-01, 0.5751, 0.2641, 3.1779e-01, 2.3001e+03, 0.83363, collision
8.18, 0.07, 0.0939, 0.0661, -2.3356e-04, 0.0831, 0.0361, 5.2089e-03, 0.0969, 0.0227, 3.7611e-03, 1.0000e+05, 33.57584, tmax
10.36, 0.12, 0.1186, 0.1168, 3.8006e-04, 0.1883, 0.0629, -8.3963e-02, 0.8370, 0.5081, 3.3159e-01, 1.2295e+03, 0.43302, a>0.4R_H
3.67, 0.28, 0.0000, 1.0000, -5.9379e-02, 0.0000, 1.0000, 5.2224e-02, 0.0000, 1.0000, 3.9694e-01, 7.3967e+01, 0.03218, collision
5.31, 0.11, 0.3021, 0.0022, 9.3524e-01, 0.2687, 0.0007, -4.5132e-01, 0.3329, 0.0021, 2.5546e-01, 7.9655e+04, 28.44931, collision
8.35, 0.30, 0.5113, 0.1589, -2.5312e-03, 0.4026, 0.0045, 1.9226e-02, 0.3695, 0.1647, 3.3495e-02, 1.0000e+05, 41.62513, tmax
6.89, 0.27, 0.5168, 0.0098, -6.8344e-02, 0.4198, 0.0095, 1.2654e+00, 0.3859, 0.0204, -2.4939e-01, 8.2378e+04, 33.22089, collision
6.60, 0.26, 0.4370, 0.0039, 2.6735e+00, 0.3622, 0.0031, -5.3908e-01, 0.4062, 0.1142, -2.9673e-02, 4.8419e+04, 17.96567, collision
9.11, 0.23, 0.3717, 0.2305, 1.1883e-05, 0.2393, 0.0220, 2.5695e-04, 0.2617, 0.0960, 2.2526e-02, 1.0000e+05, 41.08735, tmax
7.70, 0.24, 0.4068, 0.0014, 1.5569e-03, 0.3528, 0.0015, 2.5241e-03, 0.3126, 0.0215, 1.0560e-02, 1.0000e+05, 37.62833, tmax
10.53, 0.23, 0.2322, 0.2322, -3.8026e-04, 0.2191, 0.2191, 2.3320e-03, 217311.4731, 1.0000, -1.0008e+00, 8.5381e+02, 0.34395, a<0
8.67, 0.28, 0.4794, 0.0056, 5.8839e-03, 0.3855, 0.0119, 1.6653e-03, 0.3115, 0.1200, -4.4010e-02, 1.0000e+05, 40.48643, tmax
8.91, 0.12, 0.1824, 0.1182, -1.9849e-04, 0.1283, 0.0355, 8.4001e-03, 0.1555, 0.0404, 2.6579e-02, 1.0000e+05, 37.70756, tmax
9.68, 0.11, 0.1743, 0.1085, 2.4461e-05, 0.1177, 0.0116, 1.3172e-02, 0.2218, 0.0105, -1.7422e-03, 1.0000e+05, 37.20534, tmax
10.02, 0.10, 0.1006, 0.1006, -9.7420e-05, 0.0957, 0.0957, 9.7007e-03, 0.2536, 0.2536, 8.9013e-02, 8.5381e+02, 0.29156, a>0.4R_H
7.04, 0.14, 0.2029, 0.1307, 4.0353e-04, 0.1767, 0.1236, 2.2545e-03, 0.1581, 0.0204, 1.0750e-02, 1.0000e+05, 38.49112, tmax
4.29, 0.11, 0.5185, 0.0096, -4.6337e-01, 1.0385, 0.0164, -9.6829e+00, 0.5251, 0.0147, 1.1246e+00, 5.3961e+03, 1.99123, a<0
3.57, 0.09, 0.0000, 1.0000, -1.0551e-03, 0.0000, 1.0000, 6.8022e-02, 0.0000, 1.0000, 3.1740e-01, 6.1746e+01, 0.06487, collision
3.54, 0.26, 0.0000, 1.0000, 1.4451e+00, 0.0000, 1.0000, 5.4659e-01, 0.0000, 1.0000, -6.0838e-01, 1.6393e+02, 0.06896, collision
6.66, 0.26, 0.3784, 0.0194, -2.0739e-02, 0.3393, 0.0038, -5.9670e-02, 0.5723, 0.2018, 2.4547e+00, 2.9616e+04, 11.62608, collision
5.96, 0.21, 0.3029, 0.0369, -2.4785e-02, 0.2308, 0.0023, 6.6506e-02, 0.3327, 0.1930, 1.3179e+00, 5.9101e+03, 2.30637, collision
6.04, 0.26, 0.3580, 0.2632, -2.7782e-01, 0.9463, 0.4814, 1.8576e+00, 0.4393, 0.1377, 3.6736e-01, 1.2978e+03, 0.61012, d<R_roche
5.99, 0.27, 0.0000, 1.0000, 1.7754e-01, 0.0000, 1.0000, 5.5750e-02, 0.0000, 1.0000, -6.6271e-03, 4.3159e+02, 0.20240, collision
7.19, 0.04, 0.0596, 0.0319, 7.4834e-05, 0.0568, 0.0268, -8.7378e-05, 0.0588, 0.0006, 5.6713e-03, 1.0000e+05, 32.56335, tmax
10.70, 0.17, 0.1661, 0.1661, -9.1529e-03, 0.1725, 0.1725, 1.5654e-02, 150940.6883, 1.0000, -1.0010e+00, 8.5381e+02, 0.32842, a<0
6.63, 0.27, 0.4541, 0.0119, -5.7054e-02, 0.4181, 0.0070, 9.1248e-01, 0.4415, 0.2033, -2.4068e-01, 3.8583e+04, 14.89801, collision
6.45, 0.12, 0.1212, 0.0004, 1.1940e-03, 0.1296, 0.0097, 1.6764e-02, 0.1927, 0.0882, 9.1686e-03, 1.0000e+05, 34.21463, tmax
8.57, 0.27, 0.3694, 0.1723, -8.7548e-05, 0.2690, 0.0012, 1.0645e-02, 0.3527, 0.1901, -2.3281e-02, 1.0000e+05, 40.95389, tmax
10.41, 0.19, 0.1910, 0.1910, 6.3509e-05, 0.1759, 0.1759, -2.7484e-03, 172873.0524, 1.0000, -1.0010e+00, 8.5381e+02, 0.36365, a<0
9.82, 0.20, 0.2102, 0.1998, 6.7945e-06, 0.1937, 0.1699, -1.7440e-03, 0.2764, 0.0680, 9.3719e-02, 2.2199e+03, 0.88656, a>0.4R_H
7.13, 0.11, 0.1639, 0.1029, 2.8121e-04, 0.1424, 0.0940, 1.6202e-02, 0.1231, 0.0002, 2.9688e-02, 1.0000e+05, 36.79975, tmax
4.34, 0.17, 0.0000, 1.0000, -2.1987e-02, 0.0000, 1.0000, -9.6888e+00, 0.0000, 1.0000, -5.4932e-01, 2.8472e+02, 0.10599, collision
6.84, 0.01, 0.0138, 0.0024, 1.7489e-04, 0.0210, 0.0003, -6.4148e-04, 0.0320, 0.0002, 6.6312e-03, 1.0000e+05, 32.16789, tmax
4.25, 0.22, 0.0000, 1.0000, 3.9570e-02, 0.0000, 1.0000, 1.2119e-01, 0.0000, 1.0000, 1.7403e-01, 2.5474e+02, 0.10291, collision
7.22, 0.06, 0.0905, 0.0501, 3.6918e-04, 0.0799, 0.0453, -2.3447e-03, 0.0777, 0.0001, 3.7642e-03, 1.0000e+05, 33.39061, tmax
7.80, 0.17, 0.3308, 0.0538, -2.1511e-05, 0.2773, 0.0219, 1.8492e-02, 0.1720, 0.0277, 4.1891e-03, 1.0000e+05, 39.49806, tmax
7.64, 0.09, 0.1718, 0.0078, -7.5358e-04, 0.1582, 0.0345, 1.1684e-02, 0.1070, 0.0007, 2.4962e-03, 1.0000e+05, 34.99906, tmax
4.65, 0.27, 0.3962, 0.1323, 5.2670e-01, 0.3580, 0.1639, -3.3005e-01, 0.3515, 0.2684, 5.0275e-01, 9.5563e+02, 0.37607, collision
5.70, 0.16, 0.1701, 0.0028, -2.5737e-04, 0.1716, 0.0496, 1.2690e-02, 0.2492, 0.1306, -2.1905e-03, 1.0000e+05, 36.06274, tmax
5.95, 0.22, 0.4902, 0.0170, -2.6749e-02, 0.3632, 0.0314, -8.9284e-02, 0.5617, 0.2517, 4.6363e-01, 4.7814e+03, 1.87976, d<R_roche
5.07, 0.11, 0.1198, 0.0035, 1.8729e-04, 0.1274, 0.0369, 1.3052e-02, 0.1778, 0.0830, 2.4809e-02, 1.0000e+05, 34.34153, tmax
3.83, 0.21, 0.0000, 1.0000, -8.6963e-02, 0.0000, 1.0000, 1.6887e-01, 0.0000, 1.0000, 3.9923e-01, 1.5978e+02, 0.06907, collision
7.26, 0.06, 0.0908, 0.0505, -1.9589e-04, 0.0796, 0.0467, 2.9654e-03, 0.0789, 0.0007, 4.0841e-03, 1.0000e+05, 33.38028, tmax
10.04, 0.11, 0.1105, 0.1097, 8.2205e-05, 0.1092, 0.1002, 1.8489e-02, 0.3419, 0.2166, 5.6688e-02, 9.2212e+02, 0.31934, a>0.4R_H
3.64, 0.09, 0.0000, 1.0000, -6.1277e-02, 0.0000, 1.0000, 3.6354e+00, 0.0000, 1.0000, -4.5087e-01, 1.0203e+02, 0.03988, collision
8.86, 0.20, 0.3092, 0.1973, -1.3131e-04, 0.2081, 0.0619, 5.8641e-03, 0.2286, 0.0885, 3.5696e-02, 1.0000e+05, 40.80372, tmax
3.57, 0.24, 0.0000, 1.0000, -1.1475e-01, 0.0000, 1.0000, 7.6058e-01, 0.0000, 1.0000, 2.9247e-02, 1.5329e+01, 0.00675, collision
5.38, 0.04, 0.0461, 0.0002, -8.7617e-04, 0.0534, 0.0014, 7.7724e-03, 0.0774, 0.0188, -2.9590e-03, 1.0000e+05, 32.83324, tmax
6.47, 0.02, 0.0216, 0.0048, 2.5465e-04, 0.0308, 0.0023, 1.3429e-02, 0.0437, 0.0005, 8.4578e-03, 1.0000e+05, 32.28331, tmax
4.38, 0.03, 0.0689, 0.0003, 2.5246e-05, 0.0722, 0.0011, -3.7606e-03, 0.0564, 0.0115, 7.3407e-03, 1.0000e+05, 33.26062, tmax
8.88, 0.29, 0.4705, 0.2891, -3.3009e-04, 0.3072, 0.0410, 1.0765e-02, 0.3137, 0.1598, 4.9870e-02, 1.0000e+05, 41.46003, tmax
5.98, 0.08, 0.0888, 0.0006, -7.2119e-04, 0.0929, 0.0026, 1.2370e-02, 0.1380, 0.0547, -3.0866e-03, 1.0000e+05, 33.23320, tmax
3.88, 0.14, 0.0000, 1.0000, 1.7242e-01, 0.0000, 1.0000, -1.0702e-01, 0.0000, 1.0000, 1.0205e-01, 3.2265e+02, 0.12792, collision
3.65, 0.29, 0.0000, 1.0000, 1.0330e+00, 0.0000, 1.0000, -3.9693e-01, 0.0000, 1.0000, 9.0417e-02, 1.7094e+01, 0.00764, collision
3.78, 0.14, 0.0000, 1.0000, -2.5801e-01, 0.0000, 1.0000, 2.9778e+01, 0.0000, 1.0000, -2.2407e-01, 5.9323e+02, 0.30880, collision
5.98, 0.14, 0.1930, 0.0125, -1.7093e-03, 0.1740, 0.0034, 2.1419e-03, 0.2381, 0.1040, 7.3186e-04, 1.0000e+05, 36.12668, tmax
8.14, 0.22, 0.3425, 0.1926, 4.0030e-05, 0.2670, 0.0872, -4.0930e-03, 0.2419, 0.1126, 8.6735e-03, 1.0000e+05, 40.89147, tmax
8.15, 0.10, 0.1379, 0.0940, -1.0223e-05, 0.1202, 0.0553, -1.5742e-03, 0.1233, 0.0444, 2.3367e-02, 1.0000e+05, 35.58772, tmax
8.96, 0.05, 0.0734, 0.0490, -7.2317e-05, 0.0577, 0.0099, 1.1348e-02, 0.1032, 0.0019, -3.5136e-04, 1.0000e+05, 32.81555, tmax
8.86, 0.22, 0.3429, 0.2169, -2.8785e-05, 0.2285, 0.0568, -1.1207e-03, 0.2445, 0.1080, 9.8668e-03, 1.0000e+05, 41.09962, tmax
4.37, 0.11, 0.2456, 0.0253, -5.3244e-02, 0.2453, 0.0220, -5.1933e-02, 0.2143, 0.0169, 1.4283e+00, 3.1210e+03, 1.16491, collision
9.24, 0.00, 0.0052, 0.0000, 1.6468e-05, 0.0153, 0.0001, -1.2743e-03, 0.1112, 0.0011, 1.8549e-02, 1.0000e+05, 31.72930, tmax
8.85, 0.19, 0.2932, 0.1869, -1.8315e-04, 0.1992, 0.0579, 7.4636e-03, 0.2167, 0.0886, 4.0575e-02, 1.0000e+05, 40.78252, tmax
3.67, 0.05, 0.0000, 1.0000, -1.0321e-01, 0.0000, 1.0000, 2.4555e-01, 0.0000, 1.0000, 2.2393e-01, 2.5782e+02, 0.10604, collision
4.18, 0.28, 0.0000, 1.0000, -1.0101e-01, 0.0000, 1.0000, -2.0130e-01, 0.0000, 1.0000, -3.7165e+01, 7.1596e+01, 0.03127, collision
8.10, 0.03, 0.0378, 0.0274, 7.9784e-05, 0.0400, 0.0106, 1.4297e-02, 0.0605, 0.0009, 1.7975e-02, 1.0000e+05, 31.94978, tmax
