# dH, e0, eM1_max, eM1_min, dA1_over_A0, eM2_max, eM2_min, dA2_over_A0, eM3_max, eM3_min, dA3_over_A0, eM4_max, eM4_min, dA4_over_A0, eM5_max, eM5_min, dA5_over_A0, t_end(PM), wall_time, fate
9.74, 0.00, 0.2732, 0.0002, 4.0508e-03, 0.2698, 0.0001, 2.1577e-01, 0.2728, 0.0000, -1.9507e-01, 0.2533, 0.0001, -7.6593e-03, 0.1882, 0.0001, 2.0529e-02, 3.4688e+06, 1729.71335, collision
7.82, 0.00, 0.0191, 0.0000, -1.7283e-04, 0.0176, 0.0000, 1.9064e-04, 0.0174, 0.0000, 3.9657e-04, 0.0148, 0.0000, -2.6112e-04, 0.0144, 0.0000, 7.7574e-04, 1.0000e+07, 4803.17496, tmax
7.22, 0.00, 0.0117, 0.0000, 1.4214e-04, 0.0129, 0.0000, -2.1235e-04, 0.0105, 0.0000, 6.5284e-04, 0.0091, 0.0000, -1.1483e-03, 0.0086, 0.0000, 7.6396e-04, 1.0000e+07, 4833.44684, tmax
6.40, 0.00, 0.0331, 0.0000, 3.3984e-04, 0.0285, 0.0000, -1.7980e-03, 0.0301, 0.0000, 2.0500e-03, 0.0291, 0.0000, 1.2452e-03, 0.0239, 0.0000, 3.0867e-04, 1.0000e+07, 4876.25922, tmax
9.72, 0.00, 0.2822, 0.0001, -4.6601e-03, 0.2576, 0.0001, 2.8428e-03, 0.2506, 0.0002, 3.1195e-02, 0.2763, 0.0001, 2.3558e-02, 0.2085, 0.0001, 3.2558e-03, 5.0719e+06, 2560.01092, collision
8.53, 0.00, 0.0074, 0.0000, 3.0257e-05, 0.0072, 0.0000, -3.4644e-04, 0.0073, 0.0000, 7.2782e-04, 0.0077, 0.0000, 7.6610e-04, 0.0078, 0.0000, 5.7098e-04, 1.0000e+07, 4776.68814, tmax
7.69, 0.00, 0.0311, 0.0000, 3.4600e-04, 0.0243, 0.0000, 5.7876e-04, 0.0281, 0.0000, 8.3020e-04, 0.0208, 0.0000, 6.7205e-04, 0.0212, 0.0000, -1.1053e-03, 1.0000e+07, 4812.58109, tmax
9.78, 0.00, 0.3142, 0.0000, -1.0651e-02, 0.3141, 0.0001, 1.9374e-01, 0.2748, 0.0001, -1.7552e-01, 0.2048, 0.0001, 1.8909e-02, 0.1535, 0.0001, 1.7012e-02, 7.6903e+06, 3787.83845, collision
11.39, 0.00, 0.0027, 0.0000, -6.6957e-05, 0.0035, 0.0000, 4.1581e-04, 0.0036, 0.0000, 7.3417e-04, 0.0088, 0.0000, 2.4077e-03, 0.0310, 0.0000, -9.1792e-03, 1.0000e+07, 4688.07997, tmax
12.53, 0.00, 0.0017, 0.0000, -6.7756e-05, 0.0021, 0.0000, 6.0101e-04, 0.0033, 0.0000, 6.7373e-04, 0.0123, 0.0000, -1.3585e-03, 0.0629, 0.0000, -3.1404e-02, 1.0000e+07, 4667.86608, tmax
13.02, 0.00, 0.0012, 0.0000, -7.5091e-05, 0.0017, 0.0000, 7.3454e-04, 0.0033, 0.0000, 1.5146e-03, 0.0149, 0.0000, 1.9008e-03, 0.0879, 0.0001, -2.5493e-03, 1.0000e+07, 4638.11226, tmax
7.67, 0.00, 0.0067, 0.0000, 1.0913e-04, 0.0066, 0.0000, -3.3670e-04, 0.0066, 0.0000, 5.6275e-04, 0.0066, 0.0000, 1.9215e-04, 0.0063, 0.0000, -9.0006e-05, 1.0000e+07, 4812.25011, tmax
12.89, 0.00, 0.0011, 0.0000, 6.6825e-05, 0.0016, 0.0000, 1.0585e-03, 0.0033, 0.0000, 1.9561e-03, 0.0141, 0.0000, 4.7780e-03, 0.0805, 0.0001, -1.5969e-02, 1.0000e+07, 4638.36372, tmax
6.46, 0.00, 0.0105, 0.0000, -3.6715e-04, 0.0110, 0.0000, 1.6760e-03, 0.0121, 0.0000, 6.3752e-04, 0.0110, 0.0000, 4.4033e-04, 0.0074, 0.0000, 5.4346e-04, 1.0000e+07, 4867.02513, tmax
12.67, 0.00, 0.0011, 0.0000, -2.1967e-05, 0.0015, 0.0000, 5.4762e-05, 0.0032, 0.0000, 1.1237e-04, 0.0132, 0.0000, -2.0408e-03, 0.0754, 0.0000, -2.0646e-02, 1.0000e+07, 4647.10159, tmax
13.83, 0.00, 0.0004, 0.0000, -6.1898e-05, 0.0006, 0.0001, 6.7025e-04, 0.0027, 0.0004, 1.7486e-03, 0.0179, 0.0036, 1.4773e-04, 0.1347, 0.0824, -4.3064e-02, 1.0246e+03, 0.46944, a>0.4R_H
9.87, 0.00, 0.0280, 0.0000, 1.2610e-04, 0.0275, 0.0000, 5.2284e-05, 0.0231, 0.0000, 1.5197e-03, 0.0215, 0.0000, 1.4866e-03, 0.0236, 0.0000, -7.2811e-03, 1.0000e+07, 4727.04289, tmax
7.70, 0.00, 0.0059, 0.0000, 4.4158e-05, 0.0061, 0.0000, 8.3103e-06, 0.0065, 0.0000, 2.6398e-04, 0.0063, 0.0000, -2.4905e-04, 0.0062, 0.0000, -2.4178e-04, 1.0000e+07, 4811.41790, tmax
10.50, 0.00, 0.0047, 0.0000, 5.8708e-05, 0.0044, 0.0000, 1.6813e-04, 0.0056, 0.0000, 9.5107e-04, 0.0088, 0.0000, 1.6377e-03, 0.0190, 0.0000, -1.1194e-03, 1.0000e+07, 4722.59527, tmax
6.71, 0.00, 0.0097, 0.0000, -4.7677e-04, 0.0092, 0.0000, 1.2769e-03, 0.0114, 0.0000, 9.0445e-04, 0.0096, 0.0000, -3.8950e-04, 0.0070, 0.0000, -7.3296e-04, 1.0000e+07, 4860.07518, tmax
6.34, 0.00, 0.0176, 0.0000, -8.8593e-05, 0.0182, 0.0000, 6.1552e-04, 0.0156, 0.0000, 1.1572e-03, 0.0153, 0.0000, -4.7126e-04, 0.0126, 0.0000, -1.0387e-03, 1.0000e+07, 4885.68585, tmax
8.36, 0.00, 0.0068, 0.0000, -4.4295e-05, 0.0066, 0.0000, -1.5281e-05, 0.0068, 0.0000, 1.2504e-03, 0.0073, 0.0000, -6.9490e-04, 0.0073, 0.0000, -1.0460e-03, 1.0000e+07, 4791.75243, tmax
10.60, 0.00, 0.0040, 0.0000, -7.9082e-05, 0.0040, 0.0000, 4.5067e-04, 0.0051, 0.0000, 7.9720e-04, 0.0086, 0.0000, 3.8806e-04, 0.0199, 0.0000, -6.7993e-03, 1.0000e+07, 4703.00248, tmax
9.07, 0.00, 0.0119, 0.0000, -3.2147e-06, 0.0114, 0.0000, 3.3268e-05, 0.0112, 0.0000, 2.1316e-04, 0.0107, 0.0000, -5.4006e-04, 0.0111, 0.0000, -2.3591e-04, 1.0000e+07, 4757.65033, tmax
8.93, 0.00, 0.0175, 0.0000, -9.4988e-05, 0.0157, 0.0000, 3.8688e-04, 0.0139, 0.0000, -2.7677e-04, 0.0158, 0.0000, -7.5114e-05, 0.0152, 0.0000, 9.6339e-04, 1.0000e+07, 4758.06430, tmax
6.50, 0.00, 0.0103, 0.0000, 6.1451e-05, 0.0106, 0.0000, 2.5126e-04, 0.0115, 0.0000, 1.7660e-04, 0.0107, 0.0000, -5.5250e-04, 0.0078, 0.0000, 5.8498e-04, 1.0000e+07, 4863.94300, tmax
9.01, 0.00, 0.0110, 0.0000, -8.7672e-05, 0.0104, 0.0000, 9.2165e-04, 0.0101, 0.0000, 8.4332e-04, 0.0098, 0.0000, 1.4935e-04, 0.0105, 0.0000, -3.3768e-03, 1.0000e+07, 4756.85613, tmax
10.29, 0.00, 0.0069, 0.0000, -1.0390e-04, 0.0061, 0.0000, 7.1398e-04, 0.0075, 0.0000, 9.1850e-04, 0.0101, 0.0000, 9.5497e-04, 0.0173, 0.0000, 5.7881e-04, 1.0000e+07, 4704.99259, tmax
7.31, 0.00, 0.0063, 0.0000, 5.7360e-05, 0.0066, 0.0000, 9.6036e-04, 0.0069, 0.0000, 4.3982e-04, 0.0068, 0.0000, -1.2695e-03, 0.0061, 0.0000, 2.1232e-04, 1.0000e+07, 4828.84881, tmax
7.60, 0.00, 0.0062, 0.0000, -5.5559e-05, 0.0063, 0.0000, 1.0092e-03, 0.0067, 0.0000, -3.5172e-04, 0.0066, 0.0000, 7.1122e-04, 0.0062, 0.0000, -3.9648e-04, 1.0000e+07, 4825.21377, tmax
10.17, 0.00, 0.0092, 0.0000, 3.1280e-05, 0.0081, 0.0000, -2.8066e-06, 0.0092, 0.0000, 8.8881e-04, 0.0111, 0.0000, 1.5169e-03, 0.0165, 0.0000, -1.4539e-03, 1.0000e+07, 4710.18068, tmax
13.49, 0.00, 0.0013, 0.0000, 1.7701e-05, 0.0021, 0.0000, -1.4446e-04, 0.0037, 0.0000, 4.7525e-04, 0.0187, 0.0000, 5.4957e-03, 0.1227, 0.0001, -2.1947e-02, 1.0000e+07, 4639.98289, tmax
7.02, 0.00, 0.0071, 0.0000, -1.0488e-04, 0.0073, 0.0000, 7.8675e-04, 0.0078, 0.0000, 3.7467e-04, 0.0072, 0.0000, -2.3275e-04, 0.0058, 0.0000, 1.7625e-03, 1.0000e+07, 4850.54178, tmax
7.97, 0.00, 0.0088, 0.0000, 3.8897e-05, 0.0090, 0.0000, -1.5315e-04, 0.0090, 0.0000, 5.3568e-04, 0.0095, 0.0000, 2.5130e-04, 0.0093, 0.0000, 1.2337e-04, 1.0000e+07, 4814.58054, tmax
11.73, 0.00, 0.0015, 0.0000, 2.0206e-05, 0.0020, 0.0000, -6.3376e-05, 0.0031, 0.0000, 2.7437e-04, 0.0094, 0.0000, -1.4427e-04, 0.0380, 0.0000, 7.9312e-04, 1.0000e+07, 4665.37384, tmax
8.14, 0.00, 0.0063, 0.0000, 4.3567e-04, 0.0062, 0.0000, 7.2091e-04, 0.0066, 0.0000, -6.8459e-04, 0.0069, 0.0000, 1.8139e-04, 0.0068, 0.0000, -4.2758e-04, 1.0000e+07, 4795.86763, tmax
11.65, 0.00, 0.0015, 0.0000, -4.2649e-05, 0.0021, 0.0000, 1.8727e-04, 0.0032, 0.0000, 1.3672e-03, 0.0092, 0.0000, 1.1636e-04, 0.0362, 0.0000, -1.4925e-02, 1.0000e+07, 4663.64804, tmax
12.75, 0.00, 0.0012, 0.0000, -3.6986e-05, 0.0016, 0.0000, 1.9706e-04, 0.0035, 0.0000, 5.2063e-04, 0.0133, 0.0000, -1.4814e-03, 0.0726, 0.0000, -3.9049e-02, 1.0000e+07, 4640.82717, tmax
9.16, 0.00, 0.0381, 0.0001, 1.3991e-04, 0.0332, 0.0000, 5.5988e-05, 0.0330, 0.0000, 8.0603e-05, 0.0337, 0.0000, 7.9951e-04, 0.0272, 0.0000, -1.9893e-03, 1.0000e+07, 4753.77065, tmax
5.93, 0.00, 0.1230, 0.0006, -1.0655e-02, 0.1138, 0.0001, -1.9992e-02, 0.1416, 0.0007, 1.1232e-02, 0.1351, 0.0002, 9.4060e-02, 0.1126, 0.0003, 1.8062e-02, 2.9771e+05, 146.04638, collision
5.68, 0.00, 0.1919, 0.0015, -2.5813e-02, 0.1862, 0.0007, 3.8777e-02, 0.1560, 0.0012, 9.6668e-03, 0.1380, 0.0010, 7.2229e-03, 0.1216, 0.0009, 9.7879e-03, 1.6602e+05, 85.91910, collision
8.71, 0.00, 0.0081, 0.0000, 4.4279e-04, 0.0078, 0.0000, 1.0398e-03, 0.0080, 0.0000, 1.6170e-03, 0.0082, 0.0000, 1.5184e-03, 0.0085, 0.0000, -1.0855e-04, 1.0000e+07, 4771.69733, tmax
8.68, 0.00, 0.0079, 0.0000, -8.1739e-05, 0.0078, 0.0000, 2.1760e-04, 0.0080, 0.0000, 5.6155e-06, 0.0081, 0.0000, -5.4249e-04, 0.0085, 0.0000, -1.6670e-03, 1.0000e+07, 4772.04726, tmax
11.35, 0.00, 0.0037, 0.0000, 1.6132e-04, 0.0046, 0.0000, 9.3092e-04, 0.0037, 0.0000, -3.7978e-04, 0.0087, 0.0000, 1.4296e-04, 0.0302, 0.0000, -1.5947e-02, 1.0000e+07, 4671.32015, tmax
7.59, 0.00, 0.0061, 0.0000, -1.9836e-04, 0.0063, 0.0000, 8.5538e-04, 0.0067, 0.0000, 7.0079e-04, 0.0064, 0.0000, 4.5573e-04, 0.0059, 0.0000, 3.9039e-04, 1.0000e+07, 4828.95799, tmax
9.96, 0.00, 0.0169, 0.0000, 1.1001e-04, 0.0156, 0.0000, 1.0121e-03, 0.0139, 0.0000, -5.1999e-04, 0.0162, 0.0000, -4.6895e-04, 0.0172, 0.0000, -7.0887e-03, 1.0000e+07, 4716.31008, tmax
10.67, 0.00, 0.0036, 0.0000, 6.4578e-07, 0.0038, 0.0000, 1.4202e-05, 0.0048, 0.0000, 9.9192e-04, 0.0086, 0.0000, -3.3552e-04, 0.0208, 0.0000, 8.3349e-05, 1.0000e+07, 4721.79947, tmax
8.59, 0.00, 0.0076, 0.0000, -1.0897e-05, 0.0073, 0.0000, 5.5120e-04, 0.0076, 0.0000, 1.7946e-04, 0.0078, 0.0000, -2.6937e-04, 0.0082, 0.0000, -2.7913e-03, 1.0000e+07, 4769.79496, tmax
9.51, 0.00, 0.3359, 0.0002, -3.1566e-02, 0.3035, 0.0006, -3.9193e-02, 0.3252, 0.0006, 5.0961e-01, 0.3043, 0.0003, -2.1127e-01, 0.1892, 0.0003, 4.6152e-02, 8.7869e+05, 455.05280, collision
7.87, 0.00, 0.0064, 0.0000, -1.5712e-04, 0.0064, 0.0000, 8.1976e-04, 0.0066, 0.0000, -3.8885e-04, 0.0065, 0.0000, 2.3377e-04, 0.0063, 0.0000, -4.1152e-04, 1.0000e+07, 4805.48341, tmax
9.59, 0.00, 0.3553, 0.0003, 8.0886e-02, 0.3143, 0.0007, -7.8505e-02, 0.2977, 0.0001, -3.6800e-03, 0.3045, 0.0007, 2.9168e-02, 0.2301, 0.0003, 3.7331e-02, 9.5713e+05, 509.15255, collision
10.69, 0.00, 0.0035, 0.0000, -8.9890e-06, 0.0037, 0.0000, 8.2654e-04, 0.0048, 0.0000, 1.5301e-03, 0.0085, 0.0000, 1.2060e-03, 0.0210, 0.0000, -4.9837e-04, 1.0000e+07, 4691.58999, tmax
13.43, 0.00, 0.0013, 0.0000, -4.8395e-05, 0.0021, 0.0000, 7.1082e-04, 0.0036, 0.0000, 1.9772e-03, 0.0180, 0.0000, 4.0732e-03, 0.1172, 0.0001, -1.3285e-02, 1.0000e+07, 4633.08344, tmax
6.13, 0.00, 0.1354, 0.0000, -2.0422e-02, 0.2396, 0.0001, -4.7062e-02, 0.1620, 0.0000, 4.0144e-01, 0.0958, 0.0000, -1.6643e-01, 0.0769, 0.0000, 6.4292e-05, 6.3453e+06, 3102.76103, collision
8.75, 0.00, 0.0084, 0.0000, -1.4610e-04, 0.0082, 0.0000, 7.5059e-04, 0.0084, 0.0000, -3.9137e-04, 0.0088, 0.0000, -5.7592e-04, 0.0087, 0.0000, 8.5079e-04, 1.0000e+07, 4762.84547, tmax
9.55, 0.00, 0.3456, 0.0006, -6.6962e-03, 0.3190, 0.0003, 2.1171e-02, 0.3222, 0.0006, 4.7842e-03, 0.2487, 0.0001, 1.5177e-03, 0.1923, 0.0001, 4.2406e-02, 2.0864e+06, 1094.40537, collision
6.49, 0.00, 0.0102, 0.0000, -1.2109e-04, 0.0104, 0.0000, 8.9497e-04, 0.0118, 0.0000, 1.0771e-03, 0.0104, 0.0000, 1.4564e-03, 0.0074, 0.0000, -2.2862e-04, 1.0000e+07, 4866.53854, tmax
6.92, 0.00, 0.0073, 0.0000, 1.7747e-06, 0.0076, 0.0000, 3.8220e-04, 0.0082, 0.0000, 4.3312e-04, 0.0076, 0.0000, -2.1941e-04, 0.0060, 0.0000, 1.4313e-03, 1.0000e+07, 4849.40023, tmax
11.91, 0.00, 0.0013, 0.0000, -3.6390e-05, 0.0018, 0.0000, 7.6199e-04, 0.0031, 0.0000, 2.3574e-03, 0.0099, 0.0000, 4.2356e-03, 0.0425, 0.0000, -1.3273e-05, 1.0000e+07, 4675.95968, tmax
8.98, 0.00, 0.0105, 0.0000, -4.2597e-06, 0.0102, 0.0000, -1.2746e-04, 0.0099, 0.0000, 1.3448e-03, 0.0096, 0.0000, -4.6634e-04, 0.0102, 0.0000, -2.4380e-03, 1.0000e+07, 4763.38586, tmax
6.45, 0.00, 0.0110, 0.0000, 9.0495e-04, 0.0113, 0.0000, 4.3577e-04, 0.0125, 0.0000, -4.5244e-04, 0.0110, 0.0000, 1.3879e-03, 0.0071, 0.0000, -1.5159e-04, 1.0000e+07, 4872.39867, tmax
10.97, 0.00, 0.0026, 0.0000, -2.7996e-05, 0.0030, 0.0000, 2.2904e-04, 0.0039, 0.0000, 7.4560e-04, 0.0083, 0.0000, 7.8845e-04, 0.0245, 0.0000, -3.5739e-04, 1.0000e+07, 4682.45506, tmax
8.96, 0.00, 0.0103, 0.0000, 1.8783e-04, 0.0099, 0.0000, 8.5338e-04, 0.0099, 0.0000, 1.2286e-04, 0.0095, 0.0000, 8.1371e-04, 0.0100, 0.0000, -1.8402e-03, 1.0000e+07, 4757.51363, tmax
12.82, 0.00, 0.0011, 0.0000, -7.5762e-05, 0.0016, 0.0000, 5.5663e-04, 0.0034, 0.0000, 6.5557e-04, 0.0137, 0.0000, 3.2831e-03, 0.0765, 0.0001, -4.2497e-02, 1.0000e+07, 4638.53425, tmax
7.21, 0.00, 0.0056, 0.0000, 1.3627e-04, 0.0071, 0.0000, -2.1028e-04, 0.0076, 0.0000, 4.8033e-04, 0.0078, 0.0000, 5.6430e-04, 0.0070, 0.0000, 6.8820e-04, 1.0000e+07, 4835.38149, tmax
11.20, 0.00, 0.0023, 0.0000, 1.6255e-05, 0.0029, 0.0000, -2.4152e-04, 0.0034, 0.0000, 9.3908e-04, 0.0085, 0.0000, 1.0033e-03, 0.0278, 0.0000, -1.4768e-02, 1.0000e+07, 4681.34198, tmax
10.70, 0.00, 0.0035, 0.0000, 4.7718e-05, 0.0037, 0.0000, -1.4007e-04, 0.0046, 0.0000, 5.4013e-04, 0.0086, 0.0000, -1.3515e-03, 0.0210, 0.0000, -1.1156e-02, 1.0000e+07, 4689.99525, tmax
12.63, 0.00, 0.0010, 0.0000, -7.5809e-05, 0.0015, 0.0000, 5.6631e-04, 0.0031, 0.0000, -2.0662e-04, 0.0127, 0.0000, 3.4235e-03, 0.0675, 0.0000, -3.4835e-02, 1.0000e+07, 4650.14715, tmax
9.50, 0.00, 0.2983, 0.0008, -7.7812e-02, 0.3530, 0.0013, 3.5649e-02, 0.2631, 0.0022, 2.1502e-01, 0.2451, 0.0006, 7.8553e-03, 0.2269, 0.0006, 3.7938e-02, 2.7953e+05, 150.40447, collision
8.80, 0.00, 0.0086, 0.0000, -1.5371e-04, 0.0084, 0.0000, 1.1173e-03, 0.0086, 0.0000, 6.0973e-04, 0.0085, 0.0000, 1.3601e-03, 0.0090, 0.0000, -3.3958e-03, 1.0000e+07, 4767.27360, tmax
8.87, 0.00, 0.0093, 0.0000, -1.2412e-04, 0.0090, 0.0000, 6.5146e-04, 0.0091, 0.0000, 2.5868e-04, 0.0089, 0.0000, -2.7181e-04, 0.0096, 0.0000, -2.5070e-03, 1.0000e+07, 4762.51854, tmax
12.64, 0.00, 0.0011, 0.0000, -5.5030e-05, 0.0015, 0.0000, 5.4289e-04, 0.0033, 0.0000, 2.1452e-03, 0.0128, 0.0000, 5.8272e-04, 0.0684, 0.0000, -4.1581e-03, 1.0000e+07, 4685.55528, tmax
7.35, 0.00, 0.0063, 0.0000, 1.2223e-05, 0.0064, 0.0000, 4.1405e-04, 0.0069, 0.0000, 8.9782e-05, 0.0067, 0.0000, -1.2761e-04, 0.0061, 0.0000, -1.5680e-03, 1.0000e+07, 4840.07055, tmax
7.36, 0.00, 0.0062, 0.0000, -7.2416e-06, 0.0064, 0.0000, -7.4422e-05, 0.0066, 0.0000, 2.4569e-04, 0.0066, 0.0000, 6.9411e-04, 0.0060, 0.0000, 7.3970e-04, 1.0000e+07, 4840.65357, tmax
6.00, 0.00, 0.1409, 0.0002, 1.5257e-02, 0.1353, 0.0001, -2.7405e-02, 0.1337, 0.0001, 2.9538e-02, 0.1292, 0.0001, 1.4760e-02, 0.1082, 0.0001, 1.4138e-02, 1.0145e+06, 529.09397, collision
6.36, 0.00, 0.0175, 0.0000, 4.9452e-04, 0.0196, 0.0000, 5.5322e-04, 0.0171, 0.0000, -1.4274e-04, 0.0150, 0.0000, -1.4509e-03, 0.0134, 0.0000, 1.3272e-03, 1.0000e+07, 4906.87832, tmax
12.60, 0.00, 0.0010, 0.0000, 1.4691e-05, 0.0014, 0.0000, -1.2484e-04, 0.0032, 0.0000, 3.3713e-04, 0.0126, 0.0000, 3.1783e-03, 0.0662, 0.0001, -3.6525e-02, 1.0000e+07, 4706.67631, tmax
10.86, 0.00, 0.0029, 0.0000, -6.5158e-05, 0.0032, 0.0000, 4.0335e-04, 0.0040, 0.0000, 6.4606e-04, 0.0083, 0.0000, -7.2149e-04, 0.0227, 0.0000, -1.6012e-04, 1.0000e+07, 4758.18565, tmax
7.30, 0.00, 0.0064, 0.0000, 4.8708e-05, 0.0066, 0.0000, -3.8016e-04, 0.0068, 0.0000, 8.9556e-04, 0.0067, 0.0000, -5.0351e-04, 0.0061, 0.0000, 1.1048e-03, 1.0000e+07, 4894.26019, tmax
10.21, 0.00, 0.0083, 0.0000, -1.1358e-04, 0.0073, 0.0000, 9.4240e-04, 0.0089, 0.0000, -2.4812e-04, 0.0106, 0.0000, -5.6618e-04, 0.0167, 0.0000, 2.3105e-03, 1.0000e+07, 4765.81517, tmax
6.94, 0.00, 0.0074, 0.0000, 5.1666e-04, 0.0075, 0.0000, 1.2435e-03, 0.0082, 0.0000, 1.1184e-03, 0.0077, 0.0000, 9.8249e-04, 0.0061, 0.0000, 2.3890e-03, 1.0000e+07, 4916.37074, tmax
6.98, 0.00, 0.0081, 0.0000, -1.0556e-04, 0.0080, 0.0000, 4.3781e-04, 0.0085, 0.0000, 1.2650e-03, 0.0076, 0.0000, -3.0899e-04, 0.0061, 0.0000, 9.8585e-04, 1.0000e+07, 4908.23016, tmax
12.30, 0.00, 0.0011, 0.0000, -8.4702e-05, 0.0015, 0.0000, 7.3056e-04, 0.0031, 0.0000, -1.1347e-04, 0.0111, 0.0000, 1.0396e-03, 0.0537, 0.0000, -2.9430e-02, 1.0000e+07, 4723.55604, tmax
7.52, 0.00, 0.0063, 0.0000, 2.5085e-05, 0.0064, 0.0000, -8.9527e-05, 0.0067, 0.0000, -6.7474e-05, 0.0065, 0.0000, 3.5195e-05, 0.0063, 0.0000, 7.0843e-04, 1.0000e+07, 4881.47068, tmax
11.70, 0.00, 0.0016, 0.0000, 1.5829e-04, 0.0021, 0.0000, 9.9633e-04, 0.0033, 0.0000, -1.4413e-04, 0.0093, 0.0000, 3.0436e-03, 0.0369, 0.0000, -4.9684e-03, 1.0000e+07, 4734.84018, tmax
7.54, 0.00, 0.0062, 0.0000, 2.7818e-05, 0.0063, 0.0000, -7.4504e-05, 0.0067, 0.0000, 7.8916e-04, 0.0066, 0.0000, -6.3448e-05, 0.0062, 0.0000, 1.9381e-04, 1.0000e+07, 4891.05754, tmax
10.85, 0.00, 0.0030, 0.0000, 1.3936e-05, 0.0032, 0.0000, -3.0717e-04, 0.0041, 0.0000, 1.1467e-03, 0.0083, 0.0000, 1.6403e-03, 0.0227, 0.0000, -7.5775e-03, 1.0000e+07, 4755.66270, tmax
12.68, 0.00, 0.0011, 0.0000, -4.9939e-05, 0.0015, 0.0000, 8.1800e-04, 0.0033, 0.0000, 1.2813e-04, 0.0130, 0.0000, -2.0779e-03, 0.0696, 0.0000, -2.1256e-02, 1.0000e+07, 4716.18255, tmax
13.42, 0.00, 0.0013, 0.0000, -3.8017e-05, 0.0020, 0.0000, 2.7521e-04, 0.0036, 0.0000, 1.0863e-03, 0.0183, 0.0000, 4.8995e-03, 0.1170, 0.0001, -1.9710e-02, 1.0000e+07, 4703.98593, tmax
10.91, 0.00, 0.0028, 0.0000, 1.4201e-04, 0.0031, 0.0000, 8.3110e-04, 0.0040, 0.0000, 7.6159e-04, 0.0083, 0.0000, 5.0344e-06, 0.0234, 0.0000, -5.8874e-03, 1.0000e+07, 4769.14875, tmax
13.39, 0.00, 0.0013, 0.0000, -1.9044e-05, 0.0020, 0.0000, 8.7222e-04, 0.0036, 0.0000, -7.2536e-04, 0.0182, 0.0000, -3.2840e-03, 0.1143, 0.0001, -6.1776e-02, 1.0000e+07, 4703.52450, tmax
10.12, 0.00, 0.0106, 0.0000, 4.1694e-05, 0.0092, 0.0000, -1.9009e-04, 0.0105, 0.0000, 1.3445e-04, 0.0119, 0.0000, 4.5328e-04, 0.0165, 0.0000, 1.6098e-03, 1.0000e+07, 4783.91438, tmax
11.46, 0.00, 0.0020, 0.0000, -5.0466e-05, 0.0027, 0.0000, 8.8526e-04, 0.0034, 0.0000, 1.6477e-03, 0.0089, 0.0000, -1.9108e-03, 0.0322, 0.0000, -1.5582e-02, 1.0000e+07, 4747.99705, tmax
10.14, 0.00, 0.0100, 0.0000, -7.8417e-06, 0.0087, 0.0000, 9.4974e-05, 0.0100, 0.0000, 1.3736e-04, 0.0114, 0.0000, 3.0512e-04, 0.0164, 0.0000, 6.3383e-04, 1.0000e+07, 4781.90944, tmax
7.49, 0.00, 0.0067, 0.0000, -1.9563e-04, 0.0072, 0.0000, 7.5494e-04, 0.0073, 0.0000, 2.0747e-04, 0.0071, 0.0000, 2.1052e-04, 0.0063, 0.0000, 7.5550e-04, 1.0000e+07, 4890.96584, tmax
12.41, 0.00, 0.0011, 0.0000, -6.1634e-05, 0.0015, 0.0000, 4.4436e-04, 0.0032, 0.0000, 5.2659e-04, 0.0117, 0.0000, 1.4088e-03, 0.0583, 0.0000, -2.6470e-03, 1.0000e+07, 4744.85294, tmax
11.22, 0.00, 0.0024, 0.0000, -4.7454e-05, 0.0029, 0.0000, 1.5706e-04, 0.0034, 0.0000, 6.0495e-04, 0.0085, 0.0000, 1.4249e-03, 0.0281, 0.0000, -1.3849e-02, 1.0000e+07, 4760.14567, tmax
7.76, 0.00, 0.0060, 0.0000, -1.3176e-04, 0.0060, 0.0000, 5.2054e-04, 0.0064, 0.0000, -1.1888e-04, 0.0066, 0.0000, 7.8293e-04, 0.0064, 0.0000, 1.4133e-04, 1.0000e+07, 4884.10166, tmax
7.55, 0.00, 0.0062, 0.0000, -1.6235e-04, 0.0063, 0.0000, 1.3675e-03, 0.0067, 0.0000, 1.3022e-03, 0.0067, 0.0000, 1.3201e-03, 0.0060, 0.0000, 1.2972e-03, 1.0000e+07, 4890.63388, tmax
13.37, 0.00, 0.0013, 0.0000, -6.8933e-05, 0.0020, 0.0000, 6.4501e-04, 0.0036, 0.0000, -6.6661e-04, 0.0173, 0.0000, 5.2054e-03, 0.1125, 0.0000, -4.8992e-03, 1.0000e+07, 4708.42632, tmax
12.54, 0.00, 0.0011, 0.0000, 7.5815e-05, 0.0015, 0.0000, 8.2781e-04, 0.0033, 0.0000, 1.6428e-03, 0.0122, 0.0000, 7.6758e-04, 0.0633, 0.0000, -8.9917e-03, 1.0000e+07, 4739.39038, tmax
8.77, 0.00, 0.0086, 0.0000, -1.4539e-04, 0.0082, 0.0000, 8.8548e-04, 0.0083, 0.0000, -5.1426e-04, 0.0086, 0.0000, 1.0977e-03, 0.0088, 0.0000, -9.8589e-04, 1.0000e+07, 4847.08059, tmax
6.53, 0.00, 0.0148, 0.0000, 1.2557e-03, 0.0145, 0.0000, -3.4161e-04, 0.0160, 0.0000, 4.4286e-04, 0.0123, 0.0000, -1.7954e-03, 0.0089, 0.0000, 4.8900e-04, 1.0000e+07, 4944.23063, tmax
