# dH, e0, eM1_max, eM1_min, dA1_over_A0, eM2_max, eM2_min, dA2_over_A0, t_end(PM), wall_time, fate
6.20, 0.00, 0.0378, 0.0000, 6.7640e-05, 0.0998, 0.0001, -8.5242e-03, 1.0000e+07, 2697.75698, tmax
3.78, 0.00, 0.0214, 0.0000, 3.9593e-03, 0.0732, 0.0001, 8.6480e-02, 1.0000e+07, 2887.92025, tmax
5.69, 0.00, 0.0297, 0.0000, -3.0744e-04, 0.0926, 0.0001, 2.4784e-02, 1.0000e+07, 2734.95874, tmax
6.95, 0.00, 0.0186, 0.0000, -2.8332e-05, 0.1139, 0.0001, 8.2449e-03, 1.0000e+07, 2673.01844, tmax
5.49, 0.00, 0.0284, 0.0000, -4.8153e-04, 0.0904, 0.0001, 3.1436e-02, 1.0000e+07, 2796.49184, tmax
4.02, 0.00, 0.0236, 0.0000, -1.8924e-03, 0.0754, 0.0001, 3.9408e-02, 1.0000e+07, 2823.31776, tmax
6.76, 0.00, 0.0340, 0.0000, -1.3383e-04, 0.1097, 0.0001, 5.4036e-02, 1.0000e+07, 2702.69192, tmax
7.60, 0.00, 0.0025, 0.0000, 2.7366e-05, 0.1329, 0.0001, 1.3750e-01, 1.0000e+07, 2833.40629, tmax
4.49, 0.00, 0.0249, 0.0000, -1.4334e-03, 0.0798, 0.0000, 4.9018e-02, 1.0000e+07, 2703.05856, tmax
4.39, 0.00, 0.0247, 0.0000, 1.9941e-03, 0.0790, 0.0000, 8.7313e-02, 1.0000e+07, 2732.74654, tmax
3.69, 0.00, 0.0190, 0.0000, 2.4687e-03, 0.0718, 0.0000, 8.2790e-02, 1.0000e+07, 2873.23963, tmax
4.65, 0.00, 0.0252, 0.0000, 1.2714e-03, 0.0813, 0.0001, 9.2143e-02, 1.0000e+07, 2837.57259, tmax
8.47, 0.00, 0.0002, 0.0000, -3.7208e-06, 0.2133, 0.0004, -2.2116e-02, 1.0000e+07, 2789.65075, tmax
7.34, 0.00, 0.0055, 0.0000, 2.8777e-05, 0.1240, 0.0001, -9.2535e-03, 1.0000e+07, 2801.36420, tmax
4.21, 0.00, 0.4954, 0.0001, 1.5918e+00, 0.7067, 0.0001, -3.2469e-01, 7.4476e+06, 2085.13928, collision
8.35, 0.00, 0.0002, 0.0000, 1.2547e-06, 0.1880, 0.0002, -1.6732e-02, 1.0000e+07, 2674.80207, tmax
6.97, 0.00, 0.0174, 0.0000, 6.5596e-05, 0.1144, 0.0000, -1.4940e-02, 1.0000e+07, 2682.17974, tmax
7.05, 0.00, 0.0134, 0.0000, -9.8677e-05, 0.1160, 0.0001, 5.8151e-02, 1.0000e+07, 2813.98858, tmax
7.95, 0.00, 0.0009, 0.0000, -3.1084e-05, 0.1494, 0.0001, 3.2233e-02, 1.0000e+07, 2674.07962, tmax
4.90, 0.00, 0.0260, 0.0000, 3.8109e-04, 0.0840, 0.0000, -1.0065e-02, 1.0000e+07, 2693.24617, tmax
4.11, 0.00, 0.0238, 0.0000, 2.1109e-03, 0.0762, 0.0000, 8.6042e-02, 1.0000e+07, 2732.41917, tmax
6.34, 0.00, 0.0424, 0.0000, -1.9489e-04, 0.1020, 0.0001, 7.2623e-02, 1.0000e+07, 2718.35587, tmax
4.18, 0.00, 0.0239, 0.0000, 1.9596e-03, 0.0768, 0.0000, 8.7332e-02, 1.0000e+07, 2721.30820, tmax
7.43, 0.00, 0.0042, 0.0000, -2.3591e-05, 0.1269, 0.0001, 1.0188e-01, 1.0000e+07, 2684.23718, tmax
4.38, 0.00, 0.0246, 0.0000, 2.1121e-03, 0.0788, 0.0001, 9.0331e-02, 1.0000e+07, 2761.16110, tmax
5.60, 0.00, 0.0291, 0.0000, 4.1109e-04, 0.0913, 0.0001, 9.8812e-02, 1.0000e+07, 2746.19464, tmax
3.86, 0.00, 0.0226, 0.0000, -1.7794e-03, 0.0739, 0.0000, 6.7752e-02, 1.0000e+07, 2736.55338, tmax
7.30, 0.00, 0.0062, 0.0000, -7.7050e-05, 0.1229, 0.0000, 3.7359e-02, 1.0000e+07, 2677.71191, tmax
8.31, 0.00, 0.0003, 0.0000, -1.5355e-05, 0.1823, 0.0002, 9.4740e-02, 1.0000e+07, 2685.79900, tmax
3.68, 0.00, 0.0189, 0.0000, 1.4416e-04, 0.0719, 0.0000, -2.1555e-03, 1.0000e+07, 2747.02159, tmax
3.71, 0.00, 0.0196, 0.0000, 4.1910e-03, 0.0721, 0.0001, 8.5715e-02, 1.0000e+07, 2744.19448, tmax
5.35, 0.00, 0.0276, 0.0000, -2.3301e-04, 0.0888, 0.0000, 7.7469e-02, 1.0000e+07, 2842.44317, tmax
5.73, 0.00, 0.0301, 0.0000, 3.1264e-05, 0.0933, 0.0000, -3.0056e-03, 1.0000e+07, 2689.98783, tmax
8.53, 0.00, 0.0001, 0.0000, -1.3139e-05, 0.2323, 0.0001, 2.3849e-02, 1.0000e+07, 2679.00960, tmax
7.01, 0.00, 0.0153, 0.0000, -1.0952e-04, 0.1153, 0.0000, 5.6174e-02, 1.0000e+07, 2682.22208, tmax
6.82, 0.00, 0.0284, 0.0000, 2.9443e-05, 0.1108, 0.0001, -2.6932e-03, 1.0000e+07, 2782.99491, tmax
6.45, 0.00, 0.0463, 0.0000, -1.6530e-04, 0.1038, 0.0001, 3.2384e-02, 1.0000e+07, 2717.42435, tmax
8.91, 0.00, 0.0003, 0.0003, -1.1267e-05, 43643.4268, 1.0000, -1.0026e+00, 8.5381e+02, 0.24027, a<0
6.88, 0.00, 0.0234, 0.0000, 6.4858e-05, 0.1121, 0.0001, 1.1491e-01, 1.0000e+07, 2792.92123, tmax
6.85, 0.00, 0.0258, 0.0000, 6.6739e-05, 0.1116, 0.0001, -1.1017e-02, 1.0000e+07, 2714.53632, tmax
3.80, 0.00, 0.0218, 0.0000, 2.2724e-03, 0.0734, 0.0001, 8.3149e-02, 1.0000e+07, 2838.69060, tmax
8.17, 0.00, 0.0004, 0.0000, -1.7151e-05, 0.1656, 0.0001, 9.5504e-02, 1.0000e+07, 2803.95661, tmax
6.44, 0.00, 0.0460, 0.0000, 3.4497e-05, 0.1037, 0.0001, 1.0270e-01, 1.0000e+07, 2716.91373, tmax
6.66, 0.00, 0.0430, 0.0000, 4.5490e-06, 0.1077, 0.0001, 1.0935e-03, 1.0000e+07, 2841.67082, tmax
6.39, 0.00, 0.0443, 0.0000, 1.1765e-04, 0.1029, 0.0001, -1.1918e-02, 1.0000e+07, 2696.58154, tmax
6.15, 0.00, 0.0365, 0.0000, -3.2867e-06, 0.0992, 0.0001, 1.2667e-03, 1.0000e+07, 2685.57129, tmax
6.35, 0.00, 0.0428, 0.0000, -1.8474e-04, 0.1021, 0.0001, 7.0681e-02, 1.0000e+07, 2757.34931, tmax
5.25, 0.00, 0.0272, 0.0000, -6.5722e-04, 0.0876, 0.0001, 3.8156e-02, 1.0000e+07, 2744.86177, tmax
8.99, 0.00, 0.0001, 0.0001, -1.1245e-05, 66830.5515, 1.0000, -1.0018e+00, 8.5381e+02, 0.22187, a<0
7.73, 0.00, 0.0017, 0.0000, 2.5940e-07, 0.1383, 0.0001, 1.1650e-01, 1.0000e+07, 2735.60176, tmax
6.65, 0.00, 0.0437, 0.0000, 3.7706e-05, 0.1073, 0.0001, 1.0033e-01, 1.0000e+07, 2684.45227, tmax
5.06, 0.00, 0.0265, 0.0000, 8.2830e-04, 0.0855, 0.0001, 9.1529e-02, 1.0000e+07, 2848.91534, tmax
3.55, 0.00, 0.0391, 0.0001, -2.0183e-03, 0.0733, 0.0001, 2.5999e-02, 1.0000e+07, 2759.52568, tmax
7.70, 0.00, 0.0019, 0.0000, -4.4616e-05, 0.1369, 0.0001, 4.5101e-02, 1.0000e+07, 2715.19669, tmax
7.64, 0.00, 0.0022, 0.0000, 2.4778e-05, 0.1345, 0.0001, 1.3531e-01, 1.0000e+07, 2674.47652, tmax
3.72, 0.00, 0.0199, 0.0000, 1.0620e-03, 0.0724, 0.0001, -1.1907e-02, 1.0000e+07, 2745.68736, tmax
7.99, 0.00, 0.0008, 0.0000, -3.6107e-05, 0.1522, 0.0002, 6.6675e-02, 1.0000e+07, 2725.77447, tmax
7.75, 0.00, 0.0016, 0.0000, -3.9966e-05, 0.1391, 0.0000, 7.7185e-02, 1.0000e+07, 2752.74377, tmax
5.89, 0.00, 0.0318, 0.0000, -1.6413e-04, 0.0954, 0.0001, 1.6324e-02, 1.0000e+07, 2844.29072, tmax
7.00, 0.00, 0.0158, 0.0000, 2.8311e-05, 0.1150, 0.0001, -3.4318e-03, 1.0000e+07, 2767.74037, tmax
7.94, 0.00, 0.0009, 0.0000, -2.7201e-05, 0.1490, 0.0000, 3.3091e-02, 1.0000e+07, 2677.85922, tmax
5.53, 0.00, 0.0286, 0.0000, -4.4227e-04, 0.0909, 0.0000, 7.0105e-02, 1.0000e+07, 2792.88317, tmax
4.35, 0.00, 0.0246, 0.0000, 2.1418e-03, 0.0786, 0.0001, 8.9705e-02, 1.0000e+07, 2743.67223, tmax
4.33, 0.00, 0.0246, 0.0000, -1.3971e-03, 0.0784, 0.0000, 4.3486e-02, 1.0000e+07, 2871.74774, tmax
5.51, 0.00, 0.0285, 0.0000, -1.7785e-04, 0.0905, 0.0001, 9.0423e-03, 1.0000e+07, 2681.92466, tmax
7.36, 0.00, 0.0052, 0.0000, -4.6155e-05, 0.1246, 0.0000, 3.0410e-02, 1.0000e+07, 2720.98818, tmax
4.69, 0.00, 0.0253, 0.0000, 4.5362e-04, 0.0818, 0.0001, -8.4735e-03, 1.0000e+07, 2717.31023, tmax
8.80, 0.00, 0.0001, 0.0001, -1.3552e-05, 0.2121, 0.2121, 1.1482e-01, 8.5381e+02, 0.22587, a>0.4R_H
8.68, 0.00, 0.0001, 0.0000, 2.1747e-06, 0.2478, 0.0086, 2.3377e-01, 9.5627e+02, 0.25217, a>0.4R_H
4.15, 0.00, 0.0239, 0.0000, 1.4072e-04, 0.0766, 0.0001, -2.2599e-03, 1.0000e+07, 2882.76024, tmax
3.74, 0.00, 0.0205, 0.0000, 1.5475e-03, 0.0727, 0.0001, 8.0215e-02, 1.0000e+07, 2775.80423, tmax
6.46, 0.00, 0.0465, 0.0000, -1.2000e-04, 0.1038, 0.0000, 1.5807e-02, 1.0000e+07, 2741.85486, tmax
7.17, 0.00, 0.0092, 0.0000, -3.1691e-05, 0.1191, 0.0000, 5.8205e-03, 1.0000e+07, 2842.15331, tmax
8.90, 0.00, 0.0002, 0.0002, -1.1311e-05, 36364.5921, 1.0000, -1.0030e+00, 8.5381e+02, 0.24422, a<0
6.02, 0.00, 0.0338, 0.0000, -7.4210e-05, 0.0972, 0.0001, 8.7842e-02, 1.0000e+07, 2687.59116, tmax
6.51, 0.00, 0.0476, 0.0000, -5.0139e-06, 0.1047, 0.0002, 9.3171e-02, 1.0000e+07, 2728.41157, tmax
5.66, 0.00, 0.0295, 0.0000, 2.5029e-04, 0.0924, 0.0001, 9.3517e-02, 1.0000e+07, 2867.03261, tmax
5.98, 0.00, 0.0331, 0.0000, 1.1942e-04, 0.0966, 0.0001, 9.4725e-02, 1.0000e+07, 2835.86983, tmax
6.26, 0.00, 0.0397, 0.0000, -2.4376e-04, 0.1009, 0.0001, 4.1400e-02, 1.0000e+07, 2694.78638, tmax
3.75, 0.00, 0.0207, 0.0000, -2.1046e-03, 0.0729, 0.0002, 3.0228e-02, 1.0000e+07, 2903.87791, tmax
8.43, 0.00, 0.0002, 0.0000, -1.8427e-05, 0.2031, 0.0002, 9.5327e-02, 1.0000e+07, 2692.90315, tmax
7.88, 0.00, 0.0011, 0.0000, -3.2460e-05, 0.1456, 0.0002, 6.8813e-02, 1.0000e+07, 2683.50885, tmax
7.06, 0.00, 0.0130, 0.0000, 5.9257e-05, 0.1164, 0.0002, -1.3356e-02, 1.0000e+07, 2682.83789, tmax
4.04, 0.00, 0.0236, 0.0000, -1.2222e-03, 0.0756, 0.0000, 2.0740e-02, 1.0000e+07, 2726.55763, tmax
8.87, 0.00, 0.0002, 0.0002, -2.2480e-05, 0.3750, 0.3750, 2.6807e-02, 8.5381e+02, 0.22942, a>0.4R_H
8.76, 0.00, 0.0000, 0.0000, -4.7031e-06, 0.3089, 0.3089, 2.0132e-01, 8.5381e+02, 0.22694, a>0.4R_H
7.83, 0.00, 0.0013, 0.0000, 6.9736e-06, 0.1430, 0.0001, 1.3262e-01, 1.0000e+07, 2680.43330, tmax
6.19, 0.00, 0.0376, 0.0000, 1.2506e-04, 0.0996, 0.0001, -1.0430e-02, 1.0000e+07, 2687.59901, tmax
6.92, 0.00, 0.0205, 0.0000, -1.1598e-04, 0.1130, 0.0000, 3.8960e-02, 1.0000e+07, 2684.14300, tmax
6.49, 0.00, 0.0473, 0.0000, -4.2800e-05, 0.1045, 0.0002, 8.9161e-02, 1.0000e+07, 2695.31916, tmax
6.57, 0.00, 0.0474, 0.0000, 2.0970e-04, 0.1061, 0.0000, 1.1344e-01, 1.0000e+07, 2700.86183, tmax
6.63, 0.00, 0.0450, 0.0000, 9.2814e-05, 0.1069, 0.0001, -1.5153e-02, 1.0000e+07, 2695.91004, tmax
6.42, 0.00, 0.0453, 0.0000, 1.1996e-04, 0.1032, 0.0001, -1.3626e-02, 1.0000e+07, 2785.60443, tmax
5.48, 0.00, 0.0283, 0.0000, -4.3491e-04, 0.0902, 0.0001, 6.2559e-02, 1.0000e+07, 2817.19675, tmax
8.11, 0.00, 0.0005, 0.0000, -1.7233e-05, 0.1610, 0.0000, 6.6764e-02, 1.0000e+07, 2726.49928, tmax
7.04, 0.00, 0.0139, 0.0000, -5.2065e-05, 0.1159, 0.0001, 1.6760e-02, 1.0000e+07, 2808.44915, tmax
7.46, 0.00, 0.0038, 0.0000, 7.1080e-06, 0.1277, 0.0001, -9.3353e-03, 1.0000e+07, 2681.53310, tmax
7.97, 0.00, 0.0008, 0.0000, 9.8476e-06, 0.1508, 0.0002, 1.4462e-01, 1.0000e+07, 2729.29208, tmax
5.97, 0.00, 0.0329, 0.0000, -1.5924e-05, 0.0964, 0.0001, 5.0057e-04, 1.0000e+07, 2682.92683, tmax
3.81, 0.00, 0.0220, 0.0000, -2.0316e-03, 0.0735, 0.0001, 6.2690e-02, 1.0000e+07, 2741.45475, tmax
5.05, 0.00, 0.0264, 0.0000, 4.1781e-04, 0.0854, 0.0001, -1.2084e-02, 1.0000e+07, 2848.52380, tmax
7.55, 0.00, 0.0029, 0.0000, 1.9719e-05, 0.1311, 0.0001, 1.2459e-01, 1.0000e+07, 2760.52175, tmax
4.40, 0.00, 0.0247, 0.0000, -1.4086e-03, 0.0790, 0.0000, 4.5055e-02, 1.0000e+07, 2756.95791, tmax
8.46, 0.00, 0.0002, 0.0000, -6.3159e-06, 0.2107, 0.0001, -1.0633e-02, 1.0000e+07, 2813.71624, tmax
4.25, 0.00, 0.0246, 0.0000, -1.2458e-03, 0.0778, 0.0001, 3.0034e-02, 1.0000e+07, 2719.77098, tmax
4.81, 0.00, 0.0257, 0.0000, 2.7515e-04, 0.0831, 0.0000, 8.6031e-02, 1.0000e+07, 2700.59148, tmax
7.56, 0.00, 0.0028, 0.0000, -4.0759e-05, 0.1311, 0.0001, 8.3498e-02, 1.0000e+07, 2710.22583, tmax
5.26, 0.00, 0.0272, 0.0000, -3.3319e-04, 0.0877, 0.0000, 1.7074e-02, 1.0000e+07, 2694.44904, tmax
3.85, 0.00, 0.0225, 0.0000, -2.1584e-03, 0.0739, 0.0000, 3.3435e-02, 1.0000e+07, 2841.60257, tmax
6.24, 0.00, 0.0390, 0.0000, 9.3422e-05, 0.1004, 0.0001, -1.2840e-02, 1.0000e+07, 2740.33627, tmax
6.12, 0.00, 0.0358, 0.0000, -1.4408e-07, 0.0986, 0.0000, 8.9311e-02, 1.0000e+07, 2692.26983, tmax
4.60, 0.00, 0.0251, 0.0000, -8.7355e-04, 0.0810, 0.0001, 2.3509e-02, 1.0000e+07, 2860.77466, tmax
4.55, 0.00, 0.0250, 0.0000, -1.1416e-03, 0.0803, 0.0001, 3.7782e-02, 1.0000e+07, 2716.41864, tmax
7.40, 0.00, 0.0046, 0.0000, -6.1927e-05, 0.1260, 0.0001, 3.9592e-02, 1.0000e+07, 2852.39513, tmax
4.48, 0.00, 0.0248, 0.0000, -1.2519e-03, 0.0798, 0.0001, 4.5600e-02, 1.0000e+07, 2708.22249, tmax
6.07, 0.00, 0.0347, 0.0000, -1.5310e-04, 0.0980, 0.0000, 8.1221e-02, 1.0000e+07, 2838.46580, tmax
4.86, 0.00, 0.0258, 0.0000, 1.1999e-03, 0.0836, 0.0001, 9.1496e-02, 1.0000e+07, 2701.68778, tmax
6.14, 0.00, 0.0363, 0.0000, -2.6540e-04, 0.0989, 0.0001, 6.7519e-02, 1.0000e+07, 2690.54514, tmax
7.86, 0.00, 0.0011, 0.0000, 9.2586e-06, 0.1444, 0.0001, -1.5526e-02, 1.0000e+07, 2777.38209, tmax
3.96, 0.00, 0.0234, 0.0000, -6.6998e-04, 0.0749, 0.0000, 7.5316e-02, 1.0000e+07, 2774.19698, tmax
3.76, 0.00, 0.0210, 0.0000, -2.7199e-04, 0.0730, 0.0001, 3.2067e-03, 1.0000e+07, 2907.85836, tmax
5.76, 0.00, 0.0304, 0.0000, 4.3774e-04, 0.0936, 0.0001, 1.0289e-01, 1.0000e+07, 2838.14157, tmax
5.04, 0.00, 0.0264, 0.0000, 4.5488e-06, 0.0854, 0.0001, -1.6882e-03, 1.0000e+07, 2690.78891, tmax
4.13, 0.00, 0.0239, 0.0000, -1.6329e-03, 0.0764, 0.0000, 4.0810e-02, 1.0000e+07, 2721.91536, tmax
4.57, 0.00, 0.0250, 0.0000, -1.1981e-03, 0.0807, 0.0000, 5.0587e-02, 1.0000e+07, 2722.27046, tmax
3.59, 0.00, 0.0360, 0.0000, 7.5970e-05, 0.0726, 0.0000, -1.1459e-03, 1.0000e+07, 2762.38378, tmax
7.91, 0.00, 0.0010, 0.0000, -1.6507e-05, 0.1473, 0.0002, 1.1641e-01, 1.0000e+07, 2673.09490, tmax
5.94, 0.00, 0.0325, 0.0000, 4.1458e-04, 0.0960, 0.0000, 1.0310e-01, 1.0000e+07, 2703.12819, tmax
8.37, 0.00, 0.0002, 0.0000, -1.0863e-05, 0.1914, 0.0001, 7.6190e-03, 1.0000e+07, 2692.09279, tmax
5.74, 0.00, 0.0302, 0.0000, -2.3762e-04, 0.0935, 0.0000, 1.8257e-02, 1.0000e+07, 2773.20773, tmax
3.57, 0.00, 0.0377, 0.0000, 4.6532e-04, 0.0729, 0.0001, -9.3576e-03, 1.0000e+07, 2870.12758, tmax
7.51, 0.00, 0.0033, 0.0000, -8.2038e-06, 0.1295, 0.0001, 2.0565e-03, 1.0000e+07, 2688.17585, tmax
4.72, 0.00, 0.0254, 0.0000, -1.0524e-03, 0.0821, 0.0001, 4.2642e-02, 1.0000e+07, 2868.67323, tmax
3.82, 0.00, 0.0221, 0.0000, 7.6931e-04, 0.0736, 0.0001, 8.1922e-02, 1.0000e+07, 2740.24297, tmax
5.33, 0.00, 0.0275, 0.0000, 7.2874e-04, 0.0884, 0.0001, 9.8293e-02, 1.0000e+07, 2844.51371, tmax
6.29, 0.00, 0.0407, 0.0000, -1.4785e-04, 0.1014, 0.0001, 8.1837e-02, 1.0000e+07, 2763.60979, tmax
4.29, 0.00, 0.0245, 0.0000, -1.3739e-03, 0.0780, 0.0000, 5.6126e-02, 1.0000e+07, 2777.58405, tmax
5.47, 0.00, 0.0283, 0.0000, 8.1219e-05, 0.0902, 0.0001, -3.6520e-03, 1.0000e+07, 2743.06371, tmax
5.27, 0.00, 0.0273, 0.0000, -5.9007e-04, 0.0879, 0.0001, 3.5312e-02, 1.0000e+07, 2817.44746, tmax
5.57, 0.00, 0.0289, 0.0000, 6.3313e-04, 0.0914, 0.0001, 1.0121e-01, 1.0000e+07, 2732.15683, tmax
7.32, 0.00, 0.0058, 0.0000, -7.1460e-05, 0.1232, 0.0001, 3.3950e-02, 1.0000e+07, 2670.13493, tmax
7.26, 0.00, 0.0070, 0.0000, 2.9093e-05, 0.1218, 0.0001, -8.2434e-03, 1.0000e+07, 2769.52846, tmax
5.14, 0.00, 0.0268, 0.0000, 8.9018e-04, 0.0865, 0.0001, 9.3618e-02, 1.0000e+07, 2643.96315, tmax
7.25, 0.00, 0.0072, 0.0000, -7.5254e-05, 0.1213, 0.0001, 5.7950e-02, 1.0000e+07, 2634.79840, tmax
6.94, 0.00, 0.0192, 0.0000, 4.7006e-05, 0.1136, 0.0000, 1.1268e-01, 1.0000e+07, 2634.03684, tmax
4.58, 0.00, 0.0251, 0.0001, -6.4387e-04, 0.0807, 0.0000, 7.0290e-02, 1.0000e+07, 2658.54286, tmax
8.26, 0.00, 0.0003, 0.0000, -1.6431e-05, 0.1755, 0.0001, 1.0656e-02, 1.0000e+07, 2638.52387, tmax
5.54, 0.00, 0.0287, 0.0000, -5.4770e-04, 0.0910, 0.0001, 5.5817e-02, 1.0000e+07, 2636.57597, tmax
5.08, 0.00, 0.0266, 0.0000, 1.2812e-04, 0.0858, 0.0001, 8.3237e-02, 1.0000e+07, 2643.47151, tmax
4.41, 0.00, 0.0247, 0.0000, 5.6636e-04, 0.0790, 0.0000, -1.1849e-02, 1.0000e+07, 2660.04973, tmax
7.14, 0.00, 0.0101, 0.0000, 5.0644e-05, 0.1184, 0.0001, 1.1705e-01, 1.0000e+07, 2634.44965, tmax
3.51, 0.00, 0.0456, 0.0000, -5.1454e-04, 0.0759, 0.0001, -1.9831e-03, 1.0000e+07, 2833.90749, tmax
6.56, 0.00, 0.0475, 0.0000, -1.2965e-04, 0.1057, 0.0001, 8.0612e-02, 1.0000e+07, 2640.53969, tmax
8.49, 0.00, 0.0002, 0.0000, -7.1370e-06, 0.2186, 0.0003, 8.8345e-02, 1.0000e+07, 2629.48503, tmax
8.50, 0.00, 0.0002, 0.0000, 4.6660e-06, 0.2217, 0.0002, 1.8837e-01, 1.0000e+07, 2622.78321, tmax
4.79, 0.00, 0.0255, 0.0000, 6.2538e-05, 0.0828, 0.0000, -1.3425e-03, 1.0000e+07, 2733.61247, tmax
7.76, 0.00, 0.0016, 0.0000, -2.7386e-05, 0.1395, 0.0002, 2.3216e-02, 1.0000e+07, 2740.04849, tmax
5.20, 0.00, 0.0270, 0.0000, -6.1585e-04, 0.0870, 0.0001, 2.9775e-02, 1.0000e+07, 2749.10453, tmax
7.42, 0.00, 0.0043, 0.0000, 5.3636e-06, 0.1267, 0.0001, -2.6321e-03, 1.0000e+07, 2629.76619, tmax
5.61, 0.00, 0.0291, 0.0000, 2.2210e-04, 0.0918, 0.0001, -1.1083e-02, 1.0000e+07, 2739.74662, tmax
5.41, 0.00, 0.0279, 0.0000, -3.8880e-04, 0.0893, 0.0001, 2.4860e-02, 1.0000e+07, 2744.02641, tmax
6.54, 0.00, 0.0477, 0.0000, -6.8198e-05, 0.1052, 0.0001, 9.2184e-02, 1.0000e+07, 2743.48714, tmax
6.58, 0.00, 0.0471, 0.0000, -1.8007e-04, 0.1061, 0.0001, 4.7277e-02, 1.0000e+07, 2639.04133, tmax
6.84, 0.00, 0.0267, 0.0000, -1.0867e-04, 0.1114, 0.0001, 2.6543e-02, 1.0000e+07, 2627.02184, tmax
7.38, 0.00, 0.0049, 0.0000, 5.2589e-05, 0.1252, 0.0001, 1.3194e-01, 1.0000e+07, 2740.99930, tmax
5.50, 0.00, 0.0284, 0.0000, -5.2829e-04, 0.0906, 0.0001, 4.2643e-02, 1.0000e+07, 2639.97483, tmax
