# dH, e0, eM1_max, eM1_min, dA1_over_A0, eM2_max, eM2_min, dA2_over_A0, t_end(PM), wall_time, fate
8.94, 0.00, 0.2216, 0.1183, 9.0476e-03, 0.9126, 0.6135, -2.8383e-02, 1.7418e+03, 1.04598, a>0.4R_H
9.00, 0.00, 0.0002, 0.0002, 2.2378e-03, 72288.2615, 1.0000, -1.0017e+00, 8.5381e+02, 0.51217, a<0
7.32, 0.00, 0.2320, 0.0009, 1.3294e+00, 0.2071, 0.0003, 2.0548e-02, 1.0000e+07, 2288.65748, tmax
8.32, 0.00, 0.0027, 0.0000, 1.2407e+00, 0.1766, 0.0004, 3.7762e-03, 1.0000e+07, 2111.67710, tmax
4.10, 0.00, 0.2974, 0.0002, 5.1568e-01, 0.2630, 0.0001, 2.6420e+00, 2.7704e+05, 135.06317, collision
4.75, 0.00, 0.3297, 0.0002, 1.4174e+01, 0.2705, 0.0004, -3.9619e-01, 8.0371e+05, 320.47713, collision
5.01, 0.00, 0.3426, 0.0002, -3.1700e+01, 0.2559, 0.0004, -3.9544e-01, 1.3291e+06, 475.73849, collision
8.89, 0.00, 0.0007, 0.0007, 2.2211e-03, 0.8138, 0.8138, 2.3631e-01, 8.5381e+02, 0.50148, a>0.4R_H
7.60, 0.00, 0.0456, 0.0006, 1.2480e+00, 0.1272, 0.0003, 7.0701e-02, 1.0000e+07, 2112.84969, tmax
6.74, 0.00, 0.3923, 0.0002, 1.9645e+00, 0.6012, 0.0004, -2.2442e+01, 6.2110e+06, 1567.88627, collision
8.14, 0.00, 0.0083, 0.0002, 1.2486e+00, 0.1569, 0.0002, 4.4206e-02, 1.0000e+07, 2108.78372, tmax
5.00, 0.00, 0.5298, 0.0002, 4.3220e-02, 0.7226, 0.0003, 5.0528e+00, 3.8367e+05, 174.65168, a>0.4R_H
7.51, 0.00, 0.1347, 0.0007, 1.2820e+00, 0.1243, 0.0001, 1.9657e-02, 1.0000e+07, 2206.42481, tmax
6.37, 0.00, 0.4405, 0.0018, 2.5825e+00, 0.5513, 0.0002, 5.7011e-01, 3.5807e+06, 976.20322, collision
7.18, 0.00, 0.1837, 0.0012, 1.3091e+00, 0.1836, 0.0001, -4.9042e-03, 1.0000e+07, 2242.28595, tmax
3.57, 0.00, 0.2985, 0.0010, 3.6614e-01, 0.2809, 0.0011, -2.9103e+00, 9.9448e+04, 57.87785, collision
6.97, 0.00, 0.0987, 0.0014, 1.2561e+00, 0.1288, 0.0002, 2.9911e-03, 1.0000e+07, 2139.73621, tmax
6.71, 0.00, 0.5769, 0.0007, 5.5433e-01, 41.7524, 0.0002, -1.5299e+00, 3.2715e+06, 914.14332, a<0
3.75, 0.00, 0.2999, 0.0006, 1.3823e-02, 0.3061, 0.0006, -5.1476e+00, 1.7769e+05, 96.24094, collision
8.44, 0.00, 0.0023, 0.0000, 1.2380e+00, 0.1956, 0.0002, 3.5289e-02, 1.0000e+07, 2120.89549, tmax
4.72, 0.00, 0.2915, 0.0001, 9.6768e-01, 0.2716, 0.0000, -3.9383e+02, 8.1753e+05, 324.79897, collision
6.58, 0.00, 0.7175, 0.0020, 5.0879e-01, 0.6447, 0.0005, 2.3705e+00, 5.5506e+06, 1369.82146, a>0.4R_H
8.33, 0.00, 0.0025, 0.0000, 1.2398e+00, 0.1786, 0.0002, 2.9239e-02, 1.0000e+07, 2122.48682, tmax
7.39, 0.00, 0.1649, 0.0008, 1.2985e+00, 0.1443, 0.0004, 9.6139e-02, 1.0000e+07, 2229.76590, tmax
8.02, 0.00, 0.0178, 0.0000, 1.2540e+00, 0.1464, 0.0004, 1.1198e-01, 1.0000e+07, 2097.77835, tmax
4.24, 0.00, 0.5280, 0.0027, -3.8427e-01, 0.3837, 0.0023, 1.5401e+00, 9.7608e+04, 58.19196, d<R_roche
6.49, 0.00, 0.3232, 0.0020, 5.0518e+00, 0.4538, 0.0004, -1.4278e-01, 5.8047e+06, 1455.15547, collision
4.81, 0.00, 0.5391, 0.0005, 8.4969e-02, 0.8891, 0.0007, 4.7867e+00, 3.5297e+05, 165.62773, a>0.4R_H
8.47, 0.00, 0.0016, 0.0000, 1.2382e+00, 0.2012, 0.0005, 8.0832e-02, 1.0000e+07, 2128.60045, tmax
3.87, 0.00, 0.3076, 0.0005, -2.1495e+01, 0.3152, 0.0003, -4.5585e-01, 2.2826e+05, 118.55499, collision
4.84, 0.00, 0.6469, 0.0001, 3.9456e-03, 0.5542, 0.0002, 1.5202e+00, 2.9651e+05, 142.12758, d<R_roche
5.65, 0.00, 0.3228, 0.0001, 1.1401e+00, 0.2022, 0.0004, -1.4977e+01, 3.7703e+06, 1067.67107, collision
5.34, 0.00, 0.4462, 0.0002, 5.7188e+00, 0.2489, 0.0001, -1.4218e-01, 1.0514e+06, 385.78316, collision
3.90, 0.00, 0.3602, 0.0003, 9.1255e-01, 0.3085, 0.0004, 1.7056e+00, 2.3292e+05, 120.03639, collision
7.52, 0.00, 0.1041, 0.0006, 1.2643e+00, 0.1272, 0.0001, 2.0474e-02, 1.0000e+07, 2159.34688, tmax
3.86, 0.00, 0.3159, 0.0005, 1.6006e-01, 0.2567, 0.0011, -5.6268e+00, 1.7727e+05, 93.61129, collision
8.84, 0.00, 0.0002, 0.0002, 2.2408e-03, 0.0822, 0.0822, -2.4289e-02, 8.5381e+02, 0.50254, a>0.4R_H
6.14, 0.00, 0.6604, 0.0014, 3.5621e-01, 0.7658, 0.0005, 4.8270e+00, 2.4661e+06, 728.48034, a>0.4R_H
4.58, 0.00, 0.3248, 0.0002, -1.8904e+01, 0.3130, 0.0007, -5.0353e-01, 5.5034e+05, 228.40132, collision
5.59, 0.00, 0.6268, 0.0008, 3.1734e-01, 0.5753, 0.0002, 3.6669e+00, 1.7009e+06, 575.29479, a>0.4R_H
8.22, 0.00, 0.0049, 0.0002, 1.2467e+00, 0.1653, 0.0001, 7.0295e-02, 1.0000e+07, 2103.23899, tmax
7.33, 0.00, 0.1881, 0.0009, 1.3238e+00, 0.1734, 0.0005, 1.0874e-01, 1.0000e+07, 2272.86211, tmax
6.16, 0.00, 0.6191, 0.0012, -5.3695e+00, 0.6406, 0.0000, -6.5217e-01, 2.0814e+06, 631.43049, collision
7.62, 0.00, 0.0821, 0.0003, 1.2577e+00, 0.1265, 0.0001, 1.0915e-01, 1.0000e+07, 2145.43950, tmax
6.63, 0.00, 0.6264, 0.0019, 6.3737e-01, 0.8379, 0.0002, 2.7305e+00, 5.9385e+06, 1440.91015, a>0.4R_H
5.15, 0.00, 0.6449, 0.0002, -2.8157e-02, 0.7906, 0.0005, -1.3783e+00, 5.2432e+05, 226.07977, collision
5.29, 0.00, 0.6663, 0.0003, -3.1620e-01, 0.6854, 0.0002, 4.4594e+00, 7.0481e+05, 287.26735, a>0.4R_H
5.72, 0.00, 0.3023, 0.0002, 9.3810e+00, 0.2612, 0.0001, -3.8714e-01, 2.5522e+06, 741.49384, collision
8.91, 0.00, 0.0004, 0.0004, 2.2378e-03, 43954.7312, 1.0000, -1.0026e+00, 8.5381e+02, 0.50203, a<0
5.96, 0.00, 0.6670, 0.0004, -5.1202e-02, 45641.5307, 0.0003, -1.0112e+00, 1.7830e+06, 569.79860, a<0
5.94, 0.00, 0.5119, 0.0010, 3.9279e-01, 0.6658, 0.0004, 3.3136e+00, 1.9605e+06, 627.04573, a>0.4R_H
6.18, 0.00, 0.4774, 0.0013, 4.1424e-01, 0.6367, 0.0001, 3.1476e+00, 2.3617e+06, 703.39439, a>0.4R_H
5.32, 0.00, 0.7033, 0.0002, 3.2654e-01, 0.3607, 0.0006, 9.3831e-01, 8.2731e+05, 324.19405, d<R_roche
6.99, 0.00, 0.2816, 0.0013, 1.2999e+00, 0.2761, 0.0002, 4.4970e-02, 1.0000e+07, 2246.16831, tmax
6.64, 0.00, 0.4740, 0.0003, 5.9895e-01, 40822.6244, 0.0001, -1.0100e+00, 5.3105e+06, 1302.47820, a<0
3.54, 0.00, 0.4078, 0.0022, -7.0056e+01, 0.3207, 0.0010, -4.9105e-01, 1.2895e+05, 74.55656, collision
3.60, 0.00, 0.5192, 0.0013, -4.2142e-01, 0.7787, 0.0018, 2.8663e+00, 1.3726e+05, 78.31935, d<R_roche
8.53, 0.00, 0.0020, 0.0000, 1.2383e+00, 0.2261, 0.0002, 7.4399e-02, 1.0000e+07, 2119.13813, tmax
8.28, 0.00, 0.0031, 0.0001, 1.2448e+00, 0.1706, 0.0003, 1.4790e-01, 1.0000e+07, 2109.02543, tmax
6.41, 0.00, 0.6693, 0.0016, 5.8241e-01, 0.7569, 0.0003, 2.6081e+00, 4.7900e+06, 1241.16728, a>0.4R_H
3.52, 0.00, 0.3049, 0.0034, 7.1756e+00, 0.2689, 0.0021, -4.4186e-01, 9.2689e+04, 54.72092, collision
4.31, 0.00, 0.5309, 0.0010, -4.7055e-01, 0.5734, 0.0004, 1.0649e+00, 1.1120e+05, 62.97856, d<R_roche
6.81, 0.00, 0.6047, 0.0009, 7.3523e-01, 0.6252, 0.0006, 2.1581e+00, 8.0253e+06, 1800.88073, a>0.4R_H
4.11, 0.00, 0.3039, 0.0001, -3.4967e+00, 0.3121, 0.0007, -3.7870e-01, 3.4277e+05, 165.14250, collision
4.00, 0.00, 0.5682, 0.0001, -8.5991e-02, 0.8414, 0.0004, 4.1283e+00, 2.4122e+05, 122.09684, d<R_roche
7.64, 0.00, 0.0793, 0.0006, 1.2551e+00, 0.1293, 0.0004, 1.0170e-01, 1.0000e+07, 2138.25348, tmax
7.37, 0.00, 0.1823, 0.0007, 1.3101e+00, 0.1614, 0.0003, 3.6915e-02, 1.0000e+07, 2268.01103, tmax
8.54, 0.00, 0.0020, 0.0000, 1.2387e+00, 0.2204, 0.0004, 8.7595e-02, 1.0000e+07, 2118.97637, tmax
5.53, 0.00, 0.4388, 0.0001, 1.8479e+00, 0.5058, 0.0007, 5.9161e-01, 2.0292e+06, 644.23857, collision
5.84, 0.00, 0.2640, 0.0004, 4.0060e+00, 0.2628, 0.0010, -8.8395e-02, 3.9233e+06, 1076.64188, collision
3.82, 0.00, 0.2984, 0.0002, 1.6597e+00, 0.3007, 0.0006, -1.0823e-01, 2.1037e+05, 111.37714, collision
8.08, 0.00, 0.0113, 0.0001, 1.2532e+00, 0.1549, 0.0004, 1.2945e-01, 1.0000e+07, 2094.25403, tmax
4.70, 0.00, 0.5158, 0.0001, -7.3239e-03, 46140.3477, 0.0005, -1.0176e+00, 2.6991e+05, 131.97491, a<0
3.61, 0.00, 0.2982, 0.0008, 6.1166e-01, 0.3236, 0.0015, 5.5229e-01, 1.4523e+05, 82.02644, collision
5.24, 0.00, 0.3342, 0.0000, 2.2692e+00, 0.3223, 0.0005, -7.9605e+00, 5.6910e+05, 238.10115, collision
5.14, 0.00, 0.5258, 0.0000, 6.0490e-02, 42245.9372, 0.0001, -1.0159e+00, 5.4166e+05, 229.13147, a<0
4.52, 0.00, 0.5443, 0.0003, -7.7325e-01, 0.7252, 0.0010, 1.3557e+00, 1.5039e+05, 78.44189, collision
4.16, 0.00, 0.2903, 0.0004, 2.1573e+00, 0.2730, 0.0006, -1.6744e-01, 3.1694e+05, 152.12915, collision
7.24, 0.00, 0.1972, 0.0011, 1.3163e+00, 0.1932, 0.0001, 5.2011e-02, 1.0000e+07, 2266.31217, tmax
7.35, 0.00, 0.1790, 0.0009, 1.3169e+00, 0.1588, 0.0002, 2.0419e-03, 1.0000e+07, 2265.26102, tmax
6.96, 0.00, 0.1016, 0.0015, 1.2559e+00, 0.1208, 0.0002, 1.7130e-02, 1.0000e+07, 2150.57101, tmax
5.77, 0.00, 0.6440, 0.0006, 2.4074e-01, 33839.3756, 0.0002, -1.0141e+00, 2.1518e+06, 651.49162, a<0
7.27, 0.00, 0.2512, 0.0011, 1.3375e+00, 0.2675, 0.0002, 7.5403e-02, 1.0000e+07, 2272.44771, tmax
6.02, 0.00, 0.5565, 0.0013, 3.7675e-01, 5181.4326, 0.0001, -1.0507e+00, 3.7426e+06, 1042.12702, a<0
6.30, 0.00, 0.3455, 0.0016, 7.0997e+00, 0.4205, 0.0003, -9.8380e-02, 5.7955e+06, 1438.95837, collision
6.26, 0.00, 0.5306, 0.0014, 5.3923e-01, 0.7851, 0.0001, 2.7493e+00, 3.7163e+06, 1027.18834, a>0.4R_H
7.50, 0.00, 0.1366, 0.0007, 1.2795e+00, 0.1231, 0.0004, 1.5715e-03, 1.0000e+07, 2199.35682, tmax
5.08, 0.00, 0.6326, 0.0003, 1.9428e-01, 44763.3183, 0.0010, -1.0154e+00, 8.4664e+05, 398.84973, a<0
6.76, 0.00, 0.4838, 0.0002, 5.8199e-01, 0.8937, 0.0002, 3.6694e+00, 4.0315e+06, 1094.63932, a>0.4R_H
5.88, 0.00, 0.5123, 0.0012, 2.9691e-01, 74437.1575, 0.0001, -1.0084e+00, 1.4452e+06, 488.23972, a<0
5.98, 0.00, 0.6076, 0.0001, 3.2020e-01, 0.7954, 0.0003, 3.4284e+00, 1.6647e+06, 539.38457, a>0.4R_H
4.28, 0.00, 0.8187, 0.0009, -2.4037e+00, 0.4657, 0.0007, -6.2601e-01, 3.8499e+05, 177.05840, collision
7.72, 0.00, 0.0186, 0.0000, 1.2472e+00, 0.1329, 0.0004, 7.5878e-02, 1.0000e+07, 2107.50599, tmax
4.76, 0.00, 0.5496, 0.0002, -5.6758e-01, 0.6706, 0.0004, 1.4109e+00, 3.3596e+05, 160.41074, d<R_roche
7.84, 0.00, 0.0861, 0.0000, 1.2621e+00, 0.1383, 0.0004, 2.8110e-02, 1.0000e+07, 2130.55880, tmax
6.88, 0.00, 0.2438, 0.0004, 1.2575e+00, 0.2273, 0.0001, -4.7789e-03, 1.0000e+07, 2163.77408, tmax
3.51, 0.00, 0.3221, 0.0027, 3.4797e-01, 0.3118, 0.0013, 3.0190e+00, 1.1823e+05, 69.47866, collision
6.78, 0.00, 0.5030, 0.0002, 8.0356e-01, 0.7168, 0.0002, 2.2751e+00, 8.9586e+06, 1990.21534, a>0.4R_H
4.22, 0.00, 0.5006, 0.0013, -1.9991e-02, 0.8152, 0.0049, 3.4890e+00, 1.7636e+05, 95.49291, d<R_roche
4.12, 0.00, 0.3150, 0.0005, 5.9658e-01, 0.3109, 0.0007, 1.6371e+00, 3.1737e+05, 153.27325, collision
6.38, 0.00, 0.4790, 0.0016, 8.6963e-01, 0.4475, 0.0007, -2.2158e+00, 1.7817e+06, 597.17640, collision
7.66, 0.00, 0.0711, 0.0000, 1.2533e+00, 0.1309, 0.0001, 1.0401e-01, 1.0000e+07, 2124.98843, tmax
3.56, 0.00, 0.5632, 0.0023, -2.4671e-01, 0.8776, 0.0012, 1.6509e+00, 1.2705e+05, 73.72352, d<R_roche
7.73, 0.00, 0.0234, 0.0000, 1.2489e+00, 0.1329, 0.0005, 5.4228e-04, 1.0000e+07, 2107.39000, tmax
3.64, 0.00, 0.3341, 0.0007, 2.9423e-01, 0.2676, 0.0017, 1.2536e+01, 1.1609e+05, 65.95374, collision
4.36, 0.00, 0.3544, 0.0006, -7.9628e-02, 0.3216, 0.0010, -5.5412e+00, 1.3844e+05, 77.57593, collision
6.94, 0.00, 0.7099, 0.0016, 6.3970e-01, 0.7706, 0.0004, 1.2494e+01, 6.5479e+06, 1590.75006, a>0.4R_H
6.93, 0.00, 0.0823, 0.0012, 1.2492e+00, 0.1221, 0.0004, 4.2019e-02, 1.0000e+07, 2135.52123, tmax
4.89, 0.00, 0.4926, 0.0003, 1.0940e-01, 0.7329, 0.0002, -2.6601e+00, 7.9036e+05, 298.96981, collision
4.99, 0.00, 0.5471, 0.0001, 2.7598e-02, 1845.0710, 0.0004, -1.1268e+00, 4.2196e+05, 191.70871, a<0
8.15, 0.00, 0.0092, 0.0002, 1.2473e+00, 0.1589, 0.0001, 1.7682e-02, 1.0000e+07, 2111.20521, tmax
8.92, 0.00, 0.0005, 0.0005, 2.2401e-03, 48695.3388, 1.0000, -1.0024e+00, 8.5381e+02, 0.50212, a<0
6.62, 0.00, 0.6094, 0.0011, 7.0914e-01, 67309.3790, 0.0003, -1.0067e+00, 9.2232e+06, 2059.50367, a<0
5.68, 0.00, 0.5239, 0.0001, 3.1724e-01, 20749.1558, 0.0006, -1.0217e+00, 1.4271e+06, 507.55253, a<0
6.35, 0.00, 0.3453, 0.0019, 3.1322e-01, 0.4753, 0.0002, -1.4756e+00, 3.3376e+06, 913.51462, collision
6.52, 0.00, 0.4086, 0.0003, 2.7847e+00, 0.3560, 0.0005, 6.8116e-01, 4.3756e+06, 1133.31229, collision
4.63, 0.00, 0.5614, 0.0002, -1.2610e-02, 0.8077, 0.0008, 3.3523e+00, 2.4412e+05, 119.49712, d<R_roche
8.20, 0.00, 0.0051, 0.0002, 1.2497e+00, 0.1612, 0.0005, 4.5924e-04, 1.0000e+07, 2105.26552, tmax
8.41, 0.00, 0.0021, 0.0000, 1.2391e+00, 0.1960, 0.0007, 1.5581e-01, 1.0000e+07, 2137.70200, tmax
7.01, 0.00, 0.1149, 0.0015, 1.2553e+00, 0.1448, 0.0004, 8.9844e-02, 1.0000e+07, 2172.80837, tmax
4.80, 0.00, 0.6139, 0.0003, -1.9671e-01, 0.9122, 0.0002, 5.1748e+00, 2.8070e+05, 136.10721, a>0.4R_H
5.83, 0.00, 0.5512, 0.0002, 2.9624e-01, 76583.8519, 0.0003, -1.0087e+00, 1.6928e+06, 554.08045, a<0
4.18, 0.00, 0.3144, 0.0002, 8.3056e+00, 0.3070, 0.0008, -2.6973e-01, 3.6362e+05, 172.96287, collision
5.55, 0.00, 0.5813, 0.0000, 1.7745e-01, 740.1604, 0.0006, -1.1767e+00, 9.7741e+05, 365.46005, a<0
5.45, 0.00, 0.6016, 0.0002, 1.9655e-01, 14247.8830, 0.0003, -1.0281e+00, 1.7072e+06, 541.92683, a<0
7.63, 0.00, 0.0821, 0.0005, 1.2574e+00, 0.1284, 0.0004, 1.1676e-02, 1.0000e+07, 2136.56603, tmax
7.88, 0.00, 0.0643, 0.0000, 1.2578e+00, 0.1427, 0.0007, 2.5621e-02, 1.0000e+07, 2117.89607, tmax
5.39, 0.00, 0.6013, 0.0001, 1.5155e-01, 87528.5208, 0.0006, -1.0090e+00, 8.0303e+05, 321.34729, a<0
7.96, 0.00, 0.0218, 0.0000, 1.2527e+00, 0.1416, 0.0007, 9.7385e-02, 1.0000e+07, 2093.47338, tmax
7.08, 0.00, 0.1172, 0.0011, 1.2610e+00, 0.1394, 0.0002, 5.3359e-02, 1.0000e+07, 2160.75623, tmax
5.52, 0.00, 0.5797, 0.0002, 3.1493e-01, 0.6554, 0.0002, -1.8495e+00, 6.7660e+05, 263.03791, collision
5.61, 0.00, 0.4016, 0.0005, 3.5322e+00, 0.4781, 0.0006, -2.6341e-01, 9.1653e+05, 345.53762, collision
5.69, 0.00, 0.5256, 0.0001, -7.7769e-01, 0.8688, 0.0002, -1.0627e+00, 1.7078e+06, 563.14701, collision
6.67, 0.00, 0.6103, 0.0020, 6.0224e-01, 83313.1005, 0.0003, -1.0062e+00, 5.9905e+06, 1436.16618, a<0
6.43, 0.00, 0.5313, 0.0006, 4.9911e-01, 400.3872, 0.0002, -1.1749e+00, 4.1484e+06, 1098.58240, a<0
5.49, 0.00, 0.4598, 0.0002, 2.9672e-01, 140.1465, 0.0000, -1.3826e+00, 1.2289e+06, 455.04080, a<0
7.22, 0.00, 0.6092, 0.0010, 9.2987e-01, 0.6798, 0.0007, 1.6363e+00, 9.3658e+06, 2155.48078, a>0.4R_H
6.33, 0.00, 0.7072, 0.0017, 5.0683e-01, 0.7320, 0.0003, 3.3236e+00, 4.2442e+06, 1142.96842, a>0.4R_H
7.77, 0.00, 0.1073, 0.0001, 1.2716e+00, 0.1361, 0.0005, 5.9095e-02, 1.0000e+07, 2168.47896, tmax
8.55, 0.00, 0.0017, 0.0000, 1.2391e+00, 0.2280, 0.0003, 1.7122e-01, 1.0000e+07, 2120.78695, tmax
7.48, 0.00, 0.0407, 0.0003, 1.2444e+00, 0.1226, 0.0000, 5.4401e-02, 1.0000e+07, 2129.95165, tmax
6.61, 0.00, 0.7235, 0.0020, 6.2189e-01, 0.5629, 0.0002, -1.8651e+00, 5.0075e+06, 1239.19701, collision
7.36, 0.00, 0.1785, 0.0008, 1.3090e+00, 0.1688, 0.0002, 9.4472e-02, 1.0000e+07, 2261.58608, tmax
7.87, 0.00, 0.0673, 0.0000, 1.2569e+00, 0.1388, 0.0001, 1.0121e-01, 1.0000e+07, 2109.52139, tmax
8.23, 0.00, 0.0046, 0.0001, 1.2485e+00, 0.1630, 0.0005, 2.6458e-02, 1.0000e+07, 2109.78005, tmax
6.54, 0.00, 0.3781, 0.0020, -2.9011e+00, 0.3101, 0.0004, -4.3002e-01, 6.3648e+06, 1532.45320, collision
6.36, 0.00, 0.6275, 0.0009, 4.9549e-01, 12565.7921, 0.0002, -1.0240e+00, 3.4170e+06, 939.75497, a<0
7.06, 0.00, 0.1175, 0.0014, 1.2671e+00, 0.1426, 0.0001, 3.2066e-03, 1.0000e+07, 2159.58101, tmax
6.72, 0.00, 0.6321, 0.0009, 7.6663e-01, 0.6922, 0.0002, 2.2581e+00, 8.0015e+06, 1843.17020, a>0.4R_H
8.37, 0.00, 0.0024, 0.0001, 1.2387e+00, 0.1836, 0.0005, 8.3738e-02, 1.0000e+07, 2118.03960, tmax
7.07, 0.00, 0.1193, 0.0013, 1.2684e+00, 0.1529, 0.0003, 9.4630e-02, 1.0000e+07, 2175.72191, tmax
7.89, 0.00, 0.0631, 0.0000, 1.2594e+00, 0.1371, 0.0006, 1.1267e-01, 1.0000e+07, 2121.54838, tmax
7.65, 0.00, 0.0560, 0.0001, 1.2497e+00, 0.1320, 0.0001, 3.9851e-02, 1.0000e+07, 2111.73474, tmax
7.28, 0.00, 0.2263, 0.0009, 1.3231e+00, 0.2323, 0.0002, 4.1041e-02, 1.0000e+07, 2263.98196, tmax
6.73, 0.00, 0.3960, 0.0002, -4.8566e+01, 0.6651, 0.0002, -1.8078e+00, 6.7830e+06, 1580.52491, collision
7.17, 0.00, 0.4095, 0.0013, 8.2337e-01, 0.7891, 0.0003, 2.6315e+00, 7.7609e+06, 1845.16653, a>0.4R_H
7.25, 0.00, 0.2478, 0.0009, 1.3258e+00, 0.2429, 0.0005, 2.7861e-02, 1.0000e+07, 2274.09228, tmax
7.82, 0.00, 0.1051, 0.0000, 1.2691e+00, 0.1383, 0.0004, 8.8944e-02, 1.0000e+07, 2163.98789, tmax
7.95, 0.00, 0.0328, 0.0000, 1.2536e+00, 0.1449, 0.0006, 2.1636e-02, 1.0000e+07, 2095.04947, tmax
8.24, 0.00, 0.0049, 0.0001, 1.2463e+00, 0.1630, 0.0001, 9.8271e-03, 1.0000e+07, 2105.50894, tmax
7.92, 0.00, 0.0442, 0.0001, 1.2551e+00, 0.1429, 0.0002, 2.3249e-02, 1.0000e+07, 2105.57467, tmax
7.61, 0.00, 0.0884, 0.0005, 1.2571e+00, 0.1300, 0.0001, 3.3209e-02, 1.0000e+07, 2143.71366, tmax
6.59, 0.00, 0.5504, 0.0016, 6.3479e-01, 28806.4718, 0.0004, -1.0135e+00, 5.7820e+06, 1429.71869, a<0
6.22, 0.00, 0.4294, 0.0014, 6.6771e-01, 0.4727, 0.0004, -1.5727e+00, 5.3246e+06, 1338.03678, collision
6.79, 0.00, 0.5253, 0.0002, 7.6025e-01, 0.6847, 0.0003, 2.2160e+00, 8.4522e+06, 1904.66385, a>0.4R_H
7.59, 0.00, 0.0927, 0.0006, 1.2593e+00, 0.1264, 0.0004, 9.6226e-02, 1.0000e+07, 2161.87126, tmax
7.11, 0.00, 0.1306, 0.0012, 1.2762e+00, 0.1563, 0.0002, -6.3115e-04, 1.0000e+07, 2184.74404, tmax
8.16, 0.00, 0.0087, 0.0002, 1.2487e+00, 0.1594, 0.0002, 1.2012e-03, 1.0000e+07, 2104.63810, tmax
6.75, 0.00, 0.2682, 0.0003, 1.2757e+00, 0.2453, 0.0004, 4.8206e-02, 1.0000e+07, 2198.64804, tmax
8.26, 0.00, 0.0035, 0.0001, 1.2462e+00, 0.1702, 0.0007, 1.3292e-01, 1.0000e+07, 2106.89604, tmax
8.48, 0.00, 0.0021, 0.0000, 1.2382e+00, 0.2037, 0.0003, 1.0127e-01, 1.0000e+07, 2117.18038, tmax
8.19, 0.00, 0.0059, 0.0002, 1.2483e+00, 0.1623, 0.0002, 1.2922e-01, 1.0000e+07, 2110.77059, tmax
7.90, 0.00, 0.0477, 0.0000, 1.2557e+00, 0.1425, 0.0002, 1.5493e-02, 1.0000e+07, 2105.00326, tmax
7.21, 0.00, 0.5443, 0.0012, 9.1601e-01, 0.7073, 0.0008, 1.9031e+00, 9.8337e+06, 2230.30221, a>0.4R_H
8.552, 0.00, 0.0003, 0.0001, 2.8726e-03, 0.2250, 0.0423, 2.2345e-01, 1.0929e+03, 2.18974, a>0.4R_H
8.553, 0.00, 0.0003, 0.0000, 1.0758e-02, 0.2268, 0.0090, 2.2400e-01, 4.1325e+03, 8.08153, a>0.4R_H
8.554, 0.00, 0.0003, 0.0000, 1.0225e-02, 0.2213, 0.0122, 2.2254e-01, 3.9275e+03, 8.58650, a>0.4R_H
8.556, 0.00, 0.0003, 0.0000, 1.5862e-02, 0.1973, 0.0118, 2.1953e-01, 6.1816e+03, 12.88928, a>0.4R_H
8.555, 0.00, 0.0003, 0.0000, 1.5721e-02, 0.2232, 0.0106, 2.2257e-01, 6.1133e+03, 13.05150, a>0.4R_H
8.558, 0.00, 0.0003, 0.0001, 1.3846e-02, 0.2060, 0.0082, 2.1782e-01, 5.3620e+03, 10.96319, a>0.4R_H
8.560, 0.00, 0.0003, 0.0000, 9.6021e-03, 0.2123, 0.0036, 2.2168e-01, 3.6885e+03, 7.12211, a>0.4R_H
8.564, 0.00, 0.0003, 0.0001, 3.9581e-03, 0.1856, 0.0255, 2.1585e-01, 1.5027e+03, 2.97434, a>0.4R_H
8.563, 0.00, 0.0003, 0.0000, 7.9367e-03, 0.2123, 0.0164, 2.1444e-01, 3.0396e+03, 5.95214, a>0.4R_H
8.559, 0.00, 0.0003, 0.0000, 1.5135e-02, 0.2170, 0.0080, 2.2168e-01, 5.8742e+03, 11.31215, a>0.4R_H
8.565, 0.00, 0.0003, 0.0000, 3.9596e-03, 0.1831, 0.0175, 2.1243e-01, 1.5027e+03, 3.22156, a>0.4R_H
8.561, 0.00, 0.0003, 0.0000, 1.5556e-02, 0.2238, 0.0087, 2.2304e-01, 6.0450e+03, 12.27928, a>0.4R_H
8.567, 0.00, 0.0003, 0.0000, 6.8652e-03, 0.1852, 0.0077, 2.1134e-01, 2.6298e+03, 5.84112, a>0.4R_H
8.562, 0.00, 0.0003, 0.0000, 1.5719e-02, 0.2326, 0.0067, 2.2291e-01, 6.1133e+03, 12.43428, a>0.4R_H
8.557, 0.00, 0.0003, 0.0000, 3.4320e-02, 0.2208, 0.0041, 2.1944e-01, 1.4003e+04, 27.60725, a>0.4R_H
8.570, 0.00, 0.0003, 0.0001, 3.5670e-03, 0.2117, 0.0474, 2.1108e-01, 1.3661e+03, 2.72536, a>0.4R_H
8.571, 0.00, 0.0003, 0.0001, 3.5665e-03, 0.2119, 0.0532, 2.1089e-01, 1.3661e+03, 2.68640, a>0.4R_H
8.566, 0.00, 0.0003, 0.0000, 1.3844e-02, 0.2142, 0.0033, 2.1266e-01, 5.3620e+03, 11.05189, a>0.4R_H
8.568, 0.00, 0.0003, 0.0000, 1.0566e-02, 0.2214, 0.0089, 2.1276e-01, 4.0642e+03, 8.27883, a>0.4R_H
8.569, 0.00, 0.0003, 0.0000, 7.8468e-03, 0.2361, 0.0183, 2.2273e-01, 3.0054e+03, 5.88291, a>0.4R_H
