# dH, e0, eM1_max, eM1_min, dA1_over_A0, eM2_max, eM2_min, dA2_over_A0, eM3_max, eM3_min, dA3_over_A0, eM4_max, eM4_min, dA4_over_A0, eM5_max, eM5_min, dA5_over_A0, t_end(PM), wall_time, fate
5.10, 0.00, 0.2468, 0.0007, -1.1030e-01, 0.2073, 0.0008, 7.0492e-02, 0.2488, 0.0009, 1.3508e-01, 0.1302, 0.0004, 3.3059e-01, 0.0908, 0.0004, -2.0422e-01, 3.0687e+04, 32.72965, collision
13.77, 0.00, 0.0004, 0.0004, 2.3773e-06, 0.0003, 0.0003, -1.1549e-04, 0.0028, 0.0028, 1.7741e-03, 0.0161, 0.0161, 2.9300e-03, 0.1611, 0.1611, -2.5974e-02, 8.5381e+02, 0.87670, a>0.4R_H
13.79, 0.00, 0.0004, 0.0004, -8.9283e-05, 0.0007, 0.0006, 6.4566e-04, 0.0030, 0.0002, 1.8223e-03, 0.0177, 0.0054, 6.1701e-03, 0.1485, 0.0603, -1.4355e-02, 8.8797e+02, 0.90614, a>0.4R_H
13.94, 0.00, 0.0004, 0.0001, -1.0942e-05, 0.0007, 0.0002, -2.7846e-04, 0.0030, 0.0010, 1.4914e-03, 0.0169, 0.0031, 3.9440e-03, 0.1144, 0.0662, -7.5086e-02, 9.2212e+02, 0.94019, a>0.4R_H
13.89, 0.00, 0.0003, 0.0003, 2.8277e-06, 0.0003, 0.0003, -2.2188e-04, 0.0021, 0.0021, 8.0551e-04, 0.0182, 0.0182, 3.6498e-03, 0.0111, 0.0111, -3.4007e-03, 8.5381e+02, 0.99345, a>0.4R_H
13.69, 0.00, 0.0004, 0.0004, -4.7276e-05, 0.0010, 0.0003, 9.1509e-04, 0.0025, 0.0006, 1.8136e-05, 0.0152, 0.0048, 4.8005e-03, 0.1044, 0.0512, -1.6523e-02, 9.2212e+02, 1.09255, a>0.4R_H
13.84, 0.00, 0.0005, 0.0000, -6.8810e-05, 0.0009, 0.0002, 6.5762e-04, 0.0026, 0.0013, 1.4712e-03, 0.0206, 0.0032, 4.3805e-03, 0.1345, 0.0847, -4.5748e-02, 1.0929e+03, 1.25952, a>0.4R_H
13.80, 0.00, 0.0003, 0.0001, 3.9221e-05, 0.0004, 0.0002, 8.6693e-04, 0.0022, 0.0001, 1.6992e-03, 0.0164, 0.0112, 4.8253e-04, 0.1461, 0.0794, -3.1741e-02, 8.8797e+02, 0.91119, a>0.4R_H
13.55, 0.00, 0.0005, 0.0000, 5.9419e-05, 0.0013, 0.0000, 1.1399e-03, 0.0033, 0.0001, 2.6899e-03, 0.0179, 0.0003, 4.9732e-03, 0.1289, 0.0002, 5.8340e-03, 1.7964e+04, 18.41631, a>0.4R_H
5.64, 0.00, 0.1597, 0.0008, -2.7623e-02, 0.2275, 0.0025, -7.4831e-02, 0.1765, 0.0009, 2.5910e-01, 0.1422, 0.0042, 4.7665e-02, 0.1696, 0.0026, -6.5220e-03, 2.6129e+04, 28.91583, collision
5.08, 0.00, 0.0723, 0.0003, -3.1421e-02, 0.1055, 0.0009, 4.4093e-02, 0.1045, 0.0009, 8.9445e-03, 0.0546, 0.0005, 2.4105e-02, 0.0386, 0.0001, -7.2311e-05, 3.1594e+04, 33.76980, collision
7.10, 0.00, 0.3352, 0.0004, -1.3208e-01, 0.3183, 0.0008, 7.6185e-02, 0.2984, 0.0002, 3.7669e-02, 0.2385, 0.0005, 4.1567e-01, 0.1037, 0.0003, -2.4006e-02, 9.4766e+04, 101.89125, collision
5.91, 0.00, 0.2566, 0.0003, -2.1671e-02, 0.2144, 0.0004, -9.2371e-02, 0.3079, 0.0014, 1.8310e-01, 0.2402, 0.0003, 6.9008e-02, 0.1749, 0.0002, 1.0214e-03, 1.4632e+05, 156.59038, collision
7.15, 0.00, 0.2358, 0.0006, -6.2168e-02, 0.7628, 0.0013, 1.8869e+00, 0.8282, 0.0009, 1.4307e+00, 0.3133, 0.0006, 7.4104e-02, 0.2658, 0.0002, -9.9443e-02, 1.8823e+05, 202.86612, collision
7.20, 0.00, 0.2655, 0.0007, -8.0691e-02, 0.3202, 0.0004, 1.1077e-02, 0.1735, 0.0006, 1.5348e-01, 0.1710, 0.0004, 5.8325e-02, 0.1445, 0.0004, 3.6131e-02, 2.6627e+05, 285.66432, collision
9.44, 0.00, 0.3385, 0.0002, 4.0251e-03, 0.2779, 0.0008, 1.8443e-01, 0.3212, 0.0002, -1.8640e-01, 0.1290, 0.0002, 3.1107e-02, 0.0681, 0.0002, -1.6120e-04, 3.4777e+05, 380.16986, collision
9.68, 0.00, 0.4396, 0.0013, -1.7243e-01, 0.6371, 0.0007, 2.8434e-01, 0.4214, 0.0010, 1.7387e-01, 0.2355, 0.0005, 8.3335e-02, 0.1616, 0.0004, 1.0431e-02, 6.6905e+05, 779.86381, d<R_roche
9.78, 0.00, 0.2896, 0.0002, 2.0492e-02, 0.2972, 0.0008, 2.5947e-01, 0.2875, 0.0005, -2.4191e-01, 0.2145, 0.0003, -1.9509e-02, 0.2162, 0.0002, -1.4481e-02, 9.0743e+05, 985.19939, collision
7.84, 0.00, 0.2038, 0.0001, -2.3993e-02, 0.2475, 0.0001, 3.0733e-03, 0.2743, 0.0001, -3.1642e-02, 0.2612, 0.0001, 6.4346e-01, 0.2864, 0.0000, -2.4276e-01, 9.3676e+05, 985.33129, collision
9.43, 0.00, 0.3224, 0.0003, -4.3600e-02, 0.3553, 0.0002, -4.0553e-02, 0.3384, 0.0000, 2.2466e-01, 0.3424, 0.0003, 9.0658e-02, 0.1554, 0.0001, 5.3153e-02, 1.0194e+06, 1133.95150, collision
9.60, 0.00, 0.5105, 0.0009, 2.4851e-01, 0.4498, 0.0007, -3.3403e-01, 0.4708, 0.0007, 3.6638e-01, 0.2556, 0.0004, 1.6713e-01, 0.2003, 0.0004, 3.0740e-02, 1.0044e+06, 1155.31823, collision
9.42, 0.00, 0.2790, 0.0001, 4.8027e-02, 0.2384, 0.0002, -8.0982e-02, 0.3133, 0.0002, 3.2407e-01, 0.3171, 0.0000, -2.5231e-01, 0.2790, 0.0001, 1.3313e-01, 1.0715e+06, 1157.06934, collision
5.89, 0.00, 0.1873, 0.0003, 5.3775e-02, 0.2432, 0.0014, -8.3838e-02, 0.2112, 0.0006, 5.3435e-01, 0.1840, 0.0004, -2.8795e-01, 0.1314, 0.0009, 5.2559e-02, 1.1634e+05, 124.28654, collision
6.42, 0.00, 0.1602, 0.0001, 1.6266e-01, 0.1457, 0.0000, -1.6161e-01, 0.1470, 0.0001, 3.0244e-01, 0.1633, 0.0000, -2.2076e-01, 0.1817, 0.0000, 5.6206e-02, 1.6016e+06, 1685.44387, collision
7.86, 0.00, 0.1775, 0.0000, -1.1900e-02, 0.1682, 0.0000, 6.6894e-02, 0.1677, 0.0000, -3.0237e-02, 0.0847, 0.0000, 3.4563e-02, 0.0928, 0.0000, -5.1825e-03, 1.8884e+06, 1988.39374, collision
6.37, 0.00, 0.1888, 0.0000, -1.0031e-02, 0.1651, 0.0000, -2.8122e-02, 0.1971, 0.0001, -3.1664e-02, 0.1492, 0.0001, 2.0305e-01, 0.0748, 0.0000, 1.2013e-02, 1.9377e+06, 2041.87124, collision
6.09, 0.00, 0.1353, 0.0000, 1.2046e-02, 0.1241, 0.0000, -5.7058e-02, 0.2882, 0.0000, -8.8037e-03, 0.2783, 0.0000, 9.6593e-02, 0.1569, 0.0000, 1.3367e-01, 1.9957e+06, 2094.96237, collision
7.23, 0.00, 0.1585, 0.0001, 6.6082e-02, 0.2066, 0.0001, -9.6632e-02, 0.2071, 0.0001, 5.2924e-02, 0.1621, 0.0001, 3.5260e-02, 0.1369, 0.0001, -1.0422e-02, 1.0240e+05, 108.01570, collision
9.77, 0.00, 0.4116, 0.0006, 1.3009e-03, 0.3264, 0.0003, 3.4077e-01, 0.3229, 0.0003, -2.5789e-01, 0.2737, 0.0009, -1.5955e-03, 0.1517, 0.0003, 5.7789e-03, 9.0187e+05, 1003.20118, collision
12.57, 0.00, 0.3431, 0.0000, 1.8315e-01, 0.4526, 0.0001, -1.7131e-01, 0.2876, 0.0001, 3.5756e-02, 0.0850, 0.0001, -7.2944e-03, 0.0674, 0.0002, -2.9305e-03, 1.9802e+06, 2166.75086, collision
7.16, 0.00, 0.2151, 0.0009, 2.6884e-01, 0.2165, 0.0013, -2.1574e-01, 0.1515, 0.0030, 7.1652e-02, 0.1174, 0.0025, 1.2731e-02, 0.0823, 0.0013, 1.3102e-02, 8.4093e+04, 90.82872, collision
7.29, 0.00, 0.2252, 0.0000, -1.1272e-02, 0.2016, 0.0000, -1.4188e-02, 0.1827, 0.0000, 1.5890e-01, 0.1898, 0.0000, -6.8455e-02, 0.1278, 0.0000, 1.5062e-02, 2.4033e+06, 2527.60207, collision
6.40, 0.00, 0.2114, 0.0000, -4.3278e-02, 0.1736, 0.0000, 2.8763e-02, 0.1256, 0.0000, 3.4569e-01, 0.1368, 0.0000, -1.8619e-01, 0.1040, 0.0001, 1.3649e-02, 2.7459e+06, 2881.28228, collision
12.62, 0.00, 0.4180, 0.0000, -8.3711e-02, 0.5127, 0.0000, 2.4550e-01, 0.3091, 0.0000, 4.1521e-02, 0.0627, 0.0000, -2.5851e-03, 0.0670, 0.0001, -3.8064e-02, 2.8496e+06, 2990.63411, collision
5.81, 0.00, 0.1534, 0.0005, -1.5545e-02, 0.1485, 0.0015, 7.9219e-02, 0.1738, 0.0020, -6.9588e-02, 0.1488, 0.0018, 4.3284e-02, 0.1251, 0.0010, 1.6511e-02, 5.6545e+04, 60.26380, collision
7.88, 0.00, 0.2720, 0.0000, 2.2072e-01, 0.2750, 0.0000, -2.1143e-01, 0.2300, 0.0000, 6.5118e-02, 0.2074, 0.0000, 1.7374e-02, 0.1989, 0.0000, -2.4516e-03, 3.1922e+06, 3334.23444, collision
12.65, 0.00, 0.4504, 0.0000, -4.7077e-02, 0.4884, 0.0000, 2.4585e-01, 0.3645, 0.0000, -8.5825e-02, 0.1020, 0.0000, -3.7155e-03, 0.0711, 0.0001, -2.1577e-03, 3.7719e+06, 3962.14765, collision
6.36, 0.00, 0.1629, 0.0001, -6.8039e-02, 0.2307, 0.0000, 3.2618e-01, 0.1831, 0.0000, -8.7256e-02, 0.1227, 0.0000, -5.1800e-02, 0.0923, 0.0000, 1.5563e-02, 4.4240e+06, 4631.04673, collision
10.00, 0.00, 0.4630, 0.0000, 2.5182e-03, 0.3177, 0.0000, -2.3107e-02, 0.2563, 0.0000, -9.6664e-03, 0.2992, 0.0000, 2.6569e-01, 0.1364, 0.0000, -1.9326e-03, 5.3235e+06, 5501.28026, collision
6.02, 0.00, 0.2109, 0.0001, -1.0449e-02, 0.2553, 0.0001, -5.9998e-03, 0.1328, 0.0000, 5.2208e-02, 0.1223, 0.0001, -2.1191e-02, 0.1528, 0.0001, 5.0368e-02, 9.3348e+05, 984.95860, collision
9.98, 0.00, 0.3193, 0.0001, -2.1426e-02, 0.3492, 0.0000, 1.6327e-02, 0.3550, 0.0000, 1.6290e-01, 0.2825, 0.0000, -3.3219e-02, 0.0914, 0.0000, 4.6142e-03, 5.4082e+06, 5653.08963, collision
6.30, 0.00, 0.1665, 0.0000, 1.0662e-02, 0.1661, 0.0000, -4.2381e-02, 0.1928, 0.0000, -2.2549e-02, 0.2873, 0.0000, 4.5714e-02, 0.1586, 0.0000, 2.2078e-01, 6.0183e+06, 6279.03097, collision
5.25, 0.00, 0.1007, 0.0006, -7.7639e-02, 0.1857, 0.0003, 9.6571e-02, 0.1168, 0.0006, 1.5704e-02, 0.1063, 0.0003, 5.2338e-02, 0.0317, 0.0002, 1.9746e-03, 3.0910e+04, 32.88259, collision
6.48, 0.00, 0.3164, 0.0000, -1.2601e-01, 0.2893, 0.0000, 1.4386e-01, 0.1992, 0.0000, 5.6687e-02, 0.1607, 0.0000, 4.7065e-01, 0.3739, 0.0000, -1.7929e-01, 7.1347e+06, 7437.81316, collision
7.58, 0.00, 0.3389, 0.0000, -2.3939e-03, 0.3654, 0.0000, -1.1458e-01, 0.3215, 0.0000, 4.8172e-01, 0.2690, 0.0000, -6.7155e-03, 0.1849, 0.0000, -4.5570e-02, 7.4266e+06, 7668.33292, collision
5.79, 0.00, 0.1259, 0.0004, -5.9360e-03, 0.1443, 0.0004, -3.3754e-02, 0.1804, 0.0011, -1.6804e-02, 0.1417, 0.0007, 1.2186e-01, 0.1231, 0.0001, 3.2793e-02, 7.9110e+04, 84.48884, collision
7.52, 0.00, 0.2754, 0.0000, -1.8545e-01, 0.5059, 0.0000, 4.1365e-01, 0.1895, 0.0000, 7.6345e-02, 0.2306, 0.0000, 8.7096e-02, 0.1604, 0.0000, 1.2202e-02, 7.6070e+06, 7845.58837, collision
12.79, 0.00, 0.3522, 0.0000, -6.6172e-02, 0.4498, 0.0000, 1.8565e-01, 0.3335, 0.0000, 7.0869e-02, 0.0361, 0.0000, -9.2658e-03, 0.0746, 0.0001, -3.6685e-02, 5.5900e+06, 5778.31992, collision
10.04, 0.00, 23.9349, 0.0000, -1.4080e+00, 0.3982, 0.0000, -7.7450e+00, 0.3036, 0.0000, 1.3078e-01, 0.2164, 0.0000, -1.5151e-02, 0.0374, 0.0000, -4.5401e-03, 7.9369e+06, 8135.88540, a<0
7.91, 0.00, 0.2565, 0.0000, -1.0978e-02, 0.2327, 0.0000, 2.8197e-04, 0.1997, 0.0000, 3.7667e-02, 0.2399, 0.0000, 6.3961e-01, 0.2173, 0.0000, -2.8883e-01, 8.2792e+06, 8510.85256, collision
12.93, 0.00, 0.2644, 0.0000, 2.7566e-01, 0.4498, 0.0000, -2.3985e-01, 0.2747, 0.0000, -1.1145e-03, 0.0163, 0.0000, 5.5766e-03, 0.0820, 0.0000, -2.5522e-02, 8.5727e+06, 8713.57782, collision
8.24, 0.00, 0.3420, 0.0000, -1.1895e-02, 0.2332, 0.0000, -9.1650e-02, 0.3989, 0.0000, 1.4903e-01, 0.3927, 0.0000, 2.4089e-01, 0.1039, 0.0000, 2.3650e-02, 8.7787e+06, 8985.43424, collision
13.68, 0.00, 0.0002, 0.0001, -2.3120e-05, 0.0005, 0.0002, -7.5463e-05, 0.0024, 0.0002, 1.0740e-03, 0.0180, 0.0027, -6.3294e-04, 0.1105, 0.0380, -4.8809e-03, 9.2212e+02, 0.94163, a>0.4R_H
13.67, 0.00, 0.0004, 0.0004, 1.8322e-05, 0.0003, 0.0003, 9.5023e-04, 0.0012, 0.0012, 1.0083e-03, 0.0166, 0.0166, 5.1053e-03, 0.0557, 0.0557, -1.9496e-02, 8.5381e+02, 0.89941, a>0.4R_H
7.92, 0.00, 0.2804, 0.0000, 2.0418e-01, 0.2317, 0.0000, -2.0243e-01, 0.1866, 0.0000, 7.2005e-02, 0.1416, 0.0000, 5.2635e-02, 0.1348, 0.0000, -1.1083e-02, 8.7799e+06, 9012.67685, collision
10.14, 0.00, 0.2446, 0.0000, 1.0717e-01, 0.2589, 0.0000, -8.2420e-02, 0.2036, 0.0000, -5.3316e-03, 0.1828, 0.0000, -3.0144e-04, 0.0322, 0.0000, -6.1570e-03, 8.5768e+06, 8733.54462, collision
11.99, 0.00, 0.0021, 0.0000, 2.7770e-02, 0.0021, 0.0000, 9.7136e-04, 0.0030, 0.0000, 2.1091e-03, 0.0102, 0.0000, -2.8480e-03, 0.0447, 0.0000, -5.9334e-03, 1.0000e+07, 10068.98820, tmax
11.38, 0.00, 0.0060, 0.0000, 2.7235e-02, 0.0057, 0.0000, 8.0507e-04, 0.0062, 0.0000, 1.0124e-03, 0.0085, 0.0000, -1.3760e-03, 0.0306, 0.0000, -1.0444e-02, 1.0000e+07, 10083.62320, tmax
11.13, 0.00, 0.0066, 0.0000, 2.7479e-02, 0.0059, 0.0000, 1.8703e-03, 0.0062, 0.0000, -6.7350e-04, 0.0085, 0.0000, -2.0183e-03, 0.0268, 0.0000, 1.0906e-03, 1.0000e+07, 10084.88892, tmax
11.51, 0.00, 0.0061, 0.0000, 2.7055e-02, 0.0058, 0.0000, 1.3960e-03, 0.0055, 0.0000, 1.5342e-03, 0.0086, 0.0000, -9.6398e-04, 0.0332, 0.0000, 1.0702e-03, 1.0000e+07, 10086.22589, tmax
13.33, 0.00, 0.0024, 0.0000, 2.6924e-02, 0.0025, 0.0000, 1.3352e-03, 0.0038, 0.0000, 3.5380e-04, 0.0173, 0.0000, 2.6102e-03, 0.1096, 0.0000, -5.9900e-02, 1.0000e+07, 10088.58499, tmax
11.78, 0.00, 0.0026, 0.0000, 2.7677e-02, 0.0039, 0.0000, 3.6276e-05, 0.0047, 0.0000, 1.9928e-03, 0.0093, 0.0000, 1.8068e-03, 0.0391, 0.0000, -3.1073e-03, 1.0000e+07, 10090.04189, tmax
11.61, 0.00, 0.0072, 0.0000, 2.7057e-02, 0.0058, 0.0000, 1.1297e-03, 0.0070, 0.0000, 3.9520e-04, 0.0091, 0.0000, 3.8605e-04, 0.0354, 0.0000, -1.8826e-03, 1.0000e+07, 10095.36211, tmax
10.86, 0.00, 0.0085, 0.0000, 2.7344e-02, 0.0073, 0.0000, 2.1481e-03, 0.0074, 0.0000, -5.6086e-04, 0.0088, 0.0000, -2.9533e-04, 0.0228, 0.0000, 1.6537e-03, 1.0000e+07, 10097.69589, tmax
11.03, 0.00, 0.0061, 0.0000, 2.7228e-02, 0.0051, 0.0000, 1.9382e-03, 0.0061, 0.0000, -3.3092e-05, 0.0081, 0.0000, 3.5407e-04, 0.0254, 0.0000, -1.2976e-02, 1.0000e+07, 10097.74313, tmax
11.17, 0.00, 0.0055, 0.0000, 2.7417e-02, 0.0043, 0.0000, 8.3375e-04, 0.0052, 0.0000, 6.6059e-04, 0.0083, 0.0000, 9.3691e-04, 0.0272, 0.0000, -3.5854e-04, 1.0000e+07, 10107.39126, tmax
10.74, 0.00, 0.0060, 0.0000, 2.7491e-02, 0.0060, 0.0000, 1.1535e-03, 0.0063, 0.0000, 7.0779e-04, 0.0077, 0.0000, -1.2983e-03, 0.0216, 0.0000, 1.5655e-04, 1.0000e+07, 10111.17652, tmax
11.45, 0.00, 0.0096, 0.0000, 2.7186e-02, 0.0088, 0.0000, 1.2408e-03, 0.0090, 0.0000, 8.5946e-04, 0.0086, 0.0000, 1.1415e-04, 0.0319, 0.0000, -1.5308e-02, 1.0000e+07, 10112.17422, tmax
11.85, 0.00, 0.0065, 0.0000, 2.7417e-02, 0.0067, 0.0000, 1.9737e-04, 0.0067, 0.0000, 1.2045e-03, 0.0096, 0.0000, 1.6374e-03, 0.0407, 0.0000, -1.8922e-02, 1.0000e+07, 10118.82313, tmax
11.09, 0.00, 0.0074, 0.0000, 2.7290e-02, 0.0064, 0.0000, 1.1282e-03, 0.0068, 0.0000, 2.9226e-04, 0.0086, 0.0000, 8.9249e-04, 0.0273, 0.0000, -1.1373e-04, 1.0000e+07, 10122.67635, tmax
10.54, 0.00, 0.0114, 0.0000, 2.7021e-02, 0.0096, 0.0000, 2.1977e-03, 0.0090, 0.0000, 1.5344e-04, 0.0105, 0.0000, -9.1328e-04, 0.0193, 0.0000, 6.3271e-04, 1.0000e+07, 10134.18137, tmax
9.26, 0.00, 0.0306, 0.0000, 2.7144e-02, 0.0297, 0.0000, 3.6451e-03, 0.0269, 0.0000, 1.0458e-03, 0.0259, 0.0000, -5.3730e-04, 0.0243, 0.0000, -1.4119e-03, 1.0000e+07, 10157.03892, tmax
13.75, 0.00, 0.0004, 0.0004, 5.1139e-05, 0.0003, 0.0003, 9.4102e-04, 0.0013, 0.0013, 4.9975e-04, 0.0127, 0.0127, -3.0519e-03, 0.1526, 0.1526, -3.4604e-02, 8.5381e+02, 0.87827, a>0.4R_H
13.81, 0.00, 0.0004, 0.0001, -6.3423e-05, 0.0010, 0.0002, 8.5943e-04, 0.0023, 0.0009, 5.5635e-04, 0.0167, 0.0079, -1.8433e-03, 0.1442, 0.0672, -2.2923e-02, 9.5627e+02, 0.98357, a>0.4R_H
9.90, 0.00, 0.3846, 0.0000, -1.4027e-02, 0.3593, 0.0000, 5.5622e-01, 0.3310, 0.0000, -3.1054e-01, 0.2394, 0.0000, 8.3318e-02, 0.1116, 0.0001, -4.8161e-03, 4.4177e+06, 4658.06080, collision
9.11, 0.00, 0.0254, 0.0000, 2.7602e-02, 0.0272, 0.0000, 1.8651e-03, 0.0262, 0.0000, 8.8109e-04, 0.0241, 0.0000, -7.1904e-04, 0.0181, 0.0000, -3.4565e-03, 1.0000e+07, 10165.79376, tmax
8.82, 0.00, 0.0135, 0.0000, 2.7343e-02, 0.0148, 0.0000, 2.5936e-03, 0.0126, 0.0000, 8.1060e-04, 0.0123, 0.0000, 1.2351e-04, 0.0123, 0.0000, -9.5367e-04, 1.0000e+07, 10172.66022, tmax
8.56, 0.00, 0.0172, 0.0000, 2.7325e-02, 0.0164, 0.0000, 1.8966e-03, 0.0127, 0.0000, 1.5539e-03, 0.0113, 0.0000, -3.8129e-05, 0.0115, 0.0000, -3.9307e-04, 1.0000e+07, 10187.54307, tmax
8.50, 0.00, 0.0145, 0.0000, 2.8129e-02, 0.0151, 0.0000, 2.5397e-03, 0.0129, 0.0000, 1.0036e-03, 0.0123, 0.0000, 6.4884e-04, 0.0139, 0.0000, -5.3596e-04, 1.0000e+07, 10189.90630, tmax
12.37, 0.00, 0.0020, 0.0000, 2.6938e-02, 0.0026, 0.0000, 1.1664e-03, 0.0040, 0.0000, 9.9892e-04, 0.0116, 0.0000, 2.6187e-03, 0.0570, 0.0000, -1.9695e-02, 1.0000e+07, 10192.14037, tmax
8.33, 0.00, 0.0153, 0.0000, 2.7348e-02, 0.0152, 0.0000, 3.1159e-03, 0.0142, 0.0000, 8.6058e-05, 0.0120, 0.0000, -6.4935e-04, 0.0119, 0.0000, -3.1109e-04, 1.0000e+07, 10197.86314, tmax
8.32, 0.00, 0.0220, 0.0000, 2.7511e-02, 0.0248, 0.0000, 2.3962e-03, 0.0198, 0.0000, 8.7482e-04, 0.0180, 0.0000, 5.2410e-04, 0.0183, 0.0000, -1.3265e-03, 1.0000e+07, 10201.31237, tmax
8.44, 0.00, 0.0110, 0.0000, 2.7467e-02, 0.0109, 0.0000, 2.2291e-03, 0.0103, 0.0000, 1.1511e-03, 0.0101, 0.0000, -6.3194e-04, 0.0095, 0.0000, 1.8370e-04, 1.0000e+07, 10213.83745, tmax
8.67, 0.00, 0.0139, 0.0000, 2.7443e-02, 0.0131, 0.0000, 2.7072e-03, 0.0128, 0.0000, 1.2318e-03, 0.0112, 0.0000, 6.5172e-04, 0.0116, 0.0000, -2.4975e-03, 1.0000e+07, 10202.76783, tmax
8.54, 0.00, 0.0152, 0.0000, 2.8381e-02, 0.0157, 0.0000, 2.5812e-03, 0.0138, 0.0000, -8.9904e-04, 0.0136, 0.0000, -2.3721e-04, 0.0134, 0.0000, -1.8207e-03, 1.0000e+07, 10238.33069, tmax
13.45, 0.00, 0.0086, 0.0000, 2.6444e-02, 0.0073, 0.0000, 9.3630e-04, 0.0076, 0.0000, 1.2992e-03, 0.0180, 0.0000, -1.1640e-03, 0.1187, 0.0000, -3.9349e-02, 1.0000e+07, 10118.28851, tmax
6.94, 0.00, 0.0223, 0.0000, 2.6561e-02, 0.0210, 0.0000, 6.0793e-03, 0.0203, 0.0000, 6.7981e-04, 0.0177, 0.0000, -7.9750e-04, 0.0163, 0.0000, 5.0477e-04, 1.0000e+07, 10305.29535, tmax
6.93, 0.00, 0.0263, 0.0000, 2.3548e-02, 0.0255, 0.0000, 7.6844e-03, 0.0259, 0.0000, 3.4895e-03, 0.0225, 0.0000, -5.6996e-04, 0.0224, 0.0000, 1.3172e-03, 1.0000e+07, 10315.25664, tmax
10.16, 0.00, 0.0330, 0.0000, 2.5674e-02, 0.0429, 0.0000, 5.1668e-03, 0.0345, 0.0000, -5.0700e-04, 0.0317, 0.0000, 7.1610e-04, 0.0171, 0.0000, -1.9800e-03, 1.0000e+07, 10136.40859, tmax
9.47, 0.00, 0.4216, 0.0011, -9.1218e-03, 0.2730, 0.0008, -2.8456e-03, 0.2643, 0.0019, 1.7774e-02, 0.3034, 0.0005, 9.0110e-02, 0.1706, 0.0002, 2.7026e-02, 1.7178e+05, 201.53051, collision
7.07, 0.00, 0.2379, 0.0001, -1.1185e-02, 0.2447, 0.0002, -3.5277e-02, 0.3386, 0.0000, 6.9631e-02, 0.2319, 0.0000, 4.9581e-02, 0.1496, 0.0000, 1.7683e-02, 2.6266e+05, 287.12603, collision
13.39, 0.00, 0.0170, 0.0000, 2.6229e-02, 0.0131, 0.0000, 1.7073e-03, 0.0132, 0.0000, 1.9335e-03, 0.0182, 0.0000, 1.3294e-03, 0.1139, 0.0001, -2.4827e-02, 1.0000e+07, 10052.33748, tmax
8.90, 0.00, 0.0170, 0.0000, 2.6680e-02, 0.0164, 0.0000, 3.5848e-03, 0.0159, 0.0000, -3.0134e-04, 0.0154, 0.0000, 9.2806e-04, 0.0137, 0.0000, -4.9987e-04, 1.0000e+07, 10202.91760, tmax
5.94, 0.00, 0.1527, 0.0006, 8.6735e-03, 0.1489, 0.0007, -2.6313e-02, 0.2238, 0.0000, -1.0649e-01, 0.1756, 0.0004, 5.4938e-01, 0.3383, 0.0005, -1.2867e-01, 1.7849e+05, 188.89948, collision
9.67, 0.00, 0.3983, 0.0010, -1.8057e-02, 0.4619, 0.0010, 7.7766e-02, 0.3881, 0.0011, -1.4830e-02, 0.2756, 0.0007, 3.2879e-03, 0.2067, 0.0005, 8.9135e-03, 5.9391e+05, 688.14609, collision
9.74, 0.00, 0.4028, 0.0005, -5.0279e-02, 0.3747, 0.0006, 6.2708e-02, 0.3183, 0.0009, 8.7295e-02, 0.2011, 0.0001, 2.3442e-02, 0.2263, 0.0004, -2.6394e-02, 6.9223e+05, 773.33855, collision
13.06, 0.00, 0.0126, 0.0000, 2.6703e-02, 0.0152, 0.0000, 1.1841e-03, 0.0052, 0.0000, 7.0559e-04, 0.0152, 0.0000, -2.7617e-03, 0.0902, 0.0000, -4.8526e-03, 1.0000e+07, 10058.46996, tmax
10.38, 0.00, 0.0122, 0.0000, 2.7697e-02, 0.0093, 0.0000, 1.6561e-03, 0.0089, 0.0000, 2.0994e-03, 0.0103, 0.0000, 2.8202e-03, 0.0178, 0.0000, -2.5108e-03, 1.0000e+07, 10147.84684, tmax
9.83, 0.00, 0.4031, 0.0001, 4.2756e-04, 0.3853, 0.0000, -6.1539e-03, 0.3107, 0.0001, 1.2878e-02, 0.2815, 0.0001, 3.3329e-01, 0.2684, 0.0001, -2.0365e-01, 2.8800e+06, 3048.81392, collision
10.28, 0.00, 0.0242, 0.0000, 2.7359e-02, 0.0233, 0.0000, 2.2660e-03, 0.0202, 0.0000, 1.1674e-03, 0.0164, 0.0000, -1.3306e-03, 0.0170, 0.0000, -8.1041e-04, 1.0000e+07, 10150.68471, tmax
8.86, 0.00, 0.0117, 0.0000, 2.7207e-02, 0.0125, 0.0000, 2.5043e-03, 0.0118, 0.0000, -1.3435e-05, 0.0113, 0.0000, -2.7961e-04, 0.0112, 0.0000, -2.1351e-04, 1.0000e+07, 10238.02816, tmax
7.01, 0.00, 0.0515, 0.0000, 2.9105e-02, 0.0511, 0.0000, 1.0155e-03, 0.0456, 0.0000, 1.4554e-03, 0.0396, 0.0000, -1.3623e-04, 0.0367, 0.0000, -2.2430e-05, 1.0000e+07, 10309.65572, tmax
10.58, 0.00, 0.0082, 0.0000, 2.7402e-02, 0.0079, 0.0000, 2.5408e-03, 0.0075, 0.0000, 1.6927e-03, 0.0084, 0.0000, -6.6504e-04, 0.0196, 0.0000, -7.9090e-03, 1.0000e+07, 10115.98630, tmax
