# dH, e0, eM1_max, eM1_min, dA1_over_A0, eM2_max, eM2_min, dA2_over_A0, eM3_max, eM3_min, dA3_over_A0, t_end(PM), wall_time, fate
5.71, 0.00, 0.0087, 0.0000, -6.0260e-04, 0.0170, 0.0000, 6.6923e-03, 0.0252, 0.0000, -6.1475e-03, 1.0000e+07, 3276.10240, tmax
9.97, 0.00, 0.0001, 0.0001, -5.0107e-05, 0.0093, 0.0093, 1.1816e-03, 0.2998, 0.2998, 5.9708e-02, 8.5381e+02, 0.27227, a>0.4R_H
7.90, 0.00, 0.0081, 0.0000, 1.1253e-04, 0.0182, 0.0000, -2.4752e-03, 0.0443, 0.0000, 6.0186e-03, 1.0000e+07, 3227.43069, tmax
9.01, 0.00, 0.0054, 0.0000, -2.0622e-05, 0.0160, 0.0000, 1.3739e-02, 0.0928, 0.0001, 3.2153e-02, 1.0000e+07, 3212.99049, tmax
4.93, 0.00, 0.0185, 0.0000, -6.6357e-04, 0.0261, 0.0000, 4.1914e-03, 0.0248, 0.0000, 3.9890e-03, 1.0000e+07, 3268.97134, tmax
5.10, 0.00, 0.0148, 0.0000, 1.6206e-04, 0.0227, 0.0000, -3.4414e-04, 0.0244, 0.0000, 3.6765e-03, 1.0000e+07, 3310.62988, tmax
7.16, 0.00, 0.0090, 0.0000, -8.3426e-05, 0.0161, 0.0000, 1.4241e-03, 0.0337, 0.0000, 1.1435e-02, 1.0000e+07, 3255.23787, tmax
10.64, 0.00, 0.0003, 0.0003, -8.2026e-05, 0.0137, 0.0137, 8.7854e-03, 231630.7642, 1.0000, -1.0008e+00, 8.5381e+02, 0.30107, a<0
9.86, 0.00, 0.0006, 0.0002, -9.6104e-05, 0.0111, 0.0004, 8.4704e-03, 0.2449, 0.0405, 8.4127e-02, 1.3661e+03, 0.44770, a>0.4R_H
9.95, 0.00, 0.0005, 0.0002, 5.6361e-05, 0.0073, 0.0061, 1.5285e-02, 0.2456, 0.1182, 5.9367e-02, 9.2212e+02, 0.32110, a>0.4R_H
6.04, 0.00, 0.0075, 0.0000, -5.7570e-04, 0.0159, 0.0000, 9.5142e-03, 0.0265, 0.0000, -9.6492e-03, 1.0000e+07, 3231.49079, tmax
6.54, 0.00, 0.0083, 0.0000, 6.8470e-04, 0.0167, 0.0000, 1.4067e-02, 0.0285, 0.0000, -2.4855e-03, 1.0000e+07, 3258.73989, tmax
5.63, 0.00, 0.0093, 0.0000, 1.7535e-03, 0.0174, 0.0000, 1.4850e-02, 0.0250, 0.0000, 2.2921e-02, 1.0000e+07, 3240.29635, tmax
7.46, 0.00, 0.0095, 0.0000, 5.1658e-04, 0.0155, 0.0000, 1.4857e-02, 0.0370, 0.0000, 2.2429e-02, 1.0000e+07, 3175.87712, tmax
6.77, 0.00, 0.0092, 0.0000, -2.0294e-04, 0.0172, 0.0000, 2.3392e-03, 0.0301, 0.0000, 5.5510e-04, 1.0000e+07, 3249.45937, tmax
5.02, 0.00, 0.0166, 0.0000, 3.2481e-04, 0.0243, 0.0000, -2.7220e-03, 0.0243, 0.0000, 2.9491e-03, 1.0000e+07, 3301.30559, tmax
10.46, 0.00, 0.0000, 1.0000, 6.2177e+01, 0.0000, 1.0000, -8.0374e-02, 0.0000, 1.0000, -9.3046e-01, 2.2777e+02, 0.06956, collision
4.58, 0.00, 0.0340, 0.0000, 1.5731e-06, 0.0396, 0.0000, 1.3587e-03, 0.0258, 0.0000, 7.0974e-03, 1.0000e+07, 3346.50138, tmax
8.92, 0.00, 0.0055, 0.0000, 5.0031e-05, 0.0161, 0.0000, -2.2747e-03, 0.0855, 0.0001, 3.8861e-03, 1.0000e+07, 3215.54477, tmax
9.22, 0.00, 0.0052, 0.0000, -1.0665e-04, 0.0162, 0.0000, 4.1046e-03, 0.1142, 0.0003, 1.8535e-02, 1.0000e+07, 3210.18346, tmax
10.95, 0.00, 0.0000, 1.0000, 2.8947e-02, 0.0000, 1.0000, -7.5941e-02, 0.0000, 1.0000, -9.9842e-01, 1.1403e+02, 0.03703, collision
3.67, 0.00, 0.0000, 1.0000, 2.9940e-01, 0.0000, 1.0000, -1.5908e-01, 0.0000, 1.0000, 5.4797e-02, 1.2023e+02, 0.04730, collision
4.72, 0.00, 0.0260, 0.0000, -1.6970e-04, 0.0327, 0.0000, -1.2183e-04, 0.0253, 0.0000, -4.7970e-04, 1.0000e+07, 3309.02529, tmax
6.83, 0.00, 0.0094, 0.0000, -1.8282e-04, 0.0167, 0.0000, 2.7483e-03, 0.0306, 0.0000, 1.7606e-02, 1.0000e+07, 3209.40603, tmax
7.98, 0.00, 0.0072, 0.0000, 1.5693e-04, 0.0171, 0.0000, 1.4558e-02, 0.0464, 0.0000, 2.0974e-03, 1.0000e+07, 3251.89692, tmax
7.68, 0.00, 0.0153, 0.0000, 1.0229e-04, 0.0221, 0.0000, -1.2732e-03, 0.0401, 0.0000, 7.0337e-03, 1.0000e+07, 3195.92466, tmax
4.44, 0.00, 0.0484, 0.0001, -8.8887e-04, 0.0530, 0.0001, 3.2002e-03, 0.0267, 0.0000, -1.4155e-03, 1.0000e+07, 3303.36203, tmax
10.93, 0.00, 0.0521, 0.0521, 5.3345e-02, 0.0617, 0.0617, 1.8060e-02, 15547743.4033, 1.0000, -1.0001e+00, 8.5381e+02, 0.25273, a<0
10.56, 0.00, 0.0002, 0.0002, 5.6511e-05, 0.0100, 0.0100, 1.7257e-02, 208476.0968, 1.0000, -1.0008e+00, 8.5381e+02, 0.26591, a<0
10.25, 0.00, 0.0012, 0.0012, -4.5859e-05, 0.0279, 0.0279, 9.4595e-03, 0.2686, 0.2686, 9.4001e-02, 8.5381e+02, 0.26604, a>0.4R_H
7.50, 0.00, 0.0100, 0.0000, 8.1565e-05, 0.0162, 0.0000, -7.8524e-04, 0.0375, 0.0000, 1.7151e-02, 1.0000e+07, 3228.97756, tmax
5.75, 0.00, 0.0085, 0.0000, -6.0868e-04, 0.0167, 0.0000, 5.8359e-03, 0.0251, 0.0000, 1.2395e-03, 1.0000e+07, 3231.97655, tmax
4.83, 0.00, 0.0218, 0.0000, 3.9654e-04, 0.0285, 0.0000, -2.4236e-03, 0.0250, 0.0000, 6.7702e-03, 1.0000e+07, 3332.29891, tmax
8.59, 0.00, 0.0057, 0.0000, 5.2717e-05, 0.0160, 0.0000, -1.1800e-03, 0.0668, 0.0001, 2.9737e-02, 1.0000e+07, 3216.71269, tmax
7.94, 0.00, 0.0075, 0.0000, 1.2981e-04, 0.0176, 0.0000, -2.1174e-03, 0.0451, 0.0000, 5.3992e-03, 1.0000e+07, 3222.93083, tmax
7.43, 0.00, 0.0093, 0.0000, 5.4965e-04, 0.0152, 0.0000, 1.4713e-02, 0.0365, 0.0000, 1.6098e-02, 1.0000e+07, 3234.54959, tmax
9.74, 0.00, 0.0041, 0.0000, -8.7288e-05, 0.0169, 0.0000, 3.6991e-03, 0.2250, 0.0005, 2.2058e-02, 1.0000e+07, 3196.91563, tmax
8.05, 0.00, 0.0067, 0.0000, 1.1298e-05, 0.0168, 0.0000, -1.6994e-04, 0.0479, 0.0000, 3.7849e-04, 1.0000e+07, 3187.17960, tmax
10.19, 0.00, 0.0002, 0.0002, -1.4241e-05, 0.0139, 0.0139, 1.5086e-02, 0.3186, 0.3186, 2.2741e-02, 8.5381e+02, 0.26680, a>0.4R_H
6.90, 0.00, 0.0092, 0.0000, 9.3167e-05, 0.0171, 0.0000, -1.3306e-03, 0.0310, 0.0000, 3.7721e-03, 1.0000e+07, 3247.06354, tmax
7.04, 0.00, 0.0092, 0.0000, -3.6665e-04, 0.0167, 0.0000, 8.0785e-03, 0.0323, 0.0000, 2.1015e-02, 1.0000e+07, 3183.29067, tmax
8.86, 0.00, 0.0055, 0.0000, -1.6613e-04, 0.0160, 0.0000, 7.9104e-03, 0.0812, 0.0001, 4.0628e-02, 1.0000e+07, 3216.51777, tmax
7.26, 0.00, 0.0089, 0.0000, 8.2378e-05, 0.0157, 0.0000, -1.5690e-03, 0.0344, 0.0000, 1.6437e-02, 1.0000e+07, 3323.85239, tmax
4.69, 0.00, 0.0275, 0.0000, 3.5238e-04, 0.0343, 0.0000, -1.4012e-03, 0.0255, 0.0000, 9.6588e-03, 1.0000e+07, 3284.99362, tmax
6.15, 0.00, 0.6494, 0.0002, -2.7387e-01, 0.4435, 0.0009, 3.0110e+00, 0.8475, 0.0009, 4.7349e+00, 4.4237e+05, 162.08242, collision
6.66, 0.00, 0.0087, 0.0000, -3.7935e-04, 0.0170, 0.0000, 6.1627e-03, 0.0290, 0.0000, 1.5212e-02, 1.0000e+07, 3226.48587, tmax
4.84, 0.00, 0.0214, 0.0000, 4.0738e-04, 0.0287, 0.0000, -1.6423e-03, 0.0248, 0.0000, 3.3499e-03, 1.0000e+07, 3341.26746, tmax
4.27, 0.00, 0.2096, 0.0006, -1.2010e-01, 30.7308, 0.0003, -1.0192e+00, 0.3360, 0.0002, -1.0137e+00, 6.0290e+05, 206.33744, a<0
4.99, 0.00, 0.0171, 0.0000, 1.6829e-05, 0.0247, 0.0000, -5.9103e-04, 0.0245, 0.0000, 1.3432e-03, 1.0000e+07, 3331.76112, tmax
10.57, 0.00, 0.0001, 0.0001, -8.3822e-05, 0.0043, 0.0043, 8.5325e-03, 216426.6234, 1.0000, -1.0008e+00, 8.5381e+02, 0.30039, a<0
4.36, 0.00, 0.0577, 0.0001, 8.0288e-04, 0.0603, 0.0000, -4.6742e-03, 0.0271, 0.0000, 1.3257e-02, 1.0000e+07, 3365.35396, tmax
4.24, 0.00, 0.2246, 0.0009, 1.3142e-01, 0.1936, 0.0008, -4.8503e-02, 0.1771, 0.0007, 3.4163e-02, 2.8469e+05, 97.18856, collision
10.89, 0.00, 0.1070, 0.1070, -8.7860e-02, 0.0217, 0.0217, 2.1462e-02, 18447.2220, 1.0000, -1.0038e+00, 8.5381e+02, 0.32830, a<0
4.47, 0.00, 0.0443, 0.0001, -8.5173e-04, 0.0492, 0.0000, 8.6782e-03, 0.0264, 0.0000, 1.2566e-02, 1.0000e+07, 3356.86352, tmax
10.18, 0.00, 0.0004, 0.0004, -9.6764e-05, 0.0060, 0.0060, 9.0156e-03, 0.3514, 0.3514, -2.8146e-02, 8.5381e+02, 0.27136, a>0.4R_H
8.48, 0.00, 0.0058, 0.0000, 6.7794e-05, 0.0161, 0.0000, -2.1430e-03, 0.0611, 0.0000, 2.8404e-03, 1.0000e+07, 3222.69499, tmax
3.57, 0.00, 0.0000, 1.0000, -4.8146e-02, 0.0000, 1.0000, 1.0921e+00, 0.0000, 1.0000, -2.9696e-01, 9.9028e+01, 0.03942, collision
10.98, 0.00, 0.0060, 0.0060, -6.6765e-03, 0.0238, 0.0238, 1.8409e-02, 111925.9335, 1.0000, -1.0012e+00, 8.5381e+02, 0.27575, a<0
4.87, 0.00, 0.0235, 0.0000, -5.9798e-04, 0.0294, 0.0000, 2.5140e-03, 0.0248, 0.0000, 1.6899e-02, 1.0000e+07, 3333.10003, tmax
10.23, 0.00, 0.0007, 0.0007, 1.7095e-05, 0.0120, 0.0120, 7.8571e-04, 0.1091, 0.1091, 5.1557e-02, 8.5381e+02, 0.26617, a>0.4R_H
5.45, 0.00, 0.0169, 0.0000, 2.0258e-03, 0.0211, 0.0000, 1.4957e-02, 0.0268, 0.0000, 2.2962e-02, 1.0000e+07, 3305.02530, tmax
6.40, 0.00, 0.0079, 0.0000, 4.5246e-04, 0.0165, 0.0000, 1.3180e-02, 0.0278, 0.0000, 9.6705e-03, 1.0000e+07, 3259.95898, tmax
6.13, 0.00, 0.3764, 0.0004, -7.4436e-02, 0.4210, 0.0003, 2.3963e+01, 0.3003, 0.0003, -5.0895e-01, 1.5574e+06, 574.70768, collision
4.00, 0.00, 0.2674, 0.0032, -1.1965e-01, 0.2912, 0.0015, -2.0572e-02, 0.1918, 0.0011, 2.0960e+00, 9.9630e+04, 36.72344, collision
6.30, 0.00, 0.0071, 0.0000, 1.6264e-04, 0.0160, 0.0000, -7.6861e-04, 0.0272, 0.0000, 2.7460e-03, 1.0000e+07, 3262.55943, tmax
4.76, 0.00, 0.0244, 0.0000, -5.7535e-04, 0.0312, 0.0000, 3.5840e-03, 0.0250, 0.0000, 1.2587e-02, 1.0000e+07, 3342.95368, tmax
6.18, 0.00, 0.5090, 0.0005, -2.9794e-02, 0.3283, 0.0006, 4.1006e-03, 0.4163, 0.0002, 1.7451e-01, 1.5557e+06, 553.86333, d<R_roche
8.24, 0.00, 0.0060, 0.0000, -2.0688e-04, 0.0163, 0.0000, 5.8115e-03, 0.0531, 0.0000, 1.9386e-03, 1.0000e+07, 3157.93695, tmax
7.64, 0.00, 0.0142, 0.0000, -1.9447e-04, 0.0205, 0.0000, 3.6313e-03, 0.0394, 0.0000, -2.3298e-03, 1.0000e+07, 3173.34620, tmax
7.33, 0.00, 0.0089, 0.0000, 2.5981e-05, 0.0152, 0.0000, -4.9315e-05, 0.0350, 0.0000, 6.8912e-03, 1.0000e+07, 3236.67393, tmax
10.00, 0.00, 0.0002, 0.0002, -9.1274e-05, 0.0076, 0.0076, 5.2912e-03, 0.2462, 0.2462, 3.5360e-02, 8.5381e+02, 0.30378, a>0.4R_H
8.25, 0.00, 0.0060, 0.0000, -2.3202e-04, 0.0162, 0.0000, 8.6543e-03, 0.0533, 0.0000, -5.5309e-03, 1.0000e+07, 3166.69941, tmax
7.91, 0.00, 0.0079, 0.0000, 2.4259e-04, 0.0177, 0.0000, 1.4244e-02, 0.0446, 0.0001, -2.7347e-03, 1.0000e+07, 3224.30295, tmax
7.34, 0.00, 0.0088, 0.0000, -2.8346e-04, 0.0152, 0.0000, 6.1204e-03, 0.0354, 0.0000, 2.3569e-02, 1.0000e+07, 3188.29835, tmax
7.05, 0.00, 0.0092, 0.0000, -5.7777e-05, 0.0166, 0.0000, 1.1846e-03, 0.0325, 0.0000, 1.1791e-02, 1.0000e+07, 3211.43546, tmax
4.94, 0.00, 0.0183, 0.0000, 7.3286e-04, 0.0259, 0.0000, 1.2523e-02, 0.0246, 0.0000, 2.0578e-02, 1.0000e+07, 3295.04358, tmax
7.77, 0.00, 0.0118, 0.0000, -2.7545e-04, 0.0206, 0.0000, 6.4759e-03, 0.0418, 0.0000, 3.5404e-03, 1.0000e+07, 3176.57573, tmax
9.55, 0.00, 0.0046, 0.0000, -8.8712e-05, 0.0166, 0.0000, 3.3796e-03, 0.1672, 0.0000, 4.9529e-02, 1.0000e+07, 3153.13565, tmax
4.75, 0.00, 0.0247, 0.0000, 3.0798e-03, 0.0316, 0.0000, 1.1948e-02, 0.0251, 0.0000, -4.5339e-03, 1.0000e+07, 3301.92315, tmax
3.58, 0.00, 0.0000, 1.0000, 1.9462e-01, 0.0000, 1.0000, -1.9258e-01, 0.0000, 1.0000, 2.5506e-01, 1.8029e+02, 0.07415, collision
6.09, 0.00, 0.0128, 0.0000, -4.4902e-04, 0.0197, 0.0000, 5.6001e-03, 0.0279, 0.0000, 6.6559e-03, 1.0000e+07, 3268.14383, tmax
6.00, 0.00, 0.0075, 0.0000, 2.7952e-04, 0.0159, 0.0000, -2.0133e-03, 0.0263, 0.0000, 8.7398e-03, 1.0000e+07, 3282.48102, tmax
4.10, 0.00, 0.3375, 0.0015, 1.6089e+00, 0.4685, 0.0010, -5.0979e-01, 0.4098, 0.0011, 5.2233e-01, 2.8185e+05, 104.08340, collision
8.15, 0.00, 0.0063, 0.0000, -2.1621e-04, 0.0165, 0.0000, 7.0409e-03, 0.0506, 0.0000, 1.0921e-02, 1.0000e+07, 3228.23288, tmax
4.61, 0.00, 0.0320, 0.0000, -1.3671e-03, 0.0381, 0.0000, 7.6546e-03, 0.0257, 0.0000, -5.9697e-03, 1.0000e+07, 3314.94194, tmax
5.65, 0.00, 0.0092, 0.0000, -7.0331e-04, 0.0174, 0.0000, 1.0359e-02, 0.0250, 0.0000, 1.1009e-02, 1.0000e+07, 3296.49932, tmax
8.45, 0.00, 0.0058, 0.0000, -1.7414e-04, 0.0161, 0.0000, 6.2188e-03, 0.0604, 0.0000, 7.3969e-03, 1.0000e+07, 3159.58523, tmax
10.99, 0.00, 0.0003, 0.0003, -7.0717e-05, 0.0076, 0.0076, 8.1666e-03, 338223.8841, 1.0000, -1.0005e+00, 8.5381e+02, 0.27138, a<0
8.80, 0.00, 0.0056, 0.0000, -8.6476e-05, 0.0160, 0.0000, 2.2524e-03, 0.0782, 0.0001, 1.3786e-02, 1.0000e+07, 3164.98222, tmax
7.24, 0.00, 0.0088, 0.0000, -2.3502e-04, 0.0157, 0.0000, 1.1195e-02, 0.0345, 0.0000, -9.2003e-03, 1.0000e+07, 3201.87097, tmax
9.77, 0.00, 0.0040, 0.0000, -8.3851e-05, 0.0169, 0.0000, 4.2868e-03, 0.2384, 0.0005, 4.1117e-02, 1.0000e+07, 3156.14290, tmax
7.51, 0.00, 0.0104, 0.0000, -3.0296e-04, 0.0172, 0.0000, 9.1935e-03, 0.0380, 0.0000, -2.9821e-03, 1.0000e+07, 3226.73799, tmax
4.07, 0.00, 0.2662, 0.0021, -1.0585e-01, 0.2708, 0.0018, 5.4257e-01, 0.2084, 0.0007, 8.3527e-02, 2.2733e+05, 82.46582, collision
8.96, 0.00, 0.0055, 0.0000, -1.5350e-04, 0.0160, 0.0000, 1.0790e-02, 0.0888, 0.0001, -1.7083e-04, 1.0000e+07, 3213.33829, tmax
6.24, 0.00, 0.0235, 0.0000, -4.1964e-05, 0.0401, 0.0000, -7.5298e-04, 0.0381, 0.0000, 1.5131e-02, 1.0000e+07, 3209.52737, tmax
9.45, 0.00, 0.0048, 0.0000, 3.9737e-05, 0.0166, 0.0000, 1.4614e-02, 0.1472, 0.0004, -1.7537e-02, 1.0000e+07, 3149.33830, tmax
6.64, 0.00, 0.0086, 0.0000, 6.8053e-05, 0.0171, 0.0000, -1.1637e-03, 0.0291, 0.0000, 1.0507e-02, 1.0000e+07, 3259.91592, tmax
5.23, 0.00, 0.0135, 0.0000, -5.5543e-04, 0.0213, 0.0000, 1.0925e-02, 0.0246, 0.0000, 2.1588e-02, 1.0000e+07, 3320.55709, tmax
4.81, 0.00, 0.0225, 0.0000, -7.2891e-04, 0.0294, 0.0000, 8.4243e-03, 0.0249, 0.0000, 1.6397e-02, 1.0000e+07, 3334.09384, tmax
10.27, 0.00, 0.0016, 0.0016, 8.6608e-06, 0.0441, 0.0441, -6.9770e-03, 97753.5148, 1.0000, -1.0015e+00, 8.5381e+02, 0.29661, a<0
6.96, 0.00, 0.0092, 0.0000, -3.8213e-04, 0.0170, 0.0000, 8.2293e-03, 0.0316, 0.0000, 2.0544e-02, 1.0000e+07, 3194.91555, tmax
9.63, 0.00, 0.0044, 0.0000, 6.7909e-05, 0.0166, 0.0000, 1.6172e-02, 0.1878, 0.0003, 7.9166e-02, 1.0000e+07, 3196.67263, tmax
6.42, 0.00, 0.0080, 0.0000, -1.9276e-04, 0.0165, 0.0000, 1.3531e-02, 0.0280, 0.0000, 2.3217e-02, 1.0000e+07, 3262.62240, tmax
9.15, 0.00, 0.0053, 0.0000, 7.8684e-05, 0.0160, 0.0000, 1.4967e-02, 0.1063, 0.0004, 4.6110e-02, 1.0000e+07, 3188.94426, tmax
7.53, 0.00, 0.0106, 0.0000, -3.1875e-04, 0.0175, 0.0000, 9.2508e-03, 0.0378, 0.0000, -8.2792e-03, 1.0000e+07, 3230.98714, tmax
9.41, 0.00, 0.0049, 0.0000, -6.3595e-05, 0.0163, 0.0000, 1.3051e-02, 0.1401, 0.0004, 2.3871e-02, 1.0000e+07, 3207.47777, tmax
4.16, 0.00, 0.2682, 0.0013, -2.6808e-02, 0.2613, 0.0007, 1.8967e-01, 0.1951, 0.0008, 1.6304e-01, 1.3054e+05, 46.45014, collision
5.99, 0.00, 0.0076, 0.0000, -3.5328e-04, 0.0159, 0.0000, 1.2054e-02, 0.0260, 0.0000, 1.3377e-02, 1.0000e+07, 3281.47971, tmax
9.42, 0.00, 0.0049, 0.0000, -9.0312e-05, 0.0163, 0.0000, 4.1578e-03, 0.1421, 0.0003, -9.0713e-03, 1.0000e+07, 3153.14007, tmax
8.40, 0.00, 0.0058, 0.0000, 6.0039e-05, 0.0160, 0.0000, -2.3560e-03, 0.0587, 0.0000, 1.4542e-02, 1.0000e+07, 3229.32228, tmax
8.20, 0.00, 0.0061, 0.0000, 8.0393e-05, 0.0163, 0.0000, -1.6573e-03, 0.0520, 0.0000, 1.3145e-03, 1.0000e+07, 3219.27716, tmax
10.32, 0.00, 0.0006, 0.0006, -1.8912e-05, 0.0234, 0.0234, 8.4912e-03, 0.7419, 0.7419, 1.5562e-01, 8.5381e+02, 0.27114, a>0.4R_H
4.74, 0.00, 0.0250, 0.0000, 3.7587e-04, 0.0319, 0.0000, -2.8931e-03, 0.0251, 0.0000, 3.6406e-03, 1.0000e+07, 3277.39474, tmax
10.65, 0.00, 0.0005, 0.0005, -5.9425e-05, 0.0118, 0.0118, 6.0876e-03, 228333.0596, 1.0000, -1.0008e+00, 8.5381e+02, 0.27693, a<0
10.50, 0.00, 0.0002, 0.0002, -8.7796e-05, 0.0102, 0.0102, 8.8102e-03, 150532.6002, 1.0000, -1.0011e+00, 8.5381e+02, 0.29370, a<0
8.49, 0.00, 0.0132, 0.0000, -2.0464e-04, 0.0219, 0.0000, 7.6125e-03, 0.0630, 0.0000, 2.9642e-02, 1.0000e+07, 3220.81867, tmax
7.82, 0.00, 0.0099, 0.0000, 4.1187e-04, 0.0191, 0.0000, 1.4615e-02, 0.0429, 0.0000, 2.4775e-02, 1.0000e+07, 3220.60800, tmax
8.77, 0.00, 0.0056, 0.0000, -1.6596e-04, 0.0160, 0.0000, 6.3822e-03, 0.0758, 0.0001, -3.2091e-03, 1.0000e+07, 3214.72593, tmax
4.98, 0.00, 0.0174, 0.0000, -6.3564e-04, 0.0250, 0.0000, 6.0114e-03, 0.0246, 0.0000, 7.7434e-03, 1.0000e+07, 3329.82305, tmax
8.11, 0.00, 0.0064, 0.0000, -2.3438e-04, 0.0168, 0.0000, 7.8826e-03, 0.0493, 0.0001, 1.1214e-04, 1.0000e+07, 3163.72452, tmax
9.76, 0.00, 0.0041, 0.0000, 7.3544e-05, 0.0168, 0.0000, 1.6087e-02, 0.2333, 0.0002, 4.7878e-02, 1.0000e+07, 3212.78718, tmax
5.33, 0.00, 0.0118, 0.0000, 6.5466e-04, 0.0197, 0.0000, 1.3592e-02, 0.0244, 0.0000, -1.1552e-02, 1.0000e+07, 3317.32683, tmax
4.08, 0.00, 0.2403, 0.0005, -1.8773e-01, 0.2385, 0.0010, 8.4854e-01, 0.1989, 0.0006, 9.1817e-02, 3.2311e+05, 115.07460, collision
10.06, 0.00, 0.0003, 0.0003, -3.7250e-05, 0.0137, 0.0137, 1.4414e-02, 0.2593, 0.2593, 6.7213e-02, 8.5381e+02, 0.29809, a>0.4R_H
10.94, 0.00, 0.0745, 0.0745, 7.3477e-02, 0.1131, 0.1131, 1.0263e-01, 28408735.4134, 1.0000, -1.0001e+00, 8.5381e+02, 0.25819, a<0
8.90, 0.00, 0.0055, 0.0000, -5.0926e-06, 0.0161, 0.0000, -2.3463e-04, 0.0843, 0.0001, 1.4772e-02, 1.0000e+07, 3250.81498, tmax
10.48, 0.00, 0.0003, 0.0003, -3.6896e-05, 0.0082, 0.0082, 2.0010e-03, 225693.3354, 1.0000, -1.0009e+00, 8.5381e+02, 0.27150, a<0
8.73, 0.00, 0.0056, 0.0000, 3.2929e-06, 0.0157, 0.0000, -6.6591e-04, 0.0738, 0.0001, 1.1227e-02, 1.0000e+07, 3217.07701, tmax
4.49, 0.00, 0.0416, 0.0000, -1.1920e-03, 0.0467, 0.0001, 5.0426e-03, 0.0265, 0.0000, 1.6683e-02, 1.0000e+07, 3353.69128, tmax
10.10, 0.00, 0.0001, 0.0001, -2.5701e-05, 0.0088, 0.0088, 2.7850e-05, 0.1413, 0.1413, 1.9293e-02, 8.5381e+02, 0.27182, a>0.4R_H
6.34, 0.00, 0.0076, 0.0000, 2.7559e-04, 0.0161, 0.0000, -2.4446e-03, 0.0275, 0.0000, 3.4017e-03, 1.0000e+07, 3261.45029, tmax
6.44, 0.00, 0.0080, 0.0000, -5.4319e-04, 0.0166, 0.0000, 9.0500e-03, 0.0281, 0.0000, -5.5632e-05, 1.0000e+07, 3203.27932, tmax
9.26, 0.00, 0.0052, 0.0000, -1.8430e-05, 0.0163, 0.0000, 1.3855e-02, 0.1182, 0.0002, 1.7414e-02, 1.0000e+07, 3230.14877, tmax
3.90, 0.00, 0.2242, 0.0174, 1.0102e+00, 0.2503, 0.0236, -3.9712e-01, 0.2025, 0.0179, 6.0637e-02, 3.1879e+03, 1.17743, collision
9.21, 0.00, 0.0052, 0.0000, -8.6699e-05, 0.0164, 0.0000, 3.4462e-03, 0.1126, 0.0002, -8.5351e-03, 1.0000e+07, 3155.10061, tmax
8.07, 0.00, 0.0066, 0.0000, 2.1496e-05, 0.0167, 0.0000, -1.1288e-03, 0.0483, 0.0001, 2.5357e-03, 1.0000e+07, 3287.45101, tmax
9.59, 0.00, 0.0045, 0.0000, 1.0555e-05, 0.0166, 0.0000, -4.1393e-04, 0.1754, 0.0001, 1.3141e-02, 1.0000e+07, 3208.96430, tmax
4.67, 0.00, 0.0287, 0.0000, 5.5865e-04, 0.0350, 0.0001, -4.1388e-03, 0.0255, 0.0000, 9.4298e-03, 1.0000e+07, 3352.66060, tmax
8.62, 0.00, 0.0056, 0.0000, -1.1254e-04, 0.0159, 0.0000, 1.1537e-02, 0.0680, 0.0001, 8.1785e-03, 1.0000e+07, 3217.34838, tmax
4.04, 0.00, 0.3004, 0.0006, -1.7168e-01, 0.2539, 0.0003, 1.6023e+00, 0.2505, 0.0006, 8.8771e-02, 2.7115e+05, 97.16211, collision
6.73, 0.00, 0.0090, 0.0000, 1.9880e-04, 0.0171, 0.0000, -2.5274e-03, 0.0299, 0.0000, 6.1709e-03, 1.0000e+07, 3252.01689, tmax
9.88, 0.00, 0.0004, 0.0003, -1.3643e-05, 0.0117, 0.0081, -9.5316e-04, 0.1236, 0.1032, 7.3060e-02, 8.8797e+02, 0.28156, a>0.4R_H
3.61, 0.00, 0.0000, 1.0000, 1.2118e-01, 0.0000, 1.0000, -1.5364e-01, 0.0000, 1.0000, 4.5375e-01, 1.3352e+02, 0.05084, collision
8.57, 0.00, 0.0057, 0.0000, 2.9916e-05, 0.0160, 0.0000, 1.3627e-02, 0.0659, 0.0000, 3.0446e-02, 1.0000e+07, 3210.53362, tmax
9.89, 0.00, 0.0003, 0.0001, -8.2934e-05, 0.0097, 0.0020, 9.9385e-03, 0.2930, 0.0964, 8.9418e-02, 1.1953e+03, 0.44425, a>0.4R_H
7.11, 0.00, 0.0090, 0.0000, -1.7192e-04, 0.0162, 0.0000, 2.5777e-03, 0.0329, 0.0000, 2.0871e-02, 1.0000e+07, 3243.79748, tmax
5.08, 0.00, 0.0153, 0.0000, 1.3727e-03, 0.0231, 0.0000, 1.1915e-02, 0.0244, 0.0000, 8.8213e-03, 1.0000e+07, 3268.71681, tmax
9.37, 0.00, 0.0050, 0.0000, -9.7951e-05, 0.0164, 0.0000, 3.8018e-03, 0.1338, 0.0002, 2.4321e-02, 1.0000e+07, 3155.08754, tmax
6.59, 0.00, 0.0084, 0.0000, -3.7535e-04, 0.0168, 0.0000, 1.0468e-02, 0.0289, 0.0000, -4.4305e-03, 1.0000e+07, 3193.75797, tmax
9.54, 0.00, 0.0047, 0.0000, -9.4972e-05, 0.0165, 0.0000, 5.1102e-03, 0.1656, 0.0003, 2.2945e-02, 1.0000e+07, 3169.14085, tmax
3.51, 0.00, 0.0000, 1.0000, 1.3761e+00, 0.0000, 1.0000, -4.1228e-01, 0.0000, 1.0000, -4.3594e-02, 1.3930e+02, 0.06544, collision
