# dH, e0, eM1_max, eM1_min, dA1_over_A0, eM2_max, eM2_min, dA2_over_A0, eM3_max, eM3_min, dA3_over_A0, t_end(PM), wall_time, fate
9.65, 0.00, 0.0224, 0.0000, 1.8953e-01, 0.0304, 0.0000, -1.4284e-03, 0.1915, 0.0004, 6.0725e-02, 1.0000e+07, 6051.43236, tmax
9.69, 0.00, 0.0128, 0.0000, 1.8958e-01, 0.0182, 0.0000, 2.1487e-03, 0.2054, 0.0003, 2.5585e-02, 1.0000e+07, 6051.96281, tmax
9.53, 0.00, 0.0052, 0.0000, 1.8987e-01, 0.0161, 0.0000, 1.6015e-02, 0.1623, 0.0005, 2.7939e-02, 1.0000e+07, 6066.20591, tmax
4.85, 0.00, 0.2635, 0.0000, 1.1548e+00, 0.3362, 0.0000, -2.1501e-01, 0.1658, 0.0000, 1.7492e-01, 3.0751e+06, 2087.68199, collision
6.67, 0.00, 0.3790, 0.0000, 5.9438e-01, 0.4289, 0.0000, -3.4377e-01, 0.6308, 0.0000, 8.3376e-01, 4.8278e+06, 3239.00645, collision
8.87, 0.00, 0.0063, 0.0000, 1.9020e-01, 0.0166, 0.0000, -7.3431e-04, 0.0817, 0.0001, 1.5747e-02, 1.0000e+07, 6055.32123, tmax
10.12, 0.00, 0.0004, 0.0004, 2.7537e-05, 0.0077, 0.0077, 1.4878e-02, 0.1094, 0.1094, 6.9696e-02, 8.5381e+02, 0.62305, a>0.4R_H
3.52, 0.00, 0.0000, 1.0000, 4.1625e-02, 0.0000, 1.0000, -1.2409e-02, 0.0000, 1.0000, 2.2645e-01, 3.7942e+01, 0.06372, collision
6.34, 0.00, 0.5409, 0.0000, -3.1026e-02, 0.3153, 0.0000, 1.0942e-01, 0.3243, 0.0000, 1.4765e-01, 1.3730e+06, 984.30165, d<R_roche
6.82, 0.00, 0.4961, 0.0000, -8.7399e-02, 0.8236, 0.0001, 8.3279e-01, 0.6998, 0.0000, 5.2874e-02, 4.3964e+06, 3040.72044, d<R_roche
6.53, 0.00, 0.3633, 0.0000, 9.1766e-01, 0.3480, 0.0000, -4.2179e-01, 0.2547, 0.0000, 9.5353e-02, 2.6597e+06, 1846.71512, collision
10.98, 0.00, 0.0166, 0.0166, -1.1280e-02, 0.0226, 0.0226, 4.1155e-02, 4754594.6499, 1.0000, -1.0002e+00, 8.5381e+02, 0.61355, a<0
5.45, 0.00, 0.2963, 0.0001, -5.1654e-02, 0.5911, 0.0001, 5.3648e-01, 0.2132, 0.0001, 3.3022e-01, 5.1451e+06, 3387.61753, collision
6.12, 0.00, 0.2564, 0.0000, 2.8061e-02, 0.3595, 0.0000, 1.1306e+00, 0.5745, 0.0000, -1.5226e-01, 7.0047e+06, 4474.44768, collision
7.80, 0.00, 0.0276, 0.0000, 1.8861e-01, 0.0291, 0.0000, 4.7881e-03, 0.0470, 0.0000, 2.3208e-02, 1.0000e+07, 6086.99824, tmax
10.71, 0.00, 0.0002, 0.0002, 4.6573e-05, 0.0131, 0.0131, 1.4262e-02, 213129.5702, 1.0000, -1.0008e+00, 8.5381e+02, 0.60480, a<0
9.93, 0.00, 0.0003, 0.0003, -9.7775e-05, 0.0085, 0.0085, 1.0358e-02, 0.1566, 0.1566, 5.9978e-02, 8.5381e+02, 0.60030, a>0.4R_H
8.27, 0.00, 0.4550, 0.0000, 1.3801e-02, 0.6342, 0.0000, 2.4543e-01, 0.5640, 0.0000, 3.8377e+02, 5.8104e+06, 3828.02514, collision
6.81, 0.00, 0.1312, 0.0000, 1.9227e-01, 0.1070, 0.0000, 7.3382e-03, 0.0749, 0.0001, -4.9896e-03, 1.0000e+07, 6119.86496, tmax
6.55, 0.00, 0.3777, 0.0000, 8.1203e-01, 0.3862, 0.0001, -4.0376e-01, 0.3238, 0.0000, 1.1542e-01, 2.5262e+06, 1742.76600, collision
5.12, 0.00, 0.2858, 0.0000, 1.5098e-02, 0.3868, 0.0001, 5.7293e-01, 0.2001, 0.0000, 1.8552e-01, 6.5565e+06, 4215.91219, collision
10.21, 0.00, 0.0001, 0.0001, -1.8909e-05, 0.0021, 0.0021, 7.7862e-03, 0.3422, 0.3422, -3.8588e-02, 8.5381e+02, 0.60943, a>0.4R_H
5.44, 0.00, 0.2910, 0.0001, 7.1823e-02, 0.2798, 0.0001, 4.3970e-01, 0.3151, 0.0000, 3.3345e-02, 6.6015e+06, 4273.55888, collision
4.47, 0.00, 0.3233, 0.0002, 2.6978e-01, 0.3674, 0.0001, -1.7592e-01, 0.1991, 0.0002, 1.4961e-01, 1.3100e+06, 922.08654, collision
6.27, 0.00, 0.4409, 0.0001, 7.8968e-02, 0.4174, 0.0001, -1.1595e-01, 0.7104, 0.0001, 8.1728e-01, 7.5580e+05, 558.10030, collision
9.21, 0.00, 0.0059, 0.0000, 1.8970e-01, 0.0156, 0.0000, -6.3575e-05, 0.1115, 0.0001, 1.1558e-02, 1.0000e+07, 6053.47627, tmax
7.42, 0.00, 0.3208, 0.0000, 1.9077e-01, 0.2778, 0.0000, 1.0299e-02, 0.0682, 0.0000, 1.7320e-02, 1.0000e+07, 6109.02101, tmax
3.64, 0.00, 0.0000, 1.0000, 1.1698e+00, 0.0000, 1.0000, -4.4490e-01, 0.0000, 1.0000, 2.9776e-01, 1.2900e+02, 0.10656, collision
5.59, 0.00, 0.4168, 0.0001, 6.7192e-03, 0.3083, 0.0001, 7.7475e-01, 0.1351, 0.0001, 7.4584e-02, 7.4930e+06, 4785.70627, collision
8.74, 0.00, 0.1629, 0.0000, 1.8653e-01, 0.1403, 0.0000, 6.9798e-03, 0.0738, 0.0001, 2.1451e-02, 1.0000e+07, 6060.01509, tmax
9.72, 0.00, 0.0076, 0.0000, 1.9009e-01, 0.0183, 0.0000, 1.4507e-02, 0.2163, 0.0003, 6.9781e-03, 1.0000e+07, 6063.32715, tmax
8.81, 0.00, 0.0121, 0.0000, 1.8997e-01, 0.0187, 0.0000, -1.9991e-03, 0.0779, 0.0002, 1.1691e-02, 1.0000e+07, 6058.14904, tmax
9.55, 0.00, 0.0162, 0.0000, 1.8969e-01, 0.0241, 0.0000, -1.3480e-03, 0.1674, 0.0004, 5.0356e-03, 1.0000e+07, 6049.88267, tmax
5.87, 0.00, 0.0836, 0.0000, 1.9188e-01, 0.0812, 0.0000, 6.5421e-03, 0.0660, 0.0000, 5.7378e-03, 1.0000e+07, 6164.55293, tmax
8.64, 0.00, 0.0713, 0.0000, 1.8992e-01, 0.0606, 0.0000, 1.4780e-02, 0.0682, 0.0001, 2.9685e-02, 1.0000e+07, 6063.69731, tmax
8.21, 0.00, 0.6023, 0.0000, 7.3523e+00, 0.6849, 0.0000, -6.5812e-01, 0.6022, 0.0001, -3.9885e-01, 5.4323e+06, 3684.89175, d<R_roche
7.40, 0.00, 0.1127, 0.0000, 1.8299e-01, 0.0871, 0.0000, 2.3064e-02, 0.0517, 0.0000, -7.6124e-03, 1.0000e+07, 6094.02561, tmax
10.61, 0.00, 0.0006, 0.0006, 3.0320e-05, 0.0164, 0.0164, 1.2770e-02, 238382.6211, 1.0000, -1.0008e+00, 8.5381e+02, 0.60531, a<0
10.44, 0.00, 0.7686, 0.0374, -1.5462e-01, 0.7573, 0.1365, 1.1985e-01, 0.9778, 0.5822, -3.8310e-01, 8.5040e+03, 7.21714, d<R_roche
9.28, 0.00, 0.0071, 0.0000, 1.8944e-01, 0.0163, 0.0000, 4.3761e-03, 0.1207, 0.0001, 3.2764e-02, 1.0000e+07, 6062.64269, tmax
8.02, 0.00, 0.3718, 0.0000, 2.0746e-01, 0.3581, 0.0000, 1.2803e-02, 0.2400, 0.0000, 4.6128e-03, 1.0000e+07, 6366.49578, tmax
8.61, 0.00, 0.0795, 0.0000, 1.8899e-01, 0.0837, 0.0000, 7.9337e-03, 0.0767, 0.0001, 1.7141e-02, 1.0000e+07, 6092.91592, tmax
7.57, 0.00, 0.0309, 0.0000, 1.8760e-01, 0.0337, 0.0000, 1.0868e-02, 0.0456, 0.0000, 1.5966e-03, 1.0000e+07, 6091.37529, tmax
3.86, 0.00, 0.2916, 0.0248, 1.7206e+00, 0.3305, 0.0211, -4.5413e-01, 0.1007, 0.0266, 1.3528e-01, 1.9000e+03, 1.64333, collision
3.81, 0.00, 0.0000, 1.0000, -6.7629e+00, 0.0000, 1.0000, 8.4674e-01, 0.0000, 1.0000, 3.2965e-01, 1.3809e+02, 0.11599, collision
8.84, 0.00, 0.0061, 0.0000, 1.8974e-01, 0.0159, 0.0000, 4.0415e-03, 0.0796, 0.0000, 2.3468e-02, 1.0000e+07, 6058.16615, tmax
4.35, 0.00, 0.2380, 0.0003, -1.9535e-01, 0.4119, 0.0002, 1.1567e+00, 0.1879, 0.0001, 1.7852e-01, 1.2841e+06, 908.98984, collision
6.18, 0.00, 0.4360, 0.0002, -1.4596e-02, 0.4161, 0.0002, 4.2023e-01, 0.2780, 0.0004, 1.5720e-02, 4.8493e+05, 371.20909, collision
8.04, 0.00, 0.2369, 0.0000, 2.0377e-01, 0.1949, 0.0000, 4.5552e-03, 0.1720, 0.0000, 6.4954e-03, 1.0000e+07, 6354.39396, tmax
7.12, 0.00, 0.2258, 0.0000, 1.8228e-01, 0.1923, 0.0001, 9.9202e-02, 0.1521, 0.0000, -9.8724e-03, 1.0000e+07, 6497.96612, tmax
7.31, 0.00, 0.1712, 0.0000, 1.7500e-01, 0.1292, 0.0000, 1.0252e-01, 0.0586, 0.0001, -1.5575e-02, 1.0000e+07, 6437.73786, tmax
6.97, 0.00, 0.5349, 0.0000, 6.8265e-02, 0.4931, 0.0000, 2.1996e+00, 0.4849, 0.0000, -4.8981e-01, 9.0604e+06, 5979.43158, d<R_roche
8.83, 0.00, 0.0055, 0.0000, 1.8968e-01, 0.0156, 0.0000, 3.5314e-03, 0.0788, 0.0001, 1.0831e-02, 1.0000e+07, 6059.12741, tmax
9.00, 0.00, 0.0063, 0.0000, 1.8998e-01, 0.0164, 0.0000, -1.8271e-03, 0.0912, 0.0002, 1.8744e-02, 1.0000e+07, 6057.32171, tmax
7.97, 0.00, 0.2248, 0.0000, 1.9994e-01, 0.2019, 0.0000, 1.6647e-02, 0.1186, 0.0001, 2.4092e-02, 1.0000e+07, 6289.44108, tmax
6.29, 0.00, 0.4093, 0.0000, 6.1502e-02, 0.4292, 0.0000, 1.7073e-01, 0.2541, 0.0001, 4.0284e-02, 7.3452e+05, 534.74184, collision
4.43, 0.00, 0.2490, 0.0002, 4.5325e-02, 0.2386, 0.0001, 1.7232e-01, 0.1788, 0.0001, 1.2304e-01, 6.1153e+05, 439.89895, collision
8.52, 0.00, 0.0339, 0.0000, 1.8884e-01, 0.0310, 0.0000, 9.2527e-03, 0.0617, 0.0000, 1.8082e-02, 1.0000e+07, 6066.04208, tmax
7.72, 0.00, 0.5766, 0.0000, 2.6815e-02, 0.4131, 0.0001, 4.3366e-02, 0.3672, 0.0001, 1.5001e-01, 2.0174e+06, 1449.87307, d<R_roche
4.61, 0.00, 0.2255, 0.0001, -2.5536e-01, 0.2252, 0.0001, -4.6578e+00, 0.2300, 0.0001, 2.2360e-01, 1.8718e+06, 1301.85988, collision
7.54, 0.00, 0.0350, 0.0000, 1.8843e-01, 0.0402, 0.0000, 1.1809e-02, 0.0464, 0.0000, -1.3809e-03, 1.0000e+07, 6081.36783, tmax
10.70, 0.00, 0.0002, 0.0002, 5.4801e-05, 0.0141, 0.0141, 1.6456e-02, 216068.8304, 1.0000, -1.0008e+00, 8.5381e+02, 0.60407, a<0
7.35, 0.00, 0.3304, 0.0000, 1.9281e-01, 0.2839, 0.0000, 1.1658e-02, 0.1810, 0.0000, 2.5754e-02, 1.0000e+07, 6212.72262, tmax
8.18, 0.00, 0.2629, 0.0000, 2.0828e-01, 0.2122, 0.0000, 1.7682e-02, 0.1932, 0.0000, 2.6680e-02, 1.0000e+07, 6506.02319, tmax
10.30, 0.00, 0.0008, 0.0007, 2.8981e-05, 0.0679, 0.0185, -2.2980e-02, 0.6648, 0.6511, 5.9852e-02, 8.8797e+02, 1.26477, a>0.4R_H
3.78, 0.00, 0.0000, 1.0000, -9.0151e-02, 0.0000, 1.0000, 4.2513e-01, 0.0000, 1.0000, 1.1375e-01, 6.5348e+01, 0.09238, collision
6.87, 0.00, 0.4038, 0.0000, 1.8702e-01, 0.4028, 0.0000, 2.8833e-01, 0.3368, 0.0000, 1.2506e-01, 5.0985e+06, 3355.51788, collision
5.89, 0.00, 0.0825, 0.0000, 1.9040e-01, 0.0685, 0.0001, 1.3681e-02, 0.0578, 0.0000, 9.8224e-03, 1.0000e+07, 6184.54250, tmax
5.95, 0.00, 0.0867, 0.0000, 1.8771e-01, 0.0768, 0.0000, 2.0810e-02, 0.0616, 0.0000, 1.5006e-02, 1.0000e+07, 6156.25903, tmax
9.63, 0.00, 0.0062, 0.0000, 1.8957e-01, 0.0163, 0.0000, 8.0587e-03, 0.1855, 0.0006, -9.6574e-03, 1.0000e+07, 6060.95759, tmax
6.74, 0.00, 0.1384, 0.0000, 1.9443e-01, 0.1076, 0.0000, -3.8912e-03, 0.0601, 0.0001, 1.0991e-02, 1.0000e+07, 6156.37728, tmax
5.42, 0.00, 0.3504, 0.0000, -3.6337e-02, 0.2745, 0.0001, 3.8868e-01, 0.3678, 0.0001, 2.9745e-01, 3.0353e+06, 2069.43340, collision
8.31, 0.00, 0.1292, 0.0000, 1.9079e-01, 0.1135, 0.0000, 1.8409e-02, 0.0631, 0.0000, 4.0473e-02, 1.0000e+07, 6086.63134, tmax
9.32, 0.00, 0.0273, 0.0000, 1.8938e-01, 0.0349, 0.0000, 2.1951e-03, 0.1253, 0.0003, -1.6362e-03, 1.0000e+07, 6068.94524, tmax
7.05, 0.00, 0.1547, 0.0000, 1.9337e-01, 0.1203, 0.0000, 1.2542e-03, 0.0846, 0.0000, 1.8133e-02, 1.0000e+07, 6130.25603, tmax
7.64, 0.00, 0.7363, 0.0001, -1.1592e-01, 0.6900, 0.0000, 1.5243e+00, 0.6107, 0.0001, -3.0858e-01, 7.8150e+06, 5205.94152, d<R_roche
8.01, 0.00, 0.5178, 0.0000, 8.4332e-02, 0.5033, 0.0000, -5.8015e-02, 0.6743, 0.0000, 1.0091e+00, 4.4313e+06, 3074.89809, a>0.4R_H
4.00, 0.00, 0.4009, 0.0025, 2.5253e+00, 0.4502, 0.0017, -4.4455e-01, 0.2883, 0.0011, -7.5886e-02, 9.9533e+04, 77.40500, collision
6.24, 0.00, 0.4237, 0.0002, -6.7719e-02, 0.4163, 0.0003, -2.4630e-02, 0.2777, 0.0002, 4.4092e+00, 5.7275e+05, 432.75148, collision
3.79, 0.00, 0.3145, 0.0114, -3.9060e-02, 0.3139, 0.0486, 9.6379e-02, 0.1665, 0.0631, 2.8705e-01, 1.4292e+03, 1.16250, collision
9.52, 0.00, 0.0062, 0.0000, 1.8991e-01, 0.0163, 0.0000, 1.0012e-03, 0.1614, 0.0004, 3.3548e-02, 1.0000e+07, 6050.17324, tmax
7.33, 0.00, 0.7252, 0.0000, -1.4486e-01, 0.7699, 0.0000, 5.5227e-01, 0.6761, 0.0000, 6.1913e-01, 9.8539e+06, 6120.09107, d<R_roche
9.11, 0.00, 0.0141, 0.0000, 1.8877e-01, 0.0218, 0.0000, 6.6472e-03, 0.1013, 0.0001, 1.0107e-02, 1.0000e+07, 6071.91853, tmax
4.21, 0.00, 0.2814, 0.0017, -2.0345e-01, 0.5356, 0.0007, 1.2273e+00, 0.1659, 0.0005, 1.1015e-01, 2.7771e+05, 203.93754, collision
6.99, 0.00, 0.1655, 0.0000, 1.9073e-01, 0.1337, 0.0001, 1.3422e-02, 0.1033, 0.0001, -6.1275e-03, 1.0000e+07, 6114.14029, tmax
7.66, 0.00, 0.4960, 0.0000, 1.0120e+00, 0.4922, 0.0000, -4.6825e-01, 0.3197, 0.0001, 2.4721e-02, 1.8117e+06, 1355.03482, collision
4.18, 0.00, 0.3514, 0.0011, -1.9969e-01, 0.4746, 0.0005, 7.3264e-02, 0.4498, 0.0008, -5.7544e+00, 2.8519e+05, 209.73553, collision
7.68, 0.00, 0.5098, 0.0000, 1.2803e-01, 0.5926, 0.0001, 2.3175e-01, 0.3224, 0.0001, 1.2098e-01, 3.5681e+06, 2644.01585, collision
9.76, 0.00, 0.0054, 0.0000, 1.8972e-01, 0.0169, 0.0000, 1.5003e-02, 0.2329, 0.0004, -7.5299e-03, 1.0000e+07, 6075.43089, tmax
6.14, 0.00, 0.4511, 0.0007, 1.1321e-01, 0.5318, 0.0002, -1.4070e-01, 0.6591, 0.0010, 7.1826e-01, 7.3319e+05, 569.16959, collision
9.41, 0.00, 0.0077, 0.0000, 1.8964e-01, 0.0175, 0.0000, 1.3138e-02, 0.1396, 0.0002, -1.1266e-02, 1.0000e+07, 6057.57969, tmax
10.91, 0.00, 0.0000, 1.0000, 3.9103e-02, 0.0000, 1.0000, 1.4076e-01, 0.0000, 1.0000, -7.5847e-01, 1.6330e+02, 0.11620, collision
3.50, 0.00, 0.0000, 1.0000, -1.6332e-01, 0.0000, 1.0000, 5.3715e-01, 0.0000, 1.0000, 2.1630e-01, 4.6840e+01, 0.04191, collision
9.78, 0.00, 0.0058, 0.0000, 1.8968e-01, 0.0165, 0.0000, -1.0518e-03, 0.2409, 0.0003, 9.5601e-03, 1.0000e+07, 6049.07681, tmax
9.49, 0.00, 0.0089, 0.0000, 1.8955e-01, 0.0207, 0.0000, 8.8774e-03, 0.1547, 0.0003, 1.8140e-02, 1.0000e+07, 6049.62525, tmax
4.89, 0.00, 0.2084, 0.0001, -5.8260e-03, 0.2288, 0.0001, -6.6652e-02, 0.3525, 0.0000, 4.0258e+01, 1.6433e+06, 1150.44385, collision
8.19, 0.00, 0.4851, 0.0000, 9.1651e-01, 0.5944, 0.0000, -3.7459e-01, 0.2077, 0.0001, 1.3434e-01, 6.9469e+06, 4704.15321, collision
6.26, 0.00, 0.4251, 0.0003, -5.2169e-02, 0.4004, 0.0000, 2.3779e-01, 0.5478, 0.0001, 9.3917e-01, 5.7262e+05, 422.08540, collision
8.30, 0.00, 0.6448, 0.0000, 4.5451e-02, 0.6337, 0.0000, 3.8545e+00, 0.4684, 0.0001, -5.6063e-01, 7.7233e+06, 5219.40382, a>0.4R_H
8.72, 0.00, 0.0459, 0.0000, 1.8863e-01, 0.0521, 0.0000, 1.5076e-02, 0.0721, 0.0001, 4.2492e-02, 1.0000e+07, 6052.94712, tmax
5.18, 0.00, 0.3864, 0.0000, -1.7747e-01, 0.5586, 0.0001, 1.0191e-01, 0.6994, 0.0001, -4.1445e+00, 2.5165e+06, 1732.12145, collision
7.94, 0.00, 0.0759, 0.0000, 1.9057e-01, 0.0550, 0.0000, 2.2908e-03, 0.0668, 0.0000, 1.5822e-02, 1.0000e+07, 6098.51404, tmax
3.51, 0.00, 0.0000, 1.0000, 8.6504e-01, 0.0000, 1.0000, -3.7906e-01, 0.0000, 1.0000, 6.3575e-02, 2.5256e+01, 0.02008, collision
5.09, 0.00, 0.2926, 0.0001, 6.3764e-02, 0.2784, 0.0001, 2.0243e-01, 0.1262, 0.0000, 1.2033e-01, 4.3885e+06, 2939.88716, collision
10.66, 0.00, 0.0004, 0.0004, -6.9240e-05, 0.0149, 0.0149, 1.2829e-02, 225295.6621, 1.0000, -1.0008e+00, 8.5381e+02, 0.60042, a<0
10.14, 0.00, 0.0007, 0.0007, -7.5366e-05, 0.0081, 0.0081, 5.8368e-03, 0.0786, 0.0786, 4.8697e-02, 8.5381e+02, 0.59922, a>0.4R_H
9.40, 0.00, 0.0087, 0.0000, 1.9023e-01, 0.0178, 0.0000, 1.5040e-02, 0.1392, 0.0003, -9.5396e-03, 1.0000e+07, 6077.72045, tmax
4.10, 0.00, 0.2832, 0.0020, -3.5601e-02, 0.2544, 0.0017, 1.5647e-01, 0.2189, 0.0020, 1.6795e-01, 1.2626e+05, 95.30716, collision
6.15, 0.00, 0.3838, 0.0005, 5.7273e-01, 0.4595, 0.0006, -3.5343e-01, 0.2572, 0.0004, 9.4547e-02, 5.7288e+05, 436.54738, collision
4.31, 0.00, 0.2789, 0.0008, 1.9325e-01, 0.3140, 0.0001, -1.3269e-01, 0.2904, 0.0002, 1.5203e-01, 8.4841e+05, 607.40634, collision
7.92, 0.00, 0.0293, 0.0000, 1.8924e-01, 0.0336, 0.0000, 1.3312e-02, 0.0451, 0.0000, 3.0567e-03, 1.0000e+07, 6079.28438, tmax
5.98, 0.00, 0.3971, 0.0000, 8.5369e-01, 0.5213, 0.0000, -3.3288e-01, 0.1948, 0.0000, 1.6854e-01, 9.1194e+06, 5754.01038, collision
6.68, 0.00, 0.6105, 0.0000, 3.1856e-01, 0.3888, 0.0000, -1.0963e-02, 0.4896, 0.0000, 2.3137e-01, 3.7556e+06, 2549.75659, collision
4.72, 0.00, 0.3650, 0.0001, 1.7937e+00, 0.2435, 0.0001, -4.6640e-01, 0.3561, 0.0001, 1.1593e-01, 2.8044e+06, 1912.95666, collision
8.75, 0.00, 0.0456, 0.0000, 1.8762e-01, 0.0480, 0.0000, 1.8114e-02, 0.0740, 0.0001, 1.6436e-02, 1.0000e+07, 6060.05877, tmax
5.08, 0.00, 0.3089, 0.0001, -3.3756e-02, 0.4511, 0.0001, 3.1336e+00, 0.5012, 0.0000, -3.7776e-01, 4.3330e+06, 2886.98918, collision
7.83, 0.00, 0.5137, 0.0000, 1.2004e-03, 0.5423, 0.0000, -3.2564e-03, 0.8335, 0.0001, 1.1039e+00, 2.5392e+06, 1816.62356, a>0.4R_H
10.77, 0.00, 0.0095, 0.0095, -6.9522e-06, 0.2304, 0.2304, -2.4473e-02, 79001.8500, 1.0000, -1.0016e+00, 8.5381e+02, 0.60142, a<0
10.38, 0.00, 0.0021, 0.0021, -1.0261e-04, 0.0548, 0.0548, -4.2198e-02, 16846.0679, 1.0000, -1.0054e+00, 8.5381e+02, 0.60395, a<0
6.79, 0.00, 0.3243, 0.0000, 3.0837e-01, 0.3024, 0.0000, -6.4604e-02, 0.2442, 0.0001, 4.7451e-02, 5.2387e+06, 3479.57346, collision
3.55, 0.00, 0.0000, 1.0000, -1.0963e-01, 0.0000, 1.0000, 7.2822e-01, 0.0000, 1.0000, -7.8569e-02, 4.0273e+01, 0.03657, collision
9.90, 0.00, 0.0004, 0.0002, 7.7301e-05, 0.0089, 0.0019, 1.5391e-02, 0.2674, 0.0725, 1.1223e-01, 1.0929e+03, 0.76774, a>0.4R_H
9.57, 0.00, 0.0096, 0.0000, 1.8989e-01, 0.0183, 0.0000, -1.0773e-03, 0.1715, 0.0003, 4.9354e-02, 1.0000e+07, 6056.12867, tmax
6.95, 0.00, 0.4161, 0.0000, 1.1137e+00, 0.4500, 0.0000, -3.9057e-01, 0.2887, 0.0000, 1.6159e-01, 5.7533e+06, 3740.92251, collision
10.37, 0.00, 0.0007, 0.0007, 5.8022e-05, 0.0143, 0.0143, -2.0228e-03, 197253.6060, 1.0000, -1.0010e+00, 8.5381e+02, 0.60107, a<0
3.92, 0.00, 0.2113, 0.0058, -6.9217e-02, 0.2389, 0.0014, 6.9262e-01, 0.1937, 0.0215, 1.3151e-01, 6.3446e+03, 4.96201, collision
4.01, 0.00, 0.2691, 0.0017, 2.8895e-01, 0.2459, 0.0011, -1.5233e-01, 0.2430, 0.0009, -4.3232e-03, 1.0856e+05, 83.01433, collision
5.82, 0.00, 0.3371, 0.0000, 9.2426e-01, 0.4149, 0.0000, -3.2276e-01, 0.3722, 0.0000, 3.2621e-01, 8.0526e+06, 5105.42528, collision
4.94, 0.00, 0.2672, 0.0001, -8.7668e-03, 0.3805, 0.0000, 1.4827e-01, 0.2021, 0.0000, 1.3519e+00, 3.6066e+06, 2429.02138, collision
8.90, 0.00, 0.0048, 0.0000, 1.9023e-01, 0.0159, 0.0000, 7.2393e-04, 0.0841, 0.0002, 2.0447e-02, 1.0000e+07, 6051.54192, tmax
6.91, 0.00, 0.2942, 0.0000, 1.9917e-01, 0.2274, 0.0001, 1.6325e-02, 0.1710, 0.0000, 3.6500e-04, 1.0000e+07, 6294.48135, tmax
4.70, 0.00, 0.2429, 0.0000, -2.7900e-02, 0.2448, 0.0001, 2.4782e-01, 0.2275, 0.0000, 3.9826e-01, 1.9042e+06, 1324.70529, collision
5.27, 0.00, 0.2507, 0.0001, -8.2229e-02, 0.4607, 0.0001, 2.6075e-01, 0.4699, 0.0000, 1.1632e+00, 2.5619e+06, 1751.93197, collision
10.96, 0.00, 0.0000, 1.0000, -9.3836e-03, 0.0000, 1.0000, 1.6204e-02, 0.0000, 1.0000, -1.9118e-01, 1.2043e+02, 0.08992, collision
8.26, 0.00, 0.0920, 0.0000, 1.9078e-01, 0.1111, 0.0000, 9.4600e-04, 0.0616, 0.0000, 1.5589e-02, 1.0000e+07, 6118.48759, tmax
5.90, 0.00, 0.3541, 0.0000, 4.4954e-01, 0.3968, 0.0000, -1.8309e-01, 0.1619, 0.0000, 9.0215e-02, 6.4734e+06, 4208.97919, collision
5.77, 0.00, 0.3179, 0.0001, 2.5364e-01, 0.3394, 0.0000, 1.1861e-01, 0.0960, 0.0000, 6.4240e-02, 7.7331e+06, 4973.06274, collision
9.33, 0.00, 0.0073, 0.0000, 1.8966e-01, 0.0162, 0.0000, 4.2386e-03, 0.1265, 0.0003, 2.4291e-02, 1.0000e+07, 6058.00066, tmax
6.21, 0.00, 0.5103, 0.0016, -5.3024e-02, 0.4178, 0.0013, 2.9451e+00, 0.3874, 0.0022, -4.1472e-01, 4.7887e+05, 374.04747, collision
5.75, 0.00, 0.0974, 0.0000, 1.9131e-01, 0.1083, 0.0000, 1.0514e-02, 0.0862, 0.0000, 1.1676e-02, 1.0000e+07, 6197.82512, tmax
10.76, 0.00, 0.0003, 0.0003, -5.1573e-05, 0.0066, 0.0066, 1.3844e-02, 191542.7410, 1.0000, -1.0008e+00, 8.5381e+02, 0.60302, a<0
9.84, 0.00, 0.0008, 0.0001, 1.1064e-05, 0.0137, 0.0011, 1.3821e-02, 0.2429, 0.0551, 9.0460e-02, 2.2199e+03, 1.59904, a>0.4R_H
10.90, 0.00, 0.0156, 0.0156, -1.3304e-02, 0.0078, 0.0078, -2.3734e-03, 88018.4203, 1.0000, -1.0013e+00, 8.5381e+02, 0.64540, a<0
9.34, 0.00, 0.0235, 0.0000, 1.8883e-01, 0.0280, 0.0000, 7.2654e-03, 0.1285, 0.0001, 4.2017e-02, 1.0000e+07, 6052.31155, tmax
10.18, 0.00, 0.0002, 0.0002, -1.4189e-05, 0.0064, 0.0064, 1.4783e-02, 0.3559, 0.3559, -2.4208e-02, 8.5381e+02, 0.60042, a>0.4R_H
7.82, 0.00, 0.3151, 0.0000, 2.0636e-01, 0.2864, 0.0000, 2.8606e-02, 0.2265, 0.0001, 6.7464e-03, 1.0000e+07, 6506.34976, tmax
7.61, 0.00, 0.5894, 0.0001, 6.6646e-02, 0.4604, 0.0000, 8.1997e-02, 0.3537, 0.0001, 1.5511e-01, 4.2684e+06, 3019.05399, d<R_roche
4.64, 0.00, 0.3856, 0.0000, -9.2299e-02, 0.4812, 0.0001, 2.7535e-01, 0.4413, 0.0000, 8.6111e-01, 2.7625e+06, 1891.42079, collision
10.74, 0.00, 0.0003, 0.0003, 2.1400e-05, 0.0166, 0.0166, 8.0053e-03, 200323.9509, 1.0000, -1.0008e+00, 8.5381e+02, 0.60300, a<0
10.87, 0.00, 0.0035, 0.0035, 4.7012e-03, 0.0283, 0.0283, -6.7026e-03, 159532.1013, 1.0000, -1.0009e+00, 8.5381e+02, 0.59884, a<0
7.34, 0.00, 0.1942, 0.0000, 1.8904e-01, 0.1565, 0.0000, 6.5430e-03, 0.1144, 0.0000, -2.7673e-05, 1.0000e+07, 6142.00265, tmax
