# dH, e0, eM1_max, eM1_min, dA1_over_A0, eM2_max, eM2_min, dA2_over_A0, eM3_max, eM3_min, dA3_over_A0, t_end(PM), wall_time, fate
7.97, 0.00, 0.3192, 0.0001, 2.1273e-01, 0.3717, 0.0001, 4.3989e-01, 0.1446, 0.0003, 1.6981e+01, 8.1092e+06, 4026.73926, collision
6.36, 0.00, 0.4459, 0.0001, 2.0770e-02, 0.5902, 0.0001, 2.5490e+00, 0.7345, 0.0002, -3.6602e-01, 6.1918e+05, 468.41026, collision
6.82, 0.00, 0.3981, 0.0035, 4.6023e-02, 0.5872, 0.0001, 1.1640e+00, 0.4355, 0.0002, 2.8796e-01, 6.7055e+05, 474.16882, collision
9.44, 0.00, 0.2159, 0.0000, 5.5409e-01, 0.1899, 0.0000, 2.9219e-02, 0.1437, 0.0002, 2.8577e-02, 1.0000e+07, 4791.17825, tmax
4.72, 0.00, 0.2252, 0.0003, 4.1498e-02, 0.1944, 0.0004, 1.2841e+00, 0.1704, 0.0002, -5.2471e-02, 7.4087e+05, 504.66160, collision
6.78, 0.00, 0.5925, 0.0000, -1.1063e-01, 0.7711, 0.0000, 1.3770e+00, 0.5786, 0.0000, 4.5246e-01, 1.5032e+06, 993.38326, d<R_roche
4.05, 0.00, 0.3301, 0.0009, -3.1054e-02, 0.2977, 0.0008, -2.2208e-03, 0.2479, 0.0005, 1.3287e+00, 2.1450e+05, 165.65299, collision
5.46, 0.00, 0.4814, 0.0001, -4.3733e-02, 0.3043, 0.0000, 2.3691e-01, 0.1960, 0.0005, 1.3980e-02, 2.8367e+05, 207.03789, d<R_roche
6.34, 0.00, 0.4481, 0.0001, 4.2206e-02, 0.3842, 0.0001, 4.8411e-01, 0.2582, 0.0001, 7.3718e-02, 4.3640e+05, 326.63445, collision
4.34, 0.00, 0.3005, 0.0002, 1.4565e-01, 0.3121, 0.0002, 1.4567e-01, 0.2444, 0.0005, -6.1566e-03, 6.5943e+05, 472.81891, collision
6.02, 0.00, 0.3077, 0.0001, 1.9689e-01, 0.2565, 0.0001, 4.6132e-01, 0.1440, 0.0001, 8.6937e-02, 3.0493e+06, 1768.81197, collision
4.82, 0.00, 0.5623, 0.0002, 1.8876e+00, 0.2345, 0.0000, -4.8324e-01, 0.4180, 0.0000, 2.9166e+00, 4.3265e+05, 302.79501, collision
4.40, 0.00, 0.2867, 0.0014, 6.9734e-02, 0.2596, 0.0002, 1.3754e+00, 0.2305, 0.0003, -2.6083e-01, 5.8836e+05, 417.53696, collision
4.46, 0.00, 0.5963, 0.0004, 1.7141e+00, 0.4962, 0.0002, 8.5417e-01, 0.4425, 0.0002, -6.9224e-01, 6.3370e+05, 440.39212, d<R_roche
8.25, 0.00, 0.4671, 0.0000, 7.6580e+00, 0.8059, 0.0000, -5.2789e-01, 0.4270, 0.0001, 3.9838e-01, 5.1634e+06, 2782.52696, collision
10.52, 0.00, 0.0001, 0.0001, 9.6369e-05, 0.0073, 0.0073, 1.3059e-02, 172724.3630, 1.0000, -1.0010e+00, 8.5381e+02, 0.61097, a<0
9.35, 0.00, 0.2216, 0.0000, 5.5746e-01, 0.1710, 0.0000, 1.8942e-02, 0.1308, 0.0001, 2.9850e-02, 1.0000e+07, 4829.84458, tmax
3.98, 0.00, 0.2427, 0.0034, -6.4549e-02, 0.2239, 0.0010, 6.6133e-01, 0.1934, 0.0012, -1.6247e-01, 6.9011e+04, 53.78278, collision
10.31, 0.00, 0.0036, 0.0036, 3.6918e-04, 0.0366, 0.0366, -1.3562e-02, 21157.8681, 1.0000, -1.0044e+00, 8.5381e+02, 0.61361, a<0
4.65, 0.00, 0.3186, 0.0002, 7.0224e+00, 0.2963, 0.0002, -3.9256e-01, 0.2076, 0.0000, -4.3028e-01, 8.7786e+05, 590.47716, collision
4.78, 0.00, 0.2929, 0.0002, 2.8999e-01, 0.2676, 0.0001, 8.7050e-01, 0.3075, 0.0000, -4.0552e-01, 1.2681e+06, 826.52041, collision
6.52, 0.00, 0.3936, 0.0000, 1.3248e+00, 0.3433, 0.0001, -3.9606e-01, 0.3215, 0.0001, 7.0988e-02, 1.0127e+06, 710.86655, collision
6.35, 0.00, 0.5284, 0.0001, -9.0045e-02, 0.4938, 0.0001, 6.3269e-01, 0.4532, 0.0000, 1.3441e-01, 4.8295e+05, 361.35755, d<R_roche
10.56, 0.00, 0.0003, 0.0003, 1.9987e-04, 0.0098, 0.0098, 1.7028e-02, 208487.2072, 1.0000, -1.0008e+00, 8.5381e+02, 0.97793, a<0
7.07, 0.00, 0.5282, 0.0001, 6.7773e-01, 0.5640, 0.0001, -2.6809e-01, 0.3262, 0.0001, 2.8809e-01, 1.3358e+06, 891.59263, collision
8.85, 0.00, 0.1703, 0.0000, 5.4761e-01, 0.1780, 0.0000, 2.9293e-04, 0.0794, 0.0002, 1.0609e-02, 1.0000e+07, 4718.18193, tmax
8.57, 0.00, 0.5348, 0.0000, 2.7629e-01, 0.6876, 0.0000, 7.2237e+00, 0.5501, 0.0000, -4.2689e-01, 6.1131e+06, 3344.59456, collision
4.28, 0.00, 0.2920, 0.0011, -9.3218e-03, 0.2933, 0.0006, 8.4343e-01, 0.3016, 0.0004, -1.2030e-01, 4.7533e+05, 347.77507, collision
10.48, 0.00, 0.0003, 0.0003, 1.0313e-04, 0.0076, 0.0076, 2.8498e-03, 225752.1487, 1.0000, -1.0009e+00, 8.5381e+02, 0.61422, a<0
5.32, 0.00, 0.3764, 0.0001, -3.2300e-01, 0.9859, 0.0002, 6.4436e+00, 0.5088, 0.0002, 4.7033e-01, 3.5474e+05, 254.46212, a>0.4R_H
5.87, 0.00, 0.3355, 0.0000, 2.6205e-01, 0.3635, 0.0000, 1.4332e+00, 0.3369, 0.0001, -4.0232e-01, 2.6151e+06, 1545.88931, collision
3.56, 0.00, 0.0000, 1.0000, 5.6718e-01, 0.0000, 1.0000, -2.2557e-01, 0.0000, 1.0000, 7.7428e-02, 6.4194e+01, 0.05152, collision
4.83, 0.00, 0.2566, 0.0003, 1.2435e+00, 0.2832, 0.0001, -3.7428e-01, 0.1974, 0.0001, 1.6466e-01, 5.0063e+05, 344.87089, collision
5.37, 0.00, 0.3489, 0.0000, 8.6475e-01, 0.4715, 0.0001, -3.0378e-01, 0.4500, 0.0001, 1.7144e-01, 1.4657e+06, 928.25862, collision
10.73, 0.00, 0.0004, 0.0004, 8.2422e-05, 0.0117, 0.0117, 5.2644e-03, 205050.8702, 1.0000, -1.0008e+00, 8.5381e+02, 0.61047, a<0
7.94, 0.00, 0.4727, 0.0001, 1.3657e-01, 0.5476, 0.0001, 3.9586e-01, 0.6637, 0.0003, 6.1457e-01, 1.0039e+06, 723.49091, collision
10.22, 0.00, 0.0005, 0.0005, 1.0932e-04, 0.0089, 0.0089, -5.5120e-04, 0.0558, 0.0558, 9.9716e-02, 8.5381e+02, 0.60987, a>0.4R_H
4.38, 0.00, 0.2635, 0.0006, 2.7105e-01, 0.2594, 0.0003, -3.1541e-02, 0.2124, 0.0003, 3.8459e-03, 5.2193e+05, 369.66561, collision
7.00, 0.00, 0.4432, 0.0001, 6.2941e-01, 0.4150, 0.0002, -1.9122e-01, 0.3155, 0.0000, 1.8675e-01, 1.7082e+06, 1118.26371, collision
5.58, 0.00, 0.2389, 0.0000, 7.7275e-02, 0.2389, 0.0001, 7.6717e-01, 0.1987, 0.0002, -2.1620e-01, 8.2056e+05, 578.18425, collision
6.56, 0.00, 0.5648, 0.0000, 7.8505e-01, 0.4311, 0.0001, 2.0591e-01, 0.6261, 0.0001, 6.3919e-01, 8.3719e+05, 581.10705, collision
4.53, 0.00, 0.3060, 0.0002, -7.5514e-02, 0.2641, 0.0003, 8.3191e-01, 0.2052, 0.0001, 7.2169e-02, 7.6907e+05, 526.13077, collision
5.56, 0.00, 0.3993, 0.0001, -1.1252e-01, 0.7063, 0.0001, 2.1926e+00, 0.2160, 0.0000, 3.8609e-01, 2.2208e+06, 1356.35813, collision
3.96, 0.00, 0.2581, 0.0015, 6.2406e-01, 0.2631, 0.0025, -3.1540e-01, 0.1942, 0.0004, 5.3830e-02, 1.0870e+05, 85.08950, collision
10.39, 0.00, 0.0005, 0.0005, 1.6195e-04, 0.0158, 0.0158, -6.8355e-03, 198980.8318, 1.0000, -1.0010e+00, 8.5381e+02, 0.61239, a<0
3.74, 0.00, 0.0000, 1.0000, 2.5802e-01, 0.0000, 1.0000, -1.5999e-01, 0.0000, 1.0000, 5.8749e-02, 8.7919e+01, 0.09198, collision
4.07, 0.00, 0.2791, 0.0017, 1.4981e-01, 0.2666, 0.0017, -3.3315e-03, 0.2172, 0.0008, 3.5988e-02, 1.8936e+05, 145.03718, collision
8.37, 0.00, 0.4300, 0.0000, 3.2698e-01, 18054.5395, 0.0000, -1.0270e+00, 0.5109, 0.0001, -1.0019e+00, 6.6261e+06, 3487.18265, a<0
5.86, 0.00, 0.2642, 0.0000, 5.8346e-02, 0.3694, 0.0001, 7.8884e-01, 0.3397, 0.0001, 7.8454e-02, 2.2457e+06, 1354.73029, collision
3.70, 0.00, 0.0996, 0.0996, -3.0636e-02, 212785.2345, 1.0000, -1.0090e+00, 0.0000, 1.0000, -1.0019e+00, 8.5381e+02, 0.66996, a<0
7.90, 0.00, 0.3886, 0.0001, 3.1186e-01, 0.2732, 0.0001, 4.2279e-01, 0.2873, 0.0000, 1.3600e+00, 6.9501e+06, 3603.16871, collision
6.77, 0.00, 0.3677, 0.0000, 6.2954e-02, 0.3094, 0.0001, 7.5484e+00, 0.1316, 0.0001, 1.2910e-01, 4.7436e+06, 2585.91944, collision
5.34, 0.00, 0.2424, 0.0000, 2.9723e-01, 0.2821, 0.0001, -1.9273e-01, 0.3195, 0.0002, 2.5295e-01, 2.5515e+05, 181.41370, collision
5.77, 0.00, 0.2882, 0.0001, 4.4669e-02, 0.2748, 0.0001, 2.4476e-01, 0.3546, 0.0002, 4.4911e-01, 8.3121e+05, 554.96795, collision
7.91, 0.00, 0.3979, 0.0001, 1.1738e-01, 0.7231, 0.0001, 4.5430e+00, 0.4635, 0.0002, -6.2522e-01, 1.0437e+06, 728.83278, a>0.4R_H
9.83, 0.00, 0.0008, 0.0002, 4.2389e-04, 0.0154, 0.0004, 3.9044e-06, 0.2264, 0.0215, 9.0276e-02, 2.1516e+03, 1.86373, a>0.4R_H
5.08, 0.00, 0.4519, 0.0001, -4.6189e-02, 0.4003, 0.0002, 3.2289e-01, 0.1802, 0.0001, 8.0545e-01, 1.0980e+06, 724.93964, collision
7.21, 0.00, 0.4476, 0.0000, -1.0881e-01, 0.9189, 0.0002, 4.6473e+00, 0.4728, 0.0001, 3.6579e-01, 2.5694e+06, 1626.17247, a>0.4R_H
4.51, 0.00, 0.2634, 0.0006, 3.3897e-02, 0.2340, 0.0002, 2.6536e-01, 0.1707, 0.0002, 1.1015e-01, 6.0576e+05, 419.96766, collision
4.84, 0.00, 0.2506, 0.0002, 6.5178e-02, 0.3376, 0.0001, 7.5280e-02, 0.2322, 0.0002, 1.0589e+00, 1.3483e+06, 877.52667, collision
5.52, 0.00, 0.2460, 0.0001, -1.1977e-02, 0.3544, 0.0002, 3.7922e+00, 0.1801, 0.0003, -3.3269e-01, 8.7197e+05, 590.05018, collision
4.26, 0.00, 0.3485, 0.0024, 3.0572e-01, 77.6020, 0.0004, -1.2040e+00, 0.2130, 0.0002, 1.4102e-01, 4.2708e+05, 310.45598, a<0
5.14, 0.00, 0.3116, 0.0001, 7.6084e-01, 0.3585, 0.0000, -1.8605e-01, 0.1685, 0.0000, 2.6999e-02, 2.0295e+06, 1249.62626, collision
10.82, 0.00, 0.0043, 0.0043, -1.2755e-03, 0.0196, 0.0196, 2.4383e-02, 163455.6680, 1.0000, -1.0009e+00, 8.5381e+02, 0.61262, a<0
4.04, 0.00, 0.3286, 0.0032, -5.7540e-03, 0.2643, 0.0017, 1.9727e-01, 0.2921, 0.0021, 1.5922e-01, 1.2786e+05, 98.70576, collision
7.87, 0.00, 0.4595, 0.0000, 3.3431e+00, 0.4031, 0.0002, -5.2407e-01, 0.1639, 0.0001, -4.9764e-03, 2.9138e+06, 1684.80541, collision
4.00, 0.00, 0.2760, 0.0031, -3.9757e-02, 0.2787, 0.0017, 3.1445e-01, 0.2099, 0.0007, 1.0417e-01, 1.5502e+05, 120.57770, collision
9.49, 0.00, 0.4316, 0.0000, 2.7348e-01, 0.6579, 0.0000, 1.0298e+00, 0.6934, 0.0005, 4.0590e-01, 9.7783e+06, 4840.48436, a>0.4R_H
8.98, 0.00, 0.2550, 0.0000, 5.1897e-01, 0.2085, 0.0000, 3.4731e-02, 0.0912, 0.0000, 1.8308e-02, 1.0000e+07, 4692.12964, tmax
6.11, 0.00, 0.5353, 0.0000, 2.3096e+00, 0.4898, 0.0000, -5.0916e-01, 0.4998, 0.0001, 9.4181e+00, 1.4728e+06, 944.49577, collision
10.42, 0.00, 0.0009, 0.0009, 1.1039e-04, 0.0099, 0.0099, 9.0931e-04, 214199.2663, 1.0000, -1.0009e+00, 8.5381e+02, 0.61224, a<0
3.57, 0.00, 0.0000, 1.0000, 1.7451e-01, 0.0000, 1.0000, -9.3513e-02, 0.0000, 1.0000, 1.1847e-01, 2.6688e+02, 0.21347, collision
10.07, 0.00, 0.0004, 0.0004, 1.6626e-04, 0.0114, 0.0114, -2.8083e-03, 0.2394, 0.2394, 5.6269e-02, 8.5381e+02, 0.61166, a>0.4R_H
10.85, 0.00, 0.0037, 0.0037, -2.6506e-03, 0.0070, 0.0070, -2.6637e-03, 136372.5308, 1.0000, -1.0010e+00, 8.5381e+02, 0.61454, a<0
5.13, 0.00, 0.5607, 0.0001, 4.7123e+00, 0.5740, 0.0001, -2.5488e-01, 0.5075, 0.0001, -5.6933e-01, 1.1589e+06, 752.58627, collision
5.36, 0.00, 0.3511, 0.0000, 5.7777e-02, 0.3043, 0.0001, 7.0142e-02, 0.2350, 0.0001, 1.9695e+00, 1.3493e+06, 862.00000, collision
4.81, 0.00, 0.2440, 0.0001, 7.4640e-02, 0.2318, 0.0001, 2.8060e-01, 0.1695, 0.0001, 2.6891e-01, 1.3827e+06, 902.77194, collision
10.98, 0.00, 0.0000, 1.0000, -3.1812e-02, 0.0000, 1.0000, 6.6077e-02, 0.0000, 1.0000, -9.7051e-01, 2.7305e+02, 0.22363, collision
4.77, 0.00, 0.2604, 0.0003, 2.1097e-01, 0.2437, 0.0002, 1.8281e-01, 0.1973, 0.0001, 2.4729e-02, 1.2250e+06, 804.36803, collision
4.87, 0.00, 0.5398, 0.0002, -1.3150e-01, 0.5967, 0.0001, 5.4539e+00, 0.5192, 0.0001, -1.5314e-01, 1.4783e+06, 950.28299, collision
8.28, 0.00, 0.5044, 0.0000, 1.9184e-01, 0.4192, 0.0001, 6.9474e-02, 0.6455, 0.0001, 7.6234e-01, 1.7518e+06, 1167.80216, a>0.4R_H
5.78, 0.00, 0.2874, 0.0000, -3.8252e-02, 0.2177, 0.0001, 3.4115e+00, 0.1656, 0.0001, 2.4387e-01, 2.1690e+06, 1325.22968, collision
3.87, 0.00, 0.4354, 0.0033, -1.9834e-01, 0.4534, 0.0148, 8.2430e-01, 0.3543, 0.0083, -8.4881e-02, 6.6598e+03, 5.56597, d<R_roche
9.18, 0.00, 0.3322, 0.0000, 6.1477e-01, 0.2869, 0.0000, -1.7537e-02, 0.1151, 0.0004, 2.4419e-02, 1.0000e+07, 4919.53001, tmax
7.42, 0.00, 0.2805, 0.0000, 1.0944e+00, 0.2370, 0.0000, -1.3593e-01, 0.1403, 0.0000, 7.6297e-02, 9.8740e+06, 4679.98575, collision
6.72, 0.00, 0.4007, 0.0000, 1.3984e-02, 0.5249, 0.0000, 5.3088e+00, 0.2709, 0.0001, 3.7141e-02, 1.1916e+06, 801.18229, collision
4.70, 0.00, 0.2750, 0.0001, 8.9559e-01, 0.2611, 0.0002, -2.9064e-01, 0.3638, 0.0001, 2.9318e-01, 1.0887e+06, 725.41885, collision
10.88, 0.00, 0.0000, 1.0000, 2.7897e-02, 0.0000, 1.0000, 2.5171e-01, 0.0000, 1.0000, -5.5908e-01, 5.9843e+02, 0.45766, collision
10.03, 0.00, 0.0002, 0.0002, 4.2784e-05, 0.0096, 0.0096, 9.3763e-03, 0.2073, 0.2073, 7.3553e-02, 8.5381e+02, 0.63999, a>0.4R_H
8.45, 0.00, 0.1821, 0.0000, 5.6464e-01, 0.1638, 0.0001, -2.1130e-02, 0.1037, 0.0001, 8.4537e-03, 1.0000e+07, 4749.65054, tmax
5.81, 0.00, 0.2745, 0.0001, 1.0587e-01, 0.2304, 0.0001, 1.4992e+00, 0.0876, 0.0000, -2.8465e-01, 2.1950e+06, 1321.82016, collision
6.62, 0.00, 0.3615, 0.0000, -1.0942e-01, 0.6304, 0.0001, 2.6426e-01, 0.9660, 0.0000, 3.9549e+00, 9.1662e+05, 624.47976, a>0.4R_H
8.92, 0.00, 0.3317, 0.0000, 5.5574e-01, 0.2711, 0.0000, 2.4793e-02, 0.0891, 0.0002, 2.8845e-02, 1.0000e+07, 4791.05563, tmax
7.19, 0.00, 0.3718, 0.0001, 6.1944e-01, 0.6054, 0.0001, -1.9539e-01, 0.2508, 0.0001, 6.9822e-02, 1.6513e+06, 1082.40242, collision
5.54, 0.00, 0.3132, 0.0001, 1.1443e+00, 0.3058, 0.0000, -3.3537e-01, 0.2132, 0.0003, 1.2644e-01, 1.6943e+06, 1056.01228, collision
9.52, 0.00, 0.4653, 0.0000, 1.7483e+00, 0.4907, 0.0000, -3.9635e-01, 0.2031, 0.0005, 1.0122e-01, 7.2741e+06, 3822.09746, collision
8.88, 0.00, 0.2897, 0.0000, 5.4293e-01, 0.2459, 0.0000, 2.1136e-02, 0.1085, 0.0000, 9.2913e-03, 1.0000e+07, 4812.62104, tmax
9.17, 0.00, 0.2235, 0.0000, 5.6502e-01, 0.1799, 0.0000, 7.3133e-03, 0.1137, 0.0001, 4.8028e-02, 1.0000e+07, 4793.85781, tmax
9.31, 0.00, 0.5804, 0.0000, 2.7951e-01, 0.6296, 0.0000, 3.2618e+00, 0.3083, 0.0005, -5.7773e-01, 4.2948e+06, 2436.64951, a>0.4R_H
6.99, 0.00, 0.6174, 0.0001, 7.3565e-01, 0.3904, 0.0002, -2.9804e-01, 0.2938, 0.0001, 2.3589e-01, 1.3404e+06, 916.79841, collision
5.89, 0.00, 0.2081, 0.0001, 4.3216e-01, 0.2847, 0.0001, -3.0848e-02, 0.1347, 0.0001, 8.3926e-02, 2.4272e+06, 1449.91037, collision
7.45, 0.00, 0.4544, 0.0000, 7.0900e-01, 0.5072, 0.0000, -1.9554e-01, 0.5941, 0.0000, 7.4860e-01, 3.5220e+06, 2137.35534, collision
4.63, 0.00, 0.2644, 0.0001, 6.9303e-03, 0.2855, 0.0002, 4.2367e-01, 0.2802, 0.0001, 7.5487e-02, 6.1574e+05, 423.43380, collision
5.97, 0.00, 0.3408, 0.0000, 3.5900e+00, 0.3135, 0.0001, -4.9886e-01, 0.1893, 0.0002, 9.4791e-02, 1.2689e+06, 829.96357, collision
10.14, 0.00, 0.0007, 0.0007, 1.2786e-04, 0.0120, 0.0120, 9.5114e-04, 0.0731, 0.0731, 5.4365e-02, 8.5381e+02, 0.61134, a>0.4R_H
6.84, 0.00, 1728473.2764, 0.0001, -1.0035e+00, 0.5061, 0.0002, -1.0062e+00, 0.4346, 0.0001, 3.0690e-01, 1.1229e+06, 774.78908, a<0
6.74, 0.00, 0.3254, 0.0001, -2.7878e-02, 0.9001, 0.0001, 5.1814e+00, 0.3620, 0.0002, 3.5597e-01, 4.9778e+06, 2669.50129, collision
5.29, 0.00, 0.4881, 0.0002, -1.6326e-01, 0.4923, 0.0001, 2.8674e+00, 0.5703, 0.0001, -3.7280e-01, 1.3145e+05, 95.80316, d<R_roche
8.77, 0.00, 0.5186, 0.0000, 1.8373e-01, 0.7216, 0.0000, -1.8109e+01, 0.2731, 0.0002, -3.2093e-01, 9.0731e+06, 4458.88873, collision
10.36, 0.00, 0.0014, 0.0014, 1.8495e-04, 0.0073, 0.0073, 1.8271e-02, 0.5138, 0.5138, -5.6164e-02, 8.5381e+02, 0.61262, a>0.4R_H
10.25, 0.00, 0.0012, 0.0012, 9.6564e-05, 0.0276, 0.0276, 9.9914e-03, 0.2658, 0.2658, 9.4352e-02, 8.5381e+02, 0.61252, a>0.4R_H
6.28, 0.00, 0.4361, 0.0001, -6.5780e-03, 0.5393, 0.0003, 4.5211e-01, 0.6398, 0.0002, 7.3540e-01, 5.0567e+05, 392.91854, collision
3.95, 0.00, 0.2913, 0.0099, 4.1397e-01, 0.2306, 0.0040, -2.5448e-01, 0.2118, 0.0082, 5.5685e-02, 8.4587e+03, 6.81834, collision
5.64, 0.00, 0.3054, 0.0001, 1.3774e-02, 0.3973, 0.0001, 6.4216e+00, 0.1602, 0.0001, -4.3713e-01, 1.3058e+06, 841.78439, collision
3.66, 0.00, 0.0000, 1.0000, 7.0220e-02, 0.0000, 1.0000, 9.1645e-01, 0.0000, 1.0000, 2.6591e-01, 8.8684e+01, 0.07355, collision
10.04, 0.00, 0.0004, 0.0004, 1.7138e-04, 0.0110, 0.0110, -2.4153e-03, 0.2200, 0.2200, 3.5327e-02, 8.5381e+02, 0.61162, a>0.4R_H
4.10, 0.00, 0.3951, 0.0026, 1.0794e-02, 0.3359, 0.0017, 5.3348e-01, 0.3978, 0.0002, -5.0089e-02, 5.4100e+05, 414.12081, collision
9.07, 0.00, 0.5605, 0.0000, 2.1779e-01, 0.7032, 0.0000, 8.6951e-01, 0.4353, 0.0002, 3.8727e-01, 9.5765e+06, 4535.79996, a>0.4R_H
10.34, 0.00, 0.0020, 0.0020, 2.9629e-05, 0.0334, 0.0334, -2.0360e-02, 129416.3857, 1.0000, -1.0013e+00, 8.5381e+02, 0.61095, a<0
6.79, 0.00, 0.3822, 0.0000, 4.8398e-03, 0.8107, 0.0001, 8.2602e-01, 0.6360, 0.0000, 5.4327e-01, 1.4116e+06, 926.30482, collision
9.58, 0.00, 0.2372, 0.0000, 5.6655e-01, 0.2114, 0.0000, 3.1518e-02, 0.1731, 0.0005, 5.7081e-02, 1.0000e+07, 4892.61296, tmax
6.26, 0.00, 0.4435, 0.0003, 5.2153e-01, 0.4388, 0.0014, -3.0237e-01, 0.5521, 0.0007, 5.7354e-01, 3.4525e+05, 270.75565, collision
9.99, 0.00, 0.0005, 0.0003, 6.9475e-05, 0.0154, 0.0105, 1.0462e-02, 0.2716, 0.2000, 6.1175e-02, 8.8797e+02, 0.63865, a>0.4R_H
5.96, 0.00, 0.2171, 0.0000, 8.3782e-01, 0.1983, 0.0001, -1.5544e-01, 0.1321, 0.0000, 6.6897e-02, 2.9874e+06, 1729.09348, collision
6.57, 0.00, 0.3721, 0.0001, 7.7547e-02, 0.3105, 0.0001, -4.4141e+00, 0.2452, 0.0001, -6.1303e-01, 9.1063e+05, 619.14834, collision
9.85, 0.00, 0.0007, 0.0002, 3.2212e-04, 0.0154, 0.0003, 9.8922e-06, 0.2396, 0.0289, 8.4281e-02, 1.7759e+03, 1.27369, a>0.4R_H
3.91, 0.00, 0.2787, 0.0136, 2.1985e-01, 0.2402, 0.0054, -1.2490e-01, 0.1977, 0.0137, 8.3462e-02, 4.8263e+03, 4.05184, collision
10.26, 0.00, 0.0007, 0.0007, 1.2057e-04, 0.0132, 0.0132, 5.1397e-03, 0.1610, 0.1610, 3.6013e-02, 8.5381e+02, 0.61305, a>0.4R_H
8.11, 0.00, 0.5398, 0.0000, 1.7552e-01, 0.4413, 0.0000, 4.9467e-01, 0.5889, 0.0001, 8.7541e-01, 4.3948e+06, 2554.95404, a>0.4R_H
4.45, 0.00, 0.2881, 0.0009, 1.1748e+00, 0.2725, 0.0002, -3.6642e-01, 0.2188, 0.0001, 3.2705e-03, 5.8549e+05, 410.66456, collision
7.37, 0.00, 0.3845, 0.0000, 1.7781e-01, 0.4265, 0.0000, 6.1004e+00, 0.2984, 0.0000, -4.4318e-01, 2.9079e+06, 1807.17693, collision
4.91, 0.00, 0.2627, 0.0001, 9.9592e-01, 0.4080, 0.0001, -3.3778e-01, 0.4794, 0.0001, 6.6986e-01, 9.9782e+05, 661.50370, collision
9.81, 0.00, 0.0015, 0.0001, 1.4780e-03, 0.0156, 0.0002, 1.4647e-02, 0.2304, 0.0164, 9.7652e-02, 6.9671e+03, 5.00006, a>0.4R_H
9.63, 0.00, 0.2643, 0.0000, 5.5701e-01, 0.2621, 0.0000, 1.8386e-02, 0.1876, 0.0003, 6.6108e-02, 1.0000e+07, 4807.01864, tmax
8.96, 0.00, 0.2237, 0.0000, 5.4773e-01, 0.1940, 0.0000, 7.4678e-04, 0.0904, 0.0001, 1.3952e-02, 1.0000e+07, 4718.78882, tmax
7.74, 0.00, 0.4185, 0.0000, 1.2248e-01, 0.6370, 0.0001, 3.3172e-01, 147286.4401, 0.0001, -1.0027e+00, 4.8578e+06, 2650.21555, a<0
10.24, 0.00, 0.0006, 0.0006, 7.0587e-05, 0.0138, 0.0138, 2.4705e-03, 0.3194, 0.3194, -3.6842e-03, 8.5381e+02, 0.61167, a>0.4R_H
7.03, 0.00, 0.3465, 0.0001, 7.9583e-01, 0.4975, 0.0001, -1.5403e-01, 0.2288, 0.0002, 5.9364e-02, 2.6869e+06, 1656.93974, collision
5.42, 0.00, 0.2400, 0.0000, 2.4707e-01, 0.4212, 0.0001, 1.8458e-02, 0.1571, 0.0001, 2.5524e-01, 1.5307e+06, 965.18500, collision
9.47, 0.00, 0.2521, 0.0000, 5.6996e-01, 0.2084, 0.0000, 1.3245e-02, 0.1498, 0.0002, 5.7630e-02, 1.0000e+07, 4862.13410, tmax
9.48, 0.00, 0.3210, 0.0000, 6.1333e-01, 0.2785, 0.0000, 1.2975e-02, 0.1516, 0.0003, 4.6541e-03, 1.0000e+07, 4966.87164, tmax
3.53, 0.00, 0.0000, 1.0000, 4.5213e-01, 0.0000, 1.0000, -2.7160e-01, 0.0000, 1.0000, 1.0117e-01, 2.6825e+01, 0.02194, collision
7.66, 0.00, 0.4163, 0.0001, 2.4532e-01, 0.7943, 0.0001, 4.3710e+00, 0.3424, 0.0001, -5.2049e-01, 8.0456e+06, 3988.40669, a>0.4R_H
6.73, 0.00, 0.3900, 0.0001, 5.9861e-02, 0.5238, 0.0001, 1.2168e+00, 0.2955, 0.0002, -2.0434e-01, 1.1042e+06, 737.75930, collision
5.09, 0.00, 0.2677, 0.0002, 1.9685e-01, 0.2225, 0.0000, 9.4481e-02, 0.1772, 0.0001, 8.3621e-02, 1.0797e+06, 703.90821, collision
7.09, 0.00, 0.4291, 0.0000, 1.1258e+00, 0.5752, 0.0001, -3.2700e-01, 0.4584, 0.0001, 3.1540e-01, 1.8733e+06, 1226.09673, collision
4.18, 0.00, 0.3105, 0.0035, 1.0090e+00, 0.3184, 0.0012, -3.6125e-01, 0.2204, 0.0003, 1.0646e-01, 4.4671e+05, 332.11546, collision
6.03, 0.00, 0.3233, 0.0000, 8.7668e-02, 0.4706, 0.0000, 6.2320e-01, 0.1615, 0.0001, 2.8685e-01, 1.9998e+06, 1243.63387, collision
6.93, 0.00, 0.4422, 0.0000, 3.5391e-01, 0.5552, 0.0001, 1.6443e-02, 0.3769, 0.0001, 2.5186e-01, 1.4624e+06, 973.94375, collision
8.94, 0.00, 0.2028, 0.0000, 5.4092e-01, 0.1739, 0.0000, 1.0148e-02, 0.1162, 0.0001, 4.0887e-02, 1.0000e+07, 4707.80540, tmax
4.80, 0.00, 0.2411, 0.0002, 6.5844e-01, 0.2169, 0.0002, -2.2220e-01, 0.1465, 0.0000, -2.9861e-02, 9.8936e+05, 654.37393, collision
