# dH, e0, eM1_max, eM1_min, dA1_over_A0, eM2_max, eM2_min, dA2_over_A0, t_end(PM), wall_time, fate
7.76, 0.18, 0.2665, 0.1771, 2.3624e-01, 0.2322, 0.0220, 6.4064e-02, 1.0000e+05, 57.16308, tmax
7.77, 0.18, 0.2715, 0.1772, 2.3653e-01, 0.2265, 0.0186, -1.4360e-02, 1.0000e+05, 57.31512, tmax
7.78, 0.18, 0.2740, 0.1774, 2.3649e-01, 0.2256, 0.0235, -1.6160e-03, 1.0000e+05, 57.31246, tmax
7.79, 0.18, 0.2658, 0.1773, 2.3614e-01, 0.2337, 0.0204, 3.1382e-02, 1.0000e+05, 57.13695, tmax
7.80, 0.18, 0.2584, 0.1775, 2.3606e-01, 0.2265, 0.0145, 1.6020e-02, 1.0000e+05, 57.17146, tmax
7.81, 0.18, 0.2619, 0.1776, 2.3622e-01, 0.2291, 0.0258, 1.2649e-01, 1.0000e+05, 57.18195, tmax
7.82, 0.18, 0.2660, 0.1775, 2.3627e-01, 0.2354, 0.0138, 1.2763e-01, 1.0000e+05, 57.76659, tmax
7.83, 0.18, 0.2637, 0.1777, 2.3585e-01, 0.2266, 0.0184, 1.1195e-01, 1.0000e+05, 57.16151, tmax
7.84, 0.18, 0.2588, 0.1778, 2.3533e-01, 0.2379, 0.0208, 1.5060e-01, 1.0000e+05, 57.24415, tmax
7.85, 0.18, 0.2549, 0.1777, 2.3519e-01, 0.2281, 0.0180, 1.3852e-02, 1.0000e+05, 57.22907, tmax
7.86, 0.18, 0.2632, 0.1779, 2.3593e-01, 0.2366, 0.0217, 1.2135e-01, 1.0000e+05, 57.09894, tmax
7.87, 0.18, 0.2687, 0.1780, 2.3646e-01, 0.2268, 0.0208, -1.4328e-02, 1.0000e+05, 57.14864, tmax
7.88, 0.18, 0.2662, 0.1780, 2.3607e-01, 0.2292, 0.0142, 1.5256e-01, 1.0000e+05, 57.10489, tmax
7.90, 0.18, 0.2542, 0.1781, 2.3531e-01, 0.2344, 0.0161, 2.5386e-02, 1.0000e+05, 57.10641, tmax
7.92, 0.18, 0.2712, 0.1780, 2.3753e-01, 0.2334, 0.0179, 8.5650e-02, 1.0000e+05, 57.13393, tmax
7.91, 0.18, 0.2598, 0.1780, 2.3674e-01, 0.2338, 0.0227, 1.3706e-01, 1.0000e+05, 57.60440, tmax
7.93, 0.18, 0.2653, 0.1782, 2.3623e-01, 0.2375, 0.0224, -1.8752e-02, 1.0000e+05, 57.25677, tmax
7.94, 0.18, 0.2476, 0.1781, 2.3397e-01, 0.2444, 0.0193, 4.8700e-03, 1.0000e+05, 56.97612, tmax
7.95, 0.18, 0.2422, 0.1781, 2.3419e-01, 0.2351, 0.0173, 2.9957e-02, 1.0000e+05, 56.90736, tmax
7.96, 0.18, 0.2610, 0.1783, 2.3737e-01, 0.2331, 0.0175, 9.0617e-02, 1.0000e+05, 57.09307, tmax
7.89, 0.18, 0.2569, 0.1779, 2.3520e-01, 0.2377, 0.0173, 1.0530e-01, 1.0000e+05, 59.47695, tmax
7.97, 0.18, 0.2767, 0.1781, 2.4055e-01, 0.2383, 0.0162, 3.3994e-02, 1.0000e+05, 57.40411, tmax
7.98, 0.18, 0.2716, 0.1782, 2.4003e-01, 0.2266, 0.0112, -9.8786e-03, 1.0000e+05, 57.18570, tmax
8.56, 0.18, 0.1803, 0.1788, 4.4728e-03, 0.2511, 0.0282, 2.2547e-01, 1.3320e+03, 1.18923, a>0.4R_H
8.57, 0.18, 0.1812, 0.1788, 5.9136e-03, 0.2491, 0.0628, 2.1763e-01, 1.7418e+03, 1.14765, a>0.4R_H
8.58, 0.18, 0.1812, 0.1788, 5.8039e-03, 0.2844, 0.0415, 2.0070e-01, 1.7076e+03, 1.12639, a>0.4R_H
8.60, 0.18, 0.1804, 0.1788, 3.7801e-03, 0.2341, 0.0760, 2.2677e-01, 1.1270e+03, 0.74680, a>0.4R_H
8.59, 0.18, 0.1805, 0.1789, 3.1990e-03, 0.2419, 0.0496, 2.2791e-01, 9.5627e+02, 1.09508, a>0.4R_H
8.62, 0.18, 0.1802, 0.1789, 3.0704e-03, 0.2440, 0.1169, 1.6309e-01, 9.2212e+02, 0.60746, a>0.4R_H
8.61, 0.18, 0.1804, 0.1789, 3.3230e-03, 0.2794, 0.1063, 2.0092e-01, 9.9043e+02, 1.26605, a>0.4R_H
8.63, 0.18, 0.1790, 0.1790, 2.8204e-03, 0.2516, 0.2516, 1.5966e-01, 8.5381e+02, 0.84289, a>0.4R_H
8.64, 0.18, 0.1805, 0.1789, 3.1985e-03, 0.2527, 0.0266, 2.3527e-01, 9.5627e+02, 0.63058, a>0.4R_H
8.65, 0.18, 0.1804, 0.1790, 3.3236e-03, 0.2380, 0.1418, 1.3909e-01, 9.9043e+02, 0.65419, a>0.4R_H
8.66, 0.18, 0.1797, 0.1789, 2.9074e-03, 0.2733, 0.1782, 1.6627e-01, 8.8797e+02, 0.58301, a>0.4R_H
7.99, 0.18, 0.2518, 0.1783, 2.3618e-01, 0.2343, 0.0218, -1.7114e-03, 1.0000e+05, 57.13610, tmax
8.67, 0.18, 0.1802, 0.1789, 3.0703e-03, 0.2429, 0.1120, 1.7482e-01, 9.2212e+02, 0.60804, a>0.4R_H
8.68, 0.18, 0.1790, 0.1790, 2.8128e-03, 0.1495, 0.1495, 1.1318e-01, 8.5381e+02, 0.56083, a>0.4R_H
8.69, 0.18, 0.1789, 0.1789, 2.8147e-03, 0.2130, 0.2130, 2.0875e-01, 8.5381e+02, 0.56210, a>0.4R_H
8.70, 0.18, 0.1795, 0.1789, 2.9033e-03, 0.1797, 0.1053, 1.1294e-01, 8.8797e+02, 0.58413, a>0.4R_H
8.71, 0.18, 0.1796, 0.1790, 2.9089e-03, 0.1818, 0.1748, 1.7484e-01, 8.8797e+02, 0.58914, a>0.4R_H
8.72, 0.18, 0.1802, 0.1789, 3.0715e-03, 0.1663, 0.1023, 1.8647e-01, 9.2212e+02, 0.60705, a>0.4R_H
8.73, 0.18, 0.1790, 0.1790, 2.8116e-03, 0.0869, 0.0869, 7.7673e-02, 8.5381e+02, 0.56246, a>0.4R_H
8.74, 0.18, 0.1789, 0.1789, 2.8163e-03, 0.0739, 0.0739, 2.1838e-01, 8.5381e+02, 0.57386, a>0.4R_H
8.75, 0.18, 0.1789, 0.1789, 2.8111e-03, 0.0996, 0.0996, 1.6681e-01, 8.5381e+02, 0.59602, a>0.4R_H
8.76, 0.18, 0.1796, 0.1789, 2.9056e-03, 0.2338, 0.1184, 1.7341e-01, 8.8797e+02, 0.58445, a>0.4R_H
8.77, 0.18, 0.1795, 0.1789, 2.9017e-03, 0.2648, 0.1518, 1.6110e-01, 8.8797e+02, 0.59694, a>0.4R_H
8.78, 0.18, 0.1790, 0.1790, 2.8102e-03, 0.2863, 0.2863, 2.6935e-02, 8.5381e+02, 0.58349, a>0.4R_H
8.79, 0.18, 0.1790, 0.1790, 2.8147e-03, 0.1735, 0.1735, 1.5541e-01, 8.5381e+02, 0.56051, a>0.4R_H
8.80, 0.18, 0.1789, 0.1789, 2.8135e-03, 0.0778, 0.0778, 2.5279e-01, 8.5381e+02, 0.56134, a>0.4R_H
8.81, 0.18, 0.1789, 0.1789, 2.8096e-03, 0.1474, 0.1474, 7.6603e-02, 8.5381e+02, 0.56212, a>0.4R_H
8.82, 0.18, 0.1796, 0.1790, 2.9021e-03, 0.1887, 0.1070, 1.8399e-01, 8.8797e+02, 0.58588, a>0.4R_H
8.00, 0.18, 0.2397, 0.1781, 2.3321e-01, 0.2387, 0.0174, 9.4037e-02, 1.0000e+05, 56.91656, tmax
8.83, 0.18, 0.1790, 0.1790, 2.8100e-03, 0.2062, 0.2062, 1.3713e-02, 8.5381e+02, 0.59076, a>0.4R_H
8.84, 0.18, 0.1790, 0.1790, 2.8154e-03, 0.0997, 0.0997, 1.9709e-01, 8.5381e+02, 0.56150, a>0.4R_H
8.55, 0.18, 0.1898, 0.1788, 3.4577e-02, 0.2918, 0.0061, 2.3009e-01, 1.0656e+04, 6.85980, a>0.4R_H
8.85, 0.18, 0.1790, 0.1790, 2.8092e-03, 0.0388, 0.0388, 9.5545e-02, 8.5381e+02, 0.56104, a>0.4R_H
8.86, 0.18, 0.1790, 0.1790, 2.8172e-03, 0.0382, 0.0382, -8.7113e-03, 8.5381e+02, 0.56072, a>0.4R_H
8.87, 0.18, 0.1791, 0.1791, 2.8110e-03, 0.1217, 0.1217, 2.0345e-02, 8.5381e+02, 0.56106, a>0.4R_H
8.88, 0.18, 0.1792, 0.1792, 2.8074e-03, 0.1826, 0.1826, 1.6413e-01, 8.5381e+02, 0.56065, a>0.4R_H
8.89, 0.18, 0.1786, 0.1785, 3.2189e-03, 0.7114, 0.5438, 4.0415e-02, 8.8797e+02, 0.58325, a>0.4R_H
8.90, 0.18, 0.1792, 0.1792, 2.8113e-03, 28370.2678, 1.0000, -1.0037e+00, 8.5381e+02, 0.55955, a<0
8.91, 0.18, 0.1795, 0.1795, 2.7460e-03, 35355.7150, 1.0000, -1.0031e+00, 8.5381e+02, 0.56022, a<0
8.92, 0.18, 0.1879, 0.1879, 8.9859e-04, 815.6035, 1.0000, -1.0272e+00, 8.5381e+02, 0.56262, a<0
8.93, 0.18, 0.1956, 0.1956, -8.9553e-03, 44271.8372, 1.0000, -1.0027e+00, 8.5381e+02, 0.58429, a<0
8.94, 0.18, 0.1790, 0.1790, 2.8108e-03, 34508.3754, 1.0000, -1.0029e+00, 8.5381e+02, 0.55957, a<0
8.95, 0.18, 0.1790, 0.1790, 2.8109e-03, 40342.4272, 1.0000, -1.0026e+00, 8.5381e+02, 0.55933, a<0
8.96, 0.18, 0.1790, 0.1790, 2.8110e-03, 43628.3602, 1.0000, -1.0024e+00, 8.5381e+02, 0.55901, a<0
8.97, 0.18, 0.1790, 0.1790, 2.8111e-03, 44563.6618, 1.0000, -1.0024e+00, 8.5381e+02, 0.59364, a<0
8.98, 0.18, 0.1790, 0.1790, 2.8108e-03, 43908.8065, 1.0000, -1.0024e+00, 8.5381e+02, 0.55985, a<0
8.99, 0.18, 0.1790, 0.1790, 2.8371e-03, 42513.3190, 1.0000, -1.0024e+00, 8.5381e+02, 0.57237, a<0
9.00, 0.18, 0.1787, 0.1787, 2.9843e-03, 41841.3794, 1.0000, -1.0024e+00, 8.5381e+02, 0.58719, a<0
8.54, 0.18, 0.1935, 0.1788, 4.6149e-02, 0.3078, 0.0053, 2.4443e-01, 1.4549e+04, 9.29623, a>0.4R_H
8.02, 0.18, 0.2603, 0.1783, 2.3683e-01, 0.2410, 0.0152, 1.1913e-01, 1.0000e+05, 56.97184, tmax
8.01, 0.18, 0.2485, 0.1783, 2.3355e-01, 0.2440, 0.0117, 2.8160e-02, 1.0000e+05, 59.04561, tmax
8.03, 0.18, 0.2659, 0.1783, 2.4034e-01, 0.2371, 0.0186, 1.2990e-01, 1.0000e+05, 57.48296, tmax
8.04, 0.18, 0.2670, 0.1784, 2.4186e-01, 0.2321, 0.0120, 7.2521e-02, 1.0000e+05, 57.16432, tmax
8.05, 0.18, 0.2648, 0.1783, 2.4127e-01, 0.2364, 0.0121, 1.4155e-01, 1.0000e+05, 57.19977, tmax
8.06, 0.18, 0.2616, 0.1784, 2.3972e-01, 0.2419, 0.0173, 6.9778e-04, 1.0000e+05, 57.09517, tmax
3.55, 0.19, 0.5318, 0.0371, -7.8718e-02, 0.4876, 0.0088, 4.3463e-01, 7.7185e+03, 5.04668, d<R_roche
8.07, 0.18, 0.2591, 0.1784, 2.3853e-01, 0.2404, 0.0153, 2.4141e-02, 1.0000e+05, 57.26829, tmax
8.09, 0.18, 0.2526, 0.1785, 2.3605e-01, 0.2430, 0.0101, -2.9644e-02, 1.0000e+05, 56.86631, tmax
3.52, 0.19, 0.5793, 0.0565, -3.9515e-01, 0.6158, 0.0337, 2.4557e+00, 9.9384e+03, 6.57916, d<R_roche
8.08, 0.18, 0.2549, 0.1783, 2.3737e-01, 0.2423, 0.0127, 1.2700e-01, 1.0000e+05, 57.12672, tmax
8.10, 0.18, 0.2544, 0.1783, 2.3545e-01, 0.2423, 0.0113, -5.1150e-03, 1.0000e+05, 57.67658, tmax
3.67, 0.19, 0.4901, 0.0169, -1.5522e-01, 0.3829, 0.0171, 7.6273e-01, 2.2882e+03, 1.46459, d<R_roche
3.59, 0.19, 0.5156, 0.0161, -2.8200e-01, 0.8575, 0.0326, 4.7236e+00, 8.8797e+03, 5.60470, d<R_roche
8.11, 0.18, 0.2543, 0.1784, 2.3547e-01, 0.2493, 0.0188, 4.8684e-02, 1.0000e+05, 57.33802, tmax
8.12, 0.18, 0.2513, 0.1785, 2.3569e-01, 0.2448, 0.0120, 6.2738e-02, 1.0000e+05, 57.19281, tmax
8.13, 0.18, 0.2541, 0.1784, 2.3592e-01, 0.2443, 0.0145, 1.2476e-02, 1.0000e+05, 56.92486, tmax
8.14, 0.18, 0.2530, 0.1785, 2.3611e-01, 0.2391, 0.0209, 6.5913e-02, 1.0000e+05, 56.93155, tmax
3.62, 0.19, 0.4748, 0.0221, -1.3713e-01, 0.4312, 0.0172, 7.4631e-01, 6.3865e+03, 4.15271, d<R_roche
3.61, 0.19, 0.5662, 0.0016, -1.2301e-01, 0.5106, 0.0061, 4.7720e-01, 7.6160e+03, 4.83303, d<R_roche
3.54, 0.19, 0.5127, 0.0604, -2.2803e-01, 0.6419, 0.0192, 1.8554e+00, 1.3661e+04, 9.01033, d<R_roche
3.63, 0.19, 0.5576, 0.0099, -1.8302e-01, 0.4698, 0.0085, 7.9205e-01, 6.0450e+03, 3.98251, d<R_roche
3.60, 0.19, 0.5295, 0.0118, -1.1548e-01, 0.5854, 0.0282, 5.8700e-01, 1.0075e+04, 6.33155, d<R_roche
3.65, 0.19, 0.4811, 0.0069, -1.3366e-01, 0.4021, 0.0097, 7.5623e-01, 6.9671e+03, 4.38734, d<R_roche
3.57, 0.19, 0.5044, 0.0138, -6.2034e-02, 0.4731, 0.0138, 4.6505e-01, 1.5266e+04, 9.94020, d<R_roche
3.58, 0.19, 0.5617, 0.0245, -1.5979e-01, 0.5962, 0.0093, 7.9551e-01, 1.3900e+04, 8.80840, d<R_roche
3.70, 0.19, 0.4925, 0.0331, -2.0983e-01, 0.8272, 0.0016, 1.5804e+00, 4.6789e+03, 3.14604, d<R_roche
3.75, 0.19, 0.5125, 0.0128, -8.3237e-02, 0.3299, 0.0191, 4.0986e-01, 5.0546e+03, 3.32878, d<R_roche
3.81, 0.19, 0.5882, 0.1007, -3.8897e-01, 0.5476, 0.0347, 6.6365e-01, 1.8784e+03, 1.37229, d<R_roche
3.74, 0.19, 0.3482, 0.0268, -6.2572e+00, 0.6155, 0.0103, -6.1304e-01, 5.8141e+03, 4.18492, collision
3.51, 0.19, 0.5478, 0.0131, -6.1401e-02, 0.6207, 0.0075, 4.2478e-01, 2.1516e+04, 13.70664, d<R_roche
3.72, 0.19, 0.4891, 0.0216, -2.1846e-01, 0.6832, 0.0238, 2.0734e+00, 7.8209e+03, 5.12324, d<R_roche
8.15, 0.18, 0.2531, 0.1784, 2.3648e-01, 0.2440, 0.0054, 6.6480e-02, 1.0000e+05, 57.03108, tmax
3.50, 0.19, 0.6300, 0.0358, -3.6094e-01, 0.6381, 0.0030, 1.0928e+00, 2.1892e+04, 14.16697, d<R_roche
3.64, 0.19, 0.5835, 0.0048, -1.7885e-01, 0.6096, 0.0144, 1.1223e+00, 1.2500e+04, 7.66567, d<R_roche
3.53, 0.19, 0.4944, 0.0314, -2.7596e-01, 0.8177, 0.0217, 3.1688e+00, 2.1482e+04, 13.87711, d<R_roche
8.16, 0.18, 0.2564, 0.1785, 2.3722e-01, 0.2485, 0.0103, 1.2870e-01, 1.0000e+05, 57.09948, tmax
8.17, 0.18, 0.2578, 0.1785, 2.3792e-01, 0.2359, 0.0085, 1.1001e-01, 1.0000e+05, 56.98704, tmax
3.73, 0.19, 0.5502, 0.0136, -2.5518e-01, 0.8450, 0.0199, 1.9837e+00, 9.3578e+03, 5.85009, d<R_roche
8.18, 0.18, 0.2561, 0.1784, 2.3822e-01, 0.2527, 0.0114, -1.2541e-02, 1.0000e+05, 56.98987, tmax
3.85, 0.19, 0.5527, 0.0112, -1.2998e-01, 0.3911, 0.0035, 6.9462e-01, 2.9371e+03, 1.94337, d<R_roche
8.20, 0.18, 0.2545, 0.1784, 2.3826e-01, 0.2479, 0.0129, -9.6014e-03, 1.0000e+05, 57.01576, tmax
8.19, 0.18, 0.2556, 0.1785, 2.3827e-01, 0.2485, 0.0105, -1.9365e-02, 1.0000e+05, 57.14593, tmax
3.84, 0.19, 0.4561, 0.0195, -1.2449e-01, 0.3129, 0.0307, 5.0180e-01, 3.7226e+03, 2.41754, d<R_roche
3.56, 0.19, 0.5927, 0.0214, -1.3742e-01, 0.4887, 0.0143, 9.4056e-01, 2.2507e+04, 14.06243, d<R_roche
3.76, 0.19, 0.4625, 0.0275, 4.9578e-01, 0.7013, 0.0139, 4.7409e-01, 9.0459e+03, 5.85553, collision
3.66, 0.19, 0.5522, 0.0114, -4.2960e-01, 0.6329, 0.0065, 1.3407e+00, 1.4037e+04, 8.91965, d<R_roche
3.79, 0.19, 0.5502, 0.0202, -1.2443e-01, 0.5977, 0.0185, 6.8390e-01, 9.2212e+03, 6.05802, d<R_roche
8.22, 0.18, 0.2561, 0.1785, 2.3820e-01, 0.2480, 0.0123, 4.8134e-02, 1.0000e+05, 57.11290, tmax
8.21, 0.18, 0.2566, 0.1785, 2.3835e-01, 0.2411, 0.0079, 1.0506e-01, 1.0000e+05, 57.48815, tmax
8.23, 0.18, 0.2556, 0.1786, 2.3815e-01, 0.2522, 0.0033, -8.7066e-03, 1.0000e+05, 57.00086, tmax
3.86, 0.19, 0.5974, 0.0079, -2.0066e-01, 0.3951, 0.0337, 5.2624e-01, 7.2745e+03, 4.55915, d<R_roche
8.25, 0.18, 0.2568, 0.1785, 2.3734e-01, 0.2569, 0.0029, 2.8802e-03, 1.0000e+05, 57.09986, tmax
8.24, 0.18, 0.2545, 0.1786, 2.3776e-01, 0.2493, 0.0136, 8.3830e-04, 1.0000e+05, 57.22822, tmax
8.26, 0.18, 0.2584, 0.1786, 2.3692e-01, 0.2512, 0.0064, -2.6026e-03, 1.0000e+05, 57.04538, tmax
8.27, 0.18, 0.2570, 0.1785, 2.3620e-01, 0.2565, 0.0079, 7.7372e-02, 1.0000e+05, 57.05761, tmax
3.83, 0.19, 0.5787, 0.0069, -2.4222e-01, 0.6485, 0.0186, 1.3030e+00, 1.0587e+04, 6.82945, d<R_roche
8.28, 0.18, 0.2577, 0.1786, 2.3602e-01, 0.2479, 0.0064, 9.3104e-02, 1.0000e+05, 57.00417, tmax
3.87, 0.19, 0.5384, 0.0036, -2.6886e-01, 0.7195, 0.0072, 1.3429e+00, 8.0259e+03, 5.28560, d<R_roche
3.93, 0.19, 0.5288, 0.0134, -3.5031e-01, 0.9520, 0.0096, 4.7314e+00, 7.4794e+03, 4.81767, d<R_roche
3.90, 0.19, 0.5549, 0.0698, -2.5772e-01, 0.4639, 0.0239, 6.6003e-01, 7.3087e+03, 5.04827, d<R_roche
8.29, 0.18, 0.2559, 0.1786, 2.3526e-01, 0.2566, 0.0056, 7.6783e-02, 1.0000e+05, 56.99128, tmax
8.30, 0.18, 0.2572, 0.1787, 2.3484e-01, 0.2615, 0.0100, 5.6380e-02, 1.0000e+05, 56.98868, tmax
3.68, 0.19, 0.5294, 0.0451, -7.1258e-02, 0.4498, 0.0142, 5.4833e-01, 1.8272e+04, 11.89028, d<R_roche
3.94, 0.19, 0.5271, 0.0150, -1.2845e-01, 0.5572, 0.0222, 4.9825e-01, 8.9138e+03, 5.71950, d<R_roche
3.88, 0.19, 0.5841, 0.0068, -3.8283e-01, 0.6425, 0.0266, 1.5727e+00, 9.7676e+03, 6.26722, d<R_roche
8.31, 0.18, 0.2573, 0.1787, 2.3397e-01, 0.2585, 0.0045, 4.2173e-02, 1.0000e+05, 57.14832, tmax
3.95, 0.19, 0.4901, 0.0036, -1.2133e-01, 0.6255, 0.0500, 7.4971e-01, 1.0963e+04, 6.91376, d<R_roche
8.32, 0.18, 0.2578, 0.1786, 2.3352e-01, 0.2665, 0.0042, 2.3541e-02, 1.0000e+05, 57.24388, tmax
3.97, 0.19, 0.5566, 0.0201, -9.6252e-02, 0.3524, 0.0164, 4.1865e-01, 1.1475e+04, 7.17191, d<R_roche
3.91, 0.19, 0.6088, 0.0076, -4.9451e-01, 0.6974, 0.0264, 1.7261e+00, 1.2022e+04, 7.91209, d<R_roche
3.99, 0.19, 0.5876, 0.0161, -3.3377e-01, 0.6493, 0.0114, 1.1871e+00, 1.2261e+04, 7.84227, d<R_roche
3.69, 0.19, 0.4988, 0.0190, -1.4415e-01, 0.6495, 0.0067, 8.3123e-01, 2.2267e+04, 14.46719, d<R_roche
3.71, 0.19, 0.4954, 0.0552, -2.7832e-01, 0.9485, 0.0064, 7.1478e+00, 2.3497e+04, 15.46945, a>0.4R_H
8.33, 0.18, 0.2542, 0.1787, 2.3277e-01, 0.2604, 0.0045, 1.4728e-01, 1.0000e+05, 57.35629, tmax
3.96, 0.19, 0.5237, 0.0129, -1.5988e-01, 0.6194, 0.0152, 1.2345e+00, 1.5539e+04, 9.73808, d<R_roche
3.98, 0.19, 0.6092, 0.0090, -2.1677e-01, 0.6997, 0.0056, 5.8314e-01, 1.7179e+04, 11.02222, d<R_roche
4.04, 0.19, 0.4853, 0.0035, -1.4035e-01, 0.8061, 0.0141, 1.2104e+00, 1.5744e+04, 10.26164, d<R_roche
8.34, 0.18, 0.2545, 0.1786, 2.3269e-01, 0.2657, 0.0056, 2.0237e-02, 1.0000e+05, 57.21881, tmax
4.02, 0.19, 0.5356, 0.0042, -1.5026e-01, 0.5999, 0.0203, 1.1045e+00, 1.9467e+04, 12.12135, d<R_roche
3.82, 0.19, 0.5584, 0.0034, -3.3689e-01, 0.8859, 0.0154, 3.7714e+00, 2.5922e+04, 15.96798, d<R_roche
4.05, 0.19, 0.5042, 0.0172, -1.2538e-01, 0.6658, 0.0053, 9.3147e-01, 1.8306e+04, 11.25475, d<R_roche
8.35, 0.18, 0.2521, 0.1787, 2.3198e-01, 0.2683, 0.0071, 1.5430e-02, 1.0000e+05, 57.28829, tmax
3.92, 0.19, 0.5279, 0.0041, -2.3496e-01, 0.8224, 0.0164, 2.5283e+00, 2.1994e+04, 13.75060, d<R_roche
4.20, 0.19, 0.6181, 0.0094, -3.9956e-01, 0.7797, 0.0366, 1.7755e+00, 1.4242e+04, 9.45633, d<R_roche
8.36, 0.18, 0.2541, 0.1786, 2.3163e-01, 0.2696, 0.0067, 4.4758e-02, 1.0000e+05, 57.07340, tmax
4.03, 0.19, 0.5180, 0.0066, -5.9576e-02, 0.5060, 0.0359, 4.2360e-01, 2.2780e+04, 14.08084, d<R_roche
4.19, 0.19, 0.4971, 0.0113, -4.7795e-02, 0.4351, 0.0429, 3.5436e-01, 1.6871e+04, 10.88106, d<R_roche
8.38, 0.18, 0.2547, 0.1786, 2.3094e-01, 0.2692, 0.0011, 3.3230e-02, 1.0000e+05, 57.20765, tmax
8.37, 0.18, 0.2553, 0.1788, 2.3130e-01, 0.2680, 0.0060, 4.2714e-02, 1.0000e+05, 57.87168, tmax
3.77, 0.19, 0.4986, 0.0683, -1.3414e-01, 0.7836, 0.0030, 1.1784e+00, 3.2889e+04, 21.38398, d<R_roche
8.39, 0.18, 0.2564, 0.1787, 2.3058e-01, 0.2723, 0.0038, 1.6583e-01, 1.0000e+05, 57.12110, tmax
4.08, 0.19, 0.5139, 0.0192, -1.9194e-01, 0.8265, 0.0269, 2.1723e+00, 2.3770e+04, 14.40506, d<R_roche
8.40, 0.18, 0.2550, 0.1787, 2.3029e-01, 0.2751, 0.0074, -1.1408e-02, 1.0000e+05, 57.08701, tmax
4.09, 0.19, 0.5492, 0.0097, -2.8731e-01, 1.0640, 0.0099, -1.0561e+01, 2.4043e+04, 14.86381, a<0
4.10, 0.19, 0.4786, 0.0055, -2.4341e-01, 0.9499, 0.0181, 1.5192e+01, 2.8142e+04, 16.92383, a>0.4R_H
4.01, 0.19, 0.5081, 0.0065, -1.5622e-01, 0.6026, 0.0098, 1.5926e+00, 3.4665e+04, 19.95936, d<R_roche
4.18, 0.19, 0.6159, 0.0159, -2.9941e-01, 0.5946, 0.0480, 7.2834e-01, 2.4897e+04, 15.85021, d<R_roche
4.12, 0.19, 0.4327, 0.0123, -2.1367e-01, 0.9223, 0.0031, 5.9967e+00, 2.9269e+04, 17.41147, a>0.4R_H
4.16, 0.19, 0.5954, 0.0058, -3.7322e-01, 0.4203, 0.0419, 6.2844e-01, 2.6810e+04, 16.60030, d<R_roche
3.78, 0.19, 0.5868, 0.0178, -2.6723e-01, 0.8680, 0.0025, 1.0029e+01, 4.1359e+04, 26.49046, d<R_roche
3.80, 0.19, 0.5748, 0.0053, -4.1091e-01, 0.4742, 0.0093, 3.4194e-01, 4.2178e+04, 25.21356, d<R_roche
4.00, 0.19, 0.5873, 0.0039, -1.7266e-01, 0.6307, 0.0118, 1.0366e+00, 3.6919e+04, 21.38484, d<R_roche
8.41, 0.18, 0.2563, 0.1788, 2.3038e-01, 0.2709, 0.0021, -1.2846e-02, 1.0000e+05, 57.14602, tmax
8.42, 0.18, 0.2566, 0.1787, 2.3016e-01, 0.2676, 0.0059, 4.0338e-02, 1.0000e+05, 57.22590, tmax
8.43, 0.18, 0.2550, 0.1787, 2.3006e-01, 0.2766, 0.0089, 1.2763e-02, 1.0000e+05, 57.17403, tmax
8.44, 0.18, 0.2566, 0.1787, 2.2999e-01, 0.2837, 0.0005, -1.2236e-02, 1.0000e+05, 57.28320, tmax
3.89, 0.19, 0.5477, 0.0635, -1.6730e-01, 0.7195, 0.0081, 2.0548e+00, 4.0163e+04, 27.01395, d<R_roche
4.15, 0.19, 0.5784, 0.0072, -3.3685e-01, 1.1801, 0.0255, -8.3687e+00, 3.6714e+04, 21.90373, a<0
4.17, 0.19, 0.5306, 0.0103, 3.0656e-03, 0.6068, 0.0056, 2.8608e-01, 3.6851e+04, 22.10199, d<R_roche
8.45, 0.18, 0.2567, 0.1788, 2.2964e-01, 0.2780, 0.0069, 1.2496e-01, 1.0000e+05, 57.28695, tmax
4.11, 0.19, 0.4531, 0.0063, -1.6453e-01, 0.8551, 0.0202, 2.2754e+00, 4.2827e+04, 25.28967, d<R_roche
4.23, 0.19, 0.5226, 0.0062, -1.0544e-01, 0.6299, 0.0525, 1.1769e+00, 3.7841e+04, 23.32205, d<R_roche
8.46, 0.18, 0.2568, 0.1788, 2.2963e-01, 0.2767, 0.0027, 1.5497e-02, 1.0000e+05, 57.23321, tmax
4.29, 0.19, 0.6301, 0.0799, -3.2679e-01, 0.6605, 0.0027, 4.8285e-01, 3.3435e+04, 22.06679, d<R_roche
4.34, 0.19, 0.5605, 0.0198, -1.2427e-01, 0.5740, 0.0389, 1.4222e+00, 3.1557e+04, 19.64076, d<R_roche
4.25, 0.19, 0.5203, 0.0077, -9.5350e-02, 0.5237, 0.0623, 1.1902e+00, 4.0095e+04, 24.67932, d<R_roche
8.47, 0.18, 0.2556, 0.1787, 2.2944e-01, 0.2731, 0.0069, -1.3071e-02, 1.0000e+05, 57.18790, tmax
8.48, 0.18, 0.2565, 0.1787, 2.2934e-01, 0.2897, 0.0031, 4.6760e-03, 1.0000e+05, 57.34322, tmax
8.49, 0.18, 0.2563, 0.1788, 2.2931e-01, 0.2993, 0.0042, 2.8332e-03, 1.0000e+05, 57.30209, tmax
8.50, 0.18, 0.2548, 0.1788, 2.2920e-01, 0.2883, 0.0021, 1.6639e-01, 1.0000e+05, 57.14988, tmax
