# dH, e0, eM1_max, eM1_min, dA1_over_A0, eM2_max, eM2_min, dA2_over_A0, t_end(PM), wall_time, fate
8.07, 0.18, 0.1973, 0.1744, 4.5861e-02, 0.2488, 0.0182, 1.4060e-02, 1.0000e+05, 63.89943, tmax
8.82, 0.18, 0.1785, 0.1785, 3.5949e-04, 0.3645, 0.3645, 2.4859e-01, 8.5381e+02, 0.56116, a>0.4R_H
8.83, 0.18, 0.1788, 0.1785, 3.4301e-04, 0.3256, 0.1670, 6.2571e-02, 8.8797e+02, 0.58192, a>0.4R_H
8.84, 0.18, 0.1785, 0.1785, 3.5643e-04, 0.2352, 0.2352, -5.1459e-03, 8.5381e+02, 0.55960, a>0.4R_H
8.85, 0.18, 0.1784, 0.1784, 3.5355e-04, 0.0739, 0.0739, 1.0304e-01, 8.5381e+02, 0.56307, a>0.4R_H
8.86, 0.18, 0.1785, 0.1785, 3.5713e-04, 0.2197, 0.2197, 2.5535e-01, 8.5381e+02, 0.55986, a>0.4R_H
8.87, 0.18, 0.1786, 0.1786, 3.5381e-04, 0.2112, 0.2112, -6.3797e-03, 8.5381e+02, 0.55961, a>0.4R_H
8.88, 0.18, 0.1786, 0.1786, 3.7651e-04, 0.4038, 0.4038, -6.6095e-03, 8.5381e+02, 0.56292, a>0.4R_H
8.90, 0.18, 0.1787, 0.1787, 3.5616e-04, 28036.2104, 1.0000, -1.0037e+00, 8.5381e+02, 0.55960, a<0
8.89, 0.18, 0.1794, 0.1794, 5.6291e-05, 0.6874, 0.6874, 2.7657e-01, 8.5381e+02, 0.56369, a>0.4R_H
8.91, 0.18, 0.1788, 0.1788, 3.8841e-04, 33486.0310, 1.0000, -1.0033e+00, 8.5381e+02, 0.56107, a<0
8.92, 0.18, 0.1840, 0.1840, -1.1186e-03, 44281.2103, 1.0000, -1.0027e+00, 8.5381e+02, 0.56257, a<0
8.94, 0.18, 0.1785, 0.1785, 3.5448e-04, 34188.0057, 1.0000, -1.0029e+00, 8.5381e+02, 0.55919, a<0
8.95, 0.18, 0.1785, 0.1785, 3.5450e-04, 39985.5310, 1.0000, -1.0026e+00, 8.5381e+02, 0.55978, a<0
8.08, 0.18, 0.2005, 0.1743, 4.5858e-02, 0.2437, 0.0057, 1.1481e-01, 1.0000e+05, 63.93386, tmax
8.96, 0.18, 0.1785, 0.1785, 3.5453e-04, 43251.1589, 1.0000, -1.0024e+00, 8.5381e+02, 0.56054, a<0
8.93, 0.18, 0.2342, 0.2113, 1.9889e-02, 0.8676, 0.6624, -1.1959e-01, 1.2636e+03, 0.83048, a>0.4R_H
8.97, 0.18, 0.1785, 0.1785, 3.5458e-04, 44180.8172, 1.0000, -1.0024e+00, 8.5381e+02, 0.55900, a<0
8.98, 0.18, 0.1785, 0.1785, 3.5372e-04, 43529.4947, 1.0000, -1.0024e+00, 8.5381e+02, 0.55967, a<0
8.99, 0.18, 0.1785, 0.1785, 3.9756e-04, 42192.0498, 1.0000, -1.0024e+00, 8.5381e+02, 0.56908, a<0
9.00, 0.18, 0.1770, 0.1770, 8.9624e-04, 43055.7022, 1.0000, -1.0023e+00, 8.5381e+02, 0.55781, a<0
8.09, 0.18, 0.1972, 0.1743, 4.5793e-02, 0.2451, 0.0116, 7.9157e-03, 1.0000e+05, 63.85978, tmax
8.55, 0.18, 0.1831, 0.1771, 6.0334e-03, 0.2808, 0.0143, 2.2584e-01, 1.2329e+04, 8.06845, a>0.4R_H
8.54, 0.18, 0.1831, 0.1771, 6.3168e-03, 0.3056, 0.0038, 2.3738e-01, 1.3012e+04, 8.52695, a>0.4R_H
3.63, 0.19, 0.5620, 0.0190, -1.8880e-01, 0.5091, 0.0170, 1.1401e+00, 9.1187e+03, 5.71688, d<R_roche
8.11, 0.18, 0.2018, 0.1744, 4.5976e-02, 0.2424, 0.0103, -3.4397e-02, 1.0000e+05, 64.12337, tmax
8.10, 0.18, 0.1972, 0.1743, 4.5820e-02, 0.2461, 0.0126, 9.8428e-02, 1.0000e+05, 67.33545, tmax
3.66, 0.19, 0.5262, 0.0255, -2.2191e-01, 0.6905, 0.0223, 1.9666e+00, 1.2807e+04, 8.19920, d<R_roche
3.62, 0.19, 0.4653, 0.0116, -1.5468e-01, 0.3966, 0.0031, 6.8227e-01, 1.8784e+04, 11.83174, d<R_roche
3.58, 0.19, 0.5367, 0.0072, 2.8261e+00, 0.7696, 0.0065, -4.4608e-01, 1.9173e+04, 12.28737, collision
3.57, 0.19, 0.5161, 0.0081, -1.9219e-01, 0.5395, 0.0160, 1.1913e+00, 2.0252e+04, 12.68970, d<R_roche
8.13, 0.18, 0.1947, 0.1746, 4.5706e-02, 0.2440, 0.0099, 1.1017e-02, 1.0000e+05, 64.49255, tmax
8.12, 0.18, 0.1943, 0.1745, 4.5708e-02, 0.2440, 0.0140, 1.7185e-01, 1.0000e+05, 66.86437, tmax
3.68, 0.19, 0.4944, 0.0047, -1.4885e-01, 0.4459, 0.0012, 6.9312e-01, 1.2466e+04, 7.86778, d<R_roche
3.60, 0.19, 0.6356, 0.0367, -1.4133e-01, 0.6091, 0.0105, 5.4362e-01, 2.1448e+04, 14.03864, d<R_roche
3.59, 0.19, 0.5477, 0.0045, -1.8492e-01, 0.5263, 0.0045, 1.3547e+00, 2.3292e+04, 14.97827, d<R_roche
8.14, 0.18, 0.2059, 0.1747, 4.6169e-02, 0.2506, 0.0147, 1.0266e-01, 1.0000e+05, 63.89118, tmax
3.67, 0.19, 0.5812, 0.0082, -2.7349e-01, 0.7998, 0.0102, 2.9003e+00, 1.4583e+04, 9.23587, d<R_roche
3.55, 0.19, 0.4405, 0.0029, -1.7144e-01, 0.4035, 0.0070, 8.4471e-01, 2.3668e+04, 15.28712, d<R_roche
3.75, 0.19, 0.6612, 0.0189, -2.3408e-01, 0.6604, 0.0429, 7.9858e-01, 2.5273e+03, 1.83911, d<R_roche
3.76, 0.19, 0.5377, 0.0201, -2.4573e-01, 0.8228, 0.0226, 2.8567e+00, 3.1420e+03, 2.12478, d<R_roche
3.79, 0.19, 0.4402, 0.0831, 1.8696e+01, 0.6805, 0.0126, -5.3015e-01, 2.0833e+03, 1.42351, collision
3.71, 0.19, 0.5551, 0.0446, -1.8369e-01, 0.6018, 0.0065, 9.2253e-01, 8.4357e+03, 5.68604, d<R_roche
3.65, 0.19, 0.5645, 0.0351, -2.8574e-01, 0.9614, 0.0038, 7.3986e+00, 2.2848e+04, 14.94087, a>0.4R_H
3.78, 0.19, 0.4790, 0.0074, -8.6561e-02, 0.3594, 0.0287, 2.1532e-01, 5.9084e+03, 3.77274, d<R_roche
8.15, 0.18, 0.1958, 0.1749, 4.5607e-02, 0.2483, 0.0130, -3.1586e-03, 1.0000e+05, 64.68217, tmax
3.61, 0.19, 0.6283, 0.0574, -1.8104e-01, 0.4599, 0.0054, 7.3460e-01, 2.9508e+04, 19.14377, d<R_roche
3.80, 0.19, 0.4561, 0.0023, -2.4925e-01, 0.8098, 0.0208, 3.5028e+00, 9.0163e+03, 6.17608, d<R_roche
3.74, 0.19, 0.5294, 0.0151, -1.1601e-01, 0.4995, 0.0056, 4.0052e-01, 1.2978e+04, 8.57596, d<R_roche
3.82, 0.19, 0.5478, 0.0013, -2.2680e-01, 0.6999, 0.0199, 1.6901e+00, 9.5627e+03, 6.56824, d<R_roche
3.73, 0.19, 0.5174, 0.0065, -2.5793e-01, 0.9705, 0.0084, 1.1495e+01, 1.4242e+04, 9.38078, a>0.4R_H
3.85, 0.19, 0.6403, 0.0170, -1.6710e-01, 0.5696, 0.0336, 8.4940e-01, 6.6598e+03, 4.51245, d<R_roche
3.81, 0.19, 0.4836, 0.0104, -1.7389e-01, 0.6702, 0.0329, 1.0899e+00, 1.1475e+04, 7.58938, d<R_roche
8.16, 0.18, 0.1905, 0.1746, 4.5115e-02, 0.2491, 0.0118, 3.1807e-02, 1.0000e+05, 64.01691, tmax
3.83, 0.19, 0.4771, 0.0094, -1.5191e-01, 0.4973, 0.0109, 8.7349e-01, 1.3798e+04, 9.19069, d<R_roche
3.88, 0.19, 0.4697, 0.0206, -1.3000e-01, 0.5571, 0.0085, 6.3686e-01, 1.0041e+04, 6.68113, d<R_roche
3.89, 0.19, 0.4972, 0.0253, -4.6879e-02, 0.7422, 0.0081, 2.6290e-01, 9.8701e+03, 6.56348, d<R_roche
3.72, 0.19, 0.6214, 0.0046, -4.4229e-01, 0.9140, 0.0054, 7.4929e+00, 2.1584e+04, 13.69590, d<R_roche
8.17, 0.18, 0.1937, 0.1753, 4.5232e-02, 0.2500, 0.0128, 1.0316e-01, 1.0000e+05, 63.60515, tmax
3.77, 0.19, 0.5803, 0.0042, -2.1458e-01, 0.6395, 0.0162, 1.3818e+00, 1.9877e+04, 13.00933, d<R_roche
3.86, 0.19, 0.4454, 0.0033, -1.4343e-01, 0.5723, 0.0113, 7.9446e-01, 1.5232e+04, 9.95113, d<R_roche
3.70, 0.19, 0.6225, 0.0129, -1.8370e-01, 0.5974, 0.0097, 7.6591e-01, 2.6366e+04, 16.86878, d<R_roche
3.50, 0.19, 0.6448, 0.0237, -2.8058e-01, 0.7259, 0.0054, 2.2622e+00, 4.7062e+04, 30.30593, d<R_roche
3.87, 0.19, 0.6173, 0.0096, -1.3687e-01, 0.5004, 0.0119, 7.0903e-01, 1.7998e+04, 11.64671, d<R_roche
8.18, 0.18, 0.1972, 0.1756, 4.5659e-02, 0.2463, 0.0061, 4.3348e-02, 1.0000e+05, 67.07047, tmax
3.84, 0.19, 0.6489, 0.0086, -2.1970e-01, 0.5305, 0.0141, 1.4523e+00, 2.6810e+04, 17.37824, d<R_roche
8.19, 0.18, 0.1996, 0.1758, 4.5874e-02, 0.2517, 0.0116, 8.4703e-03, 1.0000e+05, 64.08116, tmax
8.20, 0.18, 0.1997, 0.1760, 4.6027e-02, 0.2558, 0.0101, -3.8069e-04, 1.0000e+05, 63.87144, tmax
3.91, 0.19, 0.5609, 0.0038, -9.2682e-02, 0.4113, 0.0133, 5.1123e-01, 2.7049e+04, 17.41799, d<R_roche
8.22, 0.18, 0.1995, 0.1762, 4.5942e-02, 0.2479, 0.0072, 1.1455e-01, 1.0000e+05, 63.84684, tmax
8.21, 0.18, 0.1997, 0.1761, 4.6007e-02, 0.2497, 0.0072, 1.2297e-01, 1.0000e+05, 64.06896, tmax
8.23, 0.18, 0.1991, 0.1764, 4.5951e-02, 0.2491, 0.0101, 1.5444e-01, 1.0000e+05, 63.83963, tmax
8.24, 0.18, 0.1991, 0.1765, 4.5876e-02, 0.2567, 0.0063, 1.0432e-01, 1.0000e+05, 63.80545, tmax
3.90, 0.19, 0.4821, 0.0021, -2.5850e-01, 0.9125, 0.0010, 6.6876e+00, 3.1967e+04, 21.22441, a>0.4R_H
8.25, 0.18, 0.1992, 0.1765, 4.5956e-02, 0.2613, 0.0074, 1.4631e-01, 1.0000e+05, 63.99095, tmax
3.94, 0.19, 0.5589, 0.0052, -2.5409e-01, 0.7593, 0.0040, 5.1566e+00, 3.2752e+04, 20.84909, d<R_roche
8.27, 0.18, 0.1983, 0.1766, 4.5859e-02, 0.2545, 0.0059, 1.4045e-01, 1.0000e+05, 63.81029, tmax
8.28, 0.18, 0.1984, 0.1766, 4.5924e-02, 0.2572, 0.0069, -2.3216e-02, 1.0000e+05, 63.80060, tmax
8.29, 0.18, 0.1982, 0.1766, 4.6016e-02, 0.2597, 0.0080, 1.6289e-03, 1.0000e+05, 64.14200, tmax
8.30, 0.18, 0.1982, 0.1766, 4.6016e-02, 0.2536, 0.0077, 1.2569e-02, 1.0000e+05, 64.41342, tmax
8.26, 0.18, 0.1984, 0.1765, 4.5878e-02, 0.2573, 0.0068, 1.8462e-02, 1.0000e+05, 65.76707, tmax
8.31, 0.18, 0.1980, 0.1767, 4.5996e-02, 0.2574, 0.0050, 1.1714e-01, 1.0000e+05, 63.94256, tmax
3.92, 0.19, 0.5314, 0.0045, -1.7462e-01, 0.7650, 0.0078, 1.2176e+00, 3.5894e+04, 24.15824, d<R_roche
8.32, 0.18, 0.1980, 0.1766, 4.5976e-02, 0.2676, 0.0068, 1.1725e-01, 1.0000e+05, 63.95062, tmax
3.53, 0.19, 0.5646, 0.0025, -1.4607e-01, 0.5094, 0.0031, 8.6675e-01, 7.6331e+04, 47.11164, d<R_roche
8.33, 0.18, 0.1976, 0.1766, 4.5999e-02, 0.2581, 0.0088, 8.4607e-02, 1.0000e+05, 63.77364, tmax
8.34, 0.18, 0.1975, 0.1766, 4.6018e-02, 0.2661, 0.0046, -2.3867e-02, 1.0000e+05, 64.07723, tmax
8.35, 0.18, 0.1975, 0.1765, 4.6184e-02, 0.2639, 0.0076, -3.0122e-02, 1.0000e+05, 64.24833, tmax
8.37, 0.18, 0.1964, 0.1765, 4.6552e-02, 0.2648, 0.0038, 1.0691e-01, 1.0000e+05, 63.83244, tmax
3.56, 0.19, 0.5778, 0.0063, -2.8151e-01, 0.9065, 0.0017, 9.7628e+00, 8.2547e+04, 51.46725, d<R_roche
8.38, 0.18, 0.1962, 0.1766, 4.6841e-02, 0.2662, 0.0051, 3.3106e-02, 1.0000e+05, 63.79597, tmax
8.39, 0.18, 0.1961, 0.1767, 4.7166e-02, 0.2705, 0.0075, 5.2368e-02, 1.0000e+05, 63.70508, tmax
8.36, 0.18, 0.1971, 0.1766, 4.6312e-02, 0.2692, 0.0050, -1.4081e-02, 1.0000e+05, 67.25455, tmax
8.41, 0.18, 0.1960, 0.1768, 4.7687e-02, 0.2756, 0.0018, 1.2952e-01, 1.0000e+05, 63.70262, tmax
8.42, 0.18, 0.1952, 0.1768, 4.7766e-02, 0.2741, 0.0058, 8.6845e-02, 1.0000e+05, 64.00078, tmax
3.64, 0.19, 0.4643, 0.0022, -1.5502e-01, 0.4623, 0.0001, 7.6797e-01, 8.5586e+04, 53.15399, d<R_roche
4.04, 0.19, 0.4491, 0.0106, -1.3231e-01, 0.5599, 0.0183, 7.3042e-01, 4.0437e+04, 25.75290, d<R_roche
8.44, 0.18, 0.1967, 0.1769, 4.6968e-02, 0.2720, 0.0044, 1.2379e-01, 1.0000e+05, 63.75229, tmax
3.95, 0.19, 0.4951, 0.0021, -1.2669e-01, 0.6228, 0.0620, 7.6717e-01, 5.3346e+04, 32.93080, d<R_roche
8.40, 0.18, 0.1964, 0.1767, 4.7449e-02, 0.2762, 0.0027, 1.5949e-03, 1.0000e+05, 66.88965, tmax
3.98, 0.19, 0.5172, 0.0054, 1.8576e-01, 0.8179, 0.0044, 5.7967e-01, 4.8531e+04, 30.12277, collision
8.45, 0.18, 0.1965, 0.1769, 4.6411e-02, 0.2937, 0.0047, 6.9872e-02, 1.0000e+05, 63.83037, tmax
8.47, 0.18, 0.1968, 0.1770, 4.5983e-02, 0.2883, 0.0007, 1.3121e-01, 1.0000e+05, 63.72752, tmax
8.46, 0.18, 0.1971, 0.1769, 4.6130e-02, 0.2911, 0.0060, 1.1637e-02, 1.0000e+05, 63.80280, tmax
8.49, 0.18, 0.1948, 0.1770, 4.5658e-02, 0.3007, 0.0046, 1.3031e-01, 1.0000e+05, 63.78249, tmax
8.48, 0.18, 0.1959, 0.1770, 4.5752e-02, 0.2901, 0.0017, 1.1472e-02, 1.0000e+05, 63.88966, tmax
8.50, 0.18, 0.1950, 0.1770, 4.5602e-02, 0.2981, 0.0042, 1.9548e-01, 1.0000e+05, 63.90105, tmax
8.43, 0.18, 0.1955, 0.1769, 4.7541e-02, 0.2810, 0.0024, -1.5818e-02, 1.0000e+05, 66.47241, tmax
8.51, 0.18, 0.1950, 0.1770, 4.5636e-02, 0.3026, 0.0033, 1.6938e-01, 1.0000e+05, 63.79709, tmax
8.52, 0.18, 0.1950, 0.1769, 4.5499e-02, 0.3138, 0.0018, 9.4770e-02, 1.0000e+05, 64.02687, tmax
3.96, 0.19, 0.5535, 0.0079, -3.3063e-01, 1.3785, 0.0287, -5.6726e+00, 5.7479e+04, 36.15672, a<0
3.99, 0.19, 0.5119, 0.0038, 1.3479e+00, 0.6162, 0.0112, -3.8392e-01, 5.5852e+04, 35.41493, collision
3.51, 0.19, 0.6589, 0.0352, -5.2607e-01, 0.6282, 0.0033, 8.8614e-01, 9.7369e+04, 62.34211, d<R_roche
3.54, 0.19, 0.2890, 0.0468, 2.9343e-02, 0.2531, 0.0035, 1.0199e-01, 1.0000e+05, 62.83052, tmax
3.52, 0.19, 0.2992, 0.0489, 4.1889e-02, 0.2687, 0.0090, 8.7932e-02, 1.0000e+05, 63.34136, tmax
3.97, 0.19, 0.4967, 0.0074, -1.0869e-01, 0.5712, 0.0141, 7.0887e-01, 6.1338e+04, 38.41311, d<R_roche
4.27, 0.19, 0.4850, 0.0046, -1.8014e-01, 0.6545, 0.0126, 1.7634e+00, 4.6618e+04, 29.90642, d<R_roche
3.69, 0.19, 0.3007, 0.1719, 5.9673e-02, 0.2280, 0.0027, 4.8579e-02, 1.0000e+05, 69.16740, tmax
4.00, 0.19, 0.4892, 0.0088, -1.3737e-01, 0.6977, 0.0021, 8.8989e-01, 8.8865e+04, 54.28852, d<R_roche
3.93, 0.19, 0.2046, 0.0004, 3.8333e-02, 0.2773, 0.1092, 6.2637e-03, 1.0000e+05, 58.67749, tmax
4.22, 0.19, 0.5222, 0.0054, -1.4039e-01, 0.5539, 0.0081, 1.0485e+00, 5.9152e+04, 38.46289, d<R_roche
4.03, 0.19, 0.4575, 0.0023, -9.1778e-02, 0.4365, 0.0089, 5.5153e-01, 9.8086e+04, 59.85384, d<R_roche
4.02, 0.19, 0.5804, 0.0023, -4.5846e-02, 0.5167, 0.0269, 3.9508e-01, 9.9794e+04, 61.09289, d<R_roche
4.01, 0.19, 0.4594, 0.0021, -3.6824e-02, 0.3977, 0.0137, 3.0570e-01, 1.0000e+05, 63.04506, tmax
4.06, 0.19, 0.1941, 0.0049, 4.5700e-02, 0.2719, 0.1174, 7.1231e-02, 1.0000e+05, 59.90208, tmax
4.05, 0.19, 0.3307, 0.0078, 4.8650e-02, 0.3026, 0.0146, 3.0397e-02, 1.0000e+05, 61.01557, tmax
4.08, 0.19, 0.2357, 0.0047, 4.1815e-02, 0.2782, 0.0778, 5.7025e-02, 1.0000e+05, 60.78383, tmax
4.26, 0.19, 0.6681, 0.0025, -4.5026e-01, 0.5786, 0.0011, 6.7429e-01, 7.9166e+04, 48.87671, d<R_roche
4.10, 0.19, 0.5458, 0.0067, -1.2188e-01, 0.4425, 0.0211, 9.7499e-01, 9.4364e+04, 58.80015, d<R_roche
4.07, 0.19, 0.2683, 0.0026, 5.0440e-02, 0.2897, 0.0531, 2.2362e-02, 1.0000e+05, 65.13792, tmax
4.09, 0.19, 0.2612, 0.0026, 4.0241e-02, 0.2956, 0.0726, 3.7761e-03, 1.0000e+05, 62.04216, tmax
4.11, 0.19, 0.4974, 0.0043, -1.4996e-01, 0.6924, 0.0106, 1.2929e+00, 9.5696e+04, 60.04168, d<R_roche
4.14, 0.19, 0.2544, 0.0066, 3.8010e-02, 0.2820, 0.0802, 3.5268e-02, 1.0000e+05, 61.22829, tmax
4.13, 0.19, 0.2349, 0.0100, 3.5238e-02, 0.2894, 0.0960, 5.7211e-02, 1.0000e+05, 61.34979, tmax
4.12, 0.19, 0.2435, 0.0044, 4.0164e-02, 0.2981, 0.0958, 3.7781e-02, 1.0000e+05, 61.47684, tmax
4.15, 0.19, 0.2342, 0.0033, 4.4112e-02, 0.2868, 0.0958, 6.5311e-02, 1.0000e+05, 61.36815, tmax
4.17, 0.19, 0.2325, 0.0141, 4.6133e-02, 0.2770, 0.0804, 6.6508e-02, 1.0000e+05, 61.06328, tmax
4.16, 0.19, 0.2286, 0.0067, 4.2694e-02, 0.2788, 0.0757, 1.3570e-02, 1.0000e+05, 61.79903, tmax
4.30, 0.19, 0.2183, 0.0144, 4.5706e-02, 0.2734, 0.1110, 5.2532e-02, 1.0000e+05, 57.86035, tmax
4.18, 0.19, 0.3264, 0.0099, 4.7913e-02, 0.2918, 0.0218, -3.1313e-03, 1.0000e+05, 62.86948, tmax
4.21, 0.19, 0.2111, 0.0116, 2.2641e-02, 0.3212, 0.1356, 1.2824e-01, 1.0000e+05, 62.42009, tmax
4.24, 0.19, 0.2913, 0.0031, 3.7552e-02, 0.3222, 0.0180, 1.0756e-02, 1.0000e+05, 62.01222, tmax
4.23, 0.19, 0.3355, 0.0025, 2.5684e-02, 0.2974, 0.0049, 9.3786e-02, 1.0000e+05, 63.15338, tmax
4.19, 0.19, 0.4137, 0.1459, 4.4186e-02, 0.3031, 0.0025, 7.6243e-02, 1.0000e+05, 68.26650, tmax
4.34, 0.19, 0.2538, 0.0113, 4.6200e-02, 0.2717, 0.0624, 1.4486e-02, 1.0000e+05, 59.60784, tmax
4.20, 0.19, 0.3740, 0.1031, 4.1197e-02, 0.3041, 0.0035, 1.6393e-01, 1.0000e+05, 68.38824, tmax
4.32, 0.19, 0.2520, 0.0069, 5.4355e-02, 0.2699, 0.0554, 6.6035e-02, 1.0000e+05, 60.74647, tmax
4.28, 0.19, 0.3256, 0.0177, 4.8004e-02, 0.2879, 0.0067, 1.2910e-02, 1.0000e+05, 66.12891, tmax
4.25, 0.19, 0.3593, 0.0055, 4.4561e-02, 0.3045, 0.0025, 6.2497e-02, 1.0000e+05, 67.96376, tmax
4.29, 0.19, 0.3338, 0.1882, 4.8221e-02, 0.2346, 0.0041, 1.0007e-01, 1.0000e+05, 67.24442, tmax
4.31, 0.19, 0.3085, 0.0148, 3.4974e-02, 0.2676, 0.0054, 3.3923e-02, 1.0000e+05, 65.11613, tmax
4.35, 0.19, 0.2533, 0.0065, 3.9681e-02, 0.2832, 0.0774, 1.0340e-02, 1.0000e+05, 62.92005, tmax
4.37, 0.19, 0.3060, 0.0033, 3.2979e-02, 0.2907, 0.0224, 1.2325e-01, 1.0000e+05, 62.85007, tmax
4.38, 0.19, 0.3196, 0.0033, 4.5067e-02, 0.2841, 0.0061, 9.0514e-02, 1.0000e+05, 63.17262, tmax
4.36, 0.19, 0.3230, 0.0058, 4.5013e-02, 0.2754, 0.0016, 9.5905e-02, 1.0000e+05, 63.79861, tmax
4.33, 0.19, 0.3368, 0.0037, 4.7310e-02, 0.2770, 0.0023, 8.9362e-02, 1.0000e+05, 65.24736, tmax
4.46, 0.19, 0.2451, 0.0025, 3.9461e-02, 0.2771, 0.0755, 6.6979e-02, 1.0000e+05, 61.49201, tmax
4.39, 0.19, 0.3138, 0.0041, 4.5608e-02, 0.2791, 0.0054, 8.3053e-02, 1.0000e+05, 63.31241, tmax
4.47, 0.19, 0.2331, 0.0036, 4.5699e-02, 0.2737, 0.0874, 6.2103e-04, 1.0000e+05, 61.43395, tmax
4.40, 0.19, 0.3053, 0.0018, 4.2902e-02, 0.2830, 0.0174, 3.6743e-03, 1.0000e+05, 62.40613, tmax
4.44, 0.19, 0.3068, 0.0024, 4.8255e-02, 0.2823, 0.0074, 1.1599e-02, 1.0000e+05, 61.87026, tmax
4.45, 0.19, 0.2394, 0.0021, 4.7508e-02, 0.2718, 0.0687, -7.4938e-03, 1.0000e+05, 61.99873, tmax
4.48, 0.19, 0.2302, 0.0013, 3.8844e-02, 0.2793, 0.1051, 2.0816e-02, 1.0000e+05, 61.76815, tmax
4.43, 0.19, 0.2965, 0.0006, 5.1750e-02, 0.2789, 0.0138, 6.3663e-02, 1.0000e+05, 62.33825, tmax
4.49, 0.19, 0.2361, 0.0017, 4.1623e-02, 0.2759, 0.0921, 2.5637e-02, 1.0000e+05, 61.15981, tmax
4.50, 0.19, 0.2118, 0.0031, 4.7139e-02, 0.2762, 0.1042, 1.1176e-01, 1.0000e+05, 60.98364, tmax
4.51, 0.19, 0.2143, 0.0007, 4.1333e-02, 0.2810, 0.1065, 6.4914e-02, 1.0000e+05, 60.89143, tmax
4.41, 0.19, 0.3229, 0.0038, 4.7843e-02, 0.2821, 0.0033, 8.1327e-02, 1.0000e+05, 63.02766, tmax
4.52, 0.19, 0.2021, 0.0004, 4.5213e-02, 0.2774, 0.1042, 6.4309e-02, 1.0000e+05, 60.79033, tmax
4.42, 0.19, 0.2864, 0.0016, 3.8633e-02, 0.2769, 0.0111, 5.2523e-02, 1.0000e+05, 66.29632, tmax
4.55, 0.19, 0.1908, 0.0018, 4.0924e-02, 0.2721, 0.1054, 2.2282e-02, 1.0000e+05, 60.29431, tmax
4.53, 0.19, 0.2933, 0.0017, 3.0705e-02, 0.3299, 0.1116, 1.1397e-01, 1.0000e+05, 62.92711, tmax
4.57, 0.19, 0.1929, 0.0011, 4.1398e-02, 0.2732, 0.1073, 5.1149e-02, 1.0000e+05, 60.55058, tmax
4.58, 0.19, 0.1940, 0.0020, 4.4776e-02, 0.2757, 0.1051, 8.4090e-02, 1.0000e+05, 60.10231, tmax
4.54, 0.19, 0.3127, 0.0015, 3.2500e-02, 0.3241, 0.1021, 3.3556e-02, 1.0000e+05, 62.98443, tmax
4.56, 0.19, 0.2560, 0.0010, 3.5061e-02, 0.3075, 0.1077, 3.7150e-02, 1.0000e+05, 62.04981, tmax
4.59, 0.19, 0.2661, 0.0044, 3.4475e-02, 0.3058, 0.0967, 6.4190e-02, 1.0000e+05, 62.48428, tmax
4.61, 0.19, 0.2401, 0.0013, 3.3682e-02, 0.2996, 0.1083, 1.2423e-01, 1.0000e+05, 61.28530, tmax
4.62, 0.19, 0.2270, 0.0020, 3.9131e-02, 0.2911, 0.1098, 3.3041e-03, 1.0000e+05, 60.98954, tmax
4.60, 0.19, 0.2275, 0.0016, 3.9732e-02, 0.2913, 0.1097, 2.3870e-02, 1.0000e+05, 64.54177, tmax
4.63, 0.19, 0.1970, 0.0028, 4.4659e-02, 0.2775, 0.1055, 9.3049e-02, 1.0000e+05, 60.80216, tmax
4.64, 0.19, 0.1958, 0.0028, 4.3766e-02, 0.2735, 0.1061, -2.3337e-02, 1.0000e+05, 60.37556, tmax
4.65, 0.19, 0.1954, 0.0014, 4.0443e-02, 0.2734, 0.1079, 4.6048e-02, 1.0000e+05, 60.38067, tmax
4.66, 0.19, 0.1996, 0.0014, 4.1677e-02, 0.2751, 0.1070, 4.3021e-02, 1.0000e+05, 60.57880, tmax
4.67, 0.19, 0.1973, 0.0037, 4.1969e-02, 0.2777, 0.1062, 4.5103e-02, 1.0000e+05, 60.54988, tmax
4.68, 0.19, 0.2021, 0.0034, 4.5185e-02, 0.2792, 0.1038, -9.7799e-03, 1.0000e+05, 60.66469, tmax
4.69, 0.19, 0.2049, 0.0031, 4.1702e-02, 0.2779, 0.1054, -6.7922e-03, 1.0000e+05, 60.76017, tmax
4.70, 0.19, 0.2175, 0.0016, 4.2394e-02, 0.2771, 0.1062, -1.1615e-02, 1.0000e+05, 60.69558, tmax
4.71, 0.19, 0.2007, 0.0034, 4.4935e-02, 0.2780, 0.1059, 6.9843e-02, 1.0000e+05, 61.14758, tmax
4.73, 0.19, 0.1999, 0.0043, 4.2113e-02, 0.2777, 0.1057, 4.8780e-02, 1.0000e+05, 60.93352, tmax
4.74, 0.19, 0.1968, 0.0041, 4.1936e-02, 0.2762, 0.1063, 5.7435e-04, 1.0000e+05, 60.95644, tmax
4.72, 0.19, 0.2032, 0.0026, 3.8831e-02, 0.2761, 0.1082, 8.8769e-02, 1.0000e+05, 63.72484, tmax
4.78, 0.19, 0.2016, 0.0015, 2.2484e-02, 0.3587, 0.1195, 1.0895e-01, 1.0000e+05, 59.05501, tmax
4.77, 0.19, 0.1908, 0.0014, 4.1286e-02, 0.2771, 0.1094, 7.9681e-03, 1.0000e+05, 60.53814, tmax
4.75, 0.19, 0.1973, 0.0022, 4.0782e-02, 0.2785, 0.1051, 2.5428e-02, 1.0000e+05, 60.72358, tmax
