# dH, e0, eM1_max, eM1_min, dA1_over_A0, eM2_max, eM2_min, dA2_over_A0, t_end(PM), wall_time, fate
4.79, 0.00, 0.6622, 0.0001, -8.3936e-02, 0.7511, 0.0003, 2.5632e+00, 1.9482e+06, 928.01255, d<R_roche
4.24, 0.00, 0.6801, 0.0018, -1.3074e-01, 0.6552, 0.0014, 1.0383e+00, 3.1489e+05, 192.60818, d<R_roche
7.58, 0.00, 0.0247, 0.0006, 6.7899e-01, 0.1299, 0.0002, 1.1971e-01, 1.0000e+07, 3257.60078, tmax
6.40, 0.00, 0.1020, 0.0003, 6.7881e-01, 0.1381, 0.0001, 5.4872e-03, 1.0000e+07, 3260.15226, tmax
6.94, 0.00, 0.0699, 0.0005, 6.8356e-01, 0.1111, 0.0001, 4.7307e-02, 1.0000e+07, 3228.23117, tmax
6.33, 0.00, 0.0515, 0.0003, 6.7942e-01, 0.1004, 0.0001, 7.6415e-03, 1.0000e+07, 3234.26060, tmax
4.23, 0.00, 0.3174, 0.0002, 7.0679e-01, 0.2431, 0.0001, 1.1775e+00, 2.1556e+06, 1013.05071, collision
4.54, 0.00, 0.4807, 0.0002, -7.6525e-02, 0.9401, 0.0003, 1.1909e+01, 1.2627e+06, 649.01124, a>0.4R_H
8.13, 0.00, 0.0103, 0.0001, 6.9233e-01, 0.1592, 0.0001, 4.8750e-02, 1.0000e+07, 3205.55478, tmax
7.05, 0.00, 0.0924, 0.0001, 6.8840e-01, 0.1303, 0.0001, 9.9377e-02, 1.0000e+07, 3242.40346, tmax
6.58, 0.00, 0.0373, 0.0007, 6.8165e-01, 0.1040, 0.0001, -3.9797e-03, 1.0000e+07, 3257.42876, tmax
8.45, 0.00, 0.0010, 0.0000, 6.7550e-01, 0.2041, 0.0004, 2.9576e-02, 1.0000e+07, 3255.08663, tmax
6.65, 0.00, 0.0387, 0.0008, 6.8041e-01, 0.1066, 0.0001, 8.8526e-02, 1.0000e+07, 3233.51171, tmax
4.77, 0.00, 0.7116, 0.0001, -2.4098e-01, 0.7617, 0.0005, 2.8020e+00, 1.2258e+06, 629.84602, d<R_roche
3.53, 0.00, 0.5484, 0.0005, -1.9277e-01, 0.6394, 0.0018, 7.1820e+00, 6.7503e+05, 396.25170, a>0.4R_H
4.41, 0.00, 136905.3060, 0.0001, -1.0213e+00, 0.8521, 0.0009, -6.7707e-01, 7.7400e+05, 428.06890, a<0
5.03, 0.00, 0.5706, 0.0001, 8.7065e-02, 0.8288, 0.0001, 5.2590e+00, 5.0293e+06, 1882.56573, a>0.4R_H
8.60, 0.00, 0.0001, 0.0001, 2.8852e-04, 0.0707, 0.0707, 1.9845e-01, 8.5381e+02, 0.52992, a>0.4R_H
7.10, 0.00, 0.1009, 0.0001, 6.9270e-01, 0.1310, 0.0001, -1.4232e-03, 1.0000e+07, 3272.97477, tmax
8.21, 0.00, 0.0025, 0.0001, 6.9302e-01, 0.1671, 0.0002, 1.2863e-01, 1.0000e+07, 3198.89243, tmax
3.64, 0.00, 0.2976, 0.0001, -1.7612e+00, 0.2709, 0.0004, -5.9661e-01, 8.0569e+05, 460.52771, collision
3.83, 0.00, 0.3572, 0.0001, -1.5379e+01, 0.2591, 0.0002, -5.4610e-01, 1.1420e+06, 609.86575, collision
5.95, 0.00, 0.4800, 0.0004, 2.9050e-01, 0.7567, 0.0001, 4.0437e+00, 9.6160e+06, 3210.27958, a>0.4R_H
3.57, 0.00, 0.5049, 0.0001, 1.4465e+00, 0.7134, 0.0008, -2.0989e+00, 7.3930e+05, 432.04488, collision
8.52, 0.00, 0.0008, 0.0000, 6.7426e-01, 0.2255, 0.0001, 9.8841e-03, 1.0000e+07, 3219.47331, tmax
4.67, 0.00, 0.6859, 0.0001, -1.4702e-01, 0.6037, 0.0003, 1.6707e+00, 2.0432e+06, 1009.33792, d<R_roche
6.70, 0.00, 0.0398, 0.0002, 6.8163e-01, 0.1075, 0.0002, 1.0171e-02, 1.0000e+07, 3207.94553, tmax
4.61, 0.00, 0.5995, 0.0001, -3.5140e-02, 0.5038, 0.0001, 4.7231e+00, 1.4434e+06, 724.21111, d<R_roche
3.81, 0.00, 0.3305, 0.0001, 2.4087e-01, 0.2401, 0.0004, -2.1178e+00, 9.9428e+05, 534.23852, collision
4.89, 0.00, 0.6995, 0.0001, -1.6375e-01, 0.5250, 0.0002, 1.0710e+00, 3.6958e+06, 1517.42983, d<R_roche
6.49, 0.00, 0.0586, 0.0006, 6.7954e-01, 0.1031, 0.0001, 3.6525e-02, 1.0000e+07, 3239.19405, tmax
7.27, 0.00, 0.1427, 0.0010, 7.1150e-01, 0.1200, 0.0002, 7.3624e-02, 1.0000e+07, 3365.57683, tmax
8.90, 0.00, 0.0002, 0.0002, 2.8707e-04, 36379.4676, 1.0000, -1.0030e+00, 8.5381e+02, 0.50775, a<0
5.24, 0.00, 0.2074, 0.0001, -2.4248e+00, 0.2420, 0.0001, -2.3016e-01, 5.9170e+06, 2178.15210, collision
4.63, 0.00, 0.5062, 0.0001, -2.6155e-02, 0.7584, 0.0003, 4.1590e+00, 1.4926e+06, 738.97265, d<R_roche
8.29, 0.00, 0.0022, 0.0000, 6.9378e-01, 0.1740, 0.0004, 1.2541e-01, 1.0000e+07, 3197.11634, tmax
7.04, 0.00, 0.0843, 0.0001, 6.8716e-01, 0.1225, 0.0002, 6.9301e-02, 1.0000e+07, 3231.27407, tmax
8.58, 0.00, 0.0003, 0.0001, 4.1402e-04, 0.1910, 0.0477, 1.9976e-01, 1.1953e+03, 0.70404, a>0.4R_H
7.80, 0.00, 0.0914, 0.0000, 6.9927e-01, 0.1376, 0.0001, 7.4759e-02, 1.0000e+07, 3278.77217, tmax
7.02, 0.00, 0.0808, 0.0000, 6.8575e-01, 0.1220, 0.0002, 4.5095e-02, 1.0000e+07, 3268.81804, tmax
6.43, 0.00, 0.0709, 0.0004, 6.8008e-01, 0.1058, 0.0001, 7.9936e-02, 1.0000e+07, 3213.68437, tmax
8.82, 0.00, 0.0001, 0.0001, 2.8507e-04, 0.2699, 0.2699, 1.9280e-02, 8.5381e+02, 0.50907, a>0.4R_H
8.64, 0.00, 0.0002, 0.0001, 3.5467e-04, 0.2070, 0.0532, 1.5400e-01, 9.9043e+02, 0.58644, a>0.4R_H
5.22, 0.00, 33.5530, 0.0000, -6.7810e+00, 0.8554, 0.0002, -6.9756e-01, 2.4711e+06, 1068.09727, a<0
4.50, 0.00, 0.5384, 0.0001, 5.8916e+00, 0.3838, 0.0004, -3.6198e-01, 3.2064e+06, 1399.75086, collision
5.29, 0.00, 0.6940, 0.0001, -1.9586e-01, 0.4945, 0.0002, 8.2513e-01, 2.6418e+06, 1135.88096, d<R_roche
5.62, 0.00, 0.4817, 0.0001, 2.1124e-01, 0.6920, 0.0002, 4.2033e+00, 7.1303e+06, 2545.46965, a>0.4R_H
6.66, 0.00, 0.0354, 0.0007, 6.8015e-01, 0.1062, 0.0000, 3.1236e-02, 1.0000e+07, 3248.17324, tmax
5.81, 0.00, 0.7028, 0.0005, 1.0343e-01, 1.9428, 0.0001, -5.9503e+00, 7.3977e+06, 2614.40773, a<0
8.51, 0.00, 0.0008, 0.0000, 6.7372e-01, 0.2195, 0.0002, 1.4993e-01, 1.0000e+07, 3237.41005, tmax
7.33, 0.00, 0.1281, 0.0006, 6.9408e-01, 0.1646, 0.0002, 1.0397e-01, 1.0000e+07, 3275.78613, tmax
8.80, 0.00, 0.0001, 0.0001, 2.8519e-04, 0.2213, 0.2213, 9.9811e-02, 8.5381e+02, 0.50499, a>0.4R_H
4.94, 0.00, 0.7147, 0.0001, -8.8500e-03, 0.4889, 0.0002, 1.4240e+00, 2.1920e+06, 964.97303, d<R_roche
5.78, 0.00, 0.7046, 0.0003, 1.0309e-01, 2889.7203, 0.0003, -1.0740e+00, 6.0853e+06, 2194.96469, a<0
4.92, 0.00, 0.3487, 0.0000, -1.4460e+01, 0.4976, 0.0001, -5.3262e-01, 3.7353e+06, 1543.76804, collision
7.71, 0.00, 0.0193, 0.0001, 6.8696e-01, 0.1347, 0.0002, 1.1415e-01, 1.0000e+07, 3212.69701, tmax
5.00, 0.00, 0.5211, 0.0000, -2.2413e-02, 1.9860, 0.0002, -5.5361e+00, 3.8765e+06, 1549.81222, a<0
7.17, 0.00, 0.1183, 0.0003, 6.9912e-01, 0.1494, 0.0002, 3.4294e-02, 1.0000e+07, 3315.28844, tmax
8.87, 0.00, 0.0002, 0.0002, 2.7691e-04, 0.3634, 0.3634, 5.4341e-03, 8.5381e+02, 0.51072, a>0.4R_H
7.43, 0.00, 0.1348, 0.0006, 7.0150e-01, 0.1473, 0.0001, -7.2452e-04, 1.0000e+07, 3344.96464, tmax
5.56, 0.00, 0.2187, 0.0002, 6.9401e-01, 0.2192, 0.0000, 3.6398e-03, 1.0000e+07, 3317.17912, tmax
4.28, 0.00, 0.3828, 0.0004, 7.6370e+00, 0.4523, 0.0007, -4.6212e-01, 6.2890e+05, 364.13952, collision
7.34, 0.00, 0.1251, 0.0008, 6.9231e-01, 0.1651, 0.0001, 1.9234e-02, 1.0000e+07, 3321.66608, tmax
4.96, 0.00, 0.5297, 0.0001, 4.4058e+00, 0.4840, 0.0002, -2.4202e-01, 3.2891e+06, 1407.75177, collision
6.98, 0.00, 0.0777, 0.0001, 6.8421e-01, 0.1191, 0.0001, 5.6576e-02, 1.0000e+07, 3242.14399, tmax
7.20, 0.00, 0.1276, 0.0004, 7.0271e-01, 0.1433, 0.0001, 8.2881e-03, 1.0000e+07, 3324.00940, tmax
5.69, 0.00, 0.2797, 0.0002, 7.1728e-01, 0.2529, 0.0001, 2.2816e-02, 1.0000e+07, 3401.00643, tmax
6.26, 0.00, 0.0856, 0.0001, 6.7932e-01, 0.1095, 0.0001, 3.0473e-02, 1.0000e+07, 3262.40861, tmax
8.35, 0.00, 0.0009, 0.0000, 6.9323e-01, 0.1859, 0.0001, 6.6316e-02, 1.0000e+07, 3203.60059, tmax
5.12, 0.00, 1130983.4001, 0.0000, -1.0073e+00, 0.6259, 0.0002, -1.0025e+00, 5.6431e+06, 2135.01740, a<0
3.92, 0.00, 0.5901, 0.0001, -7.7167e-02, 0.7656, 0.0003, 3.3351e+00, 1.2459e+06, 646.58056, d<R_roche
5.33, 0.00, 0.6748, 0.0002, -1.0138e-01, 0.5424, 0.0001, 1.2213e+00, 2.4703e+06, 1053.04725, d<R_roche
5.70, 0.00, 0.3699, 0.0002, -3.8788e+00, 0.4311, 0.0000, -6.6728e-01, 5.0691e+06, 1887.99679, collision
7.14, 0.00, 0.1113, 0.0001, 6.9735e-01, 0.1280, 0.0003, 1.1345e-01, 1.0000e+07, 3308.47232, tmax
8.19, 0.00, 0.0033, 0.0002, 6.9280e-01, 0.1643, 0.0007, 9.1723e-02, 1.0000e+07, 3203.98211, tmax
4.59, 0.00, 0.4917, 0.0001, -5.8822e-02, 0.8285, 0.0004, 2.8226e+00, 9.6553e+05, 498.60871, d<R_roche
7.23, 0.00, 0.1336, 0.0009, 7.0685e-01, 0.1297, 0.0001, 1.0373e-01, 1.0000e+07, 3307.46817, tmax
5.38, 0.00, 0.4606, 0.0001, 3.4945e-02, 3.5369, 0.0003, -3.8143e+00, 5.2107e+06, 2089.97117, a<0
6.60, 0.00, 0.0517, 0.0006, 6.7917e-01, 0.1103, 0.0002, 5.1254e-02, 1.0000e+07, 3215.83217, tmax
7.76, 0.00, 0.0942, 0.0000, 6.9684e-01, 0.1381, 0.0002, 9.1010e-02, 1.0000e+07, 3275.96481, tmax
3.52, 0.00, 0.3271, 0.0016, 9.0909e+00, 0.2792, 0.0008, -3.7867e-01, 5.5605e+05, 334.81520, collision
6.56, 0.00, 0.0397, 0.0006, 6.7909e-01, 0.1048, 0.0002, 5.0565e-02, 1.0000e+07, 3242.80313, tmax
3.84, 0.00, 0.6452, 0.0001, -2.7588e-01, 0.6009, 0.0003, 1.5661e+00, 1.2032e+06, 643.37098, d<R_roche
5.55, 0.00, 3403.0229, 0.0002, -1.2723e+00, 0.6297, 0.0001, -6.9788e-01, 3.0296e+06, 1326.09925, a<0
6.48, 0.00, 0.0703, 0.0008, 6.8278e-01, 0.1043, 0.0001, 9.6790e-02, 1.0000e+07, 3244.25661, tmax
4.53, 0.00, 0.5642, 0.0001, -1.0932e-01, 10.4023, 0.0007, -5.9297e+00, 1.1340e+06, 612.40352, a<0
8.33, 0.00, 0.0012, 0.0000, 6.9347e-01, 0.1783, 0.0002, 6.2911e-02, 1.0000e+07, 3172.39955, tmax
4.47, 0.00, 0.6066, 0.0000, -2.8254e-02, 0.8336, 0.0003, 1.7142e+01, 3.0602e+06, 1342.39844, a>0.4R_H
4.73, 0.00, 0.5626, 0.0000, 5.0325e-03, 0.8248, 0.0001, 2.9787e+00, 2.6307e+06, 1121.81927, d<R_roche
6.54, 0.00, 0.0674, 0.0006, 6.8095e-01, 0.1203, 0.0002, 2.6371e-02, 1.0000e+07, 3218.54806, tmax
6.04, 0.00, 0.2106, 0.0002, 6.8061e-01, 0.2120, 0.0001, 4.6872e-03, 1.0000e+07, 3232.23117, tmax
7.74, 0.00, 0.0413, 0.0000, 6.8734e-01, 0.1374, 0.0003, 1.1565e-02, 1.0000e+07, 3227.68775, tmax
8.56, 0.00, 0.0003, 0.0000, 4.4338e-03, 0.2191, 0.0031, 2.1739e-01, 1.1714e+04, 6.77834, a>0.4R_H
5.23, 0.00, 0.5424, 0.0000, 7.2793e-02, 14.3950, 0.0005, -2.7233e+00, 3.4472e+06, 1449.32837, a<0
7.87, 0.00, 0.0789, 0.0000, 6.9654e-01, 0.1431, 0.0001, 3.1601e-02, 1.0000e+07, 3239.90935, tmax
6.16, 0.00, 0.0415, 0.0003, 6.8321e-01, 0.0983, 0.0001, 9.3073e-02, 1.0000e+07, 3216.93631, tmax
8.24, 0.00, 0.0022, 0.0001, 6.9328e-01, 0.1720, 0.0004, -1.1286e-02, 1.0000e+07, 3223.94970, tmax
6.74, 0.00, 0.0686, 0.0000, 6.8603e-01, 0.1082, 0.0000, 8.7432e-02, 1.0000e+07, 3219.06762, tmax
3.97, 0.00, 0.3313, 0.0001, 9.5278e+01, 0.2653, 0.0002, -1.2227e+01, 1.2732e+06, 659.59389, collision
7.56, 0.00, 0.0421, 0.0005, 6.7673e-01, 0.1287, 0.0003, 7.7305e-03, 1.0000e+07, 3216.60863, tmax
6.95, 0.00, 0.0681, 0.0005, 6.8557e-01, 0.1121, 0.0002, 1.0696e-01, 1.0000e+07, 3221.25519, tmax
4.75, 0.00, 0.3557, 0.0001, 1.1171e+00, 0.3303, 0.0003, 6.7458e-01, 2.3569e+06, 1122.08261, collision
6.78, 0.00, 0.0799, 0.0006, 6.8477e-01, 0.1083, 0.0002, 1.0660e-01, 1.0000e+07, 3256.14654, tmax
3.85, 0.00, 1.1153, 0.0001, -5.9521e+00, 0.3306, 0.0006, -2.6638e-01, 1.2025e+06, 638.28586, a<0
4.12, 0.00, 0.8931, 0.0001, 1.7692e+01, 0.4862, 0.0003, -6.1295e-01, 1.7326e+06, 853.72792, a>0.4R_H
4.70, 0.00, 0.6512, 0.0000, -1.3253e-01, 0.8380, 0.0002, 3.6359e+00, 9.8858e+05, 495.66228, d<R_roche
4.49, 0.00, 0.6003, 0.0001, -9.6783e-03, 0.7741, 0.0005, 8.4633e-01, 9.0846e+05, 477.48673, d<R_roche
8.09, 0.00, 0.0126, 0.0001, 6.9211e-01, 0.1549, 0.0001, 8.1009e-03, 1.0000e+07, 3204.08392, tmax
3.66, 0.00, 0.3067, 0.0004, 3.3520e+00, 0.2800, 0.0010, -3.2238e-01, 8.3658e+05, 478.85942, collision
8.08, 0.00, 0.0138, 0.0000, 6.9181e-01, 0.1546, 0.0003, 9.8133e-02, 1.0000e+07, 3217.19774, tmax
7.97, 0.00, 0.0252, 0.0000, 6.9126e-01, 0.1472, 0.0002, 5.5806e-02, 1.0000e+07, 3221.14065, tmax
3.75, 0.00, 0.2903, 0.0001, 8.9861e+00, 0.2826, 0.0003, -3.6441e-01, 1.0537e+06, 574.24688, collision
6.41, 0.00, 0.0539, 0.0005, 6.8080e-01, 0.1035, 0.0001, 4.3665e-03, 1.0000e+07, 3206.63484, tmax
7.54, 0.00, 0.0543, 0.0007, 6.7775e-01, 0.1278, 0.0003, 3.9665e-04, 1.0000e+07, 3219.36680, tmax
7.55, 0.00, 0.0499, 0.0007, 6.8605e-01, 0.1282, 0.0003, 3.1767e-02, 1.0000e+07, 3218.48014, tmax
6.72, 0.00, 0.0718, 0.0002, 6.8673e-01, 0.1070, 0.0001, -2.9391e-03, 1.0000e+07, 3243.54881, tmax
7.13, 0.00, 0.1093, 0.0001, 6.9571e-01, 0.1298, 0.0002, -1.6266e-03, 1.0000e+07, 3296.92425, tmax
5.28, 0.00, 0.5577, 0.0000, 3.0327e-02, 37092.6520, 0.0000, -1.0156e+00, 2.5562e+06, 1098.76497, a<0
6.38, 0.00, 0.0418, 0.0005, 6.8076e-01, 0.1023, 0.0002, 7.0541e-03, 1.0000e+07, 3256.48658, tmax
5.83, 0.00, 0.2616, 0.0001, 7.1031e-01, 0.2443, 0.0002, 1.8400e-02, 1.0000e+07, 3462.63685, tmax
7.78, 0.00, 0.0954, 0.0000, 6.9998e-01, 0.1385, 0.0002, 6.7887e-03, 1.0000e+07, 3249.63778, tmax
6.76, 0.00, 0.0638, 0.0007, 6.8441e-01, 0.1078, 0.0001, 5.8122e-02, 1.0000e+07, 3235.76846, tmax
6.92, 0.00, 0.0640, 0.0005, 6.8418e-01, 0.1119, 0.0000, 9.6067e-02, 1.0000e+07, 3246.29111, tmax
4.43, 0.00, 0.7219, 0.0001, -2.0705e-01, 0.5513, 0.0002, 8.5769e-01, 2.9986e+06, 1332.46037, d<R_roche
7.30, 0.00, 0.1478, 0.0009, 7.1568e-01, 0.1200, 0.0007, 3.6467e-03, 1.0000e+07, 3386.80176, tmax
7.31, 0.00, 0.1257, 0.0009, 6.9463e-01, 0.1616, 0.0001, 3.3767e-03, 1.0000e+07, 3319.55129, tmax
7.75, 0.00, 0.0726, 0.0000, 6.9130e-01, 0.1382, 0.0001, 4.7314e-03, 1.0000e+07, 3231.80787, tmax
5.89, 0.00, 0.2246, 0.0003, 6.9556e-01, 0.2031, 0.0001, 2.4327e-02, 1.0000e+07, 3297.18854, tmax
7.08, 0.00, 0.0942, 0.0001, 6.9183e-01, 0.1231, 0.0002, 9.6739e-02, 1.0000e+07, 3269.99873, tmax
6.14, 0.00, 0.0558, 0.0001, 6.7831e-01, 0.0980, 0.0001, 3.1919e-02, 1.0000e+07, 3235.46356, tmax
5.49, 0.00, 0.7067, 0.0003, -2.9383e-01, 0.6871, 0.0001, 1.2966e+00, 3.5957e+06, 1441.28234, d<R_roche
5.76, 0.00, 0.4870, 0.0002, 2.0344e-01, 21.4960, 0.0001, -2.1183e+00, 6.5367e+06, 2358.36506, a<0
6.20, 0.00, 0.0361, 0.0001, 6.7900e-01, 0.0993, 0.0001, 8.5361e-02, 1.0000e+07, 3234.14505, tmax
5.73, 0.00, 0.2893, 0.0004, 6.8135e-01, 0.2853, 0.0003, 2.0551e-02, 1.0000e+07, 3303.17763, tmax
7.18, 0.00, 0.1210, 0.0005, 7.0124e-01, 0.1417, 0.0001, 1.2127e-01, 1.0000e+07, 3303.86413, tmax
5.36, 0.00, 0.6486, 0.0002, 1.5617e-01, 1.1266, 0.0003, -4.7926e+01, 6.4365e+06, 2375.22600, a<0
6.17, 0.00, 0.0621, 0.0001, 6.7836e-01, 0.1116, 0.0001, 2.5724e-02, 1.0000e+07, 3252.69568, tmax
8.00, 0.00, 0.0172, 0.0000, 6.9128e-01, 0.1497, 0.0002, 1.1030e-01, 1.0000e+07, 3206.85102, tmax
6.99, 0.00, 0.0814, 0.0001, 6.8446e-01, 0.1192, 0.0001, 7.0225e-02, 1.0000e+07, 3247.91886, tmax
6.09, 0.00, 0.5484, 0.0002, 3.4283e-01, 0.6958, 0.0002, 3.2603e+00, 8.6781e+06, 3095.75515, a>0.4R_H
6.29, 0.00, 0.0964, 0.0006, 6.7786e-01, 0.1217, 0.0001, 6.9971e-02, 1.0000e+07, 3224.78146, tmax
6.50, 0.00, 0.0484, 0.0008, 6.7953e-01, 0.1042, 0.0001, 5.3858e-02, 1.0000e+07, 3231.04043, tmax
5.67, 0.00, 0.3383, 0.0001, 1.0570e+00, 0.2168, 0.0001, 2.0648e+00, 8.2905e+06, 2818.05039, collision
7.85, 0.00, 0.0773, 0.0000, 6.9730e-01, 0.1412, 0.0001, 9.6829e-02, 1.0000e+07, 3232.25284, tmax
8.16, 0.00, 0.0048, 0.0002, 6.9282e-01, 0.1612, 0.0001, 1.8388e-03, 1.0000e+07, 3178.07360, tmax
5.82, 0.00, 0.4598, 0.0002, 2.1476e-01, 122.6320, 0.0001, -1.4356e+00, 6.9226e+06, 2449.70755, a<0
6.15, 0.00, 0.0597, 0.0002, 6.7769e-01, 0.1063, 0.0002, 7.5082e-02, 1.0000e+07, 3246.82872, tmax
7.06, 0.00, 0.0991, 0.0001, 6.8811e-01, 0.1348, 0.0001, 6.3249e-02, 1.0000e+07, 3258.57152, tmax
5.77, 0.00, 0.4559, 0.0001, 4.7159e-01, 0.5940, 0.0001, -3.6194e+00, 6.1817e+06, 2221.14674, collision
7.72, 0.00, 0.0211, 0.0000, 6.8679e-01, 0.1350, 0.0001, 1.0239e-01, 1.0000e+07, 3214.47720, tmax
8.30, 0.00, 0.0009, 0.0000, 6.9361e-01, 0.1765, 0.0005, 3.3217e-02, 1.0000e+07, 3167.11012, tmax
6.44, 0.00, 0.0539, 0.0007, 6.8110e-01, 0.1017, 0.0000, -1.6466e-03, 1.0000e+07, 3207.08365, tmax
7.60, 0.00, 0.0271, 0.0006, 6.7794e-01, 0.1306, 0.0000, 1.0746e-01, 1.0000e+07, 3227.27110, tmax
5.66, 0.00, 0.7272, 0.0004, -2.7066e-02, 0.7183, 0.0003, 1.8719e+00, 9.1057e+06, 3150.40052, d<R_roche
8.06, 0.00, 0.0162, 0.0000, 6.9171e-01, 0.1538, 0.0002, 1.0565e-01, 1.0000e+07, 3218.88402, tmax
6.02, 0.00, 0.2258, 0.0005, 6.8835e-01, 0.2034, 0.0002, 8.5463e-02, 1.0000e+07, 3250.62555, tmax
7.69, 0.00, 0.0145, 0.0000, 6.8580e-01, 0.1345, 0.0002, 7.5782e-02, 1.0000e+07, 3205.08687, tmax
5.17, 0.00, 0.5200, 0.0001, 1.4094e-01, 74280.5528, 0.0001, -1.0103e+00, 6.4182e+06, 2374.75232, a<0
6.06, 0.00, 0.2075, 0.0001, 6.8787e-01, 0.1796, 0.0002, -1.6978e-02, 1.0000e+07, 3256.11694, tmax
5.58, 0.00, 0.2590, 0.0003, 6.7751e-01, 0.2541, 0.0001, 5.6493e-02, 1.0000e+07, 3310.83580, tmax
7.01, 0.00, 0.0790, 0.0000, 6.8634e-01, 0.1200, 0.0001, 3.2269e-03, 1.0000e+07, 3228.12118, tmax
5.87, 0.00, 0.6166, 0.0002, 2.5759e-01, 0.6998, 0.0001, 3.3835e+00, 8.4486e+06, 2873.45130, a>0.4R_H
7.95, 0.00, 0.0268, 0.0000, 6.9138e-01, 0.1463, 0.0002, 1.7602e-02, 1.0000e+07, 3191.64000, tmax
7.59, 0.00, 0.0353, 0.0005, 6.7716e-01, 0.1304, 0.0001, 8.0623e-02, 1.0000e+07, 3219.61917, tmax
6.08, 0.00, 0.0492, 0.0002, 6.7975e-01, 0.1115, 0.0001, 1.1368e-03, 1.0000e+07, 3226.52303, tmax
8.46, 0.00, 0.0009, 0.0000, 6.7542e-01, 0.2065, 0.0000, 5.6069e-02, 1.0000e+07, 3241.68753, tmax
8.555, 0.00, 0.0003, 0.0000, 2.0509e-03, 0.2324, 0.0150, 2.2732e-01, 5.3961e+03, 11.35353, a>0.4R_H
8.558, 0.00, 0.0003, 0.0000, 2.8719e-03, 0.2048, 0.0085, 2.2336e-01, 7.5477e+03, 15.79267, a>0.4R_H
8.554, 0.00, 0.0003, 0.0000, 5.1168e-03, 0.2324, 0.0125, 2.2132e-01, 1.3559e+04, 27.92004, a>0.4R_H
8.559, 0.00, 0.0003, 0.0000, 2.3237e-03, 0.2225, 0.0057, 2.1761e-01, 6.1475e+03, 12.69820, a>0.4R_H
8.557, 0.00, 0.0003, 0.0000, 7.3468e-03, 0.2314, 0.0037, 2.2598e-01, 1.9569e+04, 40.13808, a>0.4R_H
8.561, 0.00, 0.0003, 0.0000, 1.2940e-03, 0.2229, 0.0122, 2.1565e-01, 3.4836e+03, 7.29425, a>0.4R_H
8.562, 0.00, 0.0003, 0.0000, 2.0910e-03, 0.2085, 0.0112, 2.1743e-01, 5.5669e+03, 11.16276, a>0.4R_H
8.560, 0.00, 0.0003, 0.0000, 5.0780e-03, 0.2185, 0.0022, 2.2097e-01, 1.3490e+04, 27.93607, a>0.4R_H
8.563, 0.00, 0.0003, 0.0000, 1.8551e-03, 0.2278, 0.0097, 2.1412e-01, 4.8497e+03, 10.23925, a>0.4R_H
8.566, 0.00, 0.0003, 0.0001, 3.8797e-04, 0.1525, 0.0255, 2.1319e-01, 1.0246e+03, 2.36651, a>0.4R_H
8.567, 0.00, 0.0003, 0.0001, 3.8808e-04, 0.1511, 0.0182, 2.1385e-01, 1.0246e+03, 2.07034, a>0.4R_H
8.564, 0.00, 0.0003, 0.0000, 1.8663e-03, 0.2067, 0.0144, 2.1794e-01, 4.9521e+03, 10.72208, a>0.4R_H
8.565, 0.00, 0.0003, 0.0001, 1.1647e-03, 0.2163, 0.0170, 2.1171e-01, 3.1079e+03, 6.58153, a>0.4R_H
8.568, 0.00, 0.0003, 0.0001, 3.8782e-04, 0.1477, 0.0130, 2.0985e-01, 1.0246e+03, 2.03102, a>0.4R_H
8.570, 0.00, 0.0003, 0.0001, 8.1200e-04, 0.2053, 0.0226, 2.1575e-01, 2.1858e+03, 4.30298, a>0.4R_H
8.571, 0.00, 0.0003, 0.0001, 8.1444e-04, 0.2237, 0.0331, 2.1491e-01, 2.1858e+03, 4.32675, a>0.4R_H
8.572, 0.00, 0.0003, 0.0001, 5.0591e-04, 0.2364, 0.0351, 2.1437e-01, 1.4003e+03, 2.80830, a>0.4R_H
8.573, 0.00, 0.0003, 0.0001, 5.0806e-04, 0.2399, 0.0251, 2.2189e-01, 1.4003e+03, 2.99014, a>0.4R_H
8.574, 0.00, 0.0003, 0.0001, 5.0683e-04, 0.2333, 0.0178, 2.1288e-01, 1.4003e+03, 3.00597, a>0.4R_H
8.569, 0.00, 0.0003, 0.0000, 2.3970e-03, 0.2027, 0.0063, 2.2132e-01, 6.3524e+03, 12.93836, a>0.4R_H
8.553, 0.00, 0.0003, 0.0000, 1.3784e-02, 0.2379, 0.0055, 2.2613e-01, 3.7295e+04, 76.34497, a>0.4R_H
8.575, 0.00, 0.0003, 0.0001, 1.1280e-03, 0.2274, 0.0155, 2.1427e-01, 2.9713e+03, 6.00705, a>0.4R_H
8.556, 0.00, 0.0003, 0.0000, 1.4303e-02, 0.2279, 0.0012, 2.2156e-01, 3.8763e+04, 78.93268, a>0.4R_H
8.578, 0.00, 0.0003, 0.0000, 5.5555e-04, 0.1754, 0.0391, 2.0949e-01, 1.5369e+03, 3.03146, a>0.4R_H
8.579, 0.00, 0.0003, 0.0000, 5.5649e-04, 0.1849, 0.0351, 2.2096e-01, 1.5369e+03, 3.03746, a>0.4R_H
8.577, 0.00, 0.0003, 0.0001, 1.0262e-03, 0.2107, 0.0243, 2.1367e-01, 2.7664e+03, 5.57025, a>0.4R_H
8.580, 0.00, 0.0003, 0.0001, 4.1386e-04, 0.1905, 0.0475, 1.9888e-01, 1.1953e+03, 2.41494, a>0.4R_H
